FORE_data,t2m_catboost_global_q,rh2m_catboost_global_q,w10m_catboost_global_q
90004_13,2.6008485485029174,72.68023892038602,0.9867505025623254
90004_14,1.9448504809916323,75.48134476662601,0.9659112944314616
90004_15,1.2837246481868931,77.12097598754944,0.8834330715568108
90004_16,0.7925682434675106,79.83173083458276,0.8531716955165749
90004_17,0.3702524513539748,81.12322449287772,0.8643642432319549
90004_18,-0.09208707129058986,82.06358109893654,0.8451586517779854
90004_19,-0.07843510755903269,83.37600203301754,0.8765136953060173
90004_20,0.2721486383295358,81.95278372003665,0.8755578618091107
90004_21,2.67115087753787,74.00922764604051,0.9508314764362951
90004_22,5.956730153033867,58.419753379151466,1.2110648897994911
90004_23,8.98145026801938,44.42495380713893,1.2467096311704553
90004_24,11.377241794841384,34.1738849987531,1.3204001545233872
90004_25,13.139559180407167,27.696513472750414,1.4155879404356726
90004_26,14.575681871530687,24.31667297246718,1.4669396069021812
90004_27,15.527762801622957,22.452976595531112,1.465759389485703
90004_28,15.906417295229536,21.491048962083198,1.3963529402159454
90004_29,15.187797428158007,24.06002581795196,1.2341004993865514
90004_30,12.337901399405238,33.318420071052785,0.9268907931588519
90004_31,9.51754916884942,43.511549240214755,0.8102748523612218
90004_32,7.266363887862606,53.1376256766531,0.7358474943751013
90004_33,5.8235729557746065,60.75691112472663,0.7486687604120198
90004_34,4.732187235965993,66.24582136015128,0.7569254841709472
90004_35,3.947491769104093,70.81101087439495,0.7748330246064286
90004_36,3.389661684145634,72.98331815589447,0.8097594735941448
90005_00,14.9,23.0,1.4
90005_01,15.7,22.0,3.3
90005_02,16.6,21.0,3.3
90005_03,17.7,20.0,3.2
90005_04,17.91919558448668,19.406106938422287,2.8454045294970616
90005_05,17.503340283450324,19.90369031695864,2.6000889098856996
90005_06,15.708779558981172,23.406088408336675,1.9716853265707406
90005_07,13.142279601853005,30.597338242890512,1.4100482547017938
90005_08,11.263110860516406,36.05286269963898,1.210227189691922
90005_09,9.654324205774952,41.79868070960978,1.1347059597608402
90005_10,8.181546404609028,45.87448979621971,1.1026650624393723
90005_11,7.138808737661207,48.76058917014178,1.0512003266072227
90005_12,6.159030926654965,51.93090440189916,0.9843270986499112
90005_13,5.500123494699558,54.78742263134108,0.9436013790610643
90005_14,4.939423275426727,56.904122462376755,0.9531617086833725
90005_15,4.2863695221857405,58.782094435812745,0.9695747697435108
90005_16,3.892494614595603,61.09323361644568,0.8932881274204991
90005_17,3.2790276784322643,63.967546482542865,0.8946313336414505
90005_18,2.9567518294749746,64.75229341428948,0.8772157556162276
90005_19,2.7127928791408062,65.05002694966817,0.8796731803996124
90005_20,2.951909048656161,65.88538975817632,0.853338207228585
90005_21,4.998307148481242,61.41989773669092,0.903343385776255
90005_22,8.116135029992714,52.14224091509215,0.9582322052918448
90005_23,10.709985151278431,42.252449542080555,1.0549229588820883
90005_24,13.01535644988968,34.92677768231696,1.2283574767724088
90005_25,14.856825409579557,29.537706856036827,1.4090361330208165
90005_26,16.220986731058414,26.743576322122607,1.6145415679581354
90005_27,17.09566456266927,24.99630219470065,1.7211097849512103
90005_28,17.304284134415443,24.261004269588092,1.7021355138967096
90005_29,16.76937746945053,25.81848335600672,1.648983862931374
90005_30,14.946366771980843,29.645960671723184,1.2638027848496056
90005_31,12.374035099804953,37.148652433457755,1.0012425061982249
90005_32,10.203717673016412,44.41490428766941,0.9783370391808168
90005_33,8.708836564089358,49.48726940672898,0.8963100916213572
90005_34,7.7974282352112425,52.73456433806436,0.8990508740055562
90005_35,6.946140004889908,55.29716488773658,0.959494139019536
90005_36,6.2677353956672555,57.70834406906646,0.9892287738760026
90006_00,14.6,22.0,1.7
90006_01,15.3,22.0,1.7
90006_02,15.9,21.0,2.8
90006_03,15.9,21.0,1.1
90006_04,15.689896767476254,20.310726535323965,1.8284786588092263
90006_05,14.649821407723135,21.33992043061654,1.915659976582922
90006_06,12.379381976422291,27.197098268784796,1.3693379897673608
90006_07,9.799183340865484,34.39335558213239,1.039301585331451
90006_08,8.033048245211157,40.458760466788206,0.9305244602066746
90006_09,6.417664174592894,46.58830500476223,0.9162410421590758
90006_10,5.311708841421038,51.42049937805039,0.8806445693246331
90006_11,4.474657165747139,55.282830864807686,0.8179270872120494
90006_12,3.602130900866852,59.20283772844667,0.7958183457603482
90006_13,3.124155073704117,62.93029796081262,0.8019251704900845
90006_14,2.4172708927298805,65.82317207358386,0.8150962930664274
90006_15,1.759549261965662,68.77251285576592,0.7908839263098739
90006_16,1.1512190659202213,71.50986704592997,0.7446727554729771
90006_17,0.7506002153040302,73.43169915473058,0.7447544002493321
90006_18,0.20872611886879702,75.94667132119928,0.7591427111033102
90006_19,0.00696006718490007,76.30775577785052,0.7847849615449013
90006_20,0.04041822437377376,75.93234751385395,0.8033623150375224
90006_21,1.3775661271458417,70.1878085319127,0.8451320734940294
90006_22,5.032370180753784,55.12321624317772,0.887847532177655
90006_23,9.359647749838803,40.9637869899943,1.0661965661369606
90006_24,12.524416711825106,29.820834641558758,1.3088463173979548
90006_25,15.023404787293305,24.01966220530993,1.587061369541343
90006_26,16.30004640981818,20.82406941538369,1.6691333482306185
90006_27,16.756051647892193,19.763181273487906,1.8258093087886569
90006_28,16.334103362816183,20.055759528532327,2.0096848657902053
90006_29,14.920392718423981,22.710686402040107,1.8382231253458376
90006_30,12.529556973824873,29.02106545201122,1.3419970223737163
90006_31,9.842796831942966,37.5831692168632,1.0971959869620933
90006_32,7.8320968662298425,45.98611789697249,0.9466302485648546
90006_33,6.256878124117758,51.786549769118956,0.907769464412384
90006_34,5.137475528410264,57.257267764735154,0.8995234715622753
90006_35,4.390435592687854,60.706293808510765,0.864117095614729
90006_36,3.680404180011499,64.0674131219599,0.8309239068763843
90007_00,9.2,31.0,1.1
90007_01,12.8,24.0,4.4
90007_02,14.2,22.0,3.1
90007_03,15.1,20.0,2.2
90007_04,14.694339495406018,20.144574673742913,3.3077423382978655
90007_05,13.533422418993212,21.023666616660513,3.2438675223118283
90007_06,11.599957890369215,24.808031558174537,2.871864426913756
90007_07,9.561769295007037,28.85743009951288,2.430876146768066
90007_08,7.4914442947893916,34.00982431295453,1.903371532013952
90007_09,5.47303409255966,40.627697010694085,1.5783319857270008
90007_10,3.9254259482349774,47.48545268732916,1.3331700327925537
90007_11,2.6572207134367387,53.180691677535194,1.2276443186784636
90007_12,1.449546288073858,59.172035192460356,1.1388652378274784
90007_13,0.6200812359145631,64.83842662635999,1.0738688232418994
90007_14,-0.34323895088424755,68.1074133268119,1.022235538805041
90007_15,-1.2240562910003094,71.57125927594483,0.9577977901457626
90007_16,-2.1167918557575183,74.51383597556435,0.9350362065220004
90007_17,-2.7184245451496314,77.2611956716034,0.9143025242793867
90007_18,-3.2105620569306246,80.07153521675906,0.9174607318695429
90007_19,-3.936157721406258,81.6201728466053,0.8982173014245574
90007_20,-4.177760194243447,81.32148836236772,0.8685403595557097
90007_21,-2.387948841479077,76.76591331503424,0.8835877518869506
90007_22,1.0631847690377767,62.56542424811994,0.9188405484205514
90007_23,4.808376448240933,47.25394912034373,1.0072039740034728
90007_24,8.318127832866448,34.782452986264566,1.2021343957353414
90007_25,10.82885723834875,27.16678994620276,1.452352968174433
90007_26,12.631733254682329,23.641272752231767,1.7575493131425175
90007_27,13.750673964960159,21.599484706749394,2.014054594398525
90007_28,14.416596932316107,20.640584725581085,2.3196569941568845
90007_29,13.94303740048449,21.8458413889388,2.331265076065544
90007_30,11.843167485381981,26.32096363477557,2.041987933077604
90007_31,9.588719495690142,32.4971093002413,1.8206558789961491
90007_32,7.437817614419773,39.020142878406304,1.534297766644642
90007_33,5.673574873301369,45.618688793603546,1.326233989569034
90007_34,4.122831834251483,51.34220711683182,1.1900733114098012
90007_35,2.8305732951869045,56.36149114650124,1.0888963022955827
90007_36,1.7748382178899933,61.42229336691772,1.0331723347757735
90008_00,5.0,41.0,4.2
90008_01,5.8,37.0,7.1
90008_02,6.6,36.0,4.5
90008_03,6.7,36.0,4.8
90008_04,6.521477812091352,35.110918910793565,4.423126417685648
90008_05,5.953533773384009,37.03896420397519,4.295726849373718
90008_06,4.760060405502685,39.570543878120084,4.374692022174351
90008_07,3.7232183948954134,42.39817736881096,4.48792889868382
90008_08,2.9088226491745286,45.706953392839935,4.6019146879888835
90008_09,2.468204472450939,47.297576108966744,4.60412352616353
90008_10,1.963399983995181,48.83801605154208,4.668352774164967
90008_11,1.778868438199813,49.85246025490929,4.66794849520941
90008_12,1.5059903289402914,49.680651747851705,4.664382376107661
90008_13,1.513021842355005,49.87321210518095,4.383169130599101
90008_14,1.4378389648951335,50.026623958973396,4.06184719917339
90008_15,1.2813566946709454,52.26453612360722,3.7478772402797293
90008_16,0.9315581982915613,53.61513718215431,3.4690220630404536
90008_17,0.5544874274307429,54.57331272762831,3.2757896682965777
90008_18,0.3470309181675761,55.3805515172043,3.1504614896429204
90008_19,0.06787072987567107,55.81713931013574,2.9745501875678135
90008_20,0.11751376967970845,54.59057512340232,3.010232021905311
90008_21,1.7240951512411493,51.075487981715646,2.781654858265344
90008_22,3.3107970602186163,45.95418434333425,2.3005830397160927
90008_23,4.9934832304887085,40.22916603396775,2.3050847150845954
90008_24,6.458526205379196,36.00764825262786,2.4308841295630916
90008_25,7.770629339423907,33.29692332241899,2.652341771498981
90008_26,8.59713322175522,30.575024745109918,2.811524686874508
90008_27,9.160713053985623,28.212319004290748,3.0022695124359764
90008_28,9.400441772748245,27.58288859596368,3.113602631044844
90008_29,8.891933387561318,29.08605442438056,3.1518491604680072
90008_30,7.699695535755398,31.976890133355766,3.2113002135517146
90008_31,6.487665635715102,34.50791940083517,3.6462204937966662
90008_32,5.713827909694365,36.40207576437627,3.770744668358358
90008_33,5.075088936847221,38.99500774126864,3.970219050862301
90008_34,4.6188124342575785,40.53636831998779,4.12430346084124
90008_35,4.352759626168944,41.28123071789226,4.247338580290315
90008_36,4.0977611187821825,42.67105104986904,4.241267860081356
90009_00,14.9,21.0,2.6
90009_01,15.4,22.0,3.0
90009_02,16.2,20.0,3.4
90009_03,16.6,19.0,1.9
90009_04,16.71391534047294,18.995010021435075,2.092074346154257
90009_05,16.33226111373729,19.655385866601502,1.9544693867677294
90009_06,14.826212294410531,23.292695472446113,1.5896539114167845
90009_07,13.317731404271067,29.85781025414399,1.225397939309012
90009_08,11.427794182235335,36.62676933768939,1.0954954325369155
90009_09,10.237659985552163,43.14734425030137,1.0103043113486698
90009_10,9.194150496576171,47.58104953182804,1.0253134193563838
90009_11,8.410163716351066,50.968470567757436,0.9987140098853011
90009_12,7.636896531095235,54.56480505102479,0.9635346175928418
90009_13,7.045942039827502,57.45323744053675,0.9584538847882914
90009_14,6.331128225516962,59.15720468951575,0.9485342255973727
90009_15,5.652778830020591,62.22294530943073,0.9498252616370626
90009_16,5.044565903782995,64.38892168367522,0.9169052477768196
90009_17,4.779273247407835,65.93326875427017,0.9014829989170093
90009_18,4.463549387332979,66.74300671185543,0.9683830603512411
90009_19,4.168498049199651,67.50860412133474,1.002474255687769
90009_20,4.412675651505384,65.64392842387592,1.023395871853674
90009_21,6.278323001294305,58.75398469949903,1.1589130858354055
90009_22,9.014463975855106,46.79323470886561,1.235128791219985
90009_23,11.66062547096105,36.67665675900215,1.3598276289250355
90009_24,13.700224271868487,30.20361887990491,1.4392455315184152
90009_25,15.049168657298258,26.457464845821754,1.501126343261165
90009_26,16.006806912095666,24.140581061188925,1.5908710860412612
90009_27,16.545384468532053,23.47491743636079,1.6204470076915325
90009_28,16.57046461869635,23.568456349828722,1.5685978267592504
90009_29,16.0343465422777,25.35798553205885,1.4319580050834975
90009_30,14.559633555690858,29.48644170616486,1.1646725522435457
90009_31,12.724878910551173,37.061667198185425,0.9302798383268486
90009_32,10.826635467494802,45.11527439053675,0.8473770855819495
90009_33,9.624481272112892,50.96004314704488,0.8343697243910658
90009_34,8.488227247812313,55.48019667291648,0.8256930527741559
90009_35,7.69566459099426,58.86475604712155,0.858851564611693
90009_36,7.103954572631957,61.484588363583946,0.8706061906949107
90010_00,13.5,25.0,1.3
90010_01,13.0,25.0,4.5
90010_02,15.7,20.0,3.0
90010_03,14.6,21.0,3.7
90010_04,14.56075550409587,20.79208964647873,3.4614076542506234
90010_05,13.917382483409183,21.69947004971639,3.0810037037281304
90010_06,11.930719532637932,25.45186050594391,2.170025399539972
90010_07,9.916661024220327,30.52225892750332,1.684168857841074
90010_08,7.77686395047859,37.63555246035112,1.2933637050559583
90010_09,5.996735016372628,44.14148959332108,1.1241046554626226
90010_10,4.82541720764128,49.56387862710965,1.0419553162086725
90010_11,3.7268570853376404,53.433820847178225,0.9524470070665635
90010_12,2.83671079755864,57.60611628745782,0.8704016603467252
90010_13,2.2594792877744245,60.359334337771294,0.8411325460647114
90010_14,1.5745841350749283,64.47315672471949,0.8039622554430873
90010_15,1.0941162521927805,67.17810051604349,0.7939365049594137
90010_16,0.6008438581489621,70.12363487374837,0.7272161588289626
90010_17,-0.03769617520822428,72.57745042620033,0.7383776242036295
90010_18,-0.5537527624761069,75.44698004563274,0.7334973586818803
90010_19,-0.8828429452443137,76.67854445260815,0.7506712041651715
90010_20,-0.9244111888000549,76.21368467926509,0.7599430326851995
90010_21,0.6463773676665198,71.26502086706867,0.7751021819230591
90010_22,4.378745494914634,56.79383373693697,0.894946564130574
90010_23,8.264969282133636,42.69301496662621,1.0745757807438825
90010_24,11.301826806435958,32.32033862990935,1.324565009199496
90010_25,13.825824358349944,26.128966855937463,1.739378268925139
90010_26,15.229951266609897,22.987850524779983,2.2888662514989533
90010_27,16.115220637706866,21.054342481471732,2.6160735013157397
90010_28,16.353711058697115,20.920364338303322,2.774283932499585
90010_29,15.578543424662906,21.527358901911754,2.585128419514948
90010_30,13.41272375733479,26.18801285336965,1.8756938387154811
90010_31,10.90972738491466,33.39410447151014,1.374894163004209
90010_32,8.407681217201729,41.91224360383752,1.0325696971917404
90010_33,6.718229264229081,48.97233827096219,0.9498170301313084
90010_34,5.259651625393773,54.38553498784495,0.8977476314360812
90010_35,4.155951494992112,59.20391695787669,0.840345913139487
90010_36,3.201573088599649,63.7399111542606,0.7917498057094975
