FORE_data,t2m_catboost_global_q,rh2m_catboost_global_q,w10m_catboost_global_q
90002_06,13.962462484598236,22.461847162863215,3.347809016030195
90002_07,12.14654389669032,27.072210887913737,2.7405483016818573
90002_08,10.561138145724673,33.89186265610986,2.196858135465965
90002_09,9.406546300137716,38.0478066568856,1.9090382924495939
90002_10,8.33913113650318,43.34934526078848,1.706173306710244
90002_11,7.322558260903378,46.80931025182489,1.4832149494657147
90002_12,6.240514317945552,50.16688840293633,1.2907022777132433
90002_13,5.510309709777154,54.656377532009024,1.1587369665163825
90002_14,4.907158618881551,57.847350114663506,1.0559550199762682
90002_15,4.253637861878235,59.69300411233153,1.0182388281651704
90002_16,3.871492311458305,62.708850820897545,0.9996196447577061
90002_17,3.316917720439989,65.53683634626033,0.9891190335090183
90002_18,2.8423945704382403,68.6056384068062,0.9685312739350083
90002_19,2.5461835796998633,70.84905651142927,0.9817138445555614
90002_20,2.7587908831769337,69.54308436975573,1.0326583057062662
90002_21,4.575910500280351,63.58495112657554,1.082431483043069
90002_22,7.241232510318441,49.81368533595322,1.1648435013665286
90002_23,9.80221461500519,37.67426731414672,1.3196234127364572
90002_24,12.003952784582397,29.837840051986582,1.4272033719229984
90002_25,13.578361261937955,24.991384704448652,1.6296773468053123
90002_26,14.836104309902568,22.279958746137062,1.7324462962059706
90002_27,15.939492829676015,20.995884774525493,1.8812563261263557
90002_28,16.225842423952635,20.967376946143716,1.8235246837516206
90002_29,15.79359662523099,22.151779361603733,1.7721409033914752
90002_30,13.851553007928993,26.981182638024897,1.372726732169518
90002_31,11.690793681973119,33.21961504275434,1.1734235823031196
90002_32,9.790810290946082,40.45046449787813,1.0911570127012356
90002_33,8.484710733877215,45.696865303772874,1.0887718029534919
90002_34,7.322789817477426,49.86111436221341,1.0423748560291601
90002_35,6.330993095435136,52.853414444757064,1.0281021488272033
90002_36,5.332740867607241,56.60935027828951,1.0142877100109517
90003_00,9.8,22.0,5.1
90003_01,10.9,20.0,4.7
90003_02,12.3,19.0,2.8
90003_03,12.4,19.0,2.8
90003_04,12.014925832327409,19.5812545947555,3.481542737253035
90003_05,11.121041781084658,20.363202810091124,3.443570682615172
90003_06,9.762284270823672,23.849810296348473,3.1505789662258787
90003_07,8.42401861681405,27.438808074584045,2.6841179001487303
90003_08,7.2349525864945265,31.95390596972487,2.3953499696758755
90003_09,6.116481720462752,36.647247918588974,2.1026223526282064
90003_10,5.29771986850022,41.10537485320549,1.9943637127082638
90003_11,4.480293017380549,45.40552273710945,1.8634947042351124
90003_12,3.697236098644946,48.59542302277587,1.6940150757377932
90003_13,2.970012899021857,52.97130847415555,1.5383022783743672
90003_14,2.0592654740823075,56.398086380462495,1.4349787609764633
90003_15,1.1722034441147398,60.40613706276153,1.3670712868952766
90003_16,0.4059358795096423,64.43511815960787,1.2955779731741595
90003_17,-0.31689736653981154,66.71741237497766,1.3338496733364742
90003_18,-0.9689974448045285,69.41598404858105,1.3348157939487075
90003_19,-1.5040200890717663,71.8264784243752,1.34843364754682
90003_20,-1.9305202856703003,72.18989597785921,1.4173214947382913
90003_21,-0.03571656773354139,67.36951594664478,1.5835463477522835
90003_22,3.0327856855279327,53.83170972862209,2.303601533062116
90003_23,5.767900021298024,41.90987968289304,2.9014664590934816
90003_24,7.896795420671198,33.805379514920126,3.354137824810502
90003_25,9.851347788555376,27.784166034672044,3.5260282294354544
90003_26,11.255497542220857,24.740582849581404,3.5696433408146677
90003_27,12.174025900095305,22.604550750388768,3.4595946615861832
90003_28,12.581662991051878,21.477973262591334,3.383458801505103
90003_29,12.041473488303609,21.89117201849584,3.187834483037153
90003_30,10.254726106190295,25.211312395621498,2.6812939256929944
90003_31,8.586470135519155,29.230356452116414,2.4400335082772537
90003_32,7.094541190380007,33.86194421741764,2.2665824465776616
90003_33,5.8641402966859,37.601952225731274,2.1472122927381796
90003_34,4.761233293523367,42.008807696672555,2.020092851431905
90003_35,3.9621613148927315,46.93125125154343,1.8321724832243476
90003_36,3.3672165649039463,50.494548317696925,1.6663380597984532
90004_00,11.95,24.5,4.15
90004_01,13.1,23.0,3.8
90004_02,14.6,22.0,2.8
90004_03,14.7,22.0,1.5
90004_04,14.966115735221882,21.671881288396886,2.4449930938427533
90004_05,14.392566325889492,23.124297007229337,2.4190768385172787
90004_06,12.626549118453687,28.593235835968187,2.0722539764942063
90004_07,10.852631293475802,33.501534344687805,1.8983278630588671
90004_08,9.53859703033036,38.42953579091525,1.8588652028269133
90004_09,8.541340831360534,42.5464558339809,1.7812515646536982
90004_10,7.506991113674572,45.9219469156359,1.584028606693563
90004_11,6.771289044191903,48.85635321998001,1.4163455172952937
90004_12,5.665427320702202,52.66952782108075,1.3471387988468535
90004_13,4.769095915615384,55.944422391883606,1.2839115634563976
90004_14,4.104436160634125,58.253994286945805,1.236334033567341
90004_15,3.457223863787765,60.54548041805548,1.1554641184513788
90004_16,2.7576752103573305,63.69435111807668,1.160428613020238
90004_17,2.1007883041228426,65.35796558292499,1.118940121614972
90004_18,1.584020150429067,68.14188723646438,1.1460567955807577
90004_19,1.6040592707189183,69.05738483637047,1.2216842275088753
90004_20,1.9466597263469239,69.33385121577582,1.313443698001509
90004_21,4.037177558796495,62.188176100917836,1.3700171434411845
90004_22,6.907923951953753,47.97568566961154,1.6599975439577628
90004_23,9.439180092069927,36.88096602375377,1.8323975419415834
90004_24,11.519667021341439,29.891656470632967,1.8152399777334258
90004_25,13.369533982579973,25.17374344353509,1.9544719190738442
90004_26,14.499065115208948,21.999722096011958,2.114199058200539
90004_27,15.355298466015986,20.684308191317687,2.200611798979389
90004_28,15.578225698503601,21.04918508892494,2.198815715140946
90004_29,15.062018998869537,23.19796953824318,2.0385549852081084
90004_30,12.54031084543813,31.024599221282884,1.4373900621891555
90004_31,10.043801969957476,39.47981561311756,1.2231558087785017
90004_32,8.049468718508905,47.11858560256795,1.151285962494499
90004_33,6.685105256147351,52.87568145374507,1.0893480363982133
90004_34,5.400490703422668,57.81400428840563,1.0355137324258659
90004_35,4.599712679265524,60.65217785714803,1.0152010887218674
90004_36,3.6803363469247716,64.67139468546264,1.0100240402930967
90005_00,12.75,19.0,3.75
90005_01,13.6,19.0,4.1
90005_02,14.7,19.0,2.7
90005_03,15.8,17.0,3.7
90005_04,16.279664084453774,15.863956055014572,3.601718312073731
90005_05,15.784675109503233,16.706339489700007,3.316831618258154
90005_06,14.232765555407001,19.57179702546684,2.738279902739733
90005_07,12.497020951638875,23.480225904025247,2.2299024343999103
90005_08,11.088702449053127,28.16347434451964,1.776270559590463
90005_09,9.91612634496717,31.67917351475361,1.6324036409390414
90005_10,9.14528098475861,34.280026378342264,1.5509869342071392
90005_11,8.604440213752143,36.32546181213812,1.4405010453275535
90005_12,7.473057650117434,40.5113686463932,1.2546536105933956
90005_13,6.547660828550635,44.048498936659875,1.1449611974196747
90005_14,5.90506751623586,47.29952505973503,1.1425381297078259
90005_15,5.24118657122427,50.00262377569228,1.121310510781753
90005_16,4.622710098889204,53.0567202766154,1.0248161808753844
90005_17,4.209005896287707,56.462783126775065,0.9895128418040505
90005_18,4.026616056105343,58.247915299103546,1.0436957028988045
90005_19,3.761510943910647,59.29631228617296,1.0233091961985006
90005_20,3.9236572015418636,59.45605789996373,1.0817149086256228
90005_21,5.855586821257293,54.50207678172082,1.2159637945539368
90005_22,8.547992374293855,42.92226606745922,1.6355422537511082
90005_23,11.113303105748294,33.33110731441364,2.046881125426667
90005_24,13.372742253561395,27.49910714376561,2.269314729534464
90005_25,14.829943438730991,24.170493140530645,2.6195351978146104
90005_26,16.119854583051403,22.08155863400675,2.847534177862076
90005_27,16.966534057563866,20.683470181385292,2.9392160302661097
90005_28,17.327771796618187,20.250000885654455,2.679639367163252
90005_29,16.895729136269708,20.66838474089346,2.504813108909342
90005_30,14.987224063289915,25.197690358106215,1.889436649249526
90005_31,12.615356745027855,31.97954159613145,1.3225887698244205
90005_32,10.696078022495849,37.67181935931681,1.1266789905630032
90005_33,9.074088783007943,41.822194733305,1.080557432331259
90005_34,7.970830540130535,45.866014877428526,1.0186472816329832
90005_35,6.968048960145419,49.01165741437453,0.9692912305371245
90005_36,6.072321083888155,52.24482525570695,0.9196379666171958
90006_00,12.4,16.5,2.9000000000000004
90006_01,13.5,14.0,3.2
90006_02,14.4,13.0,3.0
90006_03,14.2,14.0,1.1
90006_04,14.077870979939792,13.55077175288566,2.088192625042357
90006_05,13.503772714617961,14.990677459601965,2.20925114567456
90006_06,11.609326718270811,19.146730726699296,1.7462890838385305
90006_07,9.714429167498025,24.790382493887538,1.4784506662121737
90006_08,8.305878684416284,30.15712624019349,1.269724161493758
90006_09,7.365385599789247,34.416680397910646,1.2159200196518183
90006_10,6.3659973802674035,38.01327192290967,1.278332596898995
90006_11,5.197905700262418,41.974637294766254,1.1482374840893659
90006_12,4.388231436982535,45.40277009816841,1.0280576990410817
90006_13,3.7619566074686985,48.8163479916135,0.9253635808794308
90006_14,3.1797871186907725,52.59670894735939,0.8568503448422631
90006_15,2.459505695736529,56.48473660737702,0.8331250452084137
90006_16,1.8515537153166213,60.2715437684892,0.862472012326262
90006_17,1.7424672027479986,62.80704294504419,0.9388919141969336
90006_18,1.4330996860730996,64.29652551536786,0.940253636731075
90006_19,1.4679568576047524,64.35932241562404,1.0090269357036215
90006_20,1.929692971294196,62.56479158139606,1.1575563531953592
90006_21,3.3977700144744056,56.99409455240624,1.1923398866322061
90006_22,6.399997090567783,42.9313445200091,1.4681096322391785
90006_23,9.781978791048628,30.858884469738165,1.8670035840059351
90006_24,12.577469988832208,22.905771241228784,2.0154882095657336
90006_25,14.693753409964163,18.835249763117773,2.2047416848597803
90006_26,15.728520483561496,16.362854542211625,2.3869618642134935
90006_27,15.942878363550808,16.45412489300314,2.440331692662226
90006_28,15.669101848902349,16.67743869404824,2.277208442896436
90006_29,14.711224518643894,18.570120282135097,2.2333812075672195
90006_30,12.402002892349467,24.264061706737685,1.584234032184433
90006_31,9.799548577585862,31.815925205571837,1.1600744775475627
90006_32,8.05251069260197,38.2391425555362,1.017210008069567
90006_33,6.41429874057705,45.4045327050908,0.9584043237720259
90006_34,5.3116118288454315,50.44336290281589,0.8927251899598332
90006_35,4.475807695170186,55.57792847509819,0.8211414000052324
90006_36,3.6080355378186217,59.54339222850283,0.8028736406632963
90007_00,9.8,24.5,3.4000000000000004
90007_01,11.4,22.0,5.2
90007_02,13.0,21.0,2.2
90007_03,13.7,21.0,5.5
90007_04,13.464434528583492,21.57721446653635,5.148366307677455
90007_05,12.499051668049763,22.5645643357873,4.659962735389139
90007_06,10.70001431198522,25.5549990004806,3.7713132967547076
90007_07,8.546005817391356,29.957358067414464,2.830615945323932
90007_08,6.605040535280967,35.40331093422907,2.121575030903547
90007_09,4.850674945002421,42.858917087699155,1.7466856334977485
90007_10,3.3887247469494746,49.16171556260529,1.5191435426994588
90007_11,2.188211883727995,53.75904513605883,1.3977235952997535
90007_12,1.342988372525389,57.812534344259994,1.285400987259315
90007_13,0.5281987417420964,60.92890957694768,1.2094958792842698
90007_14,-0.31067699681386873,65.1955132977767,1.1094661201038993
90007_15,-1.1869004041056128,69.61914235421847,1.1096461636783994
90007_16,-1.844624346412779,72.95712625597768,1.09950697043609
90007_17,-2.7873143793414648,75.62434657928472,1.0602604154869908
90007_18,-3.246356671573031,76.86367474616156,1.0348522983923403
90007_19,-3.8538154218869716,78.43890251995444,1.0045518127316149
90007_20,-4.174251125774511,78.32853834161632,1.0009342469732592
90007_21,-2.261478411134823,73.06097437596371,1.0193137440010007
90007_22,1.4248975317049046,58.863886727988614,1.2084614254654618
90007_23,5.539404987871609,42.26006796597815,1.804270370239646
90007_24,8.56168117334211,31.572850891135705,2.1257855243402832
90007_25,10.895309256600166,25.78178191702576,2.516681226719816
90007_26,12.53866827861375,22.206418163516634,2.900201830300583
90007_27,13.309417404561716,20.957453640649938,3.415397273880069
90007_28,13.225897909100324,20.99750096004421,3.822205031145411
90007_29,12.323478994950893,21.950295743903002,3.625860395072831
90007_30,10.623003111853473,24.770081142410426,3.0327767322649652
90007_31,8.726917069431835,28.853121730484403,2.549040420585711
90007_32,7.057781769429558,33.950238677996346,1.97685169402082
90007_33,5.2503179642716855,39.620689836695014,1.570251536532177
90007_34,3.682390252029823,46.624446959256865,1.3368848400478004
90007_35,2.4962379772068033,52.55417647630153,1.2324150561610547
90007_36,1.185913867995084,58.35581675029771,1.1413999484089736
90008_00,1.0499999999999998,42.5,7.4499999999999975
90008_01,2.3,39.0,7.8
90008_02,3.2,39.0,5.9
90008_03,3.8,36.0,5.3
90008_04,3.7401331737575205,34.83529479363042,5.753090390797815
90008_05,3.1247546350018482,34.71220627852829,5.78655127137029
90008_06,2.3294473353878415,35.70804010424553,6.047334883525728
90008_07,1.5059355660873233,38.40218289447678,6.603322683506216
90008_08,1.0615275077031345,41.01049872957131,6.505177197128142
90008_09,0.6847248676739992,43.38693907690233,6.3020943371221945
90008_10,0.44566421813411716,44.4952148256961,6.22552419935083
90008_11,0.12393441952549478,44.98531077749364,6.304194474122222
90008_12,0.0467557474836515,45.01249581311428,6.064975952070787
90008_13,-0.18461889146422383,46.321659445239995,5.955306552826652
90008_14,-0.31370605555301034,48.33551813098248,5.838730332326104
90008_15,-0.5798239148278381,50.966840490980296,5.715461254940539
90008_16,-0.8911747425001785,52.43307406570458,5.5320506564731025
90008_17,-1.2025472390412382,53.693288993899415,5.567961223002976
90008_18,-1.6189824464825222,54.52298375342751,5.62572846378556
90008_19,-1.7619342663264859,54.077801926998106,6.090333500217525
90008_20,-1.7219440904250767,52.640378423860106,6.011783515736675
90008_21,-0.8279940274039271,49.346049908559344,5.80967500870439
90008_22,0.3500806051792672,43.909081759292555,5.533507719976289
90008_23,1.8792871334890675,38.14229167106077,5.206403401952224
90008_24,3.332141026434261,35.173247445908146,4.775529818946599
90008_25,4.554446374050716,33.10673974386501,4.549232578046616
90008_26,5.261999965718385,31.48106599169964,4.3474106145500935
90008_27,5.780856014027684,30.836964821330792,4.096562453011145
90008_28,5.883188216389569,30.270193037033867,3.879675424303547
90008_29,5.298734832745391,31.749667594881657,3.923715510939204
90008_30,4.247015937852184,34.32242422016354,4.130455295933197
90008_31,3.4086581415412702,37.16926194405851,4.36606895227684
90008_32,2.5648658458831104,40.49446941067793,4.3741834099159735
90008_33,2.2430199680254637,42.748063064369184,4.286427854129635
90008_34,1.9689297788985876,45.029072986826684,4.333585525535693
90008_35,1.774378868391358,46.56276308797059,4.370265104409913
90008_36,1.5064260062045283,47.459590925915485,4.351380797008054
90009_00,12.7,17.0,3.9
90009_01,13.5,18.0,4.1
90009_02,14.5,18.0,2.9
90009_03,14.8,18.0,4.1
90009_04,15.373388652417924,16.61518477266081,3.4947412723877633
90009_05,15.156126984851158,17.043410130000836,3.351885187699232
90009_06,14.082347664347658,19.874741691878526,2.83506756260129
90009_07,12.821166884157806,23.013112069561007,2.487948456227377
90009_08,11.821646600784572,27.440069824445278,2.3121957805281883
90009_09,11.039580952159957,31.424076274731373,2.231332110088849
90009_10,10.206266973531278,34.35419334236603,2.2864349217461126
90009_11,9.6284253378678,35.94625253123166,2.2463667085839916
90009_12,8.816255759629152,37.93357075021324,2.1111557249281425
90009_13,8.227762461639488,40.416001311804166,1.8222400787862727
90009_14,7.445277485198418,43.68746291727893,1.5559622821828567
90009_15,6.664696659023697,46.08733673949333,1.364776686855193
90009_16,6.056326223043267,49.69273120090479,1.2473597709072606
90009_17,5.64354963948703,52.403982635440315,1.1198855990142058
90009_18,5.1052187726400655,55.88494498276298,1.0809710897371307
90009_19,4.920763324217211,58.1224311943474,1.026757125797117
90009_20,5.05121647096466,58.59606058595182,1.0457444041813917
90009_21,6.602435329552795,54.328618940498316,1.0792756213417198
90009_22,8.901961259813147,44.680400066978265,1.202659664118874
90009_23,11.188828520360463,34.57871961348488,1.6316279336218744
90009_24,13.182486627019724,27.69563740702716,1.9028690478724863
90009_25,14.661546749746197,23.611420969120694,2.137886080102168
90009_26,15.798982241198448,21.081216000311272,2.202156823098688
90009_27,16.251313852125687,19.75958448914642,2.1794109715163366
90009_28,16.507641325318225,18.937374005749984,2.0884891196982935
90009_29,16.069988395587977,19.646174775722177,1.9652440882800277
90009_30,14.576116545770295,23.285833330150574,1.6059184117481622
90009_31,13.06038636546705,29.843025866008862,1.3083578154797395
90009_32,11.402054811149306,36.61067243786733,1.1360274674879713
90009_33,9.976449226654681,42.950019215669016,1.074601222224511
90009_34,8.892812384225198,47.09312852365328,1.0407213958868209
90009_35,8.120748985121326,50.572311868472184,1.011284719992726
90009_36,7.350095877928741,54.27225764345133,1.0018348753488242
90010_00,11.05,19.0,3.6
90010_01,13.2,17.0,2.7
90010_02,12.7,19.0,1.2
90010_03,12.6,21.0,2.8
90010_04,12.719368851368706,20.14175716791394,3.3915983439976456
90010_05,12.137319760305747,20.2295755454086,3.5495989390953726
90010_06,10.942532681551237,22.39464471177478,3.259038666876438
90010_07,9.57331598887632,25.633539740529276,2.882483966357686
90010_08,8.181917907962765,29.794920074454456,2.4739087666475372
90010_09,7.124704943539301,33.47378570749262,2.2047911580602517
90010_10,6.075947671263997,36.757113990067126,2.1860371647838397
90010_11,5.474458397073667,39.56479614537562,2.255443383033534
90010_12,4.841980945974464,41.91048737604642,2.0854940160637985
90010_13,4.2339776374012885,45.02202094207183,1.7731809553445965
90010_14,3.7913894631519516,48.29107024048279,1.4791190735329347
90010_15,2.9326515677830294,52.79788721386553,1.3114269173429498
90010_16,2.2930753527304306,56.389450953680445,1.2116313276510795
90010_17,1.6722480762283967,60.05218462415295,1.1237308759070854
90010_18,1.1517608209791208,63.73715683681536,1.0838878009610413
90010_19,0.7751601306005128,65.13169384377693,1.0503303356245977
90010_20,0.707023979320496,64.84049215789781,1.287397157737712
90010_21,2.2972035538226825,58.199217191415094,1.3316592911737735
90010_22,5.519765322942793,44.081486440268584,1.4953950941898517
90010_23,8.603448911947192,32.730777950857934,1.9410179391136158
90010_24,11.199980858837824,25.14081426741362,2.3150337190369092
90010_25,13.228636023399462,20.580156197912842,2.7096761830779226
90010_26,14.190756916138463,18.212290056625825,3.1991412234187795
90010_27,14.659004456779968,17.857637703186747,3.3190434848510746
90010_28,14.5875034416146,17.209696321341507,3.3749038241582916
90010_29,14.01556795709897,18.005235805777605,3.0752265687784517
90010_30,12.188798638601,22.37219227645208,2.1810844363653414
90010_31,10.181673589821067,27.571619243142077,1.69590266040295
90010_32,8.080320901274522,35.46261885455473,1.303028360176443
90010_33,6.28214417707504,43.04453066135547,1.1778235931140406
90010_34,4.807388281845122,48.73949646832788,1.0601946171633945
90010_35,3.7201666170117265,53.48122706804344,0.9648721524871986
90010_36,2.838101226208445,57.82545694130609,0.8830911877308976
