FORE_data,t2m_catboost_global_q,rh2m_catboost_global_q,w10m_catboost_global_q
90007_25,14.007271624667595,51.36047373018851,1.6352420565832015
90007_26,15.617678045702005,46.1959349961815,2.09345098595693
90007_27,16.377798758354594,44.23700359114002,2.726755909377757
90007_28,16.11932210743167,44.64560749901377,3.627640505152221
90007_29,15.149774874937632,47.71629880130822,4.018619299868439
90007_30,13.420934311206588,52.52172424442803,3.614215452416233
90007_31,11.699120982640139,59.385118823838084,2.739643443105982
90007_32,9.928389091308352,66.63594189535935,2.070147120036445
90007_33,8.447320539785256,72.85926074240842,1.6275658687442243
90007_34,7.349927971788981,78.05316040794904,1.4002837894389315
90007_35,6.490597633477971,81.63835822313077,1.2897423197766806
90007_36,5.88197938357137,83.6021637967224,1.178059667667715
90008_00,8.2,53.0,1.8
90008_01,9.1,52.0,1.7
90008_02,8.4,55.0,3.4
90008_03,8.6,56.0,3.3
90008_04,8.011820961246668,57.33850328086127,3.235086160187232
90008_05,7.161991855334015,60.52509462328914,3.2726306143297643
90008_06,6.073698744703601,65.13762284647156,3.3277959540422333
90008_07,5.4155643908201245,69.82901402948625,3.242993115299237
90008_08,4.941403782414223,73.4969749487148,3.2838950902824275
90008_09,4.467904383598649,76.84315646846231,3.2685031869747836
90008_10,4.234686799706501,79.04517862524145,3.300079421845037
90008_11,4.36294493993059,80.82969631605337,3.2610757336006344
90008_12,4.335058493533908,81.17422617328654,3.206286968682759
90008_13,4.310855811836738,81.78753819795975,3.142008403559018
90008_14,4.2492418662603635,81.92439534923685,2.9937278552729514
90008_15,4.242912308614858,82.07610563550725,2.9318014097984313
90008_16,4.324173237282479,83.9672643962341,2.8705804201962333
90008_17,4.401512117317271,83.01971848234383,2.7754759004589715
90008_18,4.397135407609412,82.8711071511683,2.730310879800317
90008_19,4.3688627496491605,82.58843837171298,2.657044384448888
90008_20,4.512849609334526,81.59672992064608,2.5485687036043587
90008_21,5.035287800146887,77.98233983297447,2.2967709461949775
90008_22,6.500620479001022,73.2020012723929,1.9407584983755575
90008_23,7.999215029280904,69.33947705009042,1.9971854536467253
90008_24,9.230943451714632,65.00855756596316,2.1106860077599947
90008_25,9.957561358238125,61.73773701139782,2.493859055430557
90008_26,10.138018857390467,60.314247872664424,2.6549548271616668
90008_27,10.218654365451695,59.98654680322798,2.7822344258224536
90008_28,9.732878945306162,61.51770778778725,2.903599795281692
90008_29,8.734190656338109,65.83972615805803,3.042036861730991
90008_30,7.792003432658595,69.7853477123686,3.1675095924197736
90008_31,6.712415315136493,73.1095030923624,3.061106276778804
90008_32,5.98511707228182,76.29533656162978,3.1415416321905716
90008_33,5.419262306989941,77.3148694868194,3.126553539741879
90008_34,5.25170219262964,79.18607147229996,3.097914780807362
90008_35,5.120317505160195,80.16546573890726,3.04218057321383
90008_36,5.250732198331637,80.7824609370309,3.0185660814351567
90009_00,11.6,55.0,1.0
90009_01,13.4,49.0,1.2
90009_02,14.7,46.0,1.6
90009_03,16.1,43.0,1.8
90009_04,16.844606738518767,42.31933073697498,2.041313588529151
90009_05,16.729314782336857,44.51539365451654,2.005398221962581
90009_06,15.698831316185663,49.37854152854279,1.505205734664357
90009_07,13.675780856873653,57.22674336860047,1.1167893572754826
90009_08,11.84067403044891,64.88942476445351,0.9824863061136226
90009_09,10.799706373625154,70.42618157927765,0.8955970854945569
90009_10,10.138741816547562,74.29491398308032,0.8910315045225109
90009_11,9.649915286458198,78.38921256641935,0.9045067835823077
90009_12,9.057843227724453,81.05829598072182,0.9024931704116901
90009_13,8.85723983121448,83.12938979765318,0.8796057799897428
90009_14,8.494269052436799,84.90598105273855,0.8438204961548766
90009_15,8.1537626682633,86.54088186524851,0.8322467640341008
90009_16,7.816202877675114,87.38070302476311,0.8927896046668703
90009_17,7.276901717867215,89.03521417154195,0.8983057753416166
90009_18,6.845713543736786,89.68097654436784,0.892809311982311
90009_19,6.5753043138725875,89.30960661044081,0.9125606725801302
90009_20,6.470764714241913,88.50217863045602,0.9506203966033235
90009_21,7.444816033306805,85.4308590634186,1.011238945327846
90009_22,8.99352173434408,77.04955993273607,1.0198646093915409
90009_23,11.026208937186302,68.9804109710628,1.1010600523191096
90009_24,12.94827625185431,60.66192831870893,1.2921171328098386
90009_25,14.360083680757265,55.433171183602184,1.4467755058292884
90009_26,15.825436661866453,51.18698640333492,1.7823319487799087
90009_27,16.970981203811117,47.83196323240531,2.0519917173229048
90009_28,17.500384430287745,45.944183830931244,2.2246512247839094
90009_29,17.370046647583123,46.224176273194786,2.1332119033073145
90009_30,16.136059737812957,50.93515281844779,1.8071665906375733
90009_31,14.739735897700587,57.80128843112179,1.364352612348993
90009_32,13.167591306892648,63.93635922904414,1.1080078060081515
90009_33,12.102302963352484,69.27866824692957,1.027916783073005
90009_34,11.108078737791212,74.43132885190076,1.0049218921586278
90009_35,10.593948446819763,78.53629551237852,0.9805717941621955
90009_36,10.169134721880459,80.78549959398804,0.9288664135175672
90010_00,10.1,48.0,1.9
90010_01,12.9,44.0,1.9
90010_02,14.8,43.0,3.0
90010_03,16.0,40.0,3.8
90010_04,15.94633042353644,39.71762718487281,3.715388893654633
90010_05,15.130346546734984,41.770889838966596,3.3932271068651945
90010_06,13.23926306294801,47.22601699591853,2.7117448952171994
90010_07,11.371073633354133,53.77783264153073,2.2078693902738
90010_08,9.73833711761551,61.11128527634942,1.8599502928373561
90010_09,8.911110998804862,67.44725142840659,1.7389280101957831
90010_10,8.15464547532275,71.09445761648442,1.677425699946785
90010_11,7.550052959771618,74.09464876725814,1.6029331430415727
90010_12,7.337796369308734,76.93367309463088,1.621855971261317
90010_13,7.047189385224239,78.73231991953121,1.5282548327664223
90010_14,6.629971507720005,79.57410795428974,1.431825303770802
90010_15,6.134716388912223,81.36689713927328,1.3368229112925591
90010_16,5.664069355192561,82.81580202957967,1.2553320520118578
90010_17,5.0610965717386565,84.59588685939606,1.19057776856106
90010_18,4.721339259301281,86.45668583748221,1.108776737732656
90010_19,4.440219781953617,86.78624179856136,1.0708627718555879
90010_20,4.294231488375912,85.74553816947423,0.9505397897200546
90010_21,5.7183159414180755,81.68482878222386,0.8953648243380742
90010_22,8.909344680566873,69.27699904253343,0.9965853150801318
90010_23,12.187098212114934,57.528254616420796,1.0610721562055705
90010_24,14.923213764949695,46.37774361901099,1.3739241888104305
90010_25,16.989694141830345,39.461893539273106,1.6837779235023262
90010_26,18.149515924803925,36.268315295147104,2.092457046188606
90010_27,18.46245821004918,35.84204849873696,2.417220059511835
90010_28,18.102499079295857,36.73448435379988,2.647733407293054
90010_29,17.102072740892375,40.093917066893724,2.619853587686418
90010_30,15.157161781440633,46.27837768085556,2.300802500012307
90010_31,13.018506658239806,53.6007114279566,1.9255368695664232
90010_32,11.457838178004343,61.15910427691192,1.667728175198896
90010_33,10.22031583687935,67.67691732735133,1.4959088018188824
90010_34,9.296357632834606,70.8605446460831,1.4007717834726359
90010_35,8.668365287528177,72.65658871886154,1.4216661535431965
90010_36,8.414144573832495,75.38217476894782,1.3576052524632485
