FORE_data,t2m_lgb,rh2m_lgb,w10m_lgb
90004_14,2.2456805960069297,79.94727111091883,1.1310664895370868
90004_15,1.3547689163929166,81.96209084695148,1.0535814426315255
90004_16,0.8258023607481744,82.88423591498857,1.048980166158912
90004_17,0.421263951630985,83.2105519863317,1.074461358195479
90004_18,0.13152460514305694,85.00897690102484,1.0910971846815263
90004_19,0.17280013849381404,86.24520341913293,1.1701922258134279
90004_20,1.1430517502970434,85.56911314913454,1.1865158848565345
90004_21,3.994636794987683,79.5158222932747,1.2014755855047112
90004_22,7.380781492507147,64.7502567582285,1.3114156115112545
90004_23,10.270413808731469,47.65127649172221,1.3624463611479778
90004_24,12.075855821080879,36.549624833329965,1.384428197750007
90004_25,13.660270721511738,29.481801112712535,1.4697562905562787
90004_26,14.70860818977298,25.426694519160527,1.5183617155567253
90004_27,15.61277081949234,23.014197077859677,1.5701040237838595
90004_28,16.223827130909047,22.20224070444834,1.5486366361514374
90004_29,15.288938967481613,23.76027556842008,1.4488623080519154
90004_30,12.164510637247869,36.728673719976946,1.0682923462794884
90004_31,8.68618680207645,56.09766846144721,0.9586459606031369
90004_32,6.180684419255649,66.95904267866523,0.8616513199075926
90004_33,4.519690889751446,73.5545057000324,0.9248021920952764
90004_34,3.662963148101606,78.36902064369369,0.9268250179667629
90004_35,3.0967903380102193,80.69809026368216,0.9443664022179209
90004_36,2.9454620753161667,82.91780986097992,0.9926461298073733
90005_00,14.9,23.0,1.4
90005_01,15.7,22.0,3.3
90005_02,16.6,21.0,3.3
90005_03,17.7,20.0,3.2
90005_04,17.81013055984084,19.449368670767136,3.1799063506440346
90005_05,17.144015775858794,20.457252763636717,2.9669558846676605
90005_06,15.713343284642455,22.681611223999813,2.0722245154831356
90005_07,13.98502480241315,28.428245003833197,1.5819424327124758
90005_08,12.409330091636232,33.71833109126843,1.3260984451642526
90005_09,10.926929297012608,39.832465347225146,1.1970609164623438
90005_10,9.529668051732719,45.04049454429304,1.1578202254633017
90005_11,8.448776428478222,48.086682364476964,1.144823147283558
90005_12,7.5680045847349335,50.40655496373611,1.1639703032899003
90005_13,6.719234096774085,52.93285756259883,1.1204693863726323
90005_14,5.964472480839248,55.57762547479571,1.1249460202231614
90005_15,5.5118227989216395,57.72839056918884,1.117810310565787
90005_16,5.130865117738913,60.164027943967945,1.1087074832744903
90005_17,4.6681501241415555,62.76540533708461,1.076917516805973
90005_18,4.038250884757891,64.42984408988322,1.0660887576524845
90005_19,3.8391100796971167,65.28178459764524,1.0799235358427808
90005_20,3.899051907806441,64.68964203679495,1.0776243851984648
90005_21,6.24880971720735,61.072537912301826,1.0698220168517323
90005_22,9.247696509109838,50.40044222031669,1.072096159781569
90005_23,11.295238763928769,42.59870938500794,1.1282366356674673
90005_24,12.581473216269334,37.29934550318124,1.226534067964216
90005_25,13.910585085680093,33.11407793781005,1.5665902686191875
90005_26,15.047743206987986,30.444771298828496,1.7168725010491732
90005_27,15.93583530225531,27.86314104361609,1.8028110668143216
90005_28,16.45624603158676,27.262778620406216,1.7623551729649964
90005_29,15.94849012418367,28.21274660520679,1.6447837025389158
90005_30,14.507860025611944,31.560330913729107,1.3506311209968727
90005_31,12.453735049600272,37.97561841614948,1.1264642426606795
90005_32,10.762720907698034,44.6257048445692,1.1287103179775548
90005_33,9.064615110616394,49.53374478705076,1.1194878661428798
90005_34,8.227489616823744,51.5294691437957,1.1913053762289434
90005_35,7.376959192361986,53.05119793492288,1.2396481172232532
90005_36,6.892967667113878,55.33394148546511,1.252122143213443
90006_00,14.6,22.0,1.7
90006_01,15.3,22.0,1.7
90006_02,15.9,21.0,2.8
90006_03,15.9,21.0,1.1
90006_04,15.321844844646215,21.626469321322542,2.020027165431667
90006_05,14.062377076413915,24.869336917813154,1.9096283488936099
90006_06,12.122442107765309,31.372216712592728,1.382478128499919
90006_07,9.737612058283682,39.29309760962683,1.2089377594544592
90006_08,8.005655640330888,45.61557840124959,1.058257798257654
90006_09,6.411398570960866,50.69603638497727,1.082902125968987
90006_10,5.475363331700138,55.44709068291997,0.9049349482269765
90006_11,4.817556091085902,58.70310347347231,0.8798938396878806
90006_12,4.172505454779921,60.815281371612905,0.8714978270489177
90006_13,3.747614482054022,63.5346532855017,0.8376747666834121
90006_14,3.2212434866683624,65.8080126202133,0.8312206069796877
90006_15,2.6457085320153775,67.50542145711344,0.827733501648537
90006_16,1.9194182192277442,69.490842125071,0.8261703513675186
90006_17,1.4451123371362722,70.72260827188582,0.826140575913786
90006_18,0.6991171075816307,72.73190744149096,0.8608897310320612
90006_19,0.4178159388266917,74.08794568686268,0.8685897464355723
90006_20,0.3601225003455363,74.2918136173866,0.9151500339839787
90006_21,1.3932763968897626,71.9299391562451,0.9277729014266626
90006_22,3.858327760459864,56.29182550675761,0.9655388666350254
90006_23,9.701751278950963,38.61507218352725,1.131956263493107
90006_24,13.47400327991633,28.1045900198344,1.3369532682344458
90006_25,14.878006346427425,23.013563130542558,1.7527438153302297
90006_26,15.610767487869268,21.183989439929917,2.0185829231508423
90006_27,15.966243136865804,20.73718648841722,2.0908182309917653
90006_28,15.29875109468232,22.77275591505285,2.352302837720814
90006_29,14.203413710743733,27.16367976414713,1.9894402174929797
90006_30,11.921761167303632,35.480397652167596,1.3814306811899157
90006_31,9.452492603562373,43.84740001821783,1.191887348518476
90006_32,7.2380115376642165,51.69467475998355,1.0757907539436604
90006_33,5.86435303219087,58.779653434882874,1.0576811159261683
90006_34,5.113943119663929,61.76715684446444,1.0494866929197637
90006_35,4.596479197183981,63.38330676756026,0.9738026430224138
90006_36,4.362395616970842,64.16227813063641,0.9516934444274642
90007_00,9.2,31.0,1.1
90007_01,12.8,24.0,4.4
90007_02,14.2,22.0,3.1
90007_03,15.1,20.0,2.2
90007_04,14.971815818095628,19.571301876939298,3.5005118048492534
90007_05,14.079485649074373,19.171590543757254,3.612886245356897
90007_06,12.52146129601846,21.924281588125485,2.79303622192372
90007_07,10.319498536745854,25.179591846952366,2.3600603705878713
90007_08,8.462273353079404,30.52682823395346,2.0100441888059355
90007_09,6.331930442308585,39.679050666500274,1.7108465267253066
90007_10,4.135140083460085,48.808149957695434,1.4546284198884227
90007_11,2.4532665629908035,57.09723280480314,1.2655755593068307
90007_12,1.0791524433425064,62.85444025727553,1.1648911096340557
90007_13,0.2299323515580675,66.67190218365086,1.0526191856319689
90007_14,-0.7435868553069191,70.58578936083161,1.0430875918681177
90007_15,-1.2266906371749526,73.58399064479426,1.0422883139481514
90007_16,-1.5541663023719896,76.70044509823278,1.0191392007665652
90007_17,-2.0103769351906915,79.79364086847578,0.9776983706100049
90007_18,-2.4833713686118277,81.94859305699495,0.9316290560962585
90007_19,-2.8619900358137578,83.06547800264173,0.9272319747038444
90007_20,-2.9146036902806576,83.30542427829963,0.9375713940195103
90007_21,-1.9317620190388065,79.26077596489878,0.988131982705151
90007_22,1.0657513451384728,64.95390236298437,0.9497809318234115
90007_23,5.051728332670196,48.0858443182503,0.952655733317938
90007_24,9.086881277267958,34.968409878180964,1.0673580428410008
90007_25,11.97688591935531,27.096587845664192,1.3664191755629111
90007_26,14.047036883186735,22.643236591253366,1.7606865176227815
90007_27,14.466251295869933,20.524931328365543,2.1040817416774393
90007_28,14.79061140579482,19.479523248382097,2.5875966976813833
90007_29,14.103114471828194,20.299390799691302,2.347554906598241
90007_30,12.302028387286843,24.891047983787953,2.042897239383824
90007_31,9.84510223794117,32.137282211444905,1.9905092356417418
90007_32,7.382215119275744,41.25084541102929,1.6637758435181607
90007_33,5.381271831759283,51.41765392365636,1.38563296159506
90007_34,3.532332423500638,57.33014994475727,1.2157608956324746
90007_35,1.9578699484989404,63.154927777092645,1.0985086453704793
90007_36,1.0480922514072322,68.4324596481994,1.1610691692491624
90008_00,5.0,41.0,4.2
90008_01,5.8,37.0,7.1
90008_02,6.6,36.0,4.5
90008_03,6.7,36.0,4.8
90008_04,6.729230833252399,35.49072822437575,4.224659382749457
90008_05,5.9421898082602524,35.57270769777823,4.2966406784807845
90008_06,4.699677400915293,36.858130355194085,4.567775746360429
90008_07,3.518909510058193,40.00206612227123,4.881024186413237
90008_08,2.7579582611351556,41.346666155145726,5.0085537989335664
90008_09,2.1938479912666575,42.29440968796399,4.963912800182786
90008_10,1.8392995313210487,42.94742070826399,4.7748072975173494
90008_11,1.7277003077270798,43.9420608518794,4.679510472810881
90008_12,1.6554218054521386,43.82462355777311,4.578483624821846
90008_13,1.7164270972318336,43.515915267009255,4.1914182746235324
90008_14,1.5657695917646908,43.544126005996524,3.9126856793983293
90008_15,1.4901052625641609,43.70653248157447,3.6011497924405624
90008_16,1.1256442250028622,43.20667979300647,3.3484455991703297
90008_17,0.8586518953449848,43.39744088518767,3.1910515397900814
90008_18,0.6246465033620747,43.28422854296327,3.00266121036594
90008_19,0.4859272657522567,43.52870943978778,3.023192191938389
90008_20,0.4252963611918063,43.3292896575594,3.049335120828157
90008_21,1.3660584777068412,41.99473225188198,2.9512684892853116
90008_22,2.844913760717131,39.45496625703398,2.4578246367850705
90008_23,4.799216814129169,36.122770456701744,2.057130095696695
90008_24,6.0278254159410585,33.94564701665283,2.2512594442944045
90008_25,7.376931661223208,31.17108183105238,2.7650224044103653
90008_26,8.700276876235948,28.52375378837481,2.956333804232394
90008_27,9.496637019413106,25.678439447201633,3.1602618492476644
90008_28,9.67635725239947,24.36313102464003,3.2645071740054865
90008_29,8.731026078993544,25.095900117714343,3.4613697059145774
90008_30,7.310255074742504,27.05922585082509,3.8230566546587013
90008_31,5.902394959878372,29.649132356850956,4.171404534847467
90008_32,5.2808412019669815,31.095660729180313,4.215900247814317
90008_33,4.78874573222433,32.67189702291808,4.359538867323677
90008_34,4.267429061158469,34.05952608812336,4.308273768644598
90008_35,3.925239254747745,35.3322139031004,4.311213756898513
90008_36,3.740659533877219,36.06711736900809,4.28037937316798
90009_00,14.9,21.0,2.6
90009_01,15.4,22.0,3.0
90009_02,16.2,20.0,3.4
90009_03,16.6,19.0,1.9
90009_04,16.699709114246584,18.946248250274454,2.2450537503339767
90009_05,16.263631041912824,20.52344226017918,2.1493654736270527
90009_06,14.868711730467714,24.714335966671772,1.8070865873546533
90009_07,13.46251125160219,29.540665025932963,1.4622033154229055
90009_08,11.627475201066565,33.65189899798501,1.1769200164103542
90009_09,10.286523904300186,38.606184515003044,1.1066669008574124
90009_10,9.431106898776031,42.37659082618485,1.052633675971138
90009_11,8.49098441010934,46.449058028160636,1.0176238774483006
90009_12,7.715768692097692,50.20506935330811,0.9784448486879985
90009_13,6.911418676917313,54.038449724216115,0.9520015589334916
90009_14,6.129503132568122,55.77302216760844,0.949807857987464
90009_15,5.686274954174038,57.96580873542511,0.9504467778481994
90009_16,5.269230557274546,61.51834376821567,0.9484287226220377
90009_17,4.985449700100983,64.8522401028079,0.9285339229937152
90009_18,4.855940668435379,65.69781975893531,0.996155816533861
90009_19,5.19447449825407,65.1755117341022,1.0504641863850348
90009_20,5.854116894881883,61.660316903394325,1.0248293025867181
90009_21,7.645703181109921,55.25919895684928,1.1866981259587706
90009_22,9.959118807067043,45.27207429072912,1.4066626916490208
90009_23,11.400772086606086,38.61400656954088,1.5699450696977422
90009_24,12.702108601130453,33.07138398904369,1.6304210288378336
90009_25,13.722919594985981,30.301869484961784,1.682360025233106
90009_26,14.630015686041371,28.545500934532413,1.7636979941629036
90009_27,15.074472872777351,27.638971306258256,1.7496852158802572
90009_28,15.509271976128451,27.654094239615038,1.6602575298409026
90009_29,14.982177141863735,29.641908937973596,1.637072212009574
90009_30,14.033669061032194,32.46188800004212,1.414122974467207
90009_31,12.353688696541722,37.92088728169394,1.0884414243237315
90009_32,10.827057743254327,43.763264051560746,0.9367141058602231
90009_33,9.548535342609062,48.02029275406148,0.9453380761554242
90009_34,8.780385787963908,51.81528841005843,0.9428599781608734
90009_35,8.410422737250586,55.30265571918874,0.9453323305863915
90009_36,7.735872775465073,58.26224892746336,0.9492883755548638
90010_00,13.5,25.0,1.3
90010_01,13.0,25.0,4.5
90010_02,15.7,20.0,3.0
90010_03,14.6,21.0,3.7
90010_04,14.333234507080647,20.93858012872001,3.5779114474592366
90010_05,13.853830406785628,21.742153876602938,3.217869862307112
90010_06,12.309645268401386,25.185487710308667,2.0284264287579687
90010_07,10.161463956982267,31.030298465257644,1.366285957471523
90010_08,8.137942250620886,38.464794668518564,1.166567710049215
90010_09,6.4966341171396955,43.9301253858955,1.1104950697941318
90010_10,5.419103939182951,49.10069500837046,0.9753573818805361
90010_11,4.497931943600617,53.44210039994038,0.8694460354728275
90010_12,3.7532289395927902,56.610846574731596,0.8274760051931374
90010_13,3.250506878207713,59.895027581638516,0.8080521690785977
90010_14,2.509272723714542,62.985052774823984,0.7680362119075114
90010_15,1.8207633060099444,66.3707995750908,0.7092277354064579
90010_16,1.1521707712928255,68.69098040425321,0.7173684067130948
90010_17,0.5706768158150796,72.15086413683471,0.722299927126226
90010_18,-0.09010162552778224,75.30354748947197,0.7249757371936274
90010_19,-0.679427662226971,76.21121076471634,0.7277828521543317
90010_20,-0.7685022219344521,75.68222820504332,0.736656608553119
90010_21,1.6970129254471686,66.48860501339404,0.7667610382754223
90010_22,5.048915694402055,51.790170256517435,0.7689505394584747
90010_23,8.700510016167305,36.038052443887466,1.0054935957687765
90010_24,11.789001478610711,26.217400909713504,1.3514355770419022
90010_25,14.009712763022033,21.96208114998222,1.6586534297044957
90010_26,15.788696038234475,19.979444752548392,2.178538713202512
90010_27,16.521789861400013,18.914410987290037,2.7297122932860782
90010_28,16.787160748080087,19.695220276333615,2.9686819240767046
90010_29,15.891154994937553,20.004742928005488,2.8719493288956546
90010_30,13.38826907728115,23.630219581777588,2.016000746758807
90010_31,10.618256639902867,31.74610689206008,1.2811372771332834
90010_32,8.304590864876195,40.96686550161151,1.0628566836803757
90010_33,6.629079154582549,45.72997340511644,0.9555278441152258
90010_34,5.257621694475636,50.88675613160293,0.8553466887682166
90010_35,4.3318922403037545,55.14343633366879,0.7934872289006631
90010_36,3.4347332182174286,58.89234386163658,0.7866571448008656
