FORE_data,t2m_lgb,rh2m_lgb,w10m_lgb
90002_07,12.638842080472367,25.187912169144017,2.604054923548109
90002_08,10.583759090173677,31.067345694050324,2.0553787295914083
90002_09,9.565687001694174,36.10206562960824,1.8359111290465284
90002_10,8.800105986064697,41.413786644793156,1.7485783068984813
90002_11,8.047245989726747,47.565071281089935,1.4882839385230986
90002_12,7.4794224682885995,51.945171164102234,1.3436268555257231
90002_13,6.8942288539539645,55.81553649603767,1.2071979713157939
90002_14,6.423913810155029,58.83962166051869,1.1426636075331036
90002_15,6.091253877045106,60.20629386245497,1.1121040422391606
90002_16,5.900460263796937,63.47798593045642,1.1003930133903919
90002_17,5.466821621353569,65.51750993465602,1.1500544989574941
90002_18,5.1854541308762325,67.33920729615684,1.1473711277474195
90002_19,5.1207204687114665,67.76444586256748,1.1537574521484115
90002_20,5.1229422015599075,66.39575919859566,1.1882633689188813
90002_21,6.906991576164797,56.23128302449757,1.2902424779510964
90002_22,8.905124780900017,42.83996339111534,1.3905501902571917
90002_23,10.400037932651376,34.62693660247,1.4833115949155924
90002_24,11.952051628371924,30.82641428983663,1.5508730423570662
90002_25,13.19419346417916,27.215227919360256,1.755126210818715
90002_26,14.225390057602503,24.018579790386834,1.682197225577914
90002_27,15.180315497024234,22.21886310025108,1.7651884498031063
90002_28,15.921286887156544,21.386274031039772,1.7162618304984614
90002_29,15.570676433464119,21.400884193643254,1.7586815453232019
90002_30,13.766818105200743,27.38723273492812,1.2962162802179136
90002_31,12.083057742631057,34.188168893822215,1.2483639409675098
90002_32,10.529849956156113,41.531886923743386,1.2356197190549154
90002_33,9.518194412594351,47.80227757258953,1.2846821993905149
90002_34,8.306627747836115,52.90661369145181,1.2445341509313577
90002_35,7.548769988525166,56.558715328604215,1.2768763587498526
90002_36,7.076627511599373,59.991661361941595,1.223561905558694
90003_00,9.8,22.0,5.1
90003_01,10.9,20.0,4.7
90003_02,12.3,19.0,2.8
90003_03,12.4,19.0,2.8
90003_04,12.389374804031576,18.796965807001804,3.3122801989189745
90003_05,11.538068454604428,19.460972976343125,3.2047561155338395
90003_06,10.478024437177059,21.98345365427092,3.0770161339009197
90003_07,9.348617183716327,24.412984352770092,2.844264485904691
90003_08,8.517686056658055,26.155125252074736,2.565079387407153
90003_09,7.539100391703344,29.05498902466863,2.299424289864994
90003_10,6.582353093714158,31.741796209650317,2.0494206391123218
90003_11,5.641724701431236,35.115761531354096,1.7947421056072779
90003_12,4.8682638399663825,39.2788286773007,1.7911560509643842
90003_13,3.637216179193515,44.24913036078134,1.6898269747340375
90003_14,2.726347558101614,47.68207564910799,1.6682906869680743
90003_15,1.6055002740826894,51.05430581820776,1.618453611687595
90003_16,0.7903857948011972,54.30077508056909,1.6459629803184535
90003_17,0.16911699004006567,56.74880457555389,1.7464575128748445
90003_18,-0.32885660153483376,59.569506742496294,1.7042472161620115
90003_19,-0.6125417957618646,62.760497092932596,1.7933524860622523
90003_20,-0.6830950493830257,64.24813197010988,2.115032232534756
90003_21,1.1306106424677782,55.42012138030056,2.388895743538616
90003_22,3.9388522790653044,43.59046975975204,2.9609244025373846
90003_23,6.717958102167802,33.554960455805286,3.2193782307934464
90003_24,9.386573325596876,27.403719616718345,3.378175487507947
90003_25,10.928910092302575,23.769678418469688,3.611676755790923
90003_26,11.79931468003565,21.62038147783323,3.6089883365521245
90003_27,12.766853280909393,20.20946346317844,3.411808378765665
90003_28,13.100319151032906,19.136459124498064,3.397508572374643
90003_29,12.327075064250304,19.417214907648663,3.3587932695772653
90003_30,10.591077600481562,21.95203240885111,2.9678789685496523
90003_31,9.251345600914503,24.740954445025167,2.8992301640866525
90003_32,8.363457882591327,27.231211072067,2.6579864857109112
90003_33,7.5426868365458315,28.742110671628136,2.570012524973878
90003_34,6.632983645637735,31.705330454303954,2.567630015434287
90003_35,5.688076855293664,35.6171635647223,2.449803283012085
90003_36,5.11790709206508,39.31469928766934,2.2742604564287965
90004_00,11.95,24.5,4.15
90004_01,13.1,23.0,3.8
90004_02,14.6,22.0,2.8
90004_03,14.7,22.0,1.5
90004_04,15.165307074456775,20.561839892696693,2.4590714036629167
90004_05,14.322202987025376,22.503818071356573,2.469808731664996
90004_06,11.790486807782408,27.3479254281556,2.170471649256007
90004_07,9.562399855993801,31.041548460718424,2.1314921297394167
90004_08,8.384274148494546,35.652950790087054,2.153704102413673
90004_09,7.660713428904555,42.3273889415106,1.9786624029146178
90004_10,6.605525623051027,50.05066141249797,1.6169963026250411
90004_11,6.144806823703945,56.47099184320996,1.3826041251964738
90004_12,5.1022836095384765,61.41646347549522,1.273050280684096
90004_13,4.4247839629969095,66.8540583963742,1.143198767929276
90004_14,3.871199101720487,68.17860041559217,1.187924758471484
90004_15,3.2716879394343654,69.23597159621293,1.1268616533431277
90004_16,2.682980189692517,69.71790563147637,1.1318912330284983
90004_17,2.008056531557228,70.83593150578531,1.1030893766820158
90004_18,1.423660506361259,72.32197798544041,1.1026648666403158
90004_19,1.523297363309925,71.62346783284919,1.2835761206768095
90004_20,2.141255163622681,70.67666317606351,1.2243307486184098
90004_21,5.174474909949733,56.94316186074932,1.260650551604661
90004_22,8.754684793382435,40.50043469206199,1.4530690152086336
90004_23,10.229115227224556,33.52628757509456,1.6751808655316136
90004_24,11.872027998008376,29.05479284671671,1.618747505292741
90004_25,13.427007887999812,24.97744402720193,1.832112625995144
90004_26,14.446330676864283,22.258762994141797,1.8976039171102164
90004_27,15.29828301473902,20.57045687345056,1.7898398685953658
90004_28,15.839196165350938,19.965406239423526,1.8517748823203493
90004_29,14.940219157063597,21.930483267638138,1.8406641672244939
90004_30,12.354945305471773,30.909483013377056,1.2177545112848291
90004_31,9.60927463809679,42.201208914372295,1.1470048546073204
90004_32,7.473903160267175,51.05224566123869,1.1187933458194117
90004_33,5.824419303531094,57.12810218265391,1.084812024244313
90004_34,4.863087856161033,64.56233862290416,1.0846474687035612
90004_35,4.217536959516982,68.4693531476459,1.1019690928393535
90004_36,3.8123646053233218,69.49936148048799,1.1165753187134349
90005_00,12.75,19.0,3.75
90005_01,13.6,19.0,4.1
90005_02,14.7,19.0,2.7
90005_03,15.8,17.0,3.7
90005_04,16.14717380301461,15.877468077818852,3.907538802937244
90005_05,15.591267001517867,16.74246833786768,3.6663153530438435
90005_06,14.286690306899413,18.3216753073017,2.848167966011497
90005_07,13.148386182771533,20.675218108934892,2.2935879914814925
90005_08,11.863992393435403,24.56873067191671,1.8409603660595284
90005_09,10.91622842048176,29.337286060443205,1.7013207102312542
90005_10,9.921538690425528,31.198839578285114,1.6282706574512664
90005_11,8.965468263485159,33.50631174846874,1.7691073637103836
90005_12,7.872901102278527,37.023415967897805,1.3987106439803048
90005_13,7.286620330501082,40.01597582418764,1.2823328111624752
90005_14,6.833506247082475,42.924026239031114,1.253048049808871
90005_15,6.405839775736009,45.29953770079093,1.2288648463684801
90005_16,5.931502122125176,47.9098058975584,1.1804665939231196
90005_17,5.419266042820223,50.6083720171633,1.1661979113431962
90005_18,5.356927557641439,53.279146115428865,1.1634737456472328
90005_19,5.24546575298264,55.71027520332484,1.1457275878075983
90005_20,5.595475923607311,55.475693168608785,1.158556484960542
90005_21,7.402157581226299,49.36613898816353,1.2983687430826036
90005_22,10.352644273619486,40.31932431078371,1.6817482564361306
90005_23,12.58588579171017,33.78860565301214,2.0301450082366506
90005_24,13.721559339257787,30.054362616158777,2.264022030578041
90005_25,15.190139937803954,25.677893471930325,2.800801229456406
90005_26,16.18755804308151,23.755605114050415,3.2028650529416685
90005_27,17.02132596503809,21.886926530953776,3.335025166691876
90005_28,17.187280526092344,20.864385543780248,3.2998979598775766
90005_29,16.505749318590052,22.492349262463545,2.9798310774798122
90005_30,14.95073670745437,24.536924860106755,2.057433148480906
90005_31,13.376581444639589,30.385977579919878,1.5842415833567918
90005_32,11.680780656800215,35.56033178950528,1.3283975958085685
90005_33,10.166676930639058,41.57847580341987,1.1970609164623438
90005_34,8.875162355832362,46.38644891202756,1.1520938432811003
90005_35,7.815567875357184,50.25561222761753,1.1356908777137633
90005_36,6.937163131861032,53.3980492927371,1.1616711526455843
90006_00,12.4,16.5,2.9000000000000004
90006_01,13.5,14.0,3.2
90006_02,14.4,13.0,3.0
90006_03,14.2,14.0,1.1
90006_04,14.193799665211388,14.387774424714852,2.2412612068833893
90006_05,13.25669207932849,16.057897079361513,2.1529137481808003
90006_06,11.908335261281074,21.46794572354262,1.8307098540425757
90006_07,10.537881841803632,27.07604671704809,1.5187842380273924
90006_08,9.154010284952092,33.0923356187606,1.4052714982067946
90006_09,8.177613404713298,37.90304328962427,1.4213617856592415
90006_10,7.380817170923644,42.089576154558294,1.3338733873291235
90006_11,6.439070778805531,45.268517312646615,1.167413632731344
90006_12,5.873796259361999,47.67175985489166,1.112923567065565
90006_13,5.4458969263101915,50.71907489450649,0.996532266364301
90006_14,4.843640615597792,53.35959511592688,0.9122110065402846
90006_15,4.3293753401094115,56.10339813869564,0.9294459470979061
90006_16,3.9752833107221033,58.81764071667524,0.9349780172242652
90006_17,3.5637417276464785,60.544224638578335,1.1005028550223108
90006_18,3.0120067574214002,63.01937983224873,1.097853604111583
90006_19,2.834062668338254,64.29774585555037,1.1996614121165654
90006_20,2.714204320939817,64.51621803777614,1.4856063768390122
90006_21,3.4389403177092803,62.624254987470906,1.4231692578018214
90006_22,6.51193624804812,48.61280402934334,1.465821801881873
90006_23,10.95858894022666,30.66639222952324,1.767073958066401
90006_24,13.721086714296492,21.0830918232752,1.9062863107356676
90006_25,15.228460234282851,18.308092985343617,2.1588447615816486
90006_26,15.982993970862816,17.400939828088053,2.5138271326207815
90006_27,15.891816714766565,17.240546305394073,2.769135814612634
90006_28,15.324589301745354,17.64061627175754,2.3752787512849465
90006_29,14.145995422922354,21.06142585225065,2.3459971222832214
90006_30,12.184800522882977,28.445880579640754,1.6052926364349525
90006_31,10.000337192699808,35.085743760743675,1.2567769497614125
90006_32,8.334706600888357,41.76742773505006,1.0752768556269556
90006_33,7.259328202981217,47.802855162487674,1.082902125968987
90006_34,6.006613699266192,52.15003939233977,0.9133101470854863
90006_35,5.339796362108707,55.691913377307195,0.9080948252499539
90006_36,4.738365957577475,58.45424854621637,0.8859391147248176
90007_00,9.8,24.5,3.4000000000000004
90007_01,11.4,22.0,5.2
90007_02,13.0,21.0,2.2
90007_03,13.7,21.0,5.5
90007_04,13.615291093907391,20.919686729429475,5.867587954405874
90007_05,12.708339364722654,20.978886016022102,4.801714313234635
90007_06,11.351035185980956,24.635240067136866,3.708348233487619
90007_07,9.179660337864444,28.158654992645218,2.6182220477661584
90007_08,7.472883347177907,34.19944698833198,2.0290270158118453
90007_09,5.061819080293986,42.054976819678224,1.8371168255527224
90007_10,3.1515631178971897,49.70695661053658,1.7662457050808618
90007_11,1.8371288960762995,55.18819108808105,1.5726737201917416
90007_12,0.7148438870840409,59.52974181310595,1.4368192737991117
90007_13,0.44504337894753465,63.11148634561735,1.2872048231235664
90007_14,-0.08448371048300009,66.58989437804162,1.1013292701542559
90007_15,-0.8823072888025589,70.07359899333828,1.1646780122560993
90007_16,-1.4166992749376386,73.83089834180389,1.1508717107480733
90007_17,-2.0269111619004123,76.30738517600587,1.1280762671593312
90007_18,-2.5180600786535727,79.0116388478635,1.1251750964624487
90007_19,-2.984521505108313,79.55700147065531,1.1233177002717822
90007_20,-3.448352345543983,78.51216321851138,1.1340865511324247
90007_21,-1.8690723783898413,76.09143595944387,1.118759393124501
90007_22,1.4746339834233586,60.150155314070425,1.1277833057501148
90007_23,5.988295839141413,44.66317432400067,1.4730123760487839
90007_24,9.914886088797731,31.616159707159376,1.512358962303715
90007_25,12.584481582014856,24.866203355003446,2.2564845519675556
90007_26,14.361578908804974,21.732034965737974,2.934100916985452
90007_27,14.65385289942592,20.585093711885428,3.3802536054788175
90007_28,14.759268517414235,19.571301876939298,4.185050528547334
90007_29,13.808557897198707,19.171590543757254,3.9856143934104833
90007_30,12.276892040768354,21.836660966698847,3.1576168572061447
90007_31,10.353417924040357,25.19281236545469,2.6024493519974525
90007_32,8.462273353079404,30.52682823395346,2.100627069484589
90007_33,6.488624372365812,39.70612020363071,1.791878437398246
90007_34,4.657459401153019,48.943101283133956,1.5846156789841288
90007_35,3.02288815742283,57.26126044995449,1.3582199320785673
90007_36,1.7132580893248872,62.33552733213378,1.2128792016395185
90008_00,1.0499999999999998,42.5,7.4499999999999975
90008_01,2.3,39.0,7.8
90008_02,3.2,39.0,5.9
90008_03,3.8,36.0,5.3
90008_04,4.359342534936098,34.646221783716875,6.059529079145344
90008_05,3.5857040230087813,35.1895906888402,6.577950641421842
90008_06,2.366172476371778,36.86326185436784,6.79992512042741
90008_07,1.4081111037728726,39.72977940143469,7.57665062491738
90008_08,0.8506770553782697,41.53950565160668,6.814341830743952
90008_09,0.7020817640125269,42.13656849619957,7.220746949438941
90008_10,0.33796212804399084,43.07365004732411,6.73066638179481
90008_11,-0.10535673223054363,43.88652181253687,6.5173288059803784
90008_12,-0.3422554527710845,43.89170069560662,6.38798162302114
90008_13,-0.3891054365653521,44.49288107975118,6.111561471900193
90008_14,-0.5091483321586675,45.142013262827724,6.196139656307817
90008_15,-0.8231213517373637,45.90126876981714,6.0724636996650645
90008_16,-1.0098994030139714,45.73982601672841,5.766602097928882
90008_17,-1.1212774482397434,45.69307265902727,6.121174014435288
90008_18,-1.206613158031924,46.12479767660679,6.16157256448921
90008_19,-1.465511651251478,46.672544545085735,6.091180029982844
90008_20,-1.694605138492505,46.73872758832505,6.163168903961967
90008_21,-0.9724702090978758,44.62898907418706,5.953502447831829
90008_22,0.3062639584739448,41.40710812486992,5.513282901549905
90008_23,1.4227179967268262,37.036271795811416,4.861895772410021
90008_24,2.9939295777782924,34.76899202410258,4.542756562253615
90008_25,4.414337111721832,32.198896565956126,4.485080077955476
90008_26,5.446964478833711,30.41264453920168,4.341435572489502
90008_27,6.4611944173201135,29.968871516679762,4.190392006653309
90008_28,6.593160381000905,29.949104760070124,3.9607186627806095
90008_29,5.9421898082602524,31.47018464532666,3.849596080023882
90008_30,4.754878098695829,33.89630352708737,4.073603666970671
90008_31,3.469248768896423,37.05739852078826,4.469725879249166
90008_32,2.7082975199733856,39.512523015874756,4.442165759629215
90008_33,2.16535892957212,40.83188847979211,4.38688421408603
90008_34,1.8392995313210487,41.879205078802684,4.393088577906614
90008_35,1.7277003077270798,41.890705912625485,4.313049851231254
90008_36,1.6554218054521386,41.7732686185192,4.302555304709182
90009_00,12.7,17.0,3.9
90009_01,13.5,18.0,4.1
90009_02,14.5,18.0,2.9
90009_03,14.8,18.0,4.1
90009_04,15.67293771670239,16.547532035462343,3.878641491374498
90009_05,15.690920109628639,16.42964773650202,3.7125964118592214
90009_06,14.901784168126163,17.703956289291536,3.040098858115339
90009_07,13.872746679163976,19.675246059530007,2.5813758771918414
90009_08,12.661575333905692,20.829389719979854,2.450913719640563
90009_09,11.46042572548018,23.46137847488508,2.431328281424257
90009_10,11.036825185501007,24.807875020509833,2.3956943062641844
90009_11,10.549065872762835,26.88291812911881,2.3522320038612126
90009_12,9.880111610329505,29.044320815545348,2.266703677763355
90009_13,9.402721169667405,32.082079113999384,1.8951726853294133
90009_14,8.494614366685227,34.94091716798559,1.634246056698189
90009_15,7.810955727137966,38.52154121764618,1.3943664128953126
90009_16,6.960693500403051,42.687955989204205,1.2757063530598873
90009_17,6.4455273004441915,46.55947011322631,1.1945139596468155
90009_18,6.03743186499264,51.197064001233905,1.12364093078256
90009_19,5.8225494115414635,54.80224681952556,1.0596771978197015
90009_20,5.675623181582188,54.99404977528931,1.0589693094517043
90009_21,6.891460184191592,52.23665845862156,1.0996394756007246
90009_22,9.015630526678173,44.020818771267656,1.309086402750432
90009_23,10.908024167165781,36.15210183612736,1.7550421760340917
90009_24,12.582417570884497,32.49095131241992,1.7648562201022593
90009_25,13.529649046388146,28.061557340592845,2.126934293281194
90009_26,14.535005257609273,25.53525635961966,2.34039728772239
90009_27,15.268898528702517,23.21352460531279,2.22792348518608
90009_28,15.785569524323778,22.225458528861907,2.193240549614631
90009_29,15.273069120483068,22.885000304508026,2.147310125910903
90009_30,14.343536180817248,25.678445179950543,1.7979196327365723
90009_31,12.918117717764845,29.943090245744113,1.4566954113213602
90009_32,11.380459309724221,33.48566457774964,1.1791085066186526
90009_33,10.361680741614428,38.48933504059104,1.11218647774713
90009_34,9.600899782270817,42.259741351772846,1.0689311724269837
90009_35,8.92104752138585,46.33220855374863,1.027286195719113
90009_36,8.199352495663753,50.10895285705571,0.9847838987502548
90010_00,11.05,19.0,3.6
90010_01,13.2,17.0,2.7
90010_02,12.7,19.0,1.2
90010_03,12.6,21.0,2.8
90010_04,12.634629802823437,20.36899869299638,3.411164688848087
90010_05,12.267957467384239,20.294196029806447,3.3513181938156102
90010_06,11.429033407287212,22.594684137285967,2.992541213466795
90010_07,10.347363439367454,25.061447923116468,2.6530475912446563
90010_08,9.403673976982803,27.12601054806568,2.2182538455961454
90010_09,8.453661170461196,29.694853300266317,2.0647082327132114
90010_10,7.899629076804999,34.150155909563004,2.108084903256737
90010_11,6.990617817390313,37.61919372074394,2.113525925887038
90010_12,6.223962048250754,43.231100046897495,1.8994262079290796
90010_13,5.334816830526337,47.210590636561655,1.633241003864952
90010_14,4.546425625394869,51.36618092257732,1.3101554610886559
90010_15,3.7698153095663747,55.541258641283704,1.082075070352567
90010_16,3.0856850483631133,60.12608081103716,1.0401838657505391
90010_17,2.4563462802318057,63.30970329562398,0.9220615575577253
90010_18,1.9081596854569454,66.88087959800606,0.8567512250243485
90010_19,1.436481313062028,69.29027305607163,0.8760173221626923
90010_20,1.7136985699443965,71.28293802358988,1.1749703160171356
90010_21,4.55438632713306,61.40020579617197,1.285796760681699
90010_22,7.073581085969965,45.56907477298855,1.419229133373785
90010_23,10.732594871773923,31.688845821086034,1.677070074950247
90010_24,13.238502630634791,23.73529542722064,2.0821066853844434
90010_25,14.901221998397144,20.032612491320922,2.380086608633969
90010_26,15.151311244236846,17.82659929455345,3.2282339567934155
90010_27,14.77745299754971,17.02083014462882,3.5955187656458025
90010_28,14.30705304056715,17.147301938077575,3.633017803770353
90010_29,13.87297171443412,17.970608855620288,3.2764926186692893
90010_30,12.294765805576342,21.615641116939116,2.1694952001085936
90010_31,10.197644201925765,26.92967816877758,1.531053446005
90010_32,8.297843298391042,34.19792315766091,1.243903553768137
90010_33,6.652885117606909,39.93199648497742,1.1947505884846774
90010_34,5.686251705934421,45.289453812368514,1.0424959782446739
90010_35,4.799769195991605,49.439114909132535,0.9040120296116196
90010_36,4.095636381462816,53.02813250765584,0.8394934961875287
