FORE_data,t2m_lgb,rh2m_lgb,w10m_lgb
90003_24,7.665705365297184,85.28422126717709,2.734867215383997
90003_25,7.619112619876628,86.73542706022262,3.549675648204726
90003_26,7.177406519669301,87.67895890876159,3.8491015759617087
90003_27,7.061379394139874,88.54209429723582,4.388230668209884
90003_28,7.028214526081089,89.37974057647124,4.133440292189015
90003_29,6.4647554039994715,89.97201886363926,3.8989311891898315
90003_30,6.056916358428277,91.0616774832218,4.000611407295644
90003_31,5.556149607663007,91.76849862837406,4.144756136437685
90003_32,5.1132777968848195,92.65304123600615,3.815523974167577
90003_33,4.775641228735124,92.3018960485287,3.712961629703362
90003_34,4.399866808810396,91.40071165009219,3.657940968006578
90003_35,4.001043770791671,90.67085058644021,3.5659725737718757
90003_36,3.6553943861443807,90.88028039854622,3.6329358442815676
90004_00,13.2,61.0,1.3
90004_01,14.4,56.0,0.8
90004_02,15.9,52.0,0.8
90004_03,17.7,45.0,3.7094998
90004_04,17.79806213740995,46.17376399989327,2.4576129997477243
90004_05,17.008301235894635,50.41627218993732,1.906863705494032
90004_06,14.08341093363924,64.28717434784396,1.2885388970296032
90004_07,10.61820730214071,74.9955111822762,0.8855958363940316
90004_08,8.628804879003187,83.34649810425651,0.8857107560608731
90004_09,7.55933054348277,86.95306232742398,0.9371496447025127
90004_10,6.734190794870718,90.07323103146697,0.9165300848413062
90004_11,6.311305052344761,91.49120835012165,0.9623566847945068
90004_12,6.312218409678528,92.76059747175208,0.9699914354582543
90004_13,6.129828117343018,93.8769033663767,0.9957707075942024
90004_14,5.86669462652264,94.78372626580362,0.9466746657557371
90004_15,5.607108763418171,95.94488524770382,0.9147398320921073
90004_16,5.5592117232303275,95.9650086387969,0.9866206239244609
90004_17,5.780257736930747,95.69489762603952,0.9607885809747425
90004_18,5.851277678724989,96.42083641396586,0.9951956354273538
90004_19,6.142337525205036,96.38379499011421,0.9677924610592266
90004_20,7.480789505247996,96.27746570296664,1.186676835109015
90004_21,8.471924437684077,95.65563654816204,1.3405058860392678
90004_22,9.299414993640157,95.10580576486744,1.5131752180428715
90004_23,9.638284118047764,93.12784515077729,1.7396551065000336
90004_24,9.54222991062768,91.26475532636054,1.9527514099075007
90004_25,9.43684277224568,89.21809731391686,2.1068495715941187
90004_26,9.260585048425893,86.11047195203594,2.285370261708993
90004_27,9.261086928866149,84.77009856333795,2.446182703624218
90004_28,9.265319097761243,85.6095540080394,2.3934448808770754
90004_29,8.697730062285125,87.78956754633964,2.624762644148032
90004_30,7.91907396259139,88.91521349603009,2.4313417865993037
90004_31,7.268212789919442,89.1314603962663,2.368388847436723
90004_32,6.539997702229229,87.70169328136332,2.3614350488030103
90004_33,5.911600766694028,85.75120029754426,2.3588411682004167
90004_34,5.306565556946682,84.9968370000199,2.395771501424224
90004_35,5.091797123639357,86.07068860977166,2.2449006341956044
90004_36,4.819543250230796,87.6714769325495,2.113188118380479
90005_00,12.6,57.0,1.3
90005_01,13.6,54.0,1.5
90005_02,14.2,54.0,1.8
90005_03,14.7,53.0,1.6
90005_04,15.274095217848206,53.35998649106481,1.5420817129519009
90005_05,15.118958708047101,55.9309478264977,1.5192311076700562
90005_06,13.985031976509473,60.39210440362361,1.1976172709757742
90005_07,12.695915133096578,64.52326039954556,1.1420612232580991
90005_08,11.70195912073083,68.4898645994955,1.0478661245589003
90005_09,10.507348975603795,71.77609689170806,1.0492526302614213
90005_10,9.451180772669048,74.71168024314704,1.0854346794045067
90005_11,9.045168543130574,77.27205808683968,1.0791199825745317
90005_12,8.810467556547732,79.06383045811081,1.0694573262705065
90005_13,8.390847789767056,79.97480838687314,1.0559559328313468
90005_14,8.405939540934774,81.15123277817658,1.0498094902552895
90005_15,8.414292213106934,82.87964587073759,1.0521086408996054
90005_16,8.46761240537923,82.8066467204209,1.0559559328313468
90005_17,8.556898433425337,83.62066065777495,1.0498094902552895
90005_18,9.101318161257694,84.179519413639,1.0565893517205276
90005_19,9.23436604982404,83.49719606477792,1.0521086408996054
90005_20,9.78432130207785,82.01644550777546,1.0498094902552895
90005_21,9.966894336588107,81.570240569645,1.0559559328313468
90005_22,10.362483835990908,83.26149790774065,1.101380976760059
90005_23,10.823979168089007,83.22240971558578,1.1539141500965646
90005_24,11.016952204528652,82.74063449382335,1.142623429029444
90005_25,11.417798653760604,83.16497986509175,1.1831850125268948
90005_26,11.628464691574813,83.32888415776723,1.108150092576586
90005_27,11.769550511090584,84.28181795702677,1.0993175358349998
90005_28,11.679070290404002,84.92560284215459,1.1516845532546878
90005_29,11.066382355201329,86.89255517074163,1.1162909539164492
90005_30,10.281424819668603,88.7789493981623,1.1076623136309245
90005_31,9.47908300969659,89.65964491798668,1.0801964974838005
90005_32,9.014565501331335,90.48394225085602,1.0572532118339677
90005_33,8.363660030450657,90.5574691720662,1.044185447664607
90005_34,8.012645935969184,90.83260130501151,1.0559559328313468
90005_35,7.64303811453834,90.72899342346086,1.0498094902552895
90005_36,7.241233632852009,90.49484037029625,1.0559559328313468
90006_00,16.0,40.0,3.0
90006_01,16.7,38.0,3.7
90006_02,16.7,40.0,3.5
90006_03,16.4,41.0,3.6
90006_04,15.672814927193992,43.13296621863672,2.829565747555665
90006_05,14.486123302542916,47.31495085327508,2.5556774648496785
90006_06,12.943190585158733,53.88330221164261,1.8155722501842484
90006_07,10.909730160936483,60.3083581831618,1.375109951926802
90006_08,9.380462495450013,65.98096852843427,1.2159082575687519
90006_09,8.172049063572933,70.92485016582877,1.1118513001428534
90006_10,7.597609911570968,74.07445844734558,1.1271460282253891
90006_11,7.181064689862298,76.24474601533437,1.117015624108988
90006_12,7.009415801451641,78.98135752544677,1.0644207084607493
90006_13,6.8695985105403015,80.18405880538106,1.0709543331040126
90006_14,6.559698410517538,81.96818246631364,1.019668580190331
90006_15,6.444090707963596,83.22110150182965,0.9050473425434227
90006_16,6.55061324958823,84.9173850674579,0.859962682782273
90006_17,6.502939342330172,86.07153351120749,0.7768708623446081
90006_18,6.541761000387987,87.42137083381104,0.776480732784871
90006_19,6.4916010657396015,88.15052831532961,0.777322059352879
90006_20,6.618814889210636,87.31795752671887,0.795983551003556
90006_21,8.035832326508647,85.44066561633802,0.810553662333821
90006_22,9.355935576532376,82.6507599785727,0.94386874460968
90006_23,9.966421440635923,81.27049463665821,1.0475152968586967
90006_24,9.943297743184383,79.99635800755848,1.3048074426109688
90006_25,10.128593190995518,81.64092225842741,1.5158225095090347
90006_26,10.267316814240642,82.62705046216368,1.7013379755425617
90006_27,10.268674194560663,84.678807875242,1.8015525220741395
90006_28,9.954318567309354,85.43621192513197,1.718268096656107
90006_29,9.279899406884804,87.52391222076957,1.8364019346734624
90006_30,8.784068419945925,90.00333915490356,1.6002277373417437
90006_31,8.03065268969225,91.22161254851453,1.5012454526155674
90006_32,7.2814805757071515,91.63043276823716,1.4082637836033347
90006_33,6.754475830906834,92.16032195074528,1.4064470306377228
90006_34,6.514488621578481,92.0409733921245,1.384895443913889
90006_35,6.399703922763639,92.08923767112137,1.3705318001289266
90006_36,6.38915591095607,91.87531748105623,1.3620379661142301
90007_00,8.6,63.0,1.2
90007_01,10.9,55.0,1.1
90007_02,13.5,48.0,1.2
90007_03,16.0,40.0,5.0
90007_04,15.959433637980368,40.98196139791532,5.660111524872114
90007_05,15.102762703412644,44.372592480701975,5.621909206353375
90007_06,14.106237602382743,48.33943035713051,4.688508893961627
90007_07,13.146369652603651,53.57545676471243,2.978514753016091
90007_08,11.495156760537835,61.01857758336737,2.08283988049531
90007_09,9.592321727661794,68.81628386584606,1.8695067351079127
90007_10,8.17604940255674,74.36996532318699,1.5958758278005316
90007_11,7.0630797267154595,79.03664572616664,1.4408487174381222
90007_12,6.1339330564433405,82.48020892019761,1.250613834887857
90007_13,5.154248153183762,85.06331104623666,1.0759039051618962
90007_14,4.876934969929695,87.77951978362468,1.0808216043203676
90007_15,4.429711270180566,89.45415012325553,1.047615992446928
90007_16,4.084596152589227,90.31925563682157,1.0782090496998906
90007_17,4.144486398248042,90.82537331481996,1.0909473758059791
90007_18,4.232099530162312,90.92789867142396,1.0832763137652008
90007_19,4.44933868326572,90.59036061542362,1.0799825920607966
90007_20,5.179467386905325,90.46868744286101,1.118523787877018
90007_21,5.953713965436502,88.8344202093547,1.1974832024206283
90007_22,6.738960333546181,88.14311834717243,1.2374016447312366
90007_23,7.067673077615032,88.50207022725968,1.3323036947607585
90007_24,6.978853436640378,90.47584229910878,1.422896813777163
90007_25,6.874942909646664,90.9126344865742,1.7307506187829145
90007_26,6.780281093229713,91.01335320630066,1.972462289120598
90007_27,6.7851099250230495,91.34629025631541,2.1172616512049736
90007_28,6.881263959166521,92.08264657472985,2.2221218453030223
90007_29,6.528049581180922,91.65905712658669,2.3284019694137954
90007_30,6.283877321234226,91.64768556878991,2.2518457337303617
90007_31,5.927003549510237,91.57533274587264,2.240961241251524
90007_32,5.68842252272822,91.38646308169206,2.1195043897169596
90007_33,5.234243252386954,92.31029433320026,1.8280166880036637
90007_34,4.890297648608923,91.9037597537706,1.7086279818111019
90007_35,4.371948069768809,90.66612185057878,1.4956350610813278
90007_36,3.9566254433617476,88.15681696201165,1.34817607055938
90008_00,8.8,60.0,1.7
90008_01,9.3,58.0,1.3
90008_02,9.5,58.0,2.5
90008_03,8.5,61.0,3.6
90008_04,8.48875445226726,61.95096165689412,3.199781205905504
90008_05,7.265656843929684,66.66281827461123,3.1478297831899185
90008_06,6.157016243759242,71.27259315234937,3.6239612543693487
90008_07,5.496564690167594,74.29699332495275,3.7032316468522555
90008_08,5.408280042270229,76.07140593104873,3.6077834964066358
90008_09,5.250509192850574,78.62218587615756,3.5662077774566363
90008_10,5.306967229899415,79.09869878646059,3.417237104801507
90008_11,5.3404628676718335,79.42687178988857,3.373062616904286
90008_12,5.36189240021025,81.67824906032604,3.308295145405155
90008_13,5.2919737662248005,82.2996821387004,3.222473732263373
90008_14,5.25396447649898,80.8753365769731,3.1796079795330576
90008_15,5.325281984361934,81.05673089664127,2.897339346631755
90008_16,5.22772078202209,81.92471100654346,2.797094565048838
90008_17,4.998367491297219,82.97926119005655,2.7868919003746875
90008_18,4.764234475471745,83.90747297813932,2.8335051251100842
90008_19,4.516196548714006,85.20274926083454,2.769723919783722
90008_20,4.735574470783032,86.37681636997793,2.631887069263685
90008_21,5.227823896696024,86.52960764781744,2.2525679940388312
90008_22,5.462706552568178,86.86952610475288,2.171793305522088
90008_23,5.418743662957933,88.14862023906272,2.639066571024492
90008_24,4.85884945803121,88.89247418706117,2.6876454722353245
90008_25,4.198512554342972,88.85063859901969,2.6503820535400955
90008_26,3.5931238478902925,88.4353326305758,2.64209896298341
90008_27,2.9278489994355943,88.34987241362106,2.682693709491396
90008_28,2.2834381795571086,89.0517704568254,2.5817225693235213
90008_29,1.2924768375498046,89.03665902609404,2.7670273433552515
90008_30,0.4368682310878294,89.23067244414266,3.0732540776356387
90008_31,-0.09319060247972187,90.57103968597438,3.2542373702921528
90008_32,-0.3986119185502665,91.14650436353179,3.3310403031995506
90008_33,-0.4888102135498574,91.3033495556022,3.404745466411904
90008_34,-0.9007040019493974,91.22959910937497,3.4208112666321693
90008_35,-0.9733640395212755,90.6129394541359,3.4389040637084145
90008_36,-0.9466858930665015,90.77496930012232,3.2989416915044787
90009_00,13.2,57.0,1.3
90009_01,14.6,52.0,1.7
90009_02,16.2,46.0,1.9
90009_03,17.3,43.0,3.0
90009_04,17.799023119748174,42.27722760071435,3.0046034587662844
90009_05,17.57292528870751,44.078835560786025,2.6696370854034184
90009_06,16.164707927500274,48.791194499388055,2.0628620648827494
90009_07,14.679391940098816,54.6854199806738,1.5824810486901328
90009_08,13.568298277680116,60.33023978656617,1.447953039251058
90009_09,12.48026897034247,65.4294242204847,1.2900000541715955
90009_10,11.805751250971392,69.0669051096407,1.3144211301176483
90009_11,11.061049012873758,72.10807536212147,1.2876270225746986
90009_12,10.38197554646903,76.21351022926332,1.2032165521625544
90009_13,9.711661680613899,79.39099684154516,1.0849814213602536
90009_14,9.256041818554424,81.83062003238821,1.03133161865036
90009_15,8.95627585713232,83.334010918127,1.0160814767087505
90009_16,8.912359134497919,85.08208830555961,0.9833937699244221
90009_17,8.891093894680107,85.88981041290948,1.053473351603764
90009_18,8.945844078066337,87.0703136576724,1.0905079027556759
90009_19,9.141069287146351,88.57704469888823,1.1517944074075352
90009_20,9.823570675850121,87.77661900563875,1.2136149195098878
90009_21,10.249469306748809,86.07909453355285,1.4317480664550082
90009_22,10.617419897492002,81.34629174784659,1.7328074759971823
90009_23,10.732575630554708,76.83520101646151,2.2032219186344957
90009_24,10.585923702100898,74.53434047020338,2.3778754404848725
90009_25,10.325045245575062,73.56025167305276,2.473601024166309
90009_26,9.893948464242397,75.11941969868026,2.550690398168823
90009_27,9.735191888178072,77.83753207855308,2.4814555647107857
90009_28,9.522462175465702,78.42362510462857,2.2382362680468124
90009_29,9.144859910217141,81.35666172824773,1.9956449171807202
90009_30,8.826564042598225,85.64324870075097,1.7981845391157385
90009_31,8.559162202095546,89.39449544627904,1.6298523523961561
90009_32,8.286565572541798,90.74341517735998,1.5672457665912172
90009_33,7.770745708318958,92.20538952719231,1.5014608675035324
90009_34,7.454184179695452,92.61515570493866,1.454869986218403
90009_35,7.34610368062836,92.25898153151114,1.4006098886587213
90009_36,7.011471926974004,92.29047417186362,1.4091240561401703
90010_00,12.2,55.0,1.5
90010_01,14.8,47.0,2.0
90010_02,15.3,44.0,4.5
90010_03,15.4,46.0,4.1
90010_04,15.67240533898468,47.450333788721764,3.753973757320901
90010_05,14.724239478075907,50.63818034443757,3.2270339189935546
90010_06,12.879686110066352,57.37771696860358,2.501727231226135
90010_07,10.875394186636226,63.01717384733586,1.8862743724860045
90010_08,9.231370134272693,69.24364582660893,1.4968503000367908
90010_09,7.982125809448494,74.21086682816045,1.2521966164861351
90010_10,6.746550890957514,78.28310997114991,1.199093383607914
90010_11,5.901064757598955,80.62447202350278,1.178744832311585
90010_12,5.517153760938209,84.22861372350361,1.166890138970679
90010_13,5.303485709476705,86.02108788626747,1.0601492499440008
90010_14,5.291111568046372,87.1265741123477,0.9453601473511452
90010_15,4.906790835487166,88.10843911966057,0.9028480648456881
90010_16,4.619746660903496,89.03897482984505,0.8560122217949474
90010_17,4.361800385873681,88.74820046936665,0.8647410977995905
90010_18,4.24243876578019,88.03246666459727,0.8640516148302199
90010_19,4.101917902715454,87.68151882867599,0.9403354225870453
90010_20,5.181347229915506,88.23816722494574,1.021437891431736
90010_21,6.419332232104062,86.58769225103147,1.0478785318235604
90010_22,8.085076597529243,84.6448001754042,1.1404192021871757
90010_23,8.616493451937437,81.5110334252057,1.2019218464146992
90010_24,8.607441287515556,78.61102618105065,1.4520285732508544
90010_25,8.41537804427384,76.27990376778548,1.7454675341320471
90010_26,8.392955995139127,74.31220573540149,2.3333887608348185
90010_27,8.355551954498479,73.02194365412483,2.6371397460907757
90010_28,8.301548642068965,75.5811954075342,2.7220726106194886
90010_29,7.702615103806679,77.50091245364634,2.3409043321115135
90010_30,7.137563502876002,81.245364722357,1.9305209660915903
90010_31,6.700155905842019,84.50828503048324,1.5120756113691625
90010_32,6.370887511703277,86.55533212596623,1.344683355929923
90010_33,6.204279097606128,88.09001149780029,1.3591163186593576
90010_34,5.748725816351974,89.68890865868336,1.3097741723623548
90010_35,5.251798353469489,90.81723048933263,1.285672920646697
90010_36,4.975809324587516,91.91776441596842,1.2651359859613727
