FORE_data,t2m_catboost_q,rh2m_catboost_q,w10m_catboost_q
90003_24,7.062658456616936,70.46249880137015,3.0609695095580545
90003_25,6.839512154558323,70.92491961607776,3.9947856387481284
90003_26,6.474388227356672,71.15753959679955,4.304089535875544
90003_27,5.889160336056114,72.98009699993749,4.590868984605456
90003_28,5.532449408241919,74.86380082544433,4.351502855224475
90003_29,5.416025233382433,77.35897496557979,3.9612267042599076
90003_30,5.3174799215507855,80.25078553861654,3.9225403208711884
90003_31,4.818336541195789,82.77622477039685,4.015732054968866
90003_32,4.362688873124534,83.959836222121,3.7372229695028834
90003_33,4.038153107942084,83.57188428799081,3.5465783613916226
90003_34,3.522114449090831,83.4035987357559,3.4813232052891774
90003_35,3.0733357026388095,82.65584397137675,3.342289538551525
90003_36,2.774215287878007,82.76004946023453,3.142411551494271
90004_00,13.2,61.0,1.3
90004_01,14.4,56.0,0.8
90004_02,15.9,52.0,0.8
90004_03,17.7,45.0,3.7094998
90004_04,17.462062280194914,45.47556599692598,2.5711319791906972
90004_05,16.87653344750853,48.83966606320487,1.9793628387249083
90004_06,13.913071049222438,59.27584669263383,1.3427797532450896
90004_07,11.118900841384146,71.57465538928291,0.9233421605490253
90004_08,9.261603659696776,79.952963299521,0.9046086087864322
90004_09,8.098786648443273,85.5106359215341,0.876160010641855
90004_10,7.26659389572567,88.99917592918534,0.8950443657154772
90004_11,6.89133918458059,89.91987940311633,0.9080194386825423
90004_12,6.910869239622121,90.26011114468324,0.901866788519479
90004_13,6.848709859817618,90.42391675625299,0.9193922569116715
90004_14,6.961243408564227,90.37404835224967,0.8633225618954569
90004_15,7.523302241244079,91.04160993246,0.8521958935575149
90004_16,7.632628854467514,92.20864959520621,0.9080353973156359
90004_17,7.7079609700778375,92.99932778545475,0.9346281663142704
90004_18,7.981401566971632,93.67644098913162,0.9883977186528164
90004_19,8.310003991300242,93.48993514566943,0.9758758266086539
90004_20,8.479475101008125,92.42507908420434,1.2543633321877856
90004_21,9.254616082086322,90.93310000239232,1.4925775343122218
90004_22,9.816729585327908,89.36954307453772,1.693257265588195
90004_23,10.074564053107345,85.71792617082073,1.8322677372403513
90004_24,10.511640043204906,82.59774420616627,1.9551471540017082
90004_25,10.486864399769601,80.39486682832484,2.0506819716059
90004_26,10.323484534353092,79.24292639301903,2.224228876911004
90004_27,9.680576103772879,77.5238231915386,2.2073556699485173
90004_28,9.0750481704489,77.5150111366641,2.175710502007733
90004_29,8.744501155801283,78.68435560244755,2.075813719542589
90004_30,7.7907933870998685,81.01614344000534,2.0217191285231326
90004_31,7.063328386117702,82.59013271896406,1.9536377309127455
90004_32,6.610349198486629,83.66732657694033,1.9765614523524064
90004_33,6.275448146447216,85.9416577296268,1.9197080890459797
90004_34,5.962089430349341,86.70762434016041,1.8810801468027714
90004_35,5.800796362231096,86.59077125865183,1.7569448172156406
90004_36,5.914494319420444,87.22980033125664,1.6033272907552922
90005_00,12.6,57.0,1.3
90005_01,13.6,54.0,1.5
90005_02,14.2,54.0,1.8
90005_03,14.7,53.0,1.6
90005_04,15.440203577703338,53.514424935054606,1.563910750928159
90005_05,15.355568799847418,55.240436754730936,1.4434176083280148
90005_06,14.336825447295666,60.30117257295773,1.1863242554368287
90005_07,13.416579810396176,64.45111325205926,1.1028268099108796
90005_08,12.082669918625207,68.33100719388968,1.0564889550668377
90005_09,10.891701574806884,72.6401062239101,1.0481679014894763
90005_10,10.31555573626619,75.43638049848337,1.052449930046832
90005_11,9.418760339265022,77.81864106521121,1.0446572354141415
90005_12,9.153305394947862,79.92518284526713,1.0413258613522374
90005_13,9.01988086073445,81.42827010044351,1.0181669433483898
90005_14,9.032775221413084,82.36949885770659,1.0088357996462982
90005_15,9.092062798065664,83.25641308485092,1.0073681679541222
90005_16,9.066756620898687,84.30624810094659,1.0218140748366387
90005_17,9.059470732726174,85.05877365967469,1.0147018347361854
90005_18,9.270058042138665,85.67821574117498,1.0131842921680299
90005_19,9.304657788922723,86.86080193145021,0.9840064895779246
90005_20,9.36473526452265,86.29910059452982,0.9903452240342732
90005_21,9.933134351985002,85.51432741617597,0.9934812030882695
90005_22,10.326262508055047,85.2044105552383,1.0743150174239242
90005_23,10.56109034932616,83.65615570337009,1.0948014904425847
90005_24,10.930202132509828,83.29387154367102,1.056013803694302
90005_25,10.831625260394604,82.67562297334085,1.112870251828691
90005_26,10.447385965249257,83.66328611982748,1.083784189290725
90005_27,9.655924581344536,85.11544383813636,1.0464363418852785
90005_28,9.352783508208331,86.41108854803709,1.0898231673802825
90005_29,9.122423731502442,88.66291758339506,1.0572464429882036
90005_30,8.712455328619958,89.21883196099202,1.039142175790743
90005_31,8.127419429230896,90.30416039594732,1.0048170617736523
90005_32,7.666105143760326,91.13545805088344,0.9791458727678641
90005_33,7.454643345699191,92.14018352957896,0.99045935899743
90005_34,7.264817304758966,92.30950158401325,0.9987349181811235
90005_35,7.193972324257253,92.14149235779774,0.9833408572639074
90005_36,7.23965155177752,91.5210803715024,1.0006041501615162
90006_00,16.0,40.0,3.0
90006_01,16.7,38.0,3.7
90006_02,16.7,40.0,3.5
90006_03,16.4,41.0,3.6
90006_04,15.733290461921403,43.5503695946217,2.851012585169261
90006_05,14.162046954979228,48.81541144879196,2.379288942067141
90006_06,12.314584718464724,57.08963823408945,1.6116731386954255
90006_07,10.624596751226221,64.21760949738042,1.3288860483655986
90006_08,9.76244831839551,70.07869203224506,1.136717233235397
90006_09,8.777424429988397,74.1307094850731,1.1007646694441051
90006_10,8.352754675204215,76.92323695344852,1.1208112082703732
90006_11,7.765978003380583,78.55403485886964,1.1042504098656938
90006_12,7.184848532517475,79.2003427061025,1.0990061112919225
90006_13,7.06745361920692,78.85512238977212,1.0335965687545892
90006_14,6.966441732612284,79.76813688100195,0.9770668616158904
90006_15,6.902607205422076,79.98388174918885,0.9223707337874365
90006_16,6.8097187922162545,82.77349063285295,0.8619223562141924
90006_17,6.847126868775593,84.64101743682134,0.7925079455539076
90006_18,6.844602110269648,86.81602317775567,0.7856285284313202
90006_19,6.847897014240731,87.6242155412332,0.7603908703641316
90006_20,6.93960113538099,87.58870879359618,0.7866483576267085
90006_21,7.074654675004354,86.35118126446591,0.8305023782943382
90006_22,8.11374053395772,83.00745112615921,1.0369419647601341
90006_23,9.223680414283898,79.82998895937116,1.2720134411589932
90006_24,9.942443490898064,76.34595406169103,1.6640636990221442
90006_25,10.126419534504551,76.39874150829309,1.7585990444372581
90006_26,9.836740969845627,77.5038519165079,1.8883141868843965
90006_27,9.576711135288491,78.85214085497614,1.9012364722387713
90006_28,8.971912533595283,79.74848848920958,1.9342523407691843
90006_29,8.40461943137871,80.63053786496246,1.8255313970027485
90006_30,7.987146396643313,83.6586883359101,1.6474223083576405
90006_31,7.141990106292955,86.04701841199179,1.5252271307296628
90006_32,6.790551257992669,87.79192161497005,1.4941745693297868
90006_33,6.54472143596333,89.1967740483033,1.4134472472196715
90006_34,6.369864119534256,90.09460739548389,1.3218828474337965
90006_35,6.330876039754263,90.16901391226588,1.2497232777888527
90006_36,6.389800398359947,90.64562836611923,1.2306602900834012
90007_00,8.6,63.0,1.2
90007_01,10.9,55.0,1.1
90007_02,13.5,48.0,1.2
90007_03,16.0,40.0,5.0
90007_04,15.809949183442392,40.817158903091546,5.439168170140028
90007_05,14.894482592476056,43.121222264845755,5.6812313228054
90007_06,13.868530209296374,48.3050191959484,4.78428760975824
90007_07,11.843657936316761,54.02681480553559,3.212489247026823
90007_08,10.234361926914437,61.53442533379786,2.318084543373531
90007_09,9.018981273026489,68.85643978090691,1.9502427903066757
90007_10,7.651335661877013,74.43035382802742,1.7461445478234867
90007_11,6.626203409896885,80.17978530294087,1.5504265722283037
90007_12,5.930410192624512,83.55217973668196,1.3568281616628675
90007_13,5.498516742906657,85.69294505293836,1.2025635806379578
90007_14,5.2316212129803015,88.0618773235943,1.1291107660167892
90007_15,4.627846060603859,90.47675135383925,1.0442485754166801
90007_16,4.509860229594301,91.78529833833217,1.0159400885155179
90007_17,4.703490041141791,92.60320257601398,1.0095144866448227
90007_18,4.902671243702709,92.66346374256496,1.0468785866082715
90007_19,5.246695005547378,92.94474299499764,1.0278352640860362
90007_20,5.712922377957009,92.98401653103343,1.054874027551008
90007_21,5.645359123324164,92.55102861831719,1.272333568283926
90007_22,5.984625750346946,90.89074368472296,1.3518751762424488
90007_23,6.613296931037294,87.04173301651119,1.5260442862785148
90007_24,6.927501579526997,84.48102665743238,1.7768800410805021
90007_25,7.216670581295638,81.53000800187597,1.9257479954619874
90007_26,7.066169286574193,81.09530209783227,2.2832525017813405
90007_27,6.818082705339644,81.90320418533945,2.3789099475569477
90007_28,6.681468674458084,83.53534425159187,2.209040030395966
90007_29,6.465327664340236,83.92405657423369,2.1007285355708873
90007_30,6.3967150963705395,84.55226046503857,2.034876333423763
90007_31,6.4063085465019975,85.03732201791355,1.9725021080263632
90007_32,6.319681225604611,86.30164875081225,1.7760744277472005
90007_33,6.340179798023445,86.56734263579497,1.6250486416087921
90007_34,6.101706062621352,85.93226933570618,1.6113741417202752
90007_35,5.665063747970965,85.32591999086378,1.4834945329063332
90007_36,5.196401113580809,85.50679523962219,1.3412285635391386
90008_00,8.8,60.0,1.7
90008_01,9.3,58.0,1.3
90008_02,9.5,58.0,2.5
90008_03,8.5,61.0,3.6
90008_04,8.62914708620503,61.51573930874735,3.243699577975409
90008_05,7.751751169663164,65.19950602404019,3.3192619355449904
90008_06,6.720907632796784,68.98763860033793,3.4527930896380066
90008_07,5.801488063086662,72.64418932185501,3.3904605882817145
90008_08,5.332094072506531,74.12124401281805,3.458313483331217
90008_09,5.311352121362977,75.76191586312822,3.438641557433747
90008_10,5.1472693888043946,77.20948359101723,3.449696348570649
90008_11,5.161460757856683,78.44209584722891,3.348785694836609
90008_12,5.183747765715399,79.5839434572684,3.2603976364505365
90008_13,5.100605438364182,80.99386203452372,3.06877158603061
90008_14,5.255657092075021,80.33939815007908,3.041851962300602
90008_15,5.313257130967917,80.24686816598845,2.9624287382826697
90008_16,5.227694691423016,81.06982557728801,2.9705968677434824
90008_17,5.214353532896153,82.21031011589776,3.0082272297289325
90008_18,4.964294421136348,82.90141862429542,3.091652863995074
90008_19,4.875316636233516,83.29461034608444,3.076808362504143
90008_20,4.856587484774818,83.18438229850878,2.96310173768214
90008_21,4.932042762538338,82.72533450007971,2.796609893852788
90008_22,4.839830878429434,81.24143362841205,2.627156237821677
90008_23,4.300250761359342,83.09696603012638,2.8496333980366733
90008_24,4.169322070753565,83.00429805222468,2.9118600342805867
90008_25,4.024733442184594,82.06647158889731,3.005573161245963
90008_26,3.885450889144959,81.39320626789255,3.0200300071150705
90008_27,3.3866549748849177,82.19303294551572,3.1052626553391516
90008_28,2.803354408801386,83.42215036112222,3.1782811699472613
90008_29,1.7220613698668756,84.93610199263757,3.2736187216431745
90008_30,1.026353312368322,87.99114745230602,3.405229013237954
90008_31,0.5683243152863775,89.93967218806485,3.4549727079477344
90008_32,0.35109505110862854,91.35185763413608,3.5271686269110645
90008_33,-0.06958438557655296,92.19754524991971,3.576012736885467
90008_34,-0.3417219125620102,93.08959569531238,3.5742780865827215
90008_35,-0.4724240796953649,93.9129358583593,3.565169265016998
90008_36,-0.3874007809169135,94.11705231441685,3.449167135334554
90009_00,13.2,57.0,1.3
90009_01,14.6,52.0,1.7
90009_02,16.2,46.0,1.9
90009_03,17.3,43.0,3.0
90009_04,17.891580547915307,42.66253628126051,2.8894635261468227
90009_05,17.703984343365224,44.62440542738609,2.5851656444189577
90009_06,16.633769056213158,47.12476105352505,2.0023766978059747
90009_07,15.295755257021638,52.79317706965548,1.6577981606165584
90009_08,13.869215797376501,58.40292091842252,1.388224439178761
90009_09,12.910887028323048,64.11903565043656,1.2404465389660484
90009_10,11.986463185395017,68.00762477895987,1.1737791017127066
90009_11,11.351654905630308,71.15509805152267,1.0770448848217282
90009_12,10.810897743023222,74.54664072235357,1.0308468261870767
90009_13,10.067264627232136,77.34065035198684,0.9671468605838034
90009_14,9.702135127477172,80.874948697747,0.9355706471534595
90009_15,9.549472717282526,82.37712729641507,0.9281101564537899
90009_16,9.301086530789348,82.92900819583646,0.910390974153289
90009_17,9.062034961431188,84.01400792110289,0.9715590888862378
90009_18,8.837845483278462,85.00695662871274,1.0016120879040011
90009_19,8.901855990069873,84.74395673263179,1.0904623898718158
90009_20,9.304413192610623,83.98957288396048,1.197825178072252
90009_21,10.038173148697329,81.06749631446033,1.4064242469233028
90009_22,10.40269811058671,76.4696651973956,1.7897919211262585
90009_23,11.068149646433481,72.78250068231753,2.3232595711102806
90009_24,10.784751201575144,69.22976537761927,2.5375780202404106
90009_25,10.759797938508223,68.12500640109928,2.659268683541158
90009_26,10.41588569143021,69.09197432765336,2.6904170650409083
90009_27,10.457148549644796,70.7167378700976,2.4636778172279583
90009_28,10.263738071748566,72.83267494892544,2.2449557509849307
90009_29,9.812783141396075,76.11392323429898,2.006290676820079
90009_30,9.510935243093982,80.14427343544529,1.9046200241945181
90009_31,8.992832648163159,83.35167412786475,1.7761052251855742
90009_32,8.711920696980616,86.65766326008058,1.664723341769326
90009_33,8.508409995614485,88.82201772789739,1.5637595378191074
90009_34,8.259620963835436,89.74468336676756,1.5058766631749854
90009_35,8.257290909170036,89.88219391931001,1.4424489223762322
90009_36,8.2360767078432,90.19656258371752,1.3949933864536042
90010_00,12.2,55.0,1.5
90010_01,14.8,47.0,2.0
90010_02,15.3,44.0,4.5
90010_03,15.4,46.0,4.1
90010_04,15.619494261091521,45.00822743743764,3.5988538883518615
90010_05,14.922749094778423,46.28825590767765,3.211406530876364
90010_06,13.30495026181699,51.366604417231436,2.6071355635713687
90010_07,11.672019650886885,57.383228238430675,2.1211538828369934
90010_08,10.142385376068631,64.90443883821138,1.7547432273337529
90010_09,8.884834563218309,69.9153454371731,1.5017006868278284
90010_10,8.04186430732575,74.19767283383867,1.3274195243928155
90010_11,7.355583291611903,77.63294152267413,1.3006897114997016
90010_12,6.842393052743925,79.1877963034812,1.211164493476992
90010_13,6.499994822690153,81.22507387791543,1.082907361062614
90010_14,6.505510271961276,82.48188131477325,0.9289418364959855
90010_15,6.605492146289152,84.53936781169664,0.8752632894404457
90010_16,6.409910298493397,86.84489864393586,0.8561609427144647
90010_17,6.20181276146925,88.6169299843049,0.8699593140450255
90010_18,6.198144663187982,89.23947272457961,0.8522777501991405
90010_19,6.235049257149772,90.45757890735639,0.8893844748116727
90010_20,6.592696742993465,90.71791097637598,0.9929978121490062
90010_21,7.1369375774729304,88.77624983577273,1.0613717332675205
90010_22,7.9166599806450835,85.32892259170725,1.2272141585180145
90010_23,9.187427509431632,80.58947223339094,1.361446992387025
90010_24,9.646622597386274,75.87460994941637,1.5678009853317587
90010_25,9.724306043593199,72.40098293844453,1.7748307089671893
90010_26,9.41846475667719,71.87057361114387,2.0711439675313597
90010_27,8.824594668535218,72.85882412326282,2.3128602046264493
90010_28,8.244771906453954,75.85603328114,2.5463013535062493
90010_29,7.984202367626676,78.68513161071336,2.3526845839020636
90010_30,7.7468720207857835,80.72382497778695,2.069375293687886
90010_31,7.164810685984342,82.9479766681864,1.7213885451340496
90010_32,6.801482148392599,84.78455625347833,1.543162526836222
90010_33,6.166434888881133,87.40973936578688,1.4530839944371987
90010_34,5.71671837270806,89.20828930283785,1.41142464173582
90010_35,5.308652126525275,90.35255954409354,1.4368998446338064
90010_36,4.9304561253737065,91.01540142268728,1.3190320314513608
