FORE_data,t2m_catboost_q,rh2m_catboost_q,w10m_catboost_q
90002_22,10.944771872242349,32.277650788206664,4.177800545960041
90002_23,11.76661312512427,28.341516413227296,4.449391354786021
90002_24,13.486241077080098,24.932285246960543,3.9453601976742667
90002_25,14.751779589569988,21.82430091082482,3.382019854282058
90002_26,15.764901343049967,19.66054185432309,3.646721226115687
90002_27,16.74526872428792,18.793986317703293,3.794682048689161
90002_28,17.473609539213648,17.982439700985523,3.776983411820174
90002_29,17.177504306868606,18.742323536866607,3.512374045281978
90002_30,15.448219188962765,22.23721099659709,2.767805598507609
90002_31,13.6631531025792,26.35107313490502,2.323339822123174
90002_32,11.770643440479244,31.883279576430645,2.0207175658454806
90002_33,10.503947723018593,37.37781033555997,1.8037897614247589
90002_34,9.290256440301022,42.43864843856528,1.655406527631518
90002_35,8.527861425811755,46.464408495323546,1.4110898019146092
90002_36,7.5903741848022905,50.317582819711376,1.270901563184001
90003_00,12.95,29.0,3.1
90003_01,13.2,27.0,4.2
90003_02,13.8,27.0,3.3
90003_03,13.4,27.0,3.0
90003_04,13.40457668253147,26.132503298138715,3.8472437304665403
90003_05,12.761214345076867,26.427551275668435,3.981642187577008
90003_06,11.819872813145508,27.757057586944015,3.0783335146385307
90003_07,10.150397126846109,29.788961025005186,2.641116845186792
90003_08,9.160151270770656,32.44163660209677,2.285493163396978
90003_09,8.35678322478945,36.07108311276168,2.1408210588698657
90003_10,6.759800476865853,41.18908602382143,1.773273140862625
90003_11,6.047321404132307,45.552460391328395,1.6117505036632827
90003_12,5.241947392587602,48.47056000525627,1.6504212216407537
90003_13,4.311443231635526,49.64499140446649,1.892954057762538
90003_14,3.9522479048624155,51.18557431663718,2.0235288761165777
90003_15,3.592312067912523,52.773377730755676,2.0647481536310823
90003_16,2.932864760913672,53.61316746643417,2.07380962829817
90003_17,2.454264850641461,53.06536507318875,2.1913897012087333
90003_18,2.1961500044083726,52.97555525935853,2.2529765194955105
90003_19,2.1152512178059997,52.358692583461604,2.4894202773357272
90003_20,2.303450009321436,51.768697222104336,2.577505290086832
90003_21,3.7154632534662655,46.26407921186874,2.6921135537821903
90003_22,5.948243102862206,36.70386857877362,3.0984483578783344
90003_23,7.862512625912459,29.607569914905227,3.3779530701559723
90003_24,9.298102552514289,25.030010875408557,3.621933305989249
90003_25,10.757372355560257,22.247879648216937,3.8102581888519467
90003_26,11.694976589452954,20.125193613506827,3.9147545472048324
90003_27,12.33351366874995,19.20135157634563,3.9785080926667113
90003_28,12.268050849640217,19.154894191144578,3.9207518242566426
90003_29,11.356979270222242,20.301356346088514,3.7545668367376113
90003_30,9.897628721537194,23.55269096735861,3.520530930968449
90003_31,8.951904077735577,26.056852461526457,3.1344360213994342
90003_32,8.014923248558814,29.556524000448576,2.599670825898904
90003_33,7.138770784450455,33.89440894944885,2.2086159219361554
90003_34,6.578421039776141,36.93708176644673,2.0078242341263586
90003_35,5.805194241528555,40.37177378639727,1.9277002771717207
90003_36,5.21074048675419,44.08112572079967,1.872661167988415
90004_00,15.65,29.5,2.35
90004_01,16.3,29.0,2.6
90004_02,15.1,30.0,3.1
90004_03,15.2,32.0,2.8
90004_04,15.60963678942441,29.642918915221394,3.2408202037991694
90004_05,15.0953256459192,30.4595693406794,3.2087055174004884
90004_06,13.096318770560071,34.52903695609769,2.854267796963128
90004_07,11.63668244529593,38.89071080357844,2.7898498890644716
90004_08,10.437116301411134,41.248054844796734,2.6598051251230137
90004_09,9.776578074928507,43.34699069306048,2.40723709758524
90004_10,8.760727913861087,45.5426867754538,2.234192222250648
90004_11,8.014536967622046,46.96211339534293,2.1864012966931954
90004_12,6.860719594580871,48.34913224675824,1.9612914772900965
90004_13,5.415183922219753,54.151445384283946,1.449662796686401
90004_14,4.274647774761113,60.118422047570945,1.2575432328130174
90004_15,3.418960637108064,64.03896326633158,1.1671487026583784
90004_16,2.9143002692437854,68.76300101553386,1.0677316723959054
90004_17,2.2725561675222283,69.93146991436025,1.0453960141447405
90004_18,1.877302634986503,73.14015499663005,0.969805073625292
90004_19,2.091490069334875,74.3723270952448,1.07264855454067
90004_20,2.149381757964282,72.43210629523998,1.163495987253864
90004_21,4.525461389618947,62.37451953575327,1.4274791601483245
90004_22,7.41414855598453,47.80425733016964,1.8403845628296
90004_23,9.818290256545605,35.3741170117862,2.231060803062027
90004_24,11.82079296783412,27.117718136450605,2.3629209581880337
90004_25,13.670947136135176,21.74783205735656,2.6315302179525455
90004_26,15.176862772031747,19.51189767851522,2.909773389524795
90004_27,15.962884663642466,18.252891264540075,2.9481588927454982
90004_28,16.034147063365488,18.243864316527237,2.9815870664478665
90004_29,15.235133978295375,19.18207290540956,2.8267931129668105
90004_30,13.635752324658464,23.655707594558372,2.4191186631457966
90004_31,12.088335267132418,28.914751662727912,2.1937577020481496
90004_32,10.12436162015305,34.53136005497307,1.970676795367853
90004_33,8.602550302198786,41.668948527709475,1.8512352543977284
90004_34,7.260134261639533,45.525624853871435,1.5090865527627486
90004_35,5.917596480024917,51.20686217330972,1.3183700876269278
90004_36,4.780776507958419,58.249990213835076,1.2164978057424558
90005_00,15.7,24.0,7.1999999999999975
90005_01,15.7,25.0,7.1
90005_02,14.9,30.0,7.9
90005_03,14.9,32.0,4.8
90005_04,15.665401483099515,30.06541221715166,5.1047276281085034
90005_05,15.861315226372158,30.654462620974474,4.493956990991197
90005_06,14.901099518915833,31.74082999345249,3.5039195078469305
90005_07,13.711070071052191,33.29693518761071,3.1619866928541773
90005_08,12.825605183070705,35.32698676732544,2.7096841771821807
90005_09,12.0168894282773,36.35129922031909,3.0623738414236064
90005_10,11.03849628143452,37.57994294440103,2.7238242373450476
90005_11,10.27988131451239,38.69739593045343,2.4777274310108464
90005_12,9.453368546110283,39.23052211745895,2.648091642161756
90005_13,8.756346998167714,41.1461191123862,1.8381641676773568
90005_14,8.563363746717435,41.776408644741586,1.871268113932704
90005_15,8.255254822348858,42.749964518302406,2.1491233129020557
90005_16,8.156151571898162,42.75220959912306,1.9894865438957974
90005_17,8.206815489680528,42.47963195415676,2.2468132008481083
90005_18,8.255713010554523,41.70645559670411,2.3139970834044123
90005_19,8.155127000713739,41.48190061428348,2.2874877219491037
90005_20,8.295571278723088,40.073337391681505,2.372112840970748
90005_21,9.25409872221177,37.08048951527396,2.281731323957248
90005_22,11.31391528851245,31.041165340618523,2.6334598342790985
90005_23,13.277475500751134,25.401753457942302,3.0188012757014113
90005_24,14.360581477097876,22.131231580736003,3.5633488839525733
90005_25,15.651356152457245,19.549445988061013,3.993258892516395
90005_26,16.663087042844374,17.56994260516602,4.547940656977336
90005_27,17.475874600479987,17.519120024457788,4.54037419773758
90005_28,17.78068334694884,17.45002581716191,4.443798316002524
90005_29,16.843291514881965,18.563622838977782,3.993327245366958
90005_30,15.171342720338481,20.724035945341257,3.2188214704043583
90005_31,13.810775192685844,23.497218191811932,2.6033630751472336
90005_32,12.378213316663377,26.438763244922242,2.1058960807080713
90005_33,11.077948934960153,30.6906367815244,1.86217547769579
90005_34,10.161483934708599,34.083184857253286,1.6817491334456764
90005_35,9.25722804599844,35.65536819646661,1.7152422743083773
90005_36,8.146941246054082,37.802817340951194,1.3999164148524885
90006_00,14.7,24.0,2.15
90006_01,15.2,24.0,1.2
90006_02,15.6,24.0,1.6
90006_03,15.7,24.0,1.0
90006_04,15.47329392224959,24.50824558528002,2.801865923960498
90006_05,14.521102379797368,27.089247102913994,2.6698443596938453
90006_06,13.529651557421381,31.542056722393788,2.53803975098991
90006_07,12.361896530139946,36.00442961774051,2.1906166736116046
90006_08,11.184548710680916,40.42241358120844,1.9017303005006765
90006_09,10.673110961027284,44.68489616878127,1.7384770659365187
90006_10,10.374718728245009,47.88999457469306,1.753071999545563
90006_11,9.45475403046828,48.675030036220036,1.7845578123009034
90006_12,8.650493396382243,49.53925164719877,1.6265790800812965
90006_13,7.423461526679236,50.41374661616127,1.2856883109149135
90006_14,6.512339768930446,51.681527376519426,1.1368853327513062
90006_15,5.620069958850947,53.4395250824024,1.0091813569125168
90006_16,5.084111619282791,54.6300727789445,1.1712402918603437
90006_17,5.025583408600544,53.695588502176975,1.444562772399109
90006_18,5.122914604076607,54.27331844108181,1.51136801088912
90006_19,5.064200031193345,53.60031112143865,1.6092397390106925
90006_20,5.108741609826173,52.88410328199675,1.6790792585755059
90006_21,5.8487529806245195,48.971934730276395,1.8409896788951003
90006_22,7.935530050580564,37.12600562658064,2.593445788813558
90006_23,10.672322074128948,24.140568906976153,3.2945690450281586
90006_24,13.287511228904876,18.095584660583935,3.1624195976636162
90006_25,15.217428814090567,15.18704400674214,2.790503629640661
90006_26,16.022399661181932,14.306811816088441,2.812483252046473
90006_27,16.00411734923845,13.95538946858804,2.851354262062253
90006_28,15.510117893037709,14.70107506387287,2.7186560060620697
90006_29,13.95606150760338,15.711894506486706,2.484981551091012
90006_30,12.060355256542099,19.862947764738283,1.8952019759237233
90006_31,10.521515886151082,24.396133400168086,1.50831622412488
90006_32,8.772495109854958,27.882984044671442,1.327446189384835
90006_33,7.8100004090193575,32.70794025490375,1.2736370259436474
90006_34,6.671827322392892,36.607826253067245,1.2737576785573823
90006_35,5.619157534410048,39.98848659589836,1.1733410111014868
90006_36,5.037794227678099,42.96843378306969,1.1038344128529902
90007_00,12.05,33.5,4.85
90007_01,11.8,36.0,6.5
90007_02,11.2,40.0,6.6
90007_03,11.2,41.0,7.7
90007_04,11.55702315103729,37.73257481267812,5.471843367601895
90007_05,11.456112582079161,35.390915689082185,5.611228162518297
90007_06,10.830869376948861,36.341871735274395,4.723371629739135
90007_07,9.848018846201901,37.21756042193093,3.8406768516668177
90007_08,7.963200465678286,41.47210655481416,2.907996874852592
90007_09,6.990468212370322,45.14298926422086,2.259272944591503
90007_10,6.134871438785252,49.482056467342126,2.1182327358136654
90007_11,4.778310331100149,52.29783550693146,2.0587752520889215
90007_12,3.689453165812732,55.73340533240919,1.8812367048793714
90007_13,2.7675713170443235,58.296943079206535,1.6133071510737544
90007_14,2.0137905976918753,62.59729249314806,1.4750213688777292
90007_15,1.173589039500473,65.7164196899312,1.4442148390306027
90007_16,0.9272791674201322,68.94249515349225,1.409998463873989
90007_17,0.7232766031612576,70.72578093056975,1.3549670493334105
90007_18,0.13944056599176594,73.04904271187239,1.2468632241934148
90007_19,-0.03651369644644784,74.45504394028417,1.2073597120687987
90007_20,-0.23677905327040583,74.4102840833869,1.105288865247711
90007_21,0.9126708792367113,70.95399220746788,1.0903304606460615
90007_22,4.390786787507062,53.86080516343234,1.0756668610372537
90007_23,7.32370850937741,37.967207171495474,1.3600541168262787
90007_24,10.51298260128249,27.37119039759188,1.82314796830586
90007_25,12.780218775937742,21.525992470604592,2.8445501718202966
90007_26,13.853188088624153,18.5784390103857,3.6490305606157074
90007_27,14.03286168947757,18.04689776851843,4.363301322547007
90007_28,14.005047973998993,18.589100059804455,5.4405841846949325
90007_29,12.94400184522092,20.038055723918724,4.739157193413107
90007_30,11.045928611891588,23.34834760186108,3.6656513037380414
90007_31,9.04954956710161,28.67197544765031,2.5652231043934743
90007_32,7.170365671809,34.041251758642204,2.039662291493068
90007_33,5.8459095613517205,40.04129618447481,1.8365724418336336
90007_34,4.089517258645361,46.89684140835559,1.641628604680263
90007_35,2.9604060614889964,52.1598630112947,1.5731153969890699
90007_36,1.9951637928174502,56.45927292690047,1.407621391445376
90008_00,4.050000000000002,53.0,4.45
90008_01,4.4,53.0,4.0
90008_02,4.0,58.0,4.1
90008_03,2.7,69.0,5.7
90008_04,3.815363029925475,65.31413817737335,7.263249599511825
90008_05,3.1740325773321887,65.11282515264045,7.562462061827714
90008_06,2.055038658137443,65.08776213196501,7.896200046697415
90008_07,0.9877108950064794,64.75895151245209,7.484092103291925
90008_08,0.2777097240440756,64.35198492343366,7.469983601897855
90008_09,-0.06605705355765976,63.38666165470975,7.55012803956009
90008_10,-0.4577467151895636,60.53633877990509,7.310273289357024
90008_11,-0.7180625065479741,57.9629631268945,7.3357285674101975
90008_12,-1.176827759300649,55.11362293736303,7.324581296312397
90008_13,-1.7514435735626293,54.697782335639616,7.347875377501115
90008_14,-1.9825433690992542,53.44703652321406,7.24448057434491
90008_15,-2.3445671658319247,53.21991915001458,7.512422956882275
90008_16,-2.25061772702821,53.948331684266414,7.03248838268077
90008_17,-2.7402821753354787,52.92480087196601,7.451114719833795
90008_18,-3.101543943330412,50.864622160242845,7.529710232929024
90008_19,-3.0902210465241016,50.63055694945626,7.60463808816474
90008_20,-2.8718537589099093,50.44762063135759,7.411710392390266
90008_21,-2.439320982771499,48.59008693293224,7.470223955480745
90008_22,-1.3536399080898047,44.11372490168653,7.4630692860348855
90008_23,-0.16494676757014093,39.65269471074549,7.056680131527876
90008_24,1.3144531941087862,36.97670278680425,6.709557264621855
90008_25,2.6811158869243794,34.203004166768565,6.678614327392629
90008_26,4.099090256131997,31.921446333285903,6.564400420714588
90008_27,4.906557368951407,30.66053704078636,6.450171186623249
90008_28,4.8857371918451085,29.744244129162713,6.458176787816856
90008_29,4.12789806367786,30.744439994115623,6.647795554544962
90008_30,2.6950466103293933,32.64124529523581,7.011266733007641
90008_31,1.8455649565612193,36.20261622950025,7.090030417851007
90008_32,1.038709031325228,38.8118561284943,6.740890961423322
90008_33,0.6427981601543774,40.056005474947035,6.511038095900275
90008_34,0.5007913932152815,41.27008182582618,6.309411448921815
90008_35,-0.1856404434829406,42.930975600166605,6.198246907778015
90008_36,-0.4271924142651592,43.591571871894445,6.020222237908236
90009_00,16.35,22.5,5.6
90009_01,16.3,23.0,6.1
90009_02,16.3,25.0,3.6
90009_03,16.5,27.0,5.5
90009_04,16.82359968679879,24.92217660352747,5.398577920505045
90009_05,16.00226662602915,24.823114171206637,5.121893137563284
90009_06,15.167917631993634,26.11836197955419,4.367299794997387
90009_07,14.210673261280032,27.656294847680762,4.288705089695433
90009_08,13.673316690298288,29.000384765891937,3.9755514710686817
90009_09,13.131726013655694,30.44183093234238,3.7759075068109684
90009_10,12.4915883187293,31.96829482287675,3.3787123025226773
90009_11,11.961829399613038,32.70879796992157,3.165964139205451
90009_12,11.331985918079836,32.81020501224455,3.027488097925524
90009_13,10.71054252341103,33.24330861183049,2.833204867129739
90009_14,9.86139535990453,34.392328282665595,2.501205305115276
90009_15,9.481311362753894,35.17049002659892,2.281150876955094
90009_16,9.054673259418069,35.90690606500948,2.123561878967253
90009_17,8.748773560940707,35.417804766317204,2.302922231494096
90009_18,8.764874611446386,34.59744820663937,2.4249139491437925
90009_19,8.69462971740003,33.089275578008994,2.734482939259495
90009_20,9.153497745976729,31.045256965374776,3.123432888755852
90009_21,10.565054578477794,26.190834114359593,3.5619940687022376
90009_22,11.931166640410417,22.424540846885442,3.9874028540896274
90009_23,12.929705230852864,19.428461810637174,4.074133250313518
90009_24,14.068864135013254,17.847444056225555,4.189169603026269
90009_25,15.423115723116325,15.818035695430796,3.9731787075805975
90009_26,16.38090043129617,14.414488005113316,3.934886266190959
90009_27,17.172792505596192,13.757946841725493,4.021859277586419
90009_28,17.4770938191463,13.408663929695624,3.896807448225025
90009_29,16.701254539096254,14.216370386293974,3.737310914664036
90009_30,15.186425568186026,16.878211830943204,3.259629504026524
90009_31,13.959750212914953,18.276284908260532,2.850112533427636
90009_32,12.893915431475756,20.412278318708804,2.755775341980718
90009_33,12.005499723370242,23.743054106952993,2.63406778113634
90009_34,11.35500308176647,25.10866333990279,2.61240517150499
90009_35,10.532274297860932,26.755558966446735,2.592242688688215
90009_36,9.818205686194533,28.40130162243816,2.362073734960438
90010_00,13.2,27.0,4.6
90010_01,13.5,27.0,5.4
90010_02,13.3,30.0,2.6
90010_03,13.5,32.0,5.3
90010_04,13.30266265691345,31.437562443469506,4.639527006501993
90010_05,12.72794801396823,31.688467488472536,4.198878592207846
90010_06,12.20369195272058,33.384229191870105,3.678965024189207
90010_07,11.081816914570837,36.86476189548707,3.1303054884913233
90010_08,10.454145807839973,38.42910898834644,2.936199401494689
90010_09,9.932430120170947,39.13109357829112,2.921903203066187
90010_10,9.608378840531845,40.02457440355857,2.9043392783183006
90010_11,9.401430872556329,39.2728432169569,2.940174280149926
90010_12,9.324029843276953,39.350323100938006,2.7882623586746216
90010_13,8.855460961854174,39.36753083559148,2.562975585473388
90010_14,8.466154814221785,38.954249690294056,2.783322428453499
90010_15,8.141499879162563,39.01658574484798,2.871184694380866
90010_16,7.815840285919713,39.39453746187169,2.769165220229837
90010_17,7.520075979023577,39.663434642819205,2.7595632976498323
90010_18,7.4352506665447295,39.3912257704066,2.6410047175397797
90010_19,7.397341481558601,39.11402417229667,2.8746568914893094
90010_20,7.355801302618707,38.82651207465599,2.9095885816622467
90010_21,8.4568238061977,33.52353624936337,2.930151702642039
90010_22,9.964412408522461,27.783462044144905,3.4255592918231343
90010_23,11.33553721909283,22.544151959403585,3.5449079202327227
90010_24,12.79064596351197,19.099447488045566,3.7489104070153147
90010_25,14.059218894955233,16.69780564224185,3.804874013504374
90010_26,14.661248313004261,15.694963592977182,4.013744670466484
90010_27,14.680094539880248,15.324190132594483,4.013018571841494
90010_28,14.306087306955908,16.206448583360977,3.869207582457402
90010_29,13.568571741008489,17.796591199230892,3.4991959143025806
90010_30,12.377299582352741,20.24883940719704,3.1860917882455766
90010_31,10.72413062781548,22.015628653420546,2.8238978935559236
90010_32,9.542834225068406,24.7293248315314,2.5079510051147156
90010_33,8.429086860483322,26.613687377795134,2.2933178491767143
90010_34,7.454906754858498,29.76069444469784,2.2149837937163745
90010_35,6.329208133879831,33.237014404008825,2.2927353325665663
90010_36,5.270016405293465,36.828704995820445,2.041838957851794
