FORE_data,t2m_catboost_q,rh2m_catboost_q,w10m_catboost_q
90003_18,0.3691452899558229,64.35589515566969,1.8648214581812377
90003_19,-0.21910555844955332,65.78120537864977,1.9239992893686366
90003_20,-0.21066197016232413,65.5893900574439,1.8719002922211887
90003_21,1.6909552260333458,60.84867880276235,2.1757747505485905
90003_22,5.1498552339713655,50.080128741733404,2.30163579078655
90003_23,8.62725574881964,39.40977236026987,2.301230047266473
90003_24,11.847433499049489,30.889578121108368,2.3370775180375345
90003_25,13.7893950697819,24.157962287155225,2.3016176120803054
90003_26,15.042573970935326,22.005331265495535,2.433451832941905
90003_27,15.835828495087894,20.938278404028562,2.5663344362551164
90003_28,16.277430256958237,20.593101811133167,2.562890867343625
90003_29,15.518915867175375,21.98980966393406,2.4208803912085215
90003_30,13.058676944327017,25.86547974783934,2.017678157762289
90003_31,11.000030284606796,29.72435989443065,1.7191780087832387
90003_32,9.196940852665172,34.04325742506376,1.544005879226846
90003_33,8.10650153960607,38.91736227497536,1.3465914654343702
90003_34,6.64050416130443,43.91478467250895,1.2079460338839683
90003_35,5.728002526128942,48.80274131694137,1.1799380141271918
90003_36,4.505173405053752,52.00401652766465,1.0783752564342288
90004_00,12.4,34.0,2.3
90004_01,14.1,30.0,2.4
90004_02,15.1,27.0,2.5
90004_03,16.4,24.0,3.0
90004_04,16.602855124178117,22.799140761707804,2.0702265500969474
90004_05,16.037981678595997,25.053544934059776,1.7239395858865476
90004_06,12.73149288946876,34.66089050582475,1.2568610378682918
90004_07,9.644452774503744,48.104414364065626,1.0491414014909677
90004_08,7.270001455396867,60.87828153144882,0.882419580255248
90004_09,5.351707885874835,70.11363454062042,0.8923879825957893
90004_10,4.178655169028281,76.65675308933024,0.8682335808811701
90004_11,3.315762355377601,79.21163851622606,0.8736111954460027
90004_12,2.8477880353749447,79.86644548682453,0.9230579017026005
90004_13,1.9730819246429803,80.20876091119419,0.9335065421885733
90004_14,1.5425399623927936,81.05026135179062,0.9779642462033465
90004_15,1.3678858496350608,82.04548577983135,1.0213167895557589
90004_16,0.7227762322280016,82.9875324437983,1.0567818238015545
90004_17,0.3882098088835861,83.8173681013514,1.0657940656405154
90004_18,-0.3068705853728562,84.78224816046006,1.1059365193789845
90004_19,-0.47668185576569183,85.13644655177137,1.1397574217905124
90004_20,-0.10992142997299072,83.72724312732663,1.140658099979046
90004_21,2.9559683804786863,77.08622799610654,1.1801646849230105
90004_22,7.213933310543194,61.19251062587088,1.2468825028832295
90004_23,10.68548205907993,45.687795107625824,1.3120621182934586
90004_24,13.22272882924438,35.12757312865665,1.386685676896764
90004_25,14.936779925500716,29.288710585097633,1.3246373455327907
90004_26,16.18027911732372,25.64110138734008,1.344203923781521
90004_27,17.152399668881312,24.0294670172525,1.3351616097607528
90004_28,17.39317594513224,22.784435197179725,1.3145652893659312
90004_29,16.762669326009735,25.07114944119812,1.2034495334790123
90004_30,12.924190326866611,35.59224189061767,0.9090717176358407
90004_31,9.85115525501848,47.13895082059529,0.8139393512226355
90004_32,7.341062401982503,58.22892017873897,0.775385265757708
90004_33,5.7267329921301355,67.35962674559188,0.7806807564813614
90004_34,4.29732102538273,73.47963236873532,0.7863013499740332
90004_35,3.3394898444918653,76.73833005738658,0.8265926682077591
90004_36,2.7566684014139753,78.3057258745093,0.8430704161859663
90005_00,14.0,31.0,1.2
90005_01,15.5,26.0,0.9
90005_02,17.0,23.0,1.6
90005_03,18.3,17.0,0.9
90005_04,18.527346660080187,17.91698362717057,1.4441589005013515
90005_05,17.826636750515153,20.31778863868479,1.4470155638677393
90005_06,15.652598811409055,24.699663850344216,1.1653039366015334
90005_07,13.139086969845401,29.251424755172312,1.0089528821790577
90005_08,11.495748914464583,34.6199571793435,1.0612971275766219
90005_09,9.90842291063823,38.45087649977646,1.0536839880346116
90005_10,8.541518798272683,41.14029848340599,1.1204366898302076
90005_11,7.670256773832409,44.949244188146885,1.1489264985247363
90005_12,6.659578497026776,48.09244116290186,1.1526713039223089
90005_13,5.9835556517250215,50.12504095457908,1.1852336007566222
90005_14,5.646558741677533,51.684397686337476,1.1195643619251927
90005_15,5.373952561519105,53.15094790993249,1.1609402861179134
90005_16,5.024830405027288,54.72907627343731,1.1529187890047978
90005_17,5.037357302430597,55.61557299541711,1.14329346580294
90005_18,4.527428503667562,55.826965025039,1.1893687217796647
90005_19,4.445725585469646,55.55293676082741,1.1219917009075775
90005_20,4.3546788267179695,54.62295092524255,1.113026069622547
90005_21,5.6015853525792005,50.639232675520745,1.0811694269919199
90005_22,8.921479402228522,43.6218909941333,1.0483076123087949
90005_23,11.821281336536279,35.980062909805945,1.1866206942563688
90005_24,13.96864937642579,31.578675673740022,1.3103015211291233
90005_25,15.423711390186634,27.939081380880538,1.4786320281309189
90005_26,16.85530889881126,25.177553459327186,1.6374830942583538
90005_27,17.827484900776728,25.091298696612117,1.7119381681784511
90005_28,18.110333826624718,25.03805347344357,1.6971165124815701
90005_29,17.766397617514684,26.513470607885914,1.6402788639165724
90005_30,15.568359518481838,32.11924365193982,1.2147317996618172
90005_31,13.812260992155402,37.28756365704471,1.086559367094797
90005_32,12.226913930834536,41.50154045067876,1.024672914260129
90005_33,10.549101800057421,45.62163330172517,1.0250042035731157
90005_34,9.55159733822518,49.915588325146025,1.0488112824175821
90005_35,8.247150046725617,51.99606615330193,1.022387109498633
90005_36,7.314952167810518,54.71036321127658,1.037815571851567
90006_00,14.0,29.0,1.4
90006_01,15.8,26.0,2.3
90006_02,16.2,24.0,3.2
90006_03,16.4,25.0,1.6
90006_04,15.662998591489663,26.030466944254105,2.1318314794847715
90006_05,13.919183373584724,29.719417925993124,1.9474283062618947
90006_06,11.868116611595843,35.928514754806756,1.3051685958457049
90006_07,9.682866681947363,43.3134482150331,1.1012972911449863
90006_08,8.091235542013251,49.71991877937913,1.0660459288984474
90006_09,6.726365855108614,54.68376591154563,1.025933433602003
90006_10,5.700312240183313,57.057655773975064,0.9845781039286562
90006_11,5.125343226914159,59.53858577895194,0.9527420882281801
90006_12,4.575508175405202,61.45337902747142,0.9346605357343144
90006_13,4.197403541165667,62.98241821380257,0.9300593722629358
90006_14,3.5985710320834596,64.40583007387214,0.9157579703367024
90006_15,2.883779958951575,66.64219347758348,0.8391951485926923
90006_16,2.504285749232602,67.45965323927152,0.8345360611443321
90006_17,2.305646528430104,69.34783065415579,0.8341308355328871
90006_18,1.7086488368483466,71.24834959378808,0.8398284738096338
90006_19,1.6767580711195562,72.49091214295115,0.8342430769253941
90006_20,1.5785916597443805,72.87814977298157,0.8393637683501565
90006_21,2.2845900082550004,69.85177939740927,0.8292226881350911
90006_22,4.8236672417319,58.31232172046096,0.9212221671031458
90006_23,9.16883748219661,39.93344367204735,1.2279603147598603
90006_24,12.83371913469994,28.991910907989766,1.5335928054550712
90006_25,14.647970333821016,24.516035900806504,1.9898009769223475
90006_26,15.671564381048801,24.441865940063977,2.216324023075762
90006_27,16.087384505546456,24.882399630047924,2.334377262411641
90006_28,15.577872055463004,27.38758462174673,2.324396253999202
90006_29,14.085981016991385,31.747520311334483,2.06142347685067
90006_30,11.950674944980902,38.691962104858796,1.4188810081159686
90006_31,10.034175411824368,45.52187793097539,1.1649171151932733
90006_32,8.494872380593781,52.60905365596346,1.0860279059188622
90006_33,7.5563401793602445,58.82942153902191,1.0509015151162187
90006_34,6.565465837832536,62.36051199017138,1.0523698881132728
90006_35,6.107555131610381,66.34213023439992,1.0425007858528215
90006_36,5.6445085009489135,68.51866553968664,1.0210119461390514
90007_00,8.8,35.0,1.3
90007_01,11.7,27.0,1.7
90007_02,13.5,22.0,1.4
90007_03,14.7,21.0,1.2
90007_04,14.912449384566349,20.841700725339397,1.8514781958802944
90007_05,14.2916394751918,22.046024032320886,1.9189821458481238
90007_06,12.361564656735737,26.595117154031836,1.8411788100542112
90007_07,10.214308422149518,32.96672161535646,1.6662117166974815
90007_08,8.12405327732481,38.86095808796672,1.403312262286954
90007_09,6.322392006543154,45.544628423061724,1.3048897344090538
90007_10,5.111178271076082,51.54297557925549,1.188945742570965
90007_11,3.0094138467065106,57.12672232197551,1.1278599301839656
90007_12,1.7228441352506205,63.634330237134414,1.118456826720172
90007_13,0.44058434024842946,68.59963170779271,1.1091378410678998
90007_14,-0.6505888318632421,72.0395805868693,1.0732192361989612
90007_15,-1.7522457117736627,75.43856878580084,1.0028959988147268
90007_16,-2.4886603043292226,78.17836548067015,0.9690972766414448
90007_17,-3.086066581737732,81.62124104713533,0.9555161572420978
90007_18,-3.798936357343495,83.97789059940027,0.9583313594015865
90007_19,-4.208400996091446,85.20182178811983,0.9670306099400657
90007_20,-4.641538307761795,85.62464528134585,0.9730247067194436
90007_21,-3.9866338778350032,82.9917186966486,0.8979802904921396
90007_22,-0.07694797030335092,67.02492653421098,0.8913903065934219
90007_23,3.7999436738861982,49.141993396667665,0.9189251986462608
90007_24,8.068509167150518,33.94243020431761,1.0931643625336127
90007_25,11.6544070048057,25.366216440102036,1.2558546235868346
90007_26,14.463926044683221,21.772655561577565,1.3924910427020925
90007_27,15.616576029284953,19.581383014391633,1.5554872039949235
90007_28,16.0062836441407,19.205224658580114,1.7832197695116874
90007_29,15.070164047648063,20.989563214380112,2.0109554791551663
90007_30,13.254664560577986,26.058432204918006,2.3184266493204504
90007_31,11.033473840703723,30.96677108051266,2.2089497927459303
90007_32,8.671944358416164,37.723143256961286,1.808240453973384
90007_33,6.551082751659433,44.14156481138138,1.506825726985344
90007_34,4.969294507927451,52.304927184007795,1.305054278178994
90007_35,2.960820876929667,58.22301103079261,1.175333434639216
90007_36,1.6778322168881672,65.00063970321597,1.1018110264168484
90008_00,5.4,38.0,1.9
90008_01,6.2,39.0,2.0
90008_02,7.1,38.0,2.9
90008_03,8.5,33.0,3.8
90008_04,8.737329935109978,32.449364259531876,3.5484938182280694
90008_05,8.24406014513706,33.59495689002269,3.7157660571450934
90008_06,7.225968270609106,35.201228475378635,3.886215389528179
90008_07,6.4404645124823325,37.86610457270678,4.078607455041624
90008_08,5.49885185429876,38.5974269314086,4.185721914892711
90008_09,5.132816298378342,39.07491791945245,4.296257120142713
90008_10,4.991073433519088,41.05294922470769,4.423633564193596
90008_11,4.494251195371033,41.43798662907254,4.448955811908023
90008_12,4.152120986495034,42.00266319771894,4.36260538614258
90008_13,3.7906425679199978,42.00171766967484,4.221600941708133
90008_14,3.5930208544259967,41.97828263999853,4.1388348124479135
90008_15,3.6066612503859385,41.44508286854371,4.078285240128784
90008_16,3.092858097631256,41.587319929223874,3.94877298144508
90008_17,2.500973874753695,41.654350213625264,3.696352903777363
90008_18,2.264701735439597,41.8783123351222,3.4304052857727116
90008_19,1.9425439548497587,41.711284772624495,3.30271903576491
90008_20,2.0924225158597083,40.96110168341132,3.2091614729977773
90008_21,2.707093089742494,38.86744097448498,2.9138355006507304
90008_22,3.9813358235726315,34.87832844552576,2.442960007500684
90008_23,5.390534083413619,32.78036770979688,2.0327370560933193
90008_24,6.913636254492721,30.677735103917158,2.0022570467776912
90008_25,8.223657887475293,28.10889911171753,2.1346441622819623
90008_26,9.373192080353924,27.283535171923308,2.219626909772266
90008_27,10.229054664025496,26.528944245245153,2.358828778432997
90008_28,9.97423237517076,26.78160985457544,2.417660126073876
90008_29,9.194063832519204,27.391734515858328,2.641767878007053
90008_30,8.214829574853889,30.134175393162995,2.9425194290317678
90008_31,7.1076987592456105,33.073973546766524,3.0456956079134754
90008_32,6.1611994956344915,36.26105777952415,3.059640460397331
90008_33,5.386356588919473,38.85711618531238,3.051632233150117
90008_34,4.79637578925209,40.164964368922895,2.9858201792409687
90008_35,4.347299986395284,42.11600717962126,2.9500216997022806
90008_36,4.1273460696894,44.50842715796601,2.9128852898240924
90009_00,13.2,32.0,0.8
90009_01,14.6,27.0,0.9
90009_02,15.1,25.0,2.6
90009_03,16.2,25.0,1.3
90009_04,16.45387736511035,25.75966534894374,1.6135928048142423
90009_05,15.727780843247197,26.84898907848734,1.5247086094336408
90009_06,14.333790219390496,30.5619721444044,1.3043110313639257
90009_07,12.501760575395291,35.459294560027956,1.0748274915754734
90009_08,11.460255672764504,40.704069071052,0.9686828452087952
90009_09,9.951235967041752,45.23836244391805,0.8852707121992395
90009_10,8.686156404730948,49.747947018903304,0.8236124414327595
90009_11,7.885146471977499,52.39657074683376,0.8174017395953828
90009_12,7.434585307085971,55.239541730132544,0.7987974727374193
90009_13,7.081798297899521,57.68706662399437,0.7795023010464572
90009_14,6.559724004616101,61.58179058441245,0.7349117160926099
90009_15,5.75082959031276,64.0574684844338,0.7075190020369233
90009_16,5.349385576989101,67.06638530224487,0.688247910144091
90009_17,4.766089004932713,69.40539506110143,0.7054887531213844
90009_18,4.527961045321104,71.77200615259584,0.6920250773640999
90009_19,4.512403378965205,73.25923638978759,0.6927529956750248
90009_20,4.9247633901037595,72.38082963724457,0.7833114649047437
90009_21,6.964008712602118,67.94728246346033,0.8760908145760846
90009_22,9.817123641138094,53.09024884027463,1.097602588297362
90009_23,12.25061385611905,43.71219945599791,1.3056196238674682
90009_24,14.120355479336224,35.052297889825525,1.4494312269147827
90009_25,15.480464811668478,30.844415399256917,1.667979567798086
90009_26,16.735360587724127,28.43399902482351,1.7723048386779205
90009_27,17.61595641743066,27.36328819617502,1.906104796297051
90009_28,17.813684702479236,28.12193093826039,1.9273112096503964
90009_29,16.890422033445933,30.816782618396264,1.8169008052453797
90009_30,14.967405776180387,35.86255599204454,1.4463921905920205
90009_31,13.307998163058487,41.50112912105492,1.2191315722281542
90009_32,12.154340138966273,47.969203611071016,1.06220027797899
90009_33,10.789348459996045,52.80253452296118,0.954324048124604
90009_34,9.516182260001631,56.22517638055711,0.8986591700059385
90009_35,9.034609966408224,61.790049692067946,0.8525688298522731
90009_36,8.314789294079667,64.46586282999245,0.8997204267162889
90010_00,11.8,30.0,2.0
90010_01,13.8,26.0,1.8
90010_02,15.3,21.0,2.1
90010_03,17.5,19.0,4.5
90010_04,17.168219482355266,19.009500093907107,3.6375209601677807
90010_05,16.351420484644986,19.518366815746344,3.1345813038083956
90010_06,14.028793026553984,24.16287972192541,2.216253283290577
90010_07,11.652023970840844,29.228702877066716,1.5978536613667715
90010_08,9.608036725751587,35.904515617307595,1.0778938478106688
90010_09,7.7469751995875535,42.23321747301492,0.9585014456791718
90010_10,6.201224476831169,48.42568169887093,0.8574646752590429
90010_11,4.771323386798691,52.801593930024644,0.8462891919771027
90010_12,3.577675729909346,57.35378022417146,0.7431576033050298
90010_13,2.5623206795375273,63.332237349355715,0.6698074783491085
90010_14,1.8555738471543068,67.83498859767188,0.6565131904516913
90010_15,1.0931862735358904,70.06759417466589,0.641301443653229
90010_16,0.694611019130769,72.47872862791475,0.6609400485719865
90010_17,-0.29384203673021037,74.88880008931807,0.6357762896807307
90010_18,-0.807389149138812,76.77205857701826,0.6197680136957268
90010_19,-1.2004806976819689,77.9606310766091,0.6139775831991842
90010_20,-1.1831746535030674,77.45553043510107,0.6170795151722784
90010_21,0.6276923983400364,69.34878856335374,0.6810443191532817
90010_22,4.426156514521442,53.63816698636458,0.8447819134461327
90010_23,8.444968322598532,37.549293534233236,1.022704402501923
90010_24,11.757520894442097,25.56846472938459,1.3843248774836339
90010_25,14.217163673463638,20.390293865189317,1.701502330507313
90010_26,15.749487154143713,19.292992905193454,1.9748729210810465
90010_27,16.38408759001404,18.94583464319329,2.3113705762363
90010_28,16.747449619111816,18.858629765875637,2.5245662618796
90010_29,15.987120246894719,20.329144003548667,2.489202423735546
90010_30,14.04286208358439,26.754002452433127,1.8017017084455478
90010_31,11.750791729293011,33.3320950309584,1.3361148123358715
90010_32,9.622600232666661,40.71515731545401,1.0920132139662733
90010_33,8.051400122349603,46.65810413810443,0.9855934292587182
90010_34,6.9056658517405065,51.72576510177044,0.9932035741311623
90010_35,5.479786184384284,56.59925663784341,0.9650733371382735
90010_36,4.2868129743243415,61.14207974689706,0.8864211331289376
