Time,t2m_M,q2m_M,rh2m_M,w10m_M,d10m_M,u10m_M,v10m_M,SWD_M,GLW_M,HFX_M,LH_M,RAIN_M,PBLH_M,TC975_M,TC925_M,TC850_M,TC700_M,TC500_M,wspd975_M,wspd925_M,wspd850_M,wspd700_M,wspd500_M,Q975_M,Q925_M,Q850_M,Q700_M,Q500_M,psur_obs,t2m_obs,q2m_obs,w10m_obs,d10m_obs,rh2m_obs,u10m_obs,v10m_obs,RAIN_obs,psfc_M,t2m_prophet,rh2m_prophet,w10m_prophet
2018-08-29 22:00:00,25.997,10.5488615,50.052,1.862,127.645,-1.5809227,0.9837313,493.263,392.544,89.867,122.859,0.0,780.446,22.836,19.053,14.933,5.598,-7.689,2.463,2.198,2.499,4.9830000000000005,14.268,10.047,9.519,10.04,5.981,2.262,1004.2,21.8,15.02144,1.3,346.0,92.0,0.3144989,-1.261384,1.4,1005.076,23.795559556654712,66.05876678782991,1.3050984010633235
2018-08-29 23:00:00,26.383000000000006,10.779684,50.039,2.612,98.608,-2.605106,0.18964802,560.5269999999998,398.937,125.815,141.14,0.0,964.74,23.006,19.009,14.505,4.739,-8.168,3.892,3.613,2.34,4.4430000000000005,14.975,10.262,9.847,9.996,7.374,2.236,1004.5,22.1,15.1106,1.3,349.0,91.0,0.2480519,-1.276115,1.2,1005.18,25.288764208737145,61.79371140052767,1.5682764456260077
2018-08-30 00:00:00,27.3965,13.453541,58.3845,1.6010001,157.5185,-0.7339711999999999,0.7939919,73.737,211.027,19.921,27.7335,0.0,508.845,22.195,18.765,14.3485,5.5525,-7.227999700000002,2.6929998,4.1015,2.8080000000000003,3.148,16.5965,12.461,11.5185,10.4345,7.0839996,3.277,1004.3,22.9,14.51369,1.0,254.0,83.0,0.9612616,0.2756377,0.1,1004.5805,26.52726023864529,58.415506700169146,1.8227401876732097
2018-08-30 01:00:00,25.963,12.919004,62.0475,1.719,175.9775,-0.012599826,1.0288323,420.05048,415.2700200000001,85.228,113.638,0.1225,947.38745,22.905,18.842999,14.302,4.8564997000000005,-7.2650003,2.6830000000000003,3.1634998,2.7455,3.0025,16.669,12.480499,12.07,10.5885,7.1514997000000005,3.1595001,1004.2,23.9,14.4699,0.8,245.0,78.0,0.7250463,0.3380946,0.0,1004.57,27.485194139510718,55.99256514787457,2.022535835856229
2018-08-30 02:00:00,26.824501,12.485848,56.807503,1.913,169.3615,-0.3258862,1.2218733,486.7975,405.273,103.1015,123.211,0.0,1151.5796,23.8255,19.453499,14.5075,5.2185,-7.2025003,2.942,3.151,3.0045,3.0844998,16.647000000000002,12.057,11.95,10.403,7.1155,3.0355,1003.8,24.6,13.7679,1.4,197.0,71.0,0.4093201,1.338827,0.0,1003.645,28.247095986125913,54.18666759912034,2.156427110875252
2018-08-30 03:00:00,27.104,12.493807,56.114502,1.7165,145.7735,-1.0354903,0.94007653,470.834,406.389,104.239,119.955,0.0,1160.9515,24.165,19.951,14.3825,5.959,-7.506,2.2735,2.3825002,2.963,3.8375,16.288,12.0725,11.7655,10.4585,7.0299997,2.023,1003.6,25.1,13.17649,1.0,296.0,66.0,0.8987940999999999,-0.438371,0.0,1003.16296,28.838518335836948,52.784011707648055,2.226100460072748
2018-08-30 04:00:00,27.638,12.2758875,53.1845,1.826,163.641,-0.5966275,1.0201237,527.875,398.93903,117.312004,137.8615,0.0,1319.57,24.6295,20.343,14.622,6.3535004,-7.1405,2.5219998,2.544,3.349,4.8059998,16.009498999999998,11.848,11.6425,10.399,6.6955,1.5065,1003.1,26.0,12.02333,2.1,175.0,57.0,-0.1830273,2.092009,0.0,1002.6815,29.14818651457041,52.01054701757752,2.217972539220651
2018-08-30 05:00:00,27.833,12.153061,52.040497,1.7985001,154.48349,-0.7552846,1.1859325,348.78552,403.29602,78.4385,97.723495,0.0,1185.8805,25.023998,20.962002,15.255999999999998,6.3210000000000015,-7.382999999999999,2.563,2.9645,2.3505,5.0509996,15.6115,11.683001,11.1744995,10.1075,6.5965,1.497,1002.7,25.8,11.28148,1.0,219.0,54.0,0.6293201,0.7771461999999999,0.0,1002.55396,29.01216787726175,52.35195183097664,2.1046954463624417
2018-08-30 06:00:00,27.6325,12.249504,53.319,1.4185,142.5415,-1.0005513,0.9630815,170.9185,409.038,38.1025,53.6845,0.0,1054.6195,25.14,21.072,15.3165,6.197,-7.4135,2.0980000000000003,2.188,2.096,5.6099997,15.500998999999998,11.7404995,11.3715,10.158501,7.0325003,1.3165001,1002.6,25.7,11.21025,1.0,28.0,54.0,-0.4694715,-0.8829476,0.0,1002.731,28.373389394893014,54.072005580392464,1.879053470043512
2018-08-30 07:00:00,27.5755,12.15016,52.905,1.617,161.44351,-0.6741161,1.4601654,71.5935,402.062,16.573,22.154,0.0,1044.7515,25.267,21.207,15.557,6.0539999999999985,-7.4515,2.5495,2.1799998,1.8889999,4.9230003,15.0995,11.729,11.349,10.115,7.790499700000002,1.1485,1002.4,25.8,10.44291,1.0,95.0,50.0,-0.9961947,0.08715565,0.0,1002.4355,27.362231013382093,56.89284366495964,1.5849751580858082
2018-08-30 08:00:00,25.973999,12.027008,57.65150500000001,1.228,163.3255,-0.2941479,1.1517936000000002,0.0,402.7215,7.725,2.6615,0.0,583.4305400000002,25.11,21.0585,15.5195,6.0085,-7.227,2.7855,2.5565,1.2105,5.0264997000000005,14.3815,11.7105,11.385,10.1425,6.8415003,0.98749995,1002.6,23.8,12.02934,1.1,345.0,65.0,0.2847017,-1.062518,0.0,1002.7455,26.22505300137621,60.125798445371046,1.3079309500936998
2018-08-30 09:00:00,25.601501000000006,12.231344,60.1585,1.3675001,117.598495,-0.13123010000000002,0.6962191999999999,0.0,406.5825200000001,6.099,2.8745,0.0,387.71,24.731998,20.723000000000006,15.8185005,5.7764997000000005,-7.0605,3.0275002,2.215,2.074,5.1385,13.548,11.6655,11.474,9.789,7.105,0.9245,1003.3,22.1,12.48926,2.1,352.0,75.0,0.2922635,-2.0795630000000003,0.0,1003.6425,25.17182855976189,63.11226663471178,1.1246229729915442
2018-08-30 10:00:00,24.6135,12.097357,62.866997,1.21,134.875,0.33317548,-0.53386235,0.0,399.8615,5.1755,1.9525,0.0,239.7635,24.189,20.6305,15.978,5.5550003,-6.8215,1.372,1.6305001,2.6825,5.1540003,13.1755,11.639,11.481501,9.583,7.2110004,0.86050004,1004.3,21.2,12.75705,1.2,335.0,81.0,0.5071422000000001,-1.087569,0.0,1004.2715,24.28014239453125,65.57054302334117,1.0530983977332578
2018-08-30 11:00:00,23.9,11.873759,64.2125,1.0615,48.1355,-0.7512116999999999,-0.6929034000000001,0.0,386.237,2.4375,1.3795,0.0,132.278,23.9805,20.638,16.0915,5.5275,-6.9395,1.1565,1.646,3.023,4.8745002999999985,12.118,11.636,11.3415,9.362,6.9385,0.727,1004.4,20.4,12.43586,1.8,351.0,83.0,0.2815827,-1.777839,0.0,1004.5395,23.523435649535607,67.58173250439175,1.0476378431144742
2018-08-30 12:00:00,23.64,11.768211,64.889,0.9455,95.1765,-0.60180074,-0.33637068,0.0,385.5555,1.5845,1.6095,0.0,127.340004,23.592,20.473,15.613,5.789,-7.016,1.2205,1.5275,3.0145,4.3494997,11.481501,11.587,11.2345,9.899,6.1309996,0.6,1004.5,19.9,12.3165,1.2,3.0,85.0,-0.06280316,-1.1983549999999998,0.0,1004.8,22.865344804615212,69.31778845409067,1.0431134547194163
2018-08-30 13:00:00,21.515,11.666499,72.705,0.412,263.019,0.38993746,0.13301419,0.0,379.434,-2.665,0.857,0.0,50.697,22.254,19.53,15.192,5.794,-6.363,0.7909999999999999,1.169,2.117,3.154,10.454,11.413,10.514,9.044,6.859,0.516,1004.6,19.9,11.89068,1.2,318.0,82.0,0.8029566999999999,-0.8917739,0.0,1005.397,22.309246648001903,70.83434695675936,1.0085268429171652
2018-08-30 14:00:00,21.648000000000003,11.65218,72.064,0.507,106.847,-0.49586305,0.105682775,0.0,388.695,-2.14,1.147,0.0,59.283,22.091,19.293,14.849,5.996,-6.5139999999999985,1.1740000000000002,1.476,1.555,2.342,10.39,11.387,10.678,9.145,6.728,0.512,1004.8,19.4,11.96449,1.0,4.0,85.0,-0.06975647,-0.9975641,0.0,1005.536,21.86067620609075,72.11516834462,0.9625368374496801
2018-08-30 15:00:00,21.251,11.400199,72.274,1.247,178.199,-0.21294770000000005,1.2286831,0.0,371.18,-4.728,0.608,0.0,88.219,22.092,19.439,15.27,5.867000000000001,-6.374,2.617,1.589,2.101,1.758,10.878,11.234000000000002,10.292,8.927999999999997,6.755,0.334,1004.4,18.7,11.85509,1.3,342.0,88.0,0.401722,-1.236373,0.0,1005.14,21.470077837956463,73.23535382399392,0.9414712054044558
2018-08-30 16:00:00,21.122,11.1619,71.38600000000002,0.988,124.121,-0.86805046,0.4718393,0.0,366.741,-6.325,0.472,0.0,77.318,21.913,19.469,14.99,5.996,-6.317,2.363,0.627,2.552,0.973,11.678,11.16,10.092,8.994,6.685,0.394,1004.8,18.7,11.69964,1.3,327.0,87.0,0.7080306,-1.090272,0.0,1005.107,21.052407796127845,74.3645213313257,0.9556612298647232
2018-08-30 17:00:00,20.532,11.024159,73.003,0.6609999999999999,236.864,0.47699127,0.45760283,0.0,364.23,-5.487,0.381,0.0,57.562,21.52,19.48,14.925,6.153,-6.462999999999999,2.521,0.973,2.661,0.6559999999999999,11.725,10.996,10.036,8.8,6.546,0.419,1004.7,18.6,11.77596,1.1,2.0,88.0,-0.038389444,-1.09933,0.0,1005.281,20.59336675508579,75.52289435755955,0.9789300088242532
2018-08-30 18:00:00,20.597,10.747577,71.084,0.879,34.689,-0.48035204,-0.7361406,0.0,363.857,-6.805,0.391,0.0,74.962,21.114,19.302,15.017,5.966,-6.71,2.031,1.5659999999999998,2.325,0.8270000000000001,11.449000000000002,10.844,10.187,8.818,6.65,0.436,1005.0,18.2,11.7348,1.1,328.0,90.0,0.5829112,-0.9328529,0.0,1005.829,20.240116573730255,76.32808485973072,0.9808318478756952
2018-08-30 19:00:00,20.271,10.694323,72.164,0.684,266.355,0.6586435,0.18451236,0.0,363.923,-6.283,0.365,0.0,56.565,20.998,19.024,14.784,5.95,-6.89,1.14,2.293,2.322,0.921,11.665,10.763,10.299,9.097,6.718,0.465,1005.3,18.1,11.65639,1.4,337.0,90.0,0.5470241,-1.288707,0.0,1005.88,20.26122656941305,76.06527275661182,0.9674036081874272
2018-08-30 20:00:00,22.641,11.866278,69.11399999999999,0.7090000000000001,277.778,0.7065736,0.05860674,138.283,364.685,3.3,20.923,0.0,104.626,21.222,19.081,14.741,5.693,-6.944,1.609,2.772,2.817,0.821,11.811,10.591,10.213,9.497,6.899,0.504,1005.8,20.0,12.26136,1.3,320.0,84.0,0.8356245000000001,-0.9958572,0.0,1006.079,20.87344971069259,74.1402956581407,0.987256749463706
2018-08-30 21:00:00,24.033,11.514321,61.64100000000001,0.659,225.35,0.379807,0.53854215,342.788,369.378,36.937,66.89399999999999,0.0,267.687,21.853,18.996,14.368,5.507999999999999,-7.068,0.7290000000000001,3.178,2.995,1.109,11.917,10.655,10.67,10.094,7.049,0.453,1005.7,21.6,12.73916,1.1,7.0,79.0,-0.1340563,-1.091801,0.0,1006.862,22.067522050258045,70.58180283329916,1.0941661967204026
2018-08-30 22:00:00,25.554,11.525628,56.344,0.157,217.353,0.07263259,0.13918875,533.494,377.26,78.75399999999998,109.053,0.0,592.531,22.441,19.346,14.429,5.261,-7.231,0.431,3.301,3.588,1.153,11.821,11.085,11.23,10.399,7.24,0.417,1005.8,24.4,12.8189,0.7,289.0,67.0,0.6618630999999999,-0.22789740000000006,0.0,1007.229,23.58570550420061,66.14456325444985,1.3003237017003046
2018-08-30 23:00:00,26.663,11.947069,54.717,1.239,113.058,-1.1786096,0.38209957,691.005,382.557,125.573,155.56,0.0,1085.814,23.346,19.159,14.423,5.62,-7.311,1.67,2.242,4.273,1.319,11.331,11.586,11.59,10.264,6.955,0.406,1006.0,26.0,12.81635,0.4,101.0,61.0,-0.3926509,0.07632356,0.0,1007.092,25.07961329116025,61.87885420966505,1.5634690896304202
2018-08-31 00:00:00,30.4945,14.339289,52.07,1.342,125.366005,-1.2055337,0.45203757,400.117,194.401,84.965,93.249,0.0,729.577,23.8665,19.802502,14.6425,6.4865,-7.0965,1.9375,2.6999998,4.644,1.8864999,10.871,12.534,12.193001,9.848,5.3635,0.873,1005.6,28.1,12.86219,1.2,135.0,54.0,-0.8485280999999999,0.8485280999999999,0.0,1006.688,26.318814646788997,58.4999812497713,1.8179004444931564
2018-08-31 01:00:00,28.2155,12.720179,53.1105,2.5595,109.320496,-2.4684196,0.59923726,855.654,387.64,180.3725,204.70001,0.0,1449.9395,24.6035,20.27,14.7425,6.7139997000000005,-6.8875,3.6160002,3.457,4.0745,2.3439999,10.6825,12.1345005,11.892,9.48,4.8780003,0.8059999999999999,1005.0,29.3,11.77254,1.5,206.0,46.0,0.6575563,1.348191,0.0,1006.2575,27.27745601963359,56.07635691403907,2.0176639756996058
2018-08-31 02:00:00,28.582,13.065376,53.330498,2.3885,112.713,-2.266082,0.6913334,849.8685,389.3735,193.095,204.3775,0.0,1516.293,24.98,20.604,14.970999999999998,6.928,-6.9110000000000005,3.363,3.2015,3.7515001,2.1035,9.9465,12.5125,12.252501,9.418,4.421,0.8405,1004.6,29.8,12.12075,1.9,91.0,46.0,-1.899711,0.03315947,0.0,1005.9315,28.04006743988877,54.2697621365967,2.1515234047214817
2018-08-31 03:00:00,29.1465,12.588307,49.5795,2.4205,115.7805,-2.2632995,0.84090656,783.1795,391.46002,181.8645,195.6275,0.0,1743.3076,25.647,21.232,14.764,6.7805004,-6.7115,3.4445,3.3635,3.301,2.3480000000000003,9.133,12.0065,11.7805,10.5415,4.62,0.7515,1004.2,30.2,11.89557,2.9,165.0,44.0,-0.7505748999999999,2.801185,0.0,1004.80396,28.632201420078825,52.866394650812786,2.2211651796416483
2018-08-31 04:00:00,29.664501,11.939642,45.6065,2.3665,114.376495,-2.2340447999999995,0.7803817,662.4825,391.14148,151.2455,173.33301,0.0,1853.6016,26.2205,21.768501,15.0035,7.1905,-6.564,3.4055,3.3455,3.1325002,2.6399999,8.2885,11.4,11.2705,10.671,4.242,0.7615,1003.6,30.9,11.82687,2.1,157.0,42.0,-0.8205358,1.93306,0.0,1004.6225,28.94258324148219,52.09220408047635,2.2130059569878875
2018-08-31 05:00:00,29.900501,11.589176,43.64,2.431,110.8715,-2.3320274,0.67652714,474.4135,394.35352,104.7295,133.3855,0.0,1892.5865,26.5455,22.066,15.172,7.217,-6.593,3.579,3.5105,3.3165002,2.562,8.1105,11.086,11.0065,10.681,4.2410000000000005,0.89049995,1003.5,30.7,11.98024,2.4,131.0,43.0,-1.811303,1.574542,0.0,1004.732,28.807280214051215,52.4328688086577,2.09969783552056
2018-08-31 06:00:00,29.847,11.439202,43.29,2.5980000000000003,90.5655,-2.5851655,-0.15406713,298.515,391.21,61.64,93.9915,0.0,1853.8774,26.6475,22.193,15.365,6.948,-6.394,3.8435001,3.7129998,3.596,2.209,7.394,10.9939995,10.915501,10.5245,4.177,0.889,1003.5,30.3,11.98023,1.9,101.0,44.0,-1.865092,0.3625369,0.0,1004.84204,28.16921926383157,54.152168349220716,1.8740251045145675
2018-08-31 07:00:00,29.2495,11.594137,45.432,2.75,77.949005,-2.6490287999999995,-0.7380863,92.337,392.7735,17.749000000000006,42.048,0.0,1255.6195,26.458,22.072,15.4145,7.2145004,-6.416,4.4065,4.293,3.994,2.211,6.3375,11.223,11.158501,10.642,3.6815,0.871,1003.5,29.5,11.41832,1.8,103.0,44.0,-1.753866,0.4049116,0.0,1004.4065,27.158780291743827,56.972238183234346,1.579916312511867
2018-08-31 08:00:00,28.069000000000006,11.568594,48.6215,2.4559999,75.62649499999998,-2.3395584,-0.74639696,0.0,396.8935,4.9805,4.079,0.0,332.405,26.3135,22.1195,15.65,7.4554996,-6.303,5.0125,5.0225,3.942,1.771,5.477,11.226999,11.002,10.0525,3.289,0.9585,1003.6,28.2,12.48557,1.4,86.0,52.0,-1.39659,-0.097659275,0.0,1004.597,26.022323521126204,60.20441075463043,1.3028418997619622
2018-08-31 09:00:00,27.1175,11.807388,52.63800000000001,2.146,79.99600000000002,-2.0858412,-0.5045485,0.0,395.13202,2.5435,3.2305002,0.0,182.6445,26.2205,22.025501,15.5105,7.257999999999999,-6.247999999999998,5.3719997,4.6205,3.5165,2.233,4.828,11.384001,11.0625,10.198,3.2624998,0.98399997,1004.7,27.0,12.31411,0.6,138.0,55.0,-0.4014784,0.4458869000000001,0.0,1005.3795,24.969822107804152,63.19008285951032,1.119503993918394
2018-08-31 10:00:00,26.1655,11.797117,55.572998,1.9665,79.95,-1.9093955,-0.4663616,0.0,387.1745,0.799,2.4215,0.0,184.9975,25.844,21.7225,15.2,7.251,-6.235,5.8129997000000015,5.393,3.3414998,1.9705,4.8375,11.565001,11.38,10.7415,3.236,0.892,1005.5,24.8,12.74175,1.6,355.0,65.0,0.1394496,-1.593912,0.0,1006.0205,24.07886071240784,65.64754937252043,1.0479497665885726
2018-08-31 11:00:00,25.508000000000006,12.482389,61.072502,2.229,166.4385,-0.14549625,2.0096223,0.0,388.523,3.349,2.5755,0.0,172.891,24.701,21.0045,14.7439995,6.9755,-6.3395,5.834500299999998,4.959,5.0315,2.0345,5.3889999999999985,12.1335,12.04,11.287,3.4930000000000003,0.94500005,1005.4,24.1,12.78347,0.7,35.0,68.0,-0.4015035,-0.5734064999999999,0.0,1006.419,23.322880433416003,67.65791527156286,1.0424598372256015
