Time,t2m_M,q2m_M,rh2m_M,w10m_M,d10m_M,u10m_M,v10m_M,SWD_M,GLW_M,HFX_M,LH_M,RAIN_M,PBLH_M,TC975_M,TC925_M,TC850_M,TC700_M,TC500_M,wspd975_M,wspd925_M,wspd850_M,wspd700_M,wspd500_M,Q975_M,Q925_M,Q850_M,Q700_M,Q500_M,psur_obs,t2m_obs,q2m_obs,w10m_obs,d10m_obs,rh2m_obs,u10m_obs,v10m_obs,RAIN_obs,psfc_M,t2m_prophet,rh2m_prophet,w10m_prophet
2018-08-29 10:00:00,22.5,10.236269,58.43899999999999,1.356,294.371,1.3306163999999998,-0.26114386,0.0,381.122,-14.032,1.75,0.0,74.916,26.091,23.23,17.541,6.2360000000000015,-6.757999999999999,3.256,5.093,4.169,7.6629999999999985,15.255,7.907,10.204,9.457,4.176,1.811,976.5,21.4,11.62358,1.1,123.0,71.0,-0.9225377,0.5991026999999999,0.0,977.243,21.74334081398191,76.40907813292858,1.6470087859329117
2018-08-29 11:00:00,21.858,10.2716465,61.077,1.224,302.273,1.1597311,-0.39140725,0.0,376.221,-14.229,1.4680000000000002,0.0,122.378,25.554,22.648000000000003,16.482,6.134,-6.372000000000001,2.569,4.495,3.031,7.701,16.16,8.054,10.621,9.858,4.125,1.768,976.7,20.8,11.84732,1.2,245.0,75.0,1.087569,0.5071418,0.0,977.567,20.96310640637775,79.01910219619919,1.5214711752711112
2018-08-29 12:00:00,22.699,10.164262,57.34,1.521,326.572,1.132926,-1.0148497,0.0,400.567,-10.626,2.62,0.0,150.211,25.082,22.406,16.014,6.207000000000002,-6.471,2.3040000000000003,2.71,2.4130000000000003,7.435,15.880999999999998,7.891,10.421,10.1,4.184,1.942,977.0,19.9,12.22908,0.9,112.0,82.0,-0.8344654,0.3371458,0.0,977.695,20.207785701204703,81.61668007432918,1.4466228894677782
2018-08-29 13:00:00,21.712,9.873182,59.111,1.15,335.021,0.740412,-0.8799374,0.0,386.746,-11.765,2.043,0.0,106.879,24.648000000000003,21.842,16.112000000000002,5.738,-7.02,2.332,1.446,4.419,7.815,15.297,7.6,10.3,10.067,4.641,2.265,977.4,19.1,12.62036,0.7,120.0,89.0,-0.6062179,0.34999990000000003,0.0,978.148,19.492621877198086,84.07423249495842,1.4048492908806949
2018-08-29 14:00:00,21.92,9.402239,55.672,1.862,315.007,1.5992247,-0.95369,0.0,396.214,-11.013,2.707,0.0,133.026,24.258000000000006,21.216,15.91,5.218,-7.472,3.103,3.2460000000000004,5.925,8.02,15.525,7.2029999999999985,10.22,10.042,5.166,2.789,977.5,19.1,12.61906,0.9,102.0,89.0,-0.8803328000000001,0.1871205,0.0,978.26,18.874137947056767,86.12175750249695,1.3865796464029636
2018-08-29 15:00:00,21.806,9.393519,56.051,1.574,331.774,1.0770603,-1.1477879,0.0,400.92800000000005,-8.774,2.792,0.0,186.481,23.758000000000006,20.624,15.857,5.318,-7.883999999999999,3.35,2.337,5.658,8.307,15.548,7.205,9.966,9.853,5.202000000000001,3.414,977.6,19.1,12.77941,1.574,331.774,90.0,1.0770603,-1.1477879,0.0,978.265,18.348423279224075,87.72529095693277,1.381747643435408
2018-08-29 16:00:00,21.301,9.643825,59.269,1.727,328.793,1.2428398,-1.1991156,0.0,393.542,-9.998,2.364,0.0,118.417,23.624,20.486,15.794,4.977,-7.584,3.372,1.319,4.744,7.928,14.668,7.41,10.053,9.786,5.565,3.3080000000000003,977.5,18.8,12.78072,1.237,343.38699999999994,92.0,0.57775036,-1.02218155,0.0,977.969,17.834068924890204,89.18123980037565,1.3815236036180796
2018-08-29 17:00:00,20.526,9.658239,62.38,3.022,340.45,1.7287738,-2.4786742000000004,0.0,372.847,-20.458,2.236,0.0,111.446,23.017,20.475,16.241,5.984,-8.16,6.096,1.694,4.119,8.003,14.468,7.526,10.204,9.304,4.289,2.754,977.4,18.9,12.86357,0.9,355.0,92.0,0.07844042,-0.8965752,0.0,978.113,17.285861884425387,90.72426097597572,1.3906787417836153
2018-08-29 18:00:00,21.82,9.006163,53.563,4.3,344.087,2.2416947,-3.6694422,0.0,374.777,-38.334,4.332,0.0,252.642,22.327,20.052,15.983,6.381,-7.961,6.943,3.047,4.229,8.616,15.337,7.0379999999999985,9.749,9.051,3.997,3.032,977.2,18.6,12.78468,1.2,62.0,93.0,-1.0595370000000002,-0.5633659000000001,0.0,978.355,16.832415325217266,92.00098355489548,1.4336441312428159
2018-08-29 19:00:00,21.338,8.837458999999997,54.324,4.216,346.772,2.0347562,-3.692482,0.043,371.974,-37.282,4.223,0.0,230.336,21.788,19.941,15.652,5.515,-8.33,5.994,3.322,3.652,8.809,14.997,6.948,9.728,8.94,4.602,3.015,977.3,18.9,13.02935,1.0,40.0,93.0,-0.6427876,-0.7660445,0.0,978.562,16.777915937600223,92.00124352890221,1.5405643016810149
2018-08-29 20:00:00,21.785,9.405386,56.256,4.387,266.076,4.2188206,1.2030478999999998,152.216,355.005,-14.27,76.718,0.0,273.751,21.568,19.497,15.505999999999998,5.27,-8.379,6.059,3.364,3.59,9.065,14.550999999999998,7.059,9.925,8.963,4.785,2.5660000000000003,978.3,18.7,13.26583,1.0,65.0,96.0,-0.9063078,-0.4226184,0.1,978.896,17.42145149507592,89.67063808147141,1.72124435636798
2018-08-29 21:00:00,23.185,9.682451,53.153,3.814,81.842,-3.732764,-0.7829871,320.767,371.002,46.368,136.834,0.0,414.896,22.351,19.082,15.095,5.002,-8.242,4.675,3.5860000000000003,2.708,9.346,15.042,7.267,9.977,9.169,5.04,2.318,978.6,19.2,13.68755,0.5,226.0,96.0,0.35966970000000004,0.34732929999999995,0.4,979.45,18.824834769662647,84.77176180968354,1.9515457995785241
2018-08-29 22:00:00,24.819000000000006,10.220285,50.728,2.215,13.348,-0.48870906,-2.1604137000000003,543.6709999999998,363.971,114.715,203.009,0.0,777.23,23.761,19.415,14.890999999999998,4.583,-8.391,2.247,2.775,2.447,9.329,15.525,7.688,9.699,8.917,5.276,2.414,979.0,19.9,13.98701,1.8,276.0,94.0,1.790139,-0.188151,0.0,979.971,20.727171467225183,78.25457034497582,2.1886018380781374
2018-08-29 23:00:00,26.039,10.402313,47.948,1.426,15.399,-0.36197826,-1.3792925,706.216,364.54,164.12099999999995,257.10200000000003,0.0,1250.228,24.937,20.366,14.498,3.962,-8.033,1.699,1.803,1.482,8.689,16.278,7.805,9.696,9.002,5.46,2.15,979.3,20.4,14.11523,1.6,238.0,92.0,1.356877,0.8478709999999999,0.0,979.92,22.687671867389746,71.76967224596538,2.4036821037980767
2018-08-30 00:00:00,26.9575,13.024857,56.7985,1.0145,40.3135,-0.47395188,-0.8112961999999999,406.8635,183.6405,100.4985,147.819,0.0,729.8,23.8275,19.6285,14.816999,4.291,-7.5815,1.2485,1.243,2.2975,5.3395,18.036,9.386,11.4625,9.468,5.787000000000001,2.2979999,979.3,21.1,14.6108,0.7,224.0,91.0,0.4862607,0.503538,0.0,979.4995,24.341022221229967,66.69298926474002,2.6016780967758915
2018-08-30 01:00:00,25.449001000000006,12.15119,59.577,0.872,73.723495,-0.59627825,-0.30776507,531.9325,388.375,125.026,196.068,0.0045,1235.921,24.5695,20.082,14.8175,4.4205,-7.6389999999999985,1.1875,0.821,2.5165,5.8,18.324,9.228,11.547,9.828,5.7625,1.948,978.9,23.2,14.98701,1.3,268.0,82.0,1.299208,0.045369692,0.0,979.138,25.556209930352413,63.44808883249456,2.8058011312113216
2018-08-30 02:00:00,25.796,12.104205,58.459,1.0835,159.38501000000005,-0.33426645,0.95154256,482.6515,392.359,108.378,183.849,0.0035,1396.1484,25.0185,20.561,15.061,4.8715,-7.8925,1.345,1.0780001,2.5455,5.8315,16.832,9.2005005,11.448,9.8880005,5.8875,1.5139999,978.6,23.1,15.22725,4.1,217.0,84.0,2.467442,3.274405,0.0,978.63196,26.386889557966555,61.62515748436062,3.018642519090604
2018-08-30 03:00:00,25.696499,12.254252,59.764,1.5254999,194.32199,0.21737799,1.4995131000000002,435.4405,392.59302,92.779,169.0795,0.0,1193.769,25.013,21.0245,15.628,4.9014997000000005,-7.881000500000002,1.7995,1.866,2.382,6.8055,16.545,9.3005,11.1255,9.4985,6.2685,1.3715,978.3,24.5,15.42289,3.4,223.0,78.0,2.318794,2.486603,0.0,977.94446,26.89449942135543,60.67850243464397,3.1958647817407453
2018-08-30 04:00:00,26.5755,12.276909,56.237,1.787,196.40451,0.2296375,1.7544011999999998,657.2860000000002,375.29498,159.53949,239.07501,0.0,1429.7,25.677,21.118,15.806999,5.231,-8.118,2.2665,2.0595,2.1855,7.0695,15.5295,9.308,11.495501,9.5205,6.0559998,1.3425,977.9,24.6,15.916,4.2,209.0,80.0,2.0362,3.673403,0.0,977.6775,27.030626516101712,60.51000110099926,3.2611191031930185
2018-08-30 05:00:00,26.7105,12.338007,55.2355,2.9320002,204.8745,0.75268775,2.823763,408.7645,388.473,77.9975,165.0245,0.0,1150.6226,26.007,21.5065,15.9395,5.1345,-8.2465,3.37,3.5514998,2.2695,6.8665,15.196501,9.212,11.386,9.3985,6.23,1.3005,977.6,25.0,15.482129999999998,3.5,222.0,76.0,2.341957,2.601007,0.0,977.6435,26.687887636781163,61.43674972782456,3.1552952043554843
2018-08-30 06:00:00,26.379501,12.567722,57.4195,2.9464998,220.237,1.4843793,2.544909,292.515,376.7395,29.300999,124.2245,0.0,1011.1305,25.7575,21.3415,15.9795,5.6995,-8.411,3.532,3.7814999,2.4635,7.5235,14.3235,9.431999,11.6485,9.5525,5.7580004,1.162,977.9,24.3,14.862570000000002,3.0,221.0,76.0,1.968177,2.264129,0.0,977.92004,25.852262194485146,63.67569251176,2.8817409011799344
2018-08-30 07:00:00,24.67,13.652622,68.5705,2.3185,218.866,1.1098413,2.0283484,90.392,376.4005,-10.733999,33.712,0.0,298.595,25.0585,21.1595,16.111,5.6625,-8.040500999999999,4.0680000000000005,4.0405,2.1155,7.0695,13.6475,9.9615,11.8335,10.217,5.936,0.963,978.0,22.9,14.53907,2.0,235.0,81.0,1.638304,1.147153,0.0,977.7395,24.68992523432507,66.92647721431311,2.5106929730214684
2018-08-30 08:00:00,21.4495,13.040239,79.5435,1.6769999,241.53549,1.3186569,1.019519,0.0,380.271,-11.6695,0.35799998,0.0,67.303,24.038502,21.01,15.892,5.5950003,-7.8465,3.92,4.4890003,2.3530002,7.0555,12.9904995,10.129,11.820499,10.333,5.7005,0.84749997,978.3,21.6,14.39851,1.7,316.0,87.0,1.18092,-1.222877,0.0,978.1575,23.472097237779067,70.48139414502107,2.139642342833213
2018-08-30 09:00:00,21.3675,12.727667,77.966995,1.429,236.33551,1.0230174,0.99169487,0.0,388.181,-9.5915,1.2255,0.0,109.439,23.2505,20.674,15.8445,5.5425,-7.9105005,3.1395001,4.9300003,2.373,6.3389997000000005,11.9135,9.9465,11.903999,10.2515,5.4775,0.8435,978.6,20.4,14.304,1.1,252.0,93.0,0.6252532199999999,-0.36387145,0.0,979.031,22.40533167143884,73.73010265846419,1.8414699632689733
2018-08-30 10:00:00,20.584,12.343023,79.6895,0.629,163.344,-0.03830625,0.31247714,0.0,383.1325,-8.517000000000001,0.90849996,0.0,77.13699,22.549,20.467499,15.571,5.1560000000000015,-7.8620005000000015,2.132,3.5335002,1.6365,5.434,11.743,9.7205,11.8465,10.4115,5.6815,0.83000004,979.4,19.4,13.98124,0.5,188.0,97.0,0.06958644,0.4951341,0.0,980.046,21.52575327837688,76.53888459839499,1.6382432286357984
2018-08-30 11:00:00,19.599499,11.999396,82.462006,0.53400004,151.134,-0.14206707,0.21440238,0.0,367.4555,-10.7630005,-0.45200002,0.0,80.0455,22.111,20.4375,15.5835,5.4940004,-8.0815,1.9855,3.2415,2.482,4.7325,11.5555,9.603001,11.6595,9.7645,5.3365,0.957,979.6,18.7,13.37444,0.8,264.0,97.0,0.7956175,0.08362304400000001,0.0,980.14246,20.746262951082553,79.14729992424556,1.51271505853925
2018-08-30 12:00:00,19.254501,11.869018,83.27600000000002,1.2594999,195.573,-0.3151073,1.0734015,0.0,364.8755,-12.105,-0.3495,0.0,60.129997,21.857,20.2695,15.304,5.2655,-8.261000000000001,2.7815,2.3925,2.3439999,4.413,11.3385,9.4655,11.4625,9.796,5.114,0.9295,980.0,18.1,12.86999,1.0,156.5,97.0,-0.05501699999999998,-0.35182387800000003,0.0,980.2835,19.991688718943497,81.74325040317812,1.437876490266438
2018-08-30 13:00:00,18.927,12.167643,86.969,0.609,152.893,-0.34053028,0.5048962,0.0,372.822,-9.608,0.09,0.0,72.38,21.093000000000004,19.7,15.257,4.914,-8.047,1.305,2.3,2.829,2.228,11.470999999999998,9.748,11.173,10.709,6.0920000000000005,0.888,980.3,17.6,12.74392,1.2,49.0,99.0,-0.9056515,-0.7872708,0.0,980.464,19.277273718400494,84.19915686178764,1.3961128861427516
2018-08-30 14:00:00,18.153,11.83793,89.057,0.908,25.297,-0.37158638,-0.8284851000000001,0.0,364.03,-9.682,-2.6,0.0,39.169,20.654,19.165,15.065,5.198,-8.016,2.282,2.112,1.972,2.664,11.848,9.72,11.092,10.572,5.471,0.746,980.2,17.5,12.66439,2.1,44.0,99.0,-1.458783,-1.510613,0.0,980.772,18.659540919786032,86.24501744417816,1.3778535130198344
2018-08-30 15:00:00,17.889,11.381053,87.06,1.5659999999999998,155.035,-0.82875186,1.3287312,0.0,357.385,-11.296,-3.9,0.0,75.166,20.561,18.947,14.961,5.445,-7.842,3.5780000000000003,1.179,2.852,3.487,12.569,9.58,11.283,10.632,4.709,0.625,979.9,17.2,12.42843,2.8,27.0,99.0,-1.271173,-2.494818,0.0,980.659,18.1345796488732,87.84686811166357,1.3730320582639364
2018-08-30 16:00:00,18.291,11.571324,86.014,2.248,343.124,1.202575,-1.8992939,0.0,358.272,-15.216,-3.845,0.0,142.408,20.926,18.924,14.92,5.7620000000000005,-7.882999999999999,4.9030000000000005,3.697,4.025,3.995,13.036,9.49,11.948,10.185,4.39,0.644,979.8,16.8,12.1161,3.3,56.0,99.0,-2.735824,-1.845337,0.0,980.312,17.620980914353517,89.30111590750508,1.3728188434623034
2018-08-30 17:00:00,18.563,11.734894,85.742,2.815,346.6,1.3656566,-2.4615457000000003,0.0,357.581,-21.442,-2.9610000000000003,0.0,104.476,20.854,18.72,14.651,5.83,-7.894,6.3260000000000005,5.183,4.006,4.422,13.409,9.513,12.216,9.98,4.143,0.6609999999999999,979.8,17.1,12.35065,0.6,338.0,99.0,0.224764,-0.5563104,0.0,980.536,17.073531673865467,90.84241787735556,1.3819850833931029
2018-08-30 18:00:00,19.245,11.98447,84.11,3.1710000000000003,342.765,1.712334,-2.6689236000000003,0.0,356.676,-29.97,-1.052,0.0,182.507,21.003,18.749,14.915,6.205,-7.977,6.485,6.348,3.9,4.436,13.501,9.583,12.291,9.321,3.303,0.5820000000000001,980.0,17.1,12.34811,1.0,50.0,99.0,-0.7660444000000001,-0.6427876,0.0,980.777,16.62084505188241,92.11740319591793,1.4249618513054378
2018-08-30 19:00:00,19.627,11.971118,82.007,3.444,342.478,1.8736,-2.8897681,0.235,355.281,-36.021,0.219,0.0,218.154,21.209,19.197,15.17,6.073,-7.727,6.738,6.809,3.942,4.822,13.439,9.479,11.562,8.814,3.386,0.384,980.6,16.9,12.18382,1.3,61.0,99.0,-1.137006,-0.6302525,0.0,980.74,16.567107695886225,92.11590795895704,1.5318936768169098
2018-08-30 20:00:00,21.835,11.821167,70.529,4.275,155.264,-2.248536,3.6358922,154.27,350.918,-11.313,61.161,0.0,298.164,21.476,19.631,15.227,5.752999999999999,-7.559,6.0379999999999985,7.459,4.269,4.646,12.902,8.918,9.913,8.464,3.298,0.307,981.1,18.4,13.22766,2.7,64.0,98.0,-2.426744,-1.183602,0.0,981.031,17.21140733628216,89.78352945517588,1.7125856631149627
2018-08-30 21:00:00,23.435,11.111129,60.137,4.437,84.311,-4.3762903,-0.73147094,361.144,351.927,54.389,133.389,0.0,395.468,22.359,19.733,15.125,5.892,-7.649,5.908,5.773,4.588,4.338,11.699000000000002,8.335,9.907,7.936,3.075,0.349,981.3,20.5,13.73595,1.9,76.0,89.0,-1.843562,-0.4596516,0.0,981.796,18.615556702058907,84.88286238714912,1.9428993144071816
2018-08-30 22:00:00,25.015,10.948571,53.902,3.449,16.078,-0.9131959,-3.3259094,553.4209999999998,354.891,116.248,199.225,0.0,706.549,23.653,19.562,14.921,5.904,-7.737,4.609,4.69,5.018,4.359,11.454,8.213,9.967,7.942,2.815,0.428,981.1,21.7,13.78216,3.0,57.0,83.0,-2.516012,-1.633917,0.0,982.298,20.5186614559486,78.36386249276269,2.179967837377234
2018-08-30 23:00:00,26.571,10.468324,46.951,2.287,32.931,-1.1931427,-1.9510969,710.003,360.2580000000001,160.446,257.747,0.0,1425.309,25.203000000000007,20.728,14.517,6.189,-8.032,3.312,3.445,3.803,3.942,11.738,7.756,9.569,8.568,2.394,0.56,981.2,24.1,14.0435,3.3,72.0,73.0,-3.138486,-1.019756,0.0,982.129,22.479931833979254,71.87713843908763,2.395060863821904
2018-08-31 00:00:00,29.323,12.338276,46.26,1.3900001,43.966,-0.95939404,-1.0023854,409.571,181.308,95.3395,150.9975,0.0,956.397,25.952,21.3895,14.839001,6.1914997000000005,-7.396,2.155,2.1925,3.6215,4.2895,11.702499,8.338,10.1255,9.1165,2.498,0.5505,980.7,26.4,13.27515,3.2,55.0,60.0,-2.621286,-1.835445,0.0,981.57104,24.134054044152364,66.79861208549025,2.593069893722181
2018-08-31 01:00:00,28.146,10.545771,43.051,1.4760001,140.4915,-0.66459453,0.7557914000000001,866.821,369.28,209.022,318.51648,0.0,2210.0474,26.8365,22.203499,15.3365,6.098,-7.2185,1.8255,1.96,2.062,4.06,12.204,7.8315,9.703,9.289,2.4935,0.4925,980.4,27.2,11.84028,1.1,204.0,51.0,0.4474102,1.0049,0.0,981.0325,25.35001544451065,63.5518509725561,2.797206241155505
2018-08-31 02:00:00,28.444000000000006,10.603378,42.41200300000001,1.7995,180.976,0.0036911368,1.6939089,586.18396,398.3735,124.388504,233.81,0.0,2046.8115,27.3505,22.7085,15.726,6.146,-6.876,2.142,2.0665,1.59,4.225,11.6380005,7.818,9.6970005,9.5095005,2.6269999,0.4495,979.9,29.3,12.87145,3.0,223.0,49.0,2.045995,2.194061,0.0,980.862,26.181470554735842,61.727041745293434,3.0100612179989774
2018-08-31 03:00:00,28.2745,10.820421,43.733,1.9920001,238.2675,0.8867388,1.4229313,469.698,404.298,87.5315,196.161,0.0,1868.568,27.391998,22.8435,15.9295,6.1125,-7.0685,2.306,2.2185001,1.9590001,4.539,11.3885,7.876,9.7795,9.591,2.8995,0.4725,979.5,29.6,12.59322,4.3,225.0,47.0,3.040559,3.04056,0.0,979.82153,26.689857648353552,60.77849172900685,3.187297345436801
2018-08-31 04:00:00,28.513,10.71035,42.669502,2.0879998,225.251,0.6892929,1.6538898999999998,563.2915,388.725,105.676,232.09,0.0,2006.7954,27.501,22.9975,16.0635,6.212999999999999,-6.91,2.4090000000000003,2.3395,1.8115001,4.8865004,10.205999,7.9025,9.8195,9.64,3.0055,0.5855,979.1,29.3,11.81817,5.5,245.0,45.0,4.984693,2.3244,0.0,979.9265,26.826763677384662,60.60807845243987,3.2525658074051136
2018-08-31 05:00:00,28.281,10.9247265,44.168,2.695,217.3885,0.8256125,2.1429338,414.922,388.699,55.065,183.755,0.0,1774.4666,27.4015,22.923,15.995501,6.0415,-6.8855,3.386500100000001,3.1625,2.2424998,4.6485,10.014,8.019,9.976999,9.8235,3.6669998,0.73600006,979.1,29.3,11.29773,5.3,219.0,43.0,3.335397,4.118875,0.0,980.073,26.484805392527452,61.532898272490854,3.146756324646021
2018-08-31 06:00:00,27.828499,11.23403,46.6765,2.639,206.9125,0.76424074,2.5119386,288.67102,378.6105,12.4845,133.334,0.0,1708.0349,27.102001,22.6295,15.665501,5.9189997000000005,-6.5740004,3.8245,3.6629999,2.9995,4.9309998,10.014,8.184,10.2375,10.086,4.2009997000000014,0.8085,979.2,28.4,12.96278,3.7,235.0,52.0,3.030862,2.122234,0.0,980.3445,25.649962161063236,63.76989549871038,2.8732167129922983
2018-08-31 07:00:00,25.210999,13.278733,64.4215,1.2955,220.694,0.6620115,1.1135787,85.762,374.957,-6.4189997000000005,22.994,0.0,90.490005,26.424,22.3825,15.578501,6.6095,-6.57,3.4780002,3.5245,3.192,4.98,9.514,8.3095,10.054001,9.78,3.3755002,0.8755,979.4,27.2,12.31647,2.9,248.0,53.0,2.6888330000000003,1.08636,0.0,980.1545,24.488408984237786,67.0187180062228,2.502183751668279
2018-08-31 08:00:00,21.4485,10.897504,66.525,0.6315,220.7045,0.361535,0.45743042,0.0,368.21802,-13.997,1.0945001,0.0,65.727,25.1815,22.088501,15.371,7.189,-6.5135,2.405,3.9115,2.7435,4.3259997000000014,8.611,8.3615,9.79,9.7065,3.3730001000000005,0.8885,979.5,25.2,11.55056,1.2,253.0,56.0,1.147566,0.3508463,0.0,980.44446,23.271366299323248,70.57165621974808,2.1311483634237667
2018-08-31 09:00:00,20.4895,10.483647,67.9105,0.54050004,150.579,-0.33573368,0.34466913,0.0,362.651,-13.648,0.998,0.0,57.4365,24.045,21.7575,15.2645,7.1615,-6.414,2.2255,3.426,2.9475,3.554000100000001,7.8555,8.087,9.7845,9.559999,3.3560000000000003,0.901,980.1,22.4,12.3469,0.7,282.0,71.0,0.6847034000000001,-0.145538,0.0,981.213,22.20538752905137,73.81836960856876,1.8329915007961748
2018-08-31 10:00:00,21.188,10.411655,64.72,0.7945,99.162506,-0.7910229,0.06684148,0.0,386.9465,-9.4655,2.0495,0.0,55.71,23.623001,21.6935,15.1310005,6.825,-6.5455,2.448,3.178,3.3035002,3.404,7.5690002,7.9070005,9.7625,9.508499,3.8655,0.8,981.1,20.4,12.25568,0.8,212.5,80.0,0.07153490000000008,0.28661695,0.0,981.8815,21.326597372281718,76.6251401327802,1.629780557913635
2018-08-31 11:00:00,19.706001,9.931059,67.72399999999999,0.76549995,189.545,-0.012733132,0.042766474000000006,0.0,359.0655,-13.986,0.91550004,0.0,50.238,23.3195,21.164501,15.0095005,6.7130003,-6.6215,3.104,4.1555,3.0865002,2.6705,6.477,7.717,9.859,9.351999,3.6085,0.77250004,981.3,19.8,12.25315,0.9,143.0,83.0,-0.5416335999999999,0.7187719,0.0,982.1565,20.547896677303928,79.23152786867578,1.5042684542147398
2018-08-31 12:00:00,19.365002,10.036358,69.92699999999999,0.602,296.7735,0.52395725,-0.18043783,0.0,358.9085,-13.7695,0.76600003,0.0,121.828995,23.046001,19.929,14.6355,6.7715,-6.8855,1.931,4.957,2.9334998,2.802,7.0295,7.9725,11.309,9.601,3.124,0.765,981.2,19.1,12.41186,0.7,348.0,88.0,0.1455386,-0.6847032,0.0,982.391,19.794113429269167,81.82543470088238,1.4294462267981014
