Time,t2m_M,q2m_M,rh2m_M,w10m_M,d10m_M,u10m_M,v10m_M,SWD_M,GLW_M,HFX_M,LH_M,RAIN_M,PBLH_M,TC975_M,TC925_M,TC850_M,TC700_M,TC500_M,wspd975_M,wspd925_M,wspd850_M,wspd700_M,wspd500_M,Q975_M,Q925_M,Q850_M,Q700_M,Q500_M,psur_obs,t2m_obs,q2m_obs,w10m_obs,d10m_obs,rh2m_obs,u10m_obs,v10m_obs,RAIN_obs,psfc_M,t2m_prophet,rh2m_prophet,w10m_prophet
2018-08-29 10:00:00,21.321,10.2218275,61.992,1.126,125.49,-0.97677046,0.5601746,0.0,366.334,-12.941,3.507,0.0,41.418,25.082,22.937,17.535,5.35,-6.651,4.045,4.5710000000000015,6.686,6.337999999999999,14.941,0.01,9.383,9.043,6.157,1.7990000000000002,972.3,21.3,11.93957,0.9,106.0,73.0,-0.8651355,0.2480736,0.0,967.31,21.00467692898384,77.15881829714986,1.2910864494414658
2018-08-29 11:00:00,21.402,10.138946,61.249,0.956,23.141,-0.3596399,-0.8857736999999999,0.0,383.039,-9.959,4.725,0.0,66.91,24.307,21.924,17.225,5.417000000000002,-6.525,3.112,2.489,7.689,5.938,15.886,0.01,9.156,8.597999999999999,5.533,1.879,972.6,20.3,11.97418,1.0,79.0,78.0,-0.9816272,-0.1908091,0.0,967.657,19.764783078934787,81.02643313145889,1.1667471054780272
2018-08-29 12:00:00,20.949,9.937925,61.883,0.693,116.207,-0.6471033,0.24800467,0.0,381.119,-9.847,4.61,0.0,82.73,23.816,21.634,16.955,5.122000000000001,-6.323,4.051,3.238,8.225,6.447,15.306,0.01,8.726,7.734,5.672999999999999,2.217,972.7,19.6,12.20523,1.0,57.0,83.0,-0.8386706,-0.5446390999999999,0.0,967.832,18.658856487301236,84.54189667779563,1.0960438526760197
2018-08-29 13:00:00,20.52,9.918167,63.44600000000001,0.411,189.573,0.0073800533999999985,0.41093373,0.0,382.395,-9.082,4.624,0.0,108.796,23.167,21.528,16.475,5.579,-6.553,3.656,4.237,5.3870000000000005,7.47,14.75,0.01,8.279,8.667,5.05,2.577,973.5,19.3,12.11732,0.5,34.0,84.0,-0.2795964,-0.4145188,0.0,967.917,17.686134695896502,87.7981353835454,1.003513052749147
2018-08-29 14:00:00,20.863000000000003,9.623068,60.203,1.027,256.244,0.9284542,0.43897802,0.0,391.546,-8.48,5.3020000000000005,0.0,98.491,23.338,21.128,16.498,5.473,-7.723,3.553,4.992,2.443,7.2879999999999985,14.849,0.01,8.347000000000001,8.693999999999999,5.202000000000001,3.155,973.3,18.8,11.88898,1.2,355.0,85.0,0.1045872,-1.195434,0.0,968.094,16.882361987450487,90.6080885607432,0.8857159586652397
2018-08-29 15:00:00,20.788,9.204959,57.85,1.413,16.035999999999998,-0.37316784,-1.3628334,0.0,392.815,-9.02,5.722,0.0,55.19600000000001,23.237,20.513,16.340999999999998,5.8870000000000005,-7.899,0.147,5.497000000000001,0.8759999999999999,7.602,14.297,0.01,8.638,8.652999999999999,4.72,3.37,973.4,18.7,11.92595,1.0,16.0,86.0,-0.27563740000000003,-0.9612617,0.0,967.985,16.24572127761993,92.81160074567686,0.78814097288157
2018-08-29 16:00:00,20.551,9.15621,58.244,2.031,41.176,-1.28695,-1.5712161,0.0,388.09,-11.233,5.635,0.0,125.105,23.157,20.115,16.342,5.891,-7.091,2.5540000000000003,6.9220000000000015,2.269,8.259,13.948,0.01,8.75,8.58,4.578,3.0780000000000003,973.5,18.4,12.11731,0.8,82.0,89.0,-0.7922145,-0.1113385,0.0,967.555,15.689560002838993,94.60883813367391,0.7432035401228225
2018-08-29 17:00:00,18.811,8.916037,63.352,2.065,348.208,0.95305836,-1.831913,0.0,354.616,-15.455,3.302,0.0,117.672,22.218000000000004,19.378,15.286,5.315,-7.36,2.303,5.165,3.38,8.605,14.397,0.01,8.937999999999997,8.908999999999997,5.307,3.239,973.5,18.2,11.96301,1.0,348.0,89.0,0.2079122,-0.9781475,0.0,968.254,15.117118464304838,96.40161072389552,0.7331689753854673
2018-08-29 18:00:00,19.533,8.988945,61.007,2.256,72.072,-2.1036596000000003,-0.8149553,0.0,372.427,-15.977,4.955,0.0,77.524,22.033,19.426,15.984000000000002,6.12,-8.175,4.122,7.195,3.067,8.379,14.789,0.01,8.605,8.576,4.756,3.209,973.2,18.1,11.8902,0.5,345.0,89.0,0.1294099,-0.4829628,0.0,968.208,14.580573770290005,98.15924810878981,0.711403282768182
2018-08-29 19:00:00,17.918,8.917413,67.087,0.879,81.544,-0.85937095,-0.184723,0.018000000000000002,353.348,-11.79,2.6210000000000004,0.0,90.091,21.192,18.854,15.625,5.3870000000000005,-8.66,3.284,6.799,3.449,7.931,14.544,0.01,8.427999999999999,8.552,5.348,2.793,973.5,18.1,12.03994,0.8,318.0,90.0,0.5353045,-0.5945159000000001,0.0,968.552,14.367549020736856,98.94069450301495,0.6566107461765855
2018-08-29 20:00:00,20.763,10.034121,63.202,1.5319999999999998,60.46100000000001,-1.2954551,-0.817814,144.278,347.27,-6.369,59.262,0.0,132.858,21.16,18.524,15.287,4.926,-8.493,3.579,7.242000000000001,3.708,7.717,14.814,0.01,8.289,8.551,5.67,2.402,974.4,18.2,12.49913,0.3,265.0,93.0,0.2988584,0.026146716,0.5,968.903,14.887377079913184,97.21666615163818,0.6049906739945909
2018-08-29 21:00:00,22.366,9.837372,56.103,2.28,38.174,-1.3547075000000002,-1.8338941,354.6980000000001,348.00699999999995,23.18,167.28400000000005,0.0,477.657,22.309,18.424,15.550999999999998,4.859,-8.327,2.657,5.9510000000000005,4.135,7.357,15.377,0.01,8.522,8.34,5.631,2.505,974.6,18.5,12.85987,1.4,224.0,94.0,0.9725215,1.007076,0.2,969.225,16.399860696725437,91.94174047027259,0.6303162947648051
2018-08-29 22:00:00,23.492,9.848876,52.506,2.32,43.706,-1.5444272,-1.7312261999999998,545.844,352.324,67.95,254.944,0.0,763.0110000000002,23.255,19.015,15.466,4.4460000000000015,-8.056000000000001,1.499,3.821,3.679,6.795,16.588,0.01,8.796,8.315,5.851,2.124,974.3,18.8,12.98707,1.7,264.0,93.0,1.6906869999999998,0.177699,0.1,969.744,18.787573809912786,83.55614203947945,0.793133261595198
2018-08-29 23:00:00,24.662,9.959976,49.427,1.471,42.129,-0.950061,-1.1230427,701.783,357.528,105.713,318.551,0.0,1064.553,24.357,19.943,14.877,3.902,-8.085,3.37,2.196,2.209,6.377000000000002,16.937,0.01,8.981,8.286,6.382999999999999,2.052,975.0,19.5,13.56611,0.8,330.0,93.0,0.3999998,-0.6928205,0.0,969.678,21.562801111424218,74.02140111716045,1.1057862895876291
2018-08-30 00:00:00,23.8665,12.174809,64.55450400000001,0.55700004,206.019,0.119617745,0.46101165,379.6435,183.322,61.1835,170.1225,0.0,608.5265,23.1465,19.1455,14.622,4.284,-7.7019997,1.939,0.706,2.615,5.2275,17.913,0.01,11.1975,9.7455,6.521,1.9175,975.0,20.3,13.48064,0.6,252.0,88.0,0.5706339,0.1854103,0.0,969.2185,24.11755615724723,65.75572154892413,1.5373730720077328
2018-08-30 01:00:00,23.921501,12.26417,65.2345,0.7245,230.535,0.3612044,0.55633354,519.9315,380.77948,83.55799999999998,231.0975,0.0,786.319,23.7785,19.9965,14.500998999999998,4.1675,-7.8705006,2.4895,1.414,2.649,5.9025,17.6475,0.01,11.1185,10.205,6.1715,1.7515,974.4,22.1,14.23151,2.3,213.0,83.0,1.252669,1.928943,0.0,968.803,26.02858283680471,60.27096016576084,2.039614667288272
2018-08-30 02:00:00,24.5175,12.41571,63.756996,0.7935,212.4575,0.24048483,0.7191999,478.5575,386.72302,71.575,219.92351,0.0,918.62146,24.4625,20.4945,14.933001,4.2244997,-7.852,1.8845,1.816,2.8445,6.1274996,16.1865,0.01,11.379,10.248,6.269,1.5009999,973.9,24.3,14.5096,2.0,210.0,74.0,0.9999999,1.7320509999999998,0.0,968.2145,27.19442642170608,57.565342972286864,2.5578899605911047
2018-08-30 03:00:00,25.2845,12.605348,61.32100000000001,1.5799999,215.057,-0.13232805,1.3629299,428.25702,393.0725,49.8935,210.2795,0.0,997.82104,25.323,21.0965,15.5505,4.832,-7.9839997,0.94149995,2.3675,3.0645,6.119,15.5895,0.01,11.518,9.954,6.8120002999999985,1.273,973.4,26.5,13.46043,2.9,177.0,60.0,-0.15177449999999998,2.896026,0.0,967.48596,27.735975497474023,56.65811333027892,3.0178655278612085
2018-08-30 04:00:00,26.057999,12.426655,57.3665,0.9085,212.68051,0.206801,0.8360198,612.691,379.7225,90.292,281.149,0.0,1182.5215,25.954,21.659,15.755501,5.02,-7.9195,3.032,1.278,2.3850002,5.275,14.774,0.01,11.3885,10.0345,6.9715,1.2444999,972.9,27.6,12.43903,4.9,218.0,52.0,3.016741,3.861253,0.0,967.155,27.79032973080365,56.679728606775505,3.3164601611819537
2018-08-30 05:00:00,26.122002,12.82557,58.2785,1.245,264.3415,0.4135795,-0.10075128,354.3455,395.715,31.095499,175.37900000000005,0.0,777.9015,26.2635,22.257,15.7355,5.112,-7.8845,3.3274998999999994,1.307,3.1950002,6.1245002999999985,14.2205,0.01,11.082001,10.7345,6.7265,1.0469999,972.6,28.4,12.32425,4.7,238.0,49.0,3.985826,2.490621,0.0,967.046,27.392186327816173,57.536860723207646,3.351117274168532
2018-08-30 06:00:00,26.208,12.696587,57.64100000000001,0.914,266.545,0.6171193,0.5304582,245.5455,385.5525,4.9415,118.632,0.0,880.5315,26.667,22.5115,15.709499,5.461,-8.062999999999999,1.825,1.6435,2.361,6.1475,13.011,0.01,11.0745,10.886499,6.9370002999999985,0.9355,972.7,28.0,12.24443,3.7,223.0,50.0,2.523394,2.706009,0.0,967.2705,26.52255903444345,59.672919763466645,3.082811022907084
2018-08-30 07:00:00,23.924,14.036676000000002,72.6325,1.0715001,163.12149,-0.41751838,0.98606956,48.904,393.891,-5.8669996,16.898,0.0,84.12,25.733,22.128,15.589,5.7165003,-7.7029999999999985,2.76,2.245,2.0555,6.4785,12.6380005,0.01,11.363001,10.839001,6.848,0.847,972.6,24.9,12.24567,2.9,172.0,60.0,-0.4036029,2.871778,0.0,967.18896,25.234876830536024,63.317458400321684,2.5835258017611107
2018-08-30 08:00:00,21.676498,13.124745,77.966995,2.379,145.724,-1.5748913,1.6724589,0.0,374.3295,-18.0795,2.7325,0.0,85.277,23.925,21.725,15.952,5.7535,-7.7735004,2.6035,2.843,1.8050001,5.8925,12.136,0.01,11.8,10.294,6.2585,0.78849995,973.1,22.9,13.33734,2.8,181.0,74.0,0.048866037,2.799574,0.0,967.532,23.707703573809198,68.02769667787314,2.017257129053712
2018-08-30 09:00:00,20.732498,12.323882,77.6855,1.1195,201.5935,-0.120560884,0.7492057,0.0,378.3215,-8.939,2.3615,0.0,89.7195,23.1565,21.061,16.291,5.143,-7.9915,3.0985,2.7024999,2.375,4.8175,12.035999,0.01,11.7535,9.9,6.3175,0.8735,973.8,21.7,13.2016,2.1,214.0,79.0,1.174305,1.740979,0.0,968.552,22.16731818485186,72.93578820477556,1.5542657377085811
2018-08-30 10:00:00,20.494999,12.013468,76.958,0.6975,122.839005,-0.10730455,-0.01774311,0.0,384.00598,-7.3500004,2.837,0.0,61.0795,22.5905,20.7655,16.298,5.0235,-7.911,4.6575003,2.2175,2.0665,4.5415,11.868,0.01,11.4835,9.9165,6.1885004,0.8305,974.6,20.1,12.57651,1.6,268.0,83.0,1.599025,0.055839624,0.0,969.354,20.763666915794524,77.37759964826387,1.2777257861130067
2018-08-30 11:00:00,20.280499,11.683331,75.807,0.7535,182.8855,-0.50612986,0.071271,0.0,382.302,-7.9919996,2.8160000000000003,0.0,62.125,22.486,20.553501,15.716999,5.2639999999999985,-7.984,4.672,1.426,2.147,4.0,11.252,0.01,11.3195,10.191,5.8985004,0.833,975.2,18.7,12.05736,0.8,321.0,87.0,0.5034565,-0.6217166999999999,0.0,969.63403,19.524342085085415,81.24401222209136,1.1534490118039726
2018-08-30 12:00:00,19.324,10.677464,73.73801,1.0175,143.8965,-0.097495094,-0.61046475,0.0,366.847,-10.195499,2.449,0.0,42.335503,21.953000000000007,20.1495,15.313,5.41,-8.191,5.3825,1.5235,1.388,4.229,11.168,0.01,11.1395,10.3265,5.1435003,1.0215,975.8,17.7,11.8203,1.5,338.0,91.0,0.56191,-1.390776,0.0,969.8315,18.418986893548404,84.75825850667893,1.0828087667414397
2018-08-30 13:00:00,18.566,11.864614,85.98,1.114,44.173,-0.748039,-0.8254899,0.0,368.532,-7.711,0.93,0.0,58.949,20.707,19.264,15.108,5.438,-7.669,2.295,0.843,1.29,1.426,11.637,0.01,10.954,10.812,5.932,0.68,976.2,16.9,11.47841,1.2,324.0,93.0,0.7053424,-0.9708204,0.0,970.077,17.44683884802354,88.01326502264715,0.9903414104686932
2018-08-30 14:00:00,17.772000000000006,11.676461,88.916,1.279,19.611,-0.41063756,-1.2112877,0.0,354.2480000000001,-9.164,-1.194,0.0,58.14,20.279,19.013,15.104,5.316,-7.5470000000000015,1.109,0.983,1.731,1.72,11.742,0.01,10.958,10.798,5.896,0.472,976.3,16.5,11.33021,1.0,340.0,94.0,0.3420204,-0.9396926,0.0,970.368,16.643642196224604,90.821971155683,0.8726081937700185
2018-08-30 15:00:00,17.643,11.397418,87.353,1.32,21.787,-0.46885005,-1.2339286,0.0,353.6930000000001,-9.899,-0.8190000000000001,0.0,54.437,20.358,18.71,14.908,5.28,-7.521,1.86,1.348,2.436,2.636,12.292,0.01,11.137,11.04,5.96,0.638,976.1,16.0,10.97219,0.6,307.0,94.0,0.4791814,-0.3610889,0.0,970.148,16.007579818397353,93.02422151754999,0.7750975169213596
2018-08-30 16:00:00,17.208,10.763832,85.045,1.268,85.96799999999998,-1.2559459,-0.1744246,0.0,350.94,-10.584,0.213,0.0,50.17100000000001,20.005,17.847,14.953,5.634,-7.684,2.282,3.638,2.403,3.04,13.137,0.01,11.224,10.81,4.635,0.5870000000000001,976.3,15.9,11.0055,1.2,335.0,95.0,0.5071422000000001,-1.087569,0.0,970.062,15.45199911586112,94.82018237812662,0.7302248224424379
2018-08-30 17:00:00,16.74,10.403042,84.611,0.85,262.127,0.80031425,0.28635140000000003,0.0,348.7480000000001,-10.229,0.276,0.0,59.905,19.511,17.65,14.791,5.7879999999999985,-7.661,3.63,3.948,2.754,3.639,13.589,0.01,11.351,10.683,4.021,0.562,976.3,15.8,10.93447,0.9,264.0,95.0,0.8950697,0.094075926,0.0,970.435,14.880140354407438,96.61166381252691,0.7202554231081011
2018-08-30 18:00:00,16.6,10.576028,86.77,0.8170000000000001,73.264,-0.76754314,-0.27994007,0.0,347.594,-10.349,-1.61,0.0,45.813,19.383,17.503,14.409,5.8420000000000005,-7.37,4.652,3.947,3.196,3.717,13.895,0.01,11.469,10.922,3.54,0.421,976.5,15.9,11.00323,0.7,323.0,95.0,0.4212708,-0.5590447,0.0,970.862,14.344180606747965,98.36799548991512,0.6985553207782138
2018-08-30 19:00:00,16.307000000000002,10.512349,87.78200000000002,0.5820000000000001,79.163,-0.56370306,-0.14478573,0.0,345.557,-10.293,-2.8960000000000004,0.0,48.646,19.068,17.68,14.515,6.19,-7.513,5.506,3.784,3.0010000000000003,3.471,13.014,0.01,11.315,10.475,3.327,0.369,977.0,16.1,11.2492,0.4,317.0,96.0,0.2727995,-0.2925414,0.0,970.848,14.131742937319233,99.148121701891,0.6438287971260732
2018-08-30 20:00:00,19.674,11.117352,75.189,0.438,233.58900000000003,0.29905653,0.32001433,147.81799999999996,344.774,2.6460000000000004,40.541,0.0,126.391,19.67,17.852,14.383,6.1110000000000015,-7.521,2.891,4.617,3.355,3.504,12.26,0.01,11.103,10.289,3.196,0.213,977.5,16.3,11.38941,0.4,179.0,96.0,-0.0069810785,0.3999391,0.0,971.154,14.652160174647527,97.42275877146645,0.5922751582766919
2018-08-30 21:00:00,21.668000000000006,11.618905,69.503,1.382,36.9,-0.79735667,-1.1287808,353.7990000000001,348.949,38.744,136.981,0.0,424.979,21.427,18.217,14.311,5.822,-7.5379999999999985,4.396,5.712999999999999,4.188,3.363,12.043,0.01,10.155,10.024,3.182,0.362,977.4,18.6,12.1073,2.0,63.0,88.0,-1.782013,-0.907981,0.0,971.786,16.165235031982675,92.14648419223528,0.6176676304785305
2018-08-30 22:00:00,23.59,11.082361,58.9,2.349,35.833,-1.320944,-1.9423975,545.932,353.272,71.904,240.642,0.0,802.3889999999999,23.208,18.894,14.103,6.1179999999999986,-7.846,2.49,4.3439999999999985,3.931,3.596,11.026,0.01,10.116,9.949,2.837,0.472,977.6,20.1,12.37868,1.3,67.0,82.0,-1.196656,-0.5079505,0.0,972.077,18.553541412345947,83.7595226233137,0.7805518645848839
2018-08-30 23:00:00,24.855,11.166192,54.897,2.353,46.525,-1.6471323,-1.6803464,703.502,357.274,108.38,314.635,0.0,1127.311,24.382,19.925,13.984000000000002,6.2170000000000005,-8.167,3.514,3.483,3.768,3.923,10.845,0.01,10.138,9.709,2.599,0.5710000000000001,977.4,23.0,12.10735,1.0,257.0,67.0,0.9743701,0.2249512,0.0,971.984,21.32936397137333,74.22340440343099,1.0932725733487263
2018-08-31 00:00:00,27.337502,12.972255,54.4505,1.2415,152.8295,-0.2007148,-0.5988601,406.9085,180.217,65.9895,182.565,0.0,750.363,25.2375,20.6455,14.8845005,6.377000000000002,-7.4495,3.1220002,1.873,4.0445004,3.497,10.8165,0.01,11.191999,9.2225,2.6660000000000004,0.6145,976.6,25.4,12.11737,1.0,342.0,58.0,0.30901690000000004,-0.9510565,0.0,971.2675,23.884716229455236,65.95633345694102,1.5249274477794756
2018-08-31 01:00:00,26.4735,12.085407,53.9225,1.097,192.15399,-0.19129917,1.0100819,864.069,367.158,147.93200000000004,385.3655,0.0,1692.7585,26.036,21.506,14.7315,6.5144997,-7.068,3.083,1.5365,2.294,3.5585,10.935,0.01,10.968,10.518,2.574,0.599,976.0,27.5,12.32029,2.8,263.0,52.0,2.779129,0.3412349,0.0,970.77844,25.79634203981401,60.470166695912106,2.027237543960109
2018-08-31 02:00:00,27.164001000000006,11.5434065,49.308502,1.2385,172.52051,-0.43404776,1.1406425,856.1835,368.26398,136.2425,395.7,0.0,1859.4236,26.747501,22.2125,15.3029995,6.5920000000000005,-7.006,1.479,1.7045,1.72,3.6290002,10.141,0.01,10.37,10.1335,2.5960002,0.5489999999999999,975.2,30.1,11.90391,2.1,144.0,43.0,-1.234349,1.698935,0.0,970.5895,26.96278663795124,57.7631302061618,2.5455817447372167
2018-08-31 03:00:00,27.46,11.238589,47.23,1.3840001,144.4765,-0.91155314,1.0292997,787.697,369.54102,113.3495,374.6435,0.0,1881.4976,27.13,22.627998,15.665501,6.2790003,-6.9565,0.615,1.9305,1.9445,3.8665,10.1125,0.01,10.1,9.99,2.477,0.6245,974.8,29.8,11.98543,3.0,156.0,44.0,-1.22021,2.740636,0.0,969.603,27.50493857296059,56.854467431824816,3.0056266236389715
2018-08-31 04:00:00,27.7305,10.988764,45.3575,1.385,147.12851,-0.90293944,1.0406933,665.0295,369.3255,75.41250600000002,327.7125200000001,0.0,1875.2156,27.499,23.053001,16.0545,6.718,-6.7679996,1.826,1.96,2.0345001,3.8355,9.379999,0.01,9.8025,9.7155,2.3319998,0.877,974.4,29.5,11.49991,4.2,124.0,43.0,-3.481958,2.34861,0.0,969.39197,27.55989747541927,56.874635821843526,3.3042909704558445
2018-08-31 05:00:00,27.571499,11.189226,46.6385,2.3544998,155.08649,-1.2231667,2.0064464,496.4455,369.27252,31.5265,262.1435,0.0,1850.704,27.453999,23.094002,16.125,6.481,-6.6590004,2.4525,3.072,2.249,3.745,9.38,0.01,9.805,9.649,2.955,0.9385,974.5,30.3,11.49873,4.7,214.0,41.0,2.628206,3.896477,0.0,969.5685,27.16236051499445,57.73030738080472,3.3390181963884658
2018-08-31 06:00:00,26.5015,12.522329,55.664,2.955,159.2815,-1.3735479,2.613803,296.8725,371.0915,-2.912,164.97,0.0,659.1185,26.6475,22.505001,16.030499,6.6215,-6.6025,3.928,4.4295,2.5904999,3.8344998,9.2075,0.01,10.768499,9.8385,3.6764998,0.9265,974.6,28.7,11.9879,3.4,210.0,47.0,1.7,2.944486,0.0,969.8575,26.29334140119741,59.86489227611311,3.0707824551342893
2018-08-31 07:00:00,24.2605,13.29789,67.61399999999999,2.306,157.9555,-1.1268176,2.01075,93.0025,369.69202,-16.3785,48.066,0.0,200.655,25.479,22.2025,15.795,7.0435,-6.4785004,4.3725,5.6675,2.83,4.021,8.3285,0.01,10.614,10.0525,3.5410001,0.9265,974.7,26.9,11.45934,1.8,217.0,50.0,1.083267,1.4375440000000002,0.0,969.62146,25.00626907745043,63.50794326436484,2.5715681386921663
2018-08-31 08:00:00,21.175,12.014945,73.8195,1.7295,155.11801,-0.93644094,1.3440938999999998,0.0,365.56702,-12.516001,2.2789998,0.0,62.3735,24.238998,21.886002,15.7525,7.3295,-6.38,4.8765,5.1320000000000014,3.2020001,3.3370001000000005,7.0070000000000014,0.01,10.710501,9.6905,3.5535,0.8225,975.0,24.6,11.38216,2.1,199.0,57.0,0.6836924,1.985589,0.0,969.902,23.47970736459905,68.21668047520315,2.00537076289398
2018-08-31 09:00:00,20.322498,11.794067,76.47800000000002,1.1800001,219.9025,0.58796835,1.0228863,0.0,361.5255,-10.924,1.756,0.0,49.391502,23.269001,21.469,15.5215,7.06,-6.3545,5.7985,4.875,4.363,2.8070002,6.2185,0.01,10.889999,9.655001,3.935,0.7290000000000001,976.0,21.9,11.66703,1.2,309.0,69.0,0.9325756,-0.7551840999999999,0.0,970.726,21.939935146895305,73.12325760151879,1.542451058305783
2018-08-31 10:00:00,19.764,11.553884,77.692,1.0044999,283.16,0.9268601,-0.103358194,0.0,359.5715,-10.722,1.5669999,0.0,71.887,22.591,21.0845,15.41,7.1305,-6.5055,5.4119997,4.3809996,4.5195,2.185,6.1245002999999985,0.01,11.0655,9.709,3.7285,0.7005,976.8,20.2,11.84609,0.9,341.0,78.0,0.2930112,-0.8509667999999999,0.0,971.35205,20.53689863963396,77.56354139672091,1.2659831808563995
2018-08-31 11:00:00,19.2955,11.409074,78.991,0.9525,300.2135,0.9125259,-0.27303207,0.0,357.349,-10.6315,1.241,0.0,70.72800000000002,22.1355,20.9775,15.299999,6.5855,-6.5525,3.8225,3.8645,5.3210000000000015,2.0935001,6.066,0.01,10.778,9.5455,3.937,0.7915,977.1,19.0,11.69129,1.2,345.0,83.0,0.3105837,-1.159111,0.0,971.595,19.298190124464387,81.42841316097362,1.141778865638176
