FORE_data,t2m_lgb_q,rh2m_lgb_q,w10m_lgb_q
90003_24,7.342564700683984,85.42676126308533,2.7729858942107506
90003_25,6.946710176906862,85.10405366965176,3.379125157362846
90003_26,6.502539601823641,85.74279907938889,3.7179047293403245
90003_27,6.376851396351123,85.91668351402272,4.105825035819855
90003_28,5.814591158812048,87.35370177763714,3.9611917592649544
90003_29,5.342219053955903,88.74208957385004,4.161457830479918
90003_30,4.832286484516627,89.88074811189921,4.055542949620021
90003_31,4.331263066513509,90.87299151342464,4.165304542383691
90003_32,4.001929222788286,90.45221534090675,4.001492841494808
90003_33,3.6998921027927,89.26963894171001,3.8176609065721046
90003_34,3.534076200249435,89.32735353960898,4.109763343471148
90003_35,3.091319868935154,89.7041676687184,3.8273410231219525
90003_36,2.741490365811676,89.83266636462442,3.942173631322602
90004_00,13.2,61.0,1.3
90004_01,14.4,56.0,0.8
90004_02,15.9,52.0,0.8
90004_03,17.7,45.0,3.7094998
90004_04,17.84564260989877,45.90320272906511,2.500331898091699
90004_05,16.8836358313556,49.785693187753054,1.9394898412715764
90004_06,13.734298400474565,65.36006460977615,1.4240246175694755
90004_07,11.079290004802454,76.3508330671071,0.9555213680564149
90004_08,9.627879591572365,84.97935900240135,0.8798811860589685
90004_09,8.705776081343224,88.64107746767517,0.9296791187580735
90004_10,8.259713390884976,90.11810672182176,0.9251938444045464
90004_11,7.935828260234421,90.96800383784905,0.9324749867266338
90004_12,7.806479978051914,92.10626108424451,1.0134889578999295
90004_13,7.389185593004259,92.81038143225602,1.0223618145932907
90004_14,6.882089905980349,93.48197966875777,0.9243138952669037
90004_15,6.620127002827589,93.29478552606247,0.9099983809805746
90004_16,6.252940657157076,93.41767519757073,1.0160298903497915
90004_17,6.086369388588012,93.21379670475301,0.9956615181591301
90004_18,5.743199951552922,93.21090404206444,1.0344332760261092
90004_19,6.06503124301949,92.96318173068701,0.9699088365980916
90004_20,7.784846512637913,92.90809953248662,1.214831471479369
90004_21,8.754758569001321,91.50903500786161,1.4142930835001486
90004_22,9.528001510546632,89.99484412632606,1.5902133215464105
90004_23,9.954950018206759,88.41239367005677,1.9251432272011468
90004_24,9.99168107320376,86.75824233568434,2.228879816954134
90004_25,9.77828170778984,84.29222975404477,2.7186805880957
90004_26,9.643774364738416,80.77870705495951,2.7813242685422663
90004_27,9.509117847477562,80.7838342715671,2.621334973692076
90004_28,9.414136007717964,81.51970885678361,2.3823387960858575
90004_29,8.940928800516597,83.80514291521413,2.581133343711452
90004_30,8.2691649555171,85.5893390610568,2.489628500932723
90004_31,7.691013882979966,86.4555648896721,2.44032870445036
90004_32,7.332613011685228,87.4806018449788,2.42708747915078
90004_33,7.010890815018345,86.44623548789761,2.394763697392065
90004_34,6.575107867717941,85.18160494357754,2.457385049264059
90004_35,6.222922108525839,85.92603962962289,2.254270299178864
90004_36,5.957662556753869,86.40286796085721,2.1009907346123873
90005_00,12.6,57.0,1.3
90005_01,13.6,54.0,1.5
90005_02,14.2,54.0,1.8
90005_03,14.7,53.0,1.6
90005_04,15.218706852475298,53.213616176113156,1.5843759418903356
90005_05,15.008153748002481,55.60333271523898,1.5172915670957716
90005_06,13.898976833780369,60.86037200516308,1.2090991149338015
90005_07,12.841874617097009,65.89692874308992,1.1364896094894055
90005_08,11.710496894230092,70.03370982750492,1.0610072103043697
90005_09,10.623640649280897,73.2784673464844,1.0579699650763217
90005_10,9.732385771281036,75.4400118336394,1.0815756219606594
90005_11,8.988157134579813,76.96379637907522,1.0773259418979344
90005_12,8.274009737146969,78.83597303556972,1.0663537062361412
90005_13,7.989289861472348,79.875694001422,1.0545410711928231
90005_14,8.046764727444028,80.72834849837861,1.0381975650679043
90005_15,7.96701242946983,82.52868074470436,1.04065376116803
90005_16,8.012180704671694,83.58781153333632,1.0541469235984013
90005_17,8.115252929308177,83.96204281949775,1.0381975650679043
90005_18,8.466200965328941,84.01116928954515,1.0609229829084963
90005_19,8.486741738789997,84.06224223660146,1.0410479087624518
90005_20,9.330045255925866,83.79244109124882,1.0378034174734825
90005_21,9.81355508802623,83.62158067710797,1.0541469235984013
90005_22,10.203121800855946,83.69416901141626,1.0969496426898628
90005_23,10.637681991399976,83.95653526323196,1.099410367785596
90005_24,11.066644589235448,83.62113321234128,1.1012687450517011
90005_25,11.626957645364076,84.0539570802004,1.1628404949601865
90005_26,11.80653693043544,84.38761905672307,1.103331095801239
90005_27,11.909564562570138,84.62947171279956,1.0904498499997215
90005_28,11.8675051129193,86.30334226396891,1.1483946084985848
90005_29,11.438425432721331,87.10349253226521,1.0875387530474734
90005_30,10.45156690772414,88.09511264845605,1.0837298206062473
90005_31,9.698110006409875,88.66857016196856,1.049488217183343
90005_32,9.028948741942166,89.59639803398848,1.0357140626614756
90005_33,8.306016556225833,90.6117713153892,1.041968493600675
90005_34,7.69304899175577,91.10791144584405,1.0541469235984013
90005_35,7.3046526900016735,90.79415339279407,1.045928824135824
90005_36,7.218999347279524,90.51704456885692,1.0541469235984013
90006_00,16.0,40.0,3.0
90006_01,16.7,38.0,3.7
90006_02,16.7,40.0,3.5
90006_03,16.4,41.0,3.6
90006_04,15.754541856400984,43.56261713687412,2.875637835417074
90006_05,14.608459364860984,47.59596797960245,2.5328798896866007
90006_06,12.704914664662748,54.582885947100436,1.734894998207854
90006_07,10.742804748016667,61.255448663548606,1.3965078815501761
90006_08,9.0227538143277,66.87836956907478,1.1946098337052347
90006_09,8.186347602725581,72.40836634178105,1.1066458299138149
90006_10,7.505893975416079,73.71566952769332,1.1341261287071092
90006_11,7.214173026056052,76.2014701762419,1.1141918487688303
90006_12,7.147642908366697,78.9386602314462,1.0759615967286689
90006_13,7.152696543747982,80.49634537072681,0.9927830971266828
90006_14,7.162757936577778,82.23962801603601,0.9597841189442854
90006_15,7.156642164629719,85.14584478590017,0.8926144192872322
90006_16,7.04773929960023,86.53822958966707,0.8528849500900544
90006_17,6.9297507585228155,88.48019738785236,0.7986653508756912
90006_18,6.5227031912730595,89.03532923096384,0.7906459252678958
90006_19,6.246673401979248,90.02177282783441,0.7869885174377046
90006_20,6.58499173483649,89.66088644348926,0.8070402503098707
90006_21,7.847213154907362,88.73810095488005,0.8278717823045508
90006_22,9.029913373714452,86.64250971866826,1.056041562613256
90006_23,9.697054736168232,85.5657033412694,1.1299491124105403
90006_24,9.715752521643628,84.89311981732789,1.5023862742240857
90006_25,9.61555211971957,83.25732451785836,1.6631436343480746
90006_26,9.611682123159119,82.98200862589806,1.8224214468398725
90006_27,9.576724609900854,83.58516163045755,1.8845302920739404
90006_28,9.389319730882246,85.1212597374317,1.8085205180508914
90006_29,8.860674110201682,86.44968452590705,1.8702554141339305
90006_30,8.488059449163016,87.83694260339834,1.6546328028192734
90006_31,8.012579697514,89.08895854000083,1.4797605929816326
90006_32,7.18381133469531,89.77625799330268,1.323324082165087
90006_33,6.878222140451345,90.32195067752707,1.224683310218942
90006_34,6.494766583943589,90.45227793431252,1.211674361892463
90006_35,6.277362932365116,90.29274672209145,1.1928886836742112
90006_36,6.181073662997442,90.21369588521712,1.1846459067438972
90007_00,8.6,63.0,1.2
90007_01,10.9,55.0,1.1
90007_02,13.5,48.0,1.2
90007_03,16.0,40.0,5.0
90007_04,15.952303019484825,41.848165858252095,5.697683139258459
90007_05,14.978938012160999,45.65852477291456,6.0309165973793055
90007_06,13.715350925161635,50.09787013302067,5.0732423053221485
90007_07,12.426734547568271,57.18970390771676,3.2991806718583576
90007_08,10.500588857924134,63.88464443938699,2.3613960176879085
90007_09,8.719880252995443,69.30635460173072,2.0337591823400007
90007_10,7.672344926488699,74.72083313409084,1.6984158153294964
90007_11,6.524024512301396,79.03560277818157,1.514179529085214
90007_12,5.8530104439811135,82.36457935138402,1.3450107888176772
90007_13,5.2623104227019235,85.07186231733345,1.1474424831863936
90007_14,4.657033703349991,87.18509971822033,1.1070084725013374
90007_15,4.35571507301477,89.29399510221647,1.0749118796559531
90007_16,4.083945397411486,90.24461212481218,1.104222134738353
90007_17,4.101642362894135,91.32514696681483,1.1039954754432753
90007_18,4.20536012824743,92.93208827889283,1.0886505670068944
90007_19,4.337867030956868,93.68032699120097,1.0749791851405914
90007_20,5.10817588183865,93.945963651739,1.0903240935769722
90007_21,6.0000307121807035,92.53742628932378,1.2050467272057894
90007_22,6.9755633166863245,91.23332495322745,1.2316907139436952
90007_23,7.361130158634574,89.15628200530324,1.3031099005014295
90007_24,7.267259082810226,89.508983434686,1.4484318322024445
90007_25,6.962292013572188,89.57534060577147,1.6270048456360293
90007_26,6.483048409029091,90.1864274674081,1.9247562745929891
90007_27,6.552200118347733,90.01782149817691,1.972262819977316
90007_28,6.730842536023932,91.39963776529316,1.9507100522472807
90007_29,6.620884695553724,93.01679090274541,1.9165317664047634
90007_30,6.537829762389156,92.7561994946272,1.9561176074486792
90007_31,6.490999262942577,92.40757233998936,1.971924287218984
90007_32,6.478112132543321,91.09887891299772,1.846780253171003
90007_33,6.393179384557685,90.05580038913915,1.5944660361535743
90007_34,6.016135624705298,90.3133390550215,1.5644307080223252
90007_35,5.5671282005192,89.51913355741807,1.3750420744948026
90007_36,5.245681047519065,88.23509032498936,1.2834353706622323
90008_00,8.8,60.0,1.7
90008_01,9.3,58.0,1.3
90008_02,9.5,58.0,2.5
90008_03,8.5,61.0,3.6
90008_04,8.425411823111636,62.01450426634882,3.1131564164574415
90008_05,7.225101440163023,65.54228325801348,3.1400617436549174
90008_06,6.226420699735062,70.14518181138077,3.371301319342131
90008_07,5.603001109654399,74.07103443211616,3.54105490833603
90008_08,5.436652053583168,76.28815630471283,3.594769794588165
90008_09,5.283981789722995,78.90972184058515,3.564004307224466
90008_10,5.326242139217382,79.73466358408992,3.4055327176130032
90008_11,5.363208000337274,81.01972975458384,3.3632044196188398
90008_12,5.428675157423616,81.32906162793057,3.3023276713795298
90008_13,5.25431704542348,82.12160074970528,3.1880241463224035
90008_14,5.214509103327972,81.29827494910465,3.055468034668412
90008_15,5.115120935955903,81.00795043151605,2.879032359185039
90008_16,5.078042512741551,81.76737942785428,2.9000043605402066
90008_17,4.896996498376837,82.9581703845614,2.9153504251553595
90008_18,4.520012611679091,84.02461197516612,2.990722133552195
90008_19,4.614965924085178,85.53305116424414,2.956000573234774
90008_20,4.752364888501582,86.97829941272416,2.819599799722973
90008_21,5.237075598953671,86.89407716959148,2.681312778935635
90008_22,5.485235220957659,86.55092949356197,2.55833313007712
90008_23,5.209298563045767,87.96478831664925,2.8171561637669345
90008_24,4.710326122125968,89.07318015300116,3.00536266743483
90008_25,4.281173633712307,89.02615196612463,3.0055653443316475
90008_26,3.7643487842176944,88.97597279132586,2.901124336451566
90008_27,3.257554809881798,88.47602249048995,2.9904330602403513
90008_28,2.34433132924916,88.58759535476807,3.1467576880394086
90008_29,1.2816735101053325,89.27261608729214,3.2839177539664504
90008_30,0.22876118553284638,89.62494688248533,3.383191793581633
90008_31,-0.33312250087627254,90.57381392638744,3.4673519185895296
90008_32,-0.719978903830209,90.779417060228,3.4673519185895296
90008_33,-1.0508563058753857,90.76789091017108,3.558981176207225
90008_34,-1.2325301871851215,90.83609671986028,3.553645870832516
90008_35,-1.2885038983729646,90.2145147142408,3.553645870832516
90008_36,-1.189830558807738,90.27162994209074,3.483940348436562
90009_00,13.2,57.0,1.3
90009_01,14.6,52.0,1.7
90009_02,16.2,46.0,1.9
90009_03,17.3,43.0,3.0
90009_04,17.968585063051904,42.279181042715656,3.0526473179761053
90009_05,17.69797706521765,42.92434934881296,2.605024307185583
90009_06,16.48883085939269,46.54681178796947,2.101579624076411
90009_07,15.241238269205756,52.67234364388235,1.7728261726296404
90009_08,13.949051329781353,59.113962644973554,1.4999883835807597
90009_09,12.919399831252896,66.5608077232024,1.3682836307805566
90009_10,12.208470568959658,71.60645801691017,1.3807024057205517
90009_11,11.394492580769288,75.12106035984701,1.3139195022017938
90009_12,10.682852660460767,78.13488799131112,1.2920936771537195
90009_13,10.071262856911726,80.92052236180075,1.1471163335520747
90009_14,9.678672780254262,83.83906365036046,1.0485479865330678
90009_15,9.50020126454641,85.41015379405603,0.9980282414269616
90009_16,9.314356895720758,86.41452134374536,0.971439314824729
90009_17,9.151444525266031,87.69976150803889,1.0220872544117463
90009_18,8.983838552834213,89.09028838663994,1.089365690876651
90009_19,8.985052398224996,89.49196813940557,1.1326511128479881
90009_20,9.999917683339095,88.42909135831702,1.2247242771849691
90009_21,10.465662000204544,86.50399369119734,1.4647407613237353
90009_22,10.708790762198152,81.4317716325171,1.678732171309344
90009_23,10.694869762549871,73.66154680035193,2.2629685818950422
90009_24,10.3727481937081,72.93090378516314,2.311150417207226
90009_25,9.96443517181044,73.91665138196421,2.4072938659875107
90009_26,9.402001694265426,76.45035470843683,2.329739253400194
90009_27,9.256159015381096,79.02176602593609,2.3192485453673033
90009_28,9.236063802810301,81.84172440004079,2.1851362250489275
90009_29,8.924007673756313,84.88164797539793,1.9917333660910155
90009_30,8.637870746389579,87.89616664315939,1.7883752912924153
90009_31,8.150636222483959,90.19951668986648,1.5741252415607168
90009_32,7.903343911649879,92.398303736296,1.5741252415607168
90009_33,7.724307150770792,92.56609638477768,1.4944816220202033
90009_34,7.606836215762627,92.92346052315033,1.4492631082424228
90009_35,7.479376753695292,92.47017249482349,1.3918238778315195
90009_36,7.393532635794309,92.40317124698066,1.4012534408541912
90010_00,12.2,55.0,1.5
90010_01,14.8,47.0,2.0
90010_02,15.3,44.0,4.5
90010_03,15.4,46.0,4.1
90010_04,15.72094287806891,48.04570621615495,3.7615253307014633
90010_05,14.704376054698301,52.0669507778838,3.081259495295386
90010_06,12.828430209238915,58.51811155878777,2.424389131489559
90010_07,10.964759538655716,66.16831839399606,1.8311316879135184
90010_08,9.129778058596536,71.63410370068897,1.4958640970579753
90010_09,7.733083707587199,76.9179608967004,1.2542214162694052
90010_10,6.60078511766427,80.11335866012939,1.1801660447714866
90010_11,5.649284363297852,82.93978651809711,1.1871718342498496
90010_12,5.202601700506843,85.84859569999013,1.1694665533887336
90010_13,5.012847538546995,87.58207459248507,1.0862739727276667
90010_14,4.696014125859358,89.59697883109017,0.9888437860540886
90010_15,4.386972175847999,90.86777142786983,0.9136267014348595
90010_16,4.344218524033483,91.5460475908124,0.8524237639719826
90010_17,4.431305691720546,91.29406122892115,0.8835649541205504
90010_18,4.425315480648158,90.66599383328388,0.8877803658584782
90010_19,4.451814313694374,91.18009538916088,0.9469618211580721
90010_20,5.574516624844739,90.92356122036853,1.0482607941945838
90010_21,7.3033060232049944,89.2266356679189,1.0968264054066559
90010_22,8.586869251910699,88.39906795009546,1.1794357377204248
90010_23,9.104715082843173,85.9505695439983,1.2516000434923142
90010_24,9.286472168959381,85.09847645061562,1.406561338333472
90010_25,9.089435587694847,83.68613995161094,1.719419848956305
90010_26,8.776744000036064,82.2233905183973,2.266946537878906
90010_27,8.594791017711602,80.41411580463264,2.592283941149621
90010_28,8.28978676256416,79.73993344813493,2.65893642539709
90010_29,8.002239565017,82.32823121456913,2.3740452375839385
90010_30,7.536522783351902,84.77534914775659,1.9474521781955454
90010_31,7.092083782016456,87.5444229254178,1.482237059615795
90010_32,6.684645203287934,89.61922940552482,1.3409264437437622
90010_33,6.220134807190034,91.06691820664182,1.3989517825921753
90010_34,5.765384621769746,91.94909519934801,1.318938308918664
90010_35,5.308729080009513,92.2156767354446,1.3066994110626708
90010_36,4.963893861784247,92.33823128245902,1.229413912979851
