FORE_data,t2m_lgb_q,rh2m_lgb_q,w10m_lgb_q
90003_18,1.8590218476078146,66.96533911978571,1.8873073997886023
90003_19,1.2131244278788278,68.304508578861,1.989198891825781
90003_20,0.9815601861438276,66.99095295205122,2.0818387439362835
90003_21,3.32748220462517,57.69414014844936,2.2457176465357365
90003_22,6.554206462352387,48.436229559271894,2.432434306768113
90003_23,10.25315659504597,35.59470296968546,2.3656606770742608
90003_24,12.265387496437052,27.89676169835108,2.3197294638122385
90003_25,14.146928439164908,22.228488154811497,2.3209543352636217
90003_26,15.066645439583608,20.027927955977976,2.3361347372328987
90003_27,16.05952731235765,19.413337150183025,2.4007517798299483
90003_28,16.527745436454847,19.78771232676756,2.418369171382351
90003_29,15.58591024137087,20.57000045304337,2.247226424468489
90003_30,13.06207749024974,24.34198112976616,1.738190176227148
90003_31,10.842751825944559,29.254351462734032,1.4819209245388711
90003_32,9.145991939070585,35.53585352975235,1.4280457861457465
90003_33,7.975859222152821,39.69309640992083,1.3092820601352226
90003_34,6.717901595952924,43.47556963112919,1.0764707449644402
90003_35,5.716683227874845,47.24952628349838,1.1115187079126931
90003_36,4.829091221786526,51.03363387748858,1.0325476417288644
90004_00,12.4,34.0,2.3
90004_01,14.1,30.0,2.4
90004_02,15.1,27.0,2.5
90004_03,16.4,24.0,3.0
90004_04,16.963606516567715,23.83200295437154,1.9279351505737357
90004_05,15.667239106058243,26.396638177370495,1.620137078130035
90004_06,12.20417077777933,37.488819938276706,1.1970721988478972
90004_07,8.682624111486406,53.937473605393365,0.9713682402084317
90004_08,5.861212062851683,66.3340096722914,0.8779402648106727
90004_09,4.368044273466761,71.70619224657146,0.9147243234766144
90004_10,3.817386654335356,76.82509900903914,0.9319712684739186
90004_11,3.271585398955075,79.31288092852897,0.9333256362416099
90004_12,2.912956685100619,81.23335343507782,0.9988604426158266
90004_13,2.5651617518686334,82.93565444749107,1.0554275893328926
90004_14,2.4991363392583654,83.16698077372057,1.0467759560169203
90004_15,2.0818782232134043,84.6022415140126,1.0640299023521953
90004_16,1.8623328363029092,86.81971449942918,1.1351979335435245
90004_17,1.6855655985710238,87.94106185266092,1.072328737756635
90004_18,1.576941680908046,88.4062467245905,1.1335615558568053
90004_19,1.786813406861762,88.86514223142949,1.2086259841954106
90004_20,2.3019741437808494,87.49497336646549,1.2175139042874208
90004_21,5.2505524111369795,77.14163246169821,1.2386751462364374
90004_22,9.334259838899838,59.203496665736715,1.282830016513981
90004_23,12.499544096937166,43.10197471618061,1.287520973926198
90004_24,14.693830014782485,31.898696012116485,1.3355798634779705
90004_25,16.34964888590285,25.71538566097622,1.3666664793907406
90004_26,17.71835885805681,22.90763481417103,1.340995327604674
90004_27,18.504533440092718,20.79726738775579,1.3458568534446447
90004_28,18.813314486159385,19.55059896961165,1.3596297494067713
90004_29,17.700041896539258,20.469796618509356,1.2628318712657796
90004_30,13.757968479475657,29.384823487331914,0.9001554917962069
90004_31,10.242763653708748,41.06447931177075,0.8550880119763912
90004_32,6.58967281481428,53.9861152342085,0.790793284084426
90004_33,4.879233772800005,63.55839606884129,0.8379248714191114
90004_34,4.498552047929673,69.18048863732152,0.8358813791873856
90004_35,4.282807729919268,72.90894001939115,0.8481488107125412
90004_36,3.9149797854402317,75.68756510332823,0.8481488107125412
90005_00,14.0,31.0,1.2
90005_01,15.5,26.0,0.9
90005_02,17.0,23.0,1.6
90005_03,18.3,17.0,0.9
90005_04,18.369038664459815,17.680648867284198,1.5280299274511202
90005_05,17.59336124093777,20.221470919473774,1.5034571858790262
90005_06,15.835688416990353,23.470722487446334,1.2023537134389073
90005_07,13.529374157516294,29.408695216977772,1.0608205122433172
90005_08,11.733188132721121,36.140131615338696,1.0990384708768206
90005_09,10.30290425660229,41.74247667809769,1.104550523459172
90005_10,9.060621354337457,46.762885614556474,1.1767280719637758
90005_11,8.1714117297179,49.42309391214068,1.240498191714169
90005_12,7.3025327157843005,51.02775039328717,1.2160233127934785
90005_13,6.859858203762884,52.278681154575246,1.3015065519317761
90005_14,6.3925062602651925,52.561973016724295,1.2071939626415313
90005_15,5.857667898560114,54.39868894644848,1.2159912022753323
90005_16,5.586277167396762,54.56893370086353,1.1826038165287034
90005_17,5.372619524695784,55.45981801121104,1.1609251279545838
90005_18,5.445619560609364,55.32904023313602,1.2247833122016898
90005_19,5.613632252840712,54.71065145460562,1.1343640544302842
90005_20,6.259456996431146,53.93381465765465,1.1039360531463411
90005_21,8.058246505461314,48.8871143192893,1.102915428715473
90005_22,11.803761947326615,41.1114962814104,1.1102160595187753
90005_23,14.145157385978225,34.12335016669123,1.1939641950005047
90005_24,15.69264902978506,29.93677736530378,1.3177213539787287
90005_25,17.10583363513979,26.368985052237992,1.5482593388582562
90005_26,17.69003427124847,24.68625562480663,1.7292079746400082
90005_27,18.180565235591246,23.21921822466462,1.7960600524309545
90005_28,18.422140716782767,22.988240077849234,1.7583734745903044
90005_29,17.636492466917353,24.75464727810264,1.7977828681937602
90005_30,16.284771400323148,30.121040982626244,1.2741751025540575
90005_31,13.964666365219207,36.4769906001587,1.1335467992247399
90005_32,12.137734038553328,42.06323532197387,1.0565940534296236
90005_33,10.72671035375955,48.023760956897476,1.0911395656401814
90005_34,9.553608771948703,50.82711874438372,1.085006225151742
90005_35,8.652046946894774,54.15322100181495,1.0562840140396557
90005_36,7.873837044576608,56.7658843249157,1.063717535167667
90006_00,14.0,29.0,1.4
90006_01,15.8,26.0,2.3
90006_02,16.2,24.0,3.2
90006_03,16.4,25.0,1.6
90006_04,15.712747944537872,26.198283383058914,2.146700554675464
90006_05,14.42394423855827,29.685130064065476,1.8172240647299782
90006_06,12.275109567748238,37.79504674992386,1.3262672200223364
90006_07,9.79870680970441,46.08312303840008,1.0754340086719945
90006_08,7.573027994095889,50.734338117167006,1.007764414498542
90006_09,5.979425701593077,55.425218398089065,0.9994158465344926
90006_10,5.2618099454620095,58.727406468846034,0.9655546101223855
90006_11,4.759268971588537,60.261559107829314,0.9329674911986382
90006_12,4.479584569809761,61.95659921609384,0.9100927578497563
90006_13,3.950204969155869,63.030209168185955,0.8965129426733242
90006_14,3.511192555082126,64.39638295176867,0.8932716073096063
90006_15,2.8533473168930312,65.85885578080695,0.8500198942708772
90006_16,2.560573832051325,67.76290484477086,0.8286044937422857
90006_17,2.1883703987860783,69.4498816808591,0.8255405938894372
90006_18,1.8657100189447051,70.07625714332374,0.8369339161581291
90006_19,1.6231798020879942,71.1914670539651,0.8452152805594375
90006_20,1.4576917692133897,71.38516423252277,0.8419739451957197
90006_21,1.713557517587393,70.3714409400314,0.8474047383054154
90006_22,4.636837484419981,56.430082140232656,0.896363524021557
90006_23,9.675969988382576,37.87619651398599,1.2115059236880479
90006_24,12.893432262268016,28.200845572614316,1.411379969145971
90006_25,15.026258962477284,24.043834808280664,2.007238924374763
90006_26,15.398704510278147,23.1107229890573,2.1758928622858753
90006_27,15.443074395270232,24.001159429916427,2.323175998422045
90006_28,14.8918472278641,26.240237198437047,2.3663988023500626
90006_29,14.014484547831092,30.108488487722656,2.0592818492409792
90006_30,11.894324599029769,37.404891763203075,1.445000113029204
90006_31,9.740514638165713,45.414988276426676,1.1993952207451026
90006_32,7.39679472748055,52.42264999384698,1.0619934054840696
90006_33,5.9168017700081545,58.31963438233698,1.019124106197008
90006_34,5.375944092063023,62.584049569012905,1.025004162200673
90006_35,4.899197332741616,64.79393791866713,1.015520247442943
90006_36,4.633221916285774,66.70627139830943,1.0140975824634377
90007_00,8.8,35.0,1.3
90007_01,11.7,27.0,1.7
90007_02,13.5,22.0,1.4
90007_03,14.7,21.0,1.2
90007_04,15.180542288122261,20.388884993628945,2.024215596932517
90007_05,14.561691823728008,20.900105521721443,2.0580773941767205
90007_06,12.565152487656846,25.39818014087201,1.8493863889238427
90007_07,9.88916168627932,30.812460211914967,1.6690764855812779
90007_08,7.5748386085677835,39.36072841612278,1.5259351270930956
90007_09,5.553055433988041,46.52784597788565,1.2319405691286094
90007_10,3.6046145980840545,53.876243471516986,1.157516969765003
90007_11,1.8295374428557403,60.50790136353183,1.1131488068071362
90007_12,0.7653336166526182,66.96890208298073,1.1798864705256524
90007_13,0.07207992262833071,71.24147166275498,1.1242678453916637
90007_14,-0.6660556664946404,73.87419508150302,1.0219167984141455
90007_15,-1.099081769691199,76.82599098375749,1.0136465877579013
90007_16,-1.6912156972724772,79.88357598395292,1.0160620787868355
90007_17,-2.414007407261785,82.04020015464211,1.0160620787868355
90007_18,-3.1213712435804184,84.88056061381839,1.0160620787868355
90007_19,-3.6000785783100193,84.5568098561887,1.0273142164010198
90007_20,-3.8545705816693983,84.48823747670474,1.0147798622093431
90007_21,-2.976374758482171,81.58778203058768,1.0193196916568827
90007_22,0.3353497058288393,64.25254822322388,1.0193196916568827
90007_23,4.4236888041587035,47.39059882970888,1.0219951366195008
90007_24,8.278902018820634,34.32749072593461,1.1043219419084545
90007_25,12.283485211363514,24.927996524869105,1.3645256318619858
90007_26,14.906442948980066,20.274967280012167,1.462044787176294
90007_27,16.001958593968567,18.28996817985415,1.6401857512070632
90007_28,16.39045048283879,17.281128024319173,1.7988107612188327
90007_29,15.528263957358254,19.57638252368854,2.0104862952074667
90007_30,13.754260465585833,22.97731609854813,2.2339505404322906
90007_31,11.658920373400955,28.19870128888311,2.2537573315133637
90007_32,9.029215635552534,35.35431802601299,1.882344794044352
90007_33,6.492244703572537,42.91310598040598,1.4498963622865548
90007_34,4.7087767357177475,50.310094028939886,1.3681947852083742
90007_35,2.9765296334125773,57.58037528191022,1.18753539186543
90007_36,1.8707986048433904,63.052333442922105,1.119636840131112
90008_00,5.4,38.0,1.9
90008_01,6.2,39.0,2.0
90008_02,7.1,38.0,2.9
90008_03,8.5,33.0,3.8
90008_04,9.057776317122604,30.99577601781263,3.4963043728418812
90008_05,8.546926288418947,30.46447698251037,3.555226589194437
90008_06,7.204200097305609,31.055151393914482,3.8312774149656748
90008_07,5.934035200730987,33.281321183501554,3.9678489477574383
90008_08,5.32131460719653,34.45112658870576,4.054243170225356
90008_09,4.819061569232788,35.509697931524805,4.06537933099312
90008_10,4.2786966182592,37.99521540496887,4.055716487809249
90008_11,3.921799249912095,39.0623135352552,4.02959046918524
90008_12,3.7341954940847173,39.81918842223467,4.026346183247715
90008_13,3.647688426008936,40.27253957426283,3.984511418782173
90008_14,3.3801422668154806,39.553467136926685,3.992273998457178
90008_15,3.068543466580101,39.19109759766995,3.9977420015505265
90008_16,2.96749524542474,38.48063650917789,3.9487710488169876
90008_17,2.8379518249720133,39.12713867921046,3.734389078125377
90008_18,2.7838907666469646,39.5529489692764,3.4892755544011083
90008_19,2.463587970043609,40.409761326795945,3.363677098529437
90008_20,2.795162344904132,40.06007813175206,3.3525397969524238
90008_21,3.166331049705407,37.73807325722145,3.0841727166158
90008_22,4.5895011856728045,34.71378686629606,2.394984092523073
90008_23,6.324981574733945,32.440107143127285,1.9324825887875772
90008_24,7.419388011832851,30.232808000056412,1.9388769473593055
90008_25,8.220293917128924,28.590433114745437,2.237070008126291
90008_26,9.005590701218864,27.485359382954645,2.4258566206067034
90008_27,9.805251465713855,26.342027944942526,2.4540740947348576
90008_28,10.136481334940541,26.32736747607447,2.4698609426687246
90008_29,9.206815806453287,27.150725266338874,2.5378441385529293
90008_30,7.802132230437239,30.418257529672022,2.816181611933869
90008_31,6.655860289691954,33.550486038346484,3.060571225812607
90008_32,6.279196759651744,36.35991917141942,3.175725171955955
90008_33,5.960964952095124,38.62229939428756,3.1413360513612827
90008_34,5.815416347167149,40.4226711658273,2.978348806308407
90008_35,5.514574418905874,40.75362696744658,2.866029818965057
90008_36,5.342745231340638,42.32208135587998,2.8092653200594055
90009_00,13.2,32.0,0.8
90009_01,14.6,27.0,0.9
90009_02,15.1,25.0,2.6
90009_03,16.2,25.0,1.3
90009_04,16.292890717575137,25.396460767044044,1.6401925397685946
90009_05,15.548281322187304,27.49230611044124,1.6383093963006305
90009_06,14.185529972058866,31.27498039378632,1.368853957225224
90009_07,12.502765619416119,37.923873817116444,1.1496944101634419
90009_08,10.995953099672665,44.740887131328336,0.9939367550968127
90009_09,9.733270659880665,49.24444500517163,0.9505252577940925
90009_10,9.086547410014433,52.60733073579632,0.9472988132130707
90009_11,8.543553658428035,54.59268321971978,0.9518266687313909
90009_12,7.909365499172614,58.63769231249741,0.9475904006715411
90009_13,7.288829158421004,63.05750463817738,0.951216711246645
90009_14,6.665147445801326,67.3014331834431,0.951216711246645
90009_15,6.14710389495695,70.53475841734249,0.953946269819195
90009_16,5.678403659476149,74.13090601726435,0.9368957717334887
90009_17,5.04897207285661,76.8884438467665,0.9515593852549787
90009_18,4.695998572487645,79.43587543779094,0.9548662044007665
90009_19,4.6952651721133325,81.12146124956755,0.9514763754348284
90009_20,5.052329602216814,78.45451555428313,0.9858674028214844
90009_21,6.6059426573999716,73.09608734068735,1.0504920709544352
90009_22,10.381196210037132,55.36693683265881,1.1821932125270902
90009_23,13.007356303576806,42.627886640265885,1.384846026597907
90009_24,15.243577232400675,32.66452254182708,1.4555404758491082
90009_25,16.284485945794017,28.97473587366208,1.5919099147734235
90009_26,17.088871762629843,26.616581687035907,1.71774577658314
90009_27,17.5513963734452,26.308065133614253,1.7698700161065886
90009_28,17.568200155056704,27.375819596971684,1.6699926920787422
90009_29,17.017765963419425,29.434001071201934,1.6795686254881816
90009_30,15.517888700927008,33.625577725425785,1.2890747886350078
90009_31,13.534893066766973,40.61012080686375,1.100700155836812
90009_32,11.768998607078846,46.72648190260096,1.0533398373494949
90009_33,10.478065561544899,51.22299703554954,0.9536509530753389
90009_34,9.547335487975523,55.652224732203074,0.9609962106006343
90009_35,8.747447201382709,59.615665690622166,0.9850033460556059
90009_36,8.12036496966273,63.302563396134836,1.072236326344897
90010_00,11.8,30.0,2.0
90010_01,13.8,26.0,1.8
90010_02,15.3,21.0,2.1
90010_03,17.5,19.0,4.5
90010_04,17.557657286158943,19.3668453628199,3.718927702747565
90010_05,16.626277879474166,19.592924380695646,3.088182718274011
90010_06,14.44069528418632,24.210527613874078,2.14363768255413
90010_07,11.72666584650275,30.67060776476673,1.4064623821329474
90010_08,9.0355537369254,38.68502234920796,1.1033095006376277
90010_09,7.269177803105413,44.43049465190708,1.0111736831754865
90010_10,5.933220597999921,49.52651932501629,0.8642955729772452
90010_11,5.067407643060631,54.96867679880389,0.8023983185552738
90010_12,4.0338809840939875,59.18006142119753,0.7615906459906463
90010_13,3.0023878610239847,63.39686496865342,0.7284334426265272
90010_14,2.09082909710227,66.45401700876295,0.7038278461927862
90010_15,1.1363576787873608,68.36448450914263,0.6959177900163477
90010_16,0.26914387418423236,70.34403528086509,0.7251798312059025
90010_17,-0.26218934360070306,72.0151152923015,0.7086380283675474
90010_18,-0.6878103523027765,75.51272465715941,0.7102104519722754
90010_19,-1.1463016865196887,77.04333883311507,0.6941715778703742
90010_20,-1.252392391163363,77.71314523894848,0.6941715778703742
90010_21,0.5679246482145359,68.68112063256898,0.7563542189178923
90010_22,3.8969107223741912,54.380785588081174,0.8320379750482946
90010_23,8.183851874158377,36.166786773748086,1.0092308021532477
90010_24,11.785040565385474,25.0392951758981,1.3075712060203746
90010_25,14.711602802098158,20.28779478427216,1.6204743004887037
90010_26,16.383895012074795,19.20419219315351,2.0261403647039433
90010_27,17.603090453466926,18.826379504534323,2.279152504294655
90010_28,17.527963740550252,19.35585375209342,2.534027636001687
90010_29,16.730188886964267,19.917140486051665,2.177188303491345
90010_30,14.625753819444578,25.581555028883777,1.6530206845855917
90010_31,11.74804287762549,33.547293247692494,1.2437328669951557
90010_32,9.247651896246934,41.435115331971794,1.0551007781327164
90010_33,7.247541718492267,46.2377967256812,0.9392640785249167
90010_34,5.959745977416533,51.3841591156764,0.9036619952303911
90010_35,5.051791416399182,55.76396962858035,0.873813971864078
90010_36,4.058923096184664,60.16639113849749,0.8670792261568867
