FORE_data,t2m_lgb_q,rh2m_lgb_q,w10m_lgb_q
90007_25,12.71469926065972,48.340534003964706,1.6106168471510356
90007_26,15.581727147620235,41.3514177465437,2.152525427035421
90007_27,16.295506278371505,40.04530921651069,3.124825473698132
90007_28,15.80374742276684,41.93898333445346,4.45816542101623
90007_29,14.974291412800628,45.3433413581801,5.018129709626355
90007_30,13.722898531191655,49.39923006709224,4.455340883133186
90007_31,12.20984638322232,54.67182850994225,2.852920164378869
90007_32,10.200881260741157,60.18492936711788,2.1585993331467854
90007_33,8.354663467592436,67.56398008938598,1.8817902747957689
90007_34,7.464775519107506,71.54226601864974,1.620293202662779
90007_35,6.4649844475496865,76.64181253586483,1.4197228065825698
90007_36,6.073011345947348,81.13261641816597,1.2395626043881032
90008_00,8.2,53.0,1.8
90008_01,9.1,52.0,1.7
90008_02,8.4,55.0,3.4
90008_03,8.6,56.0,3.3
90008_04,8.295779552593384,57.53706884054801,2.973514870970049
90008_05,6.864736030482991,61.3049018653863,2.983249775013868
90008_06,5.763872491980139,65.46733132180418,3.262483063658662
90008_07,5.212667556544742,67.30781831287929,3.4457382601515967
90008_08,5.005942204956227,69.70309962666953,3.6426257353097933
90008_09,4.953165948327228,72.9335704350988,3.724729768735961
90008_10,5.073788404726857,74.60880450083258,3.71061068349235
90008_11,5.119313564626358,76.42684577539515,3.694757869024208
90008_12,5.048760723541534,77.43235793497519,3.6337794213757344
90008_13,5.042476780734923,77.22845123057623,3.439673878030671
90008_14,4.951525584662061,77.82924434276198,3.2324054285681645
90008_15,4.927840377663797,78.86171826764472,3.074877950171838
90008_16,4.461045017236888,79.8254040548788,2.8538855425990244
90008_17,4.520898752930841,80.51049192366992,2.7234006178923034
90008_18,4.489207842171537,80.0144733768494,2.605924955539732
90008_19,4.604791546854256,79.2299416459801,2.494056418733039
90008_20,4.808752750519481,77.63137126527273,2.332823354629744
90008_21,5.6566828856544795,76.10270814573143,2.2683026960219577
90008_22,6.625336206244361,72.5970983003722,2.0675518102562296
90008_23,7.851889891001483,69.15192328918404,1.9322636701977536
90008_24,8.788404234730692,65.21134170494292,1.9688755748526285
90008_25,8.860794561800272,61.221666706647554,2.3387484185900296
90008_26,8.747465383449017,58.7764846493612,2.6555004737914953
90008_27,8.988333503919199,56.774344336359555,2.746869464180799
90008_28,8.779079721413622,58.10909859881661,2.8190730812555373
90008_29,7.458558955357477,61.92523910879274,2.9943339995504847
90008_30,6.295643820638175,66.14657342936076,3.339603388662778
90008_31,5.8121526732153805,70.08271170349708,3.55807520592244
90008_32,5.521484305734139,72.91762062216087,3.611790092174575
90008_33,5.470875727025286,75.72538594611233,3.564004307224466
90008_34,5.551992645058571,76.63137366750135,3.4055327176130032
90008_35,5.550101937639565,78.2037668143647,3.369493904837544
90008_36,5.615569094725906,79.34818319635399,3.308617156598234
90009_00,11.6,55.0,1.0
90009_01,13.4,49.0,1.2
90009_02,14.7,46.0,1.6
90009_03,16.1,43.0,1.8
90009_04,17.148683185333905,42.23314104938514,2.3041829146562876
90009_05,17.276773765592775,43.1303883606777,2.2824188929628493
90009_06,16.1903788018941,47.21479108614813,1.726673089682954
90009_07,14.312993574545727,54.096985285808806,1.3259129178830493
90009_08,12.778371128983041,60.20901416065235,1.2346906030851694
90009_09,11.232434042572757,66.5422897482472,1.1280847069440227
90009_10,10.327754707194977,71.03820890752081,1.1446022778355442
90009_11,9.80473977349123,73.7594849476506,1.1574436719440457
90009_12,9.523257981100594,76.62666385325171,1.0943108303138986
90009_13,9.073503185671772,79.84586696434259,0.9898555497661878
90009_14,8.77292722880085,82.87247652529452,0.9858958955279672
90009_15,8.508817796213279,85.36859657938076,0.9912227952277294
90009_16,8.104686187332385,87.09328135659526,0.9941205917559609
90009_17,7.665806407487473,89.48479512667242,0.9910580122327134
90009_18,7.276143303496652,90.44504552678583,1.0004331645654292
90009_19,7.064933917587683,91.74530285054983,1.0007424327667238
90009_20,7.222842943416733,91.71458779332329,1.026814665478318
90009_21,7.979053209708454,86.40130343678341,1.1511552281433248
90009_22,9.433611722116732,77.21326994644345,1.2668906028504583
90009_23,10.97398376649823,69.63190892834706,1.5036493216102904
90009_24,12.842096027433131,62.55227005747833,1.5193293370342937
90009_25,14.557988878615788,57.60856482595995,1.7032002872951966
90009_26,15.823080580909707,52.04882055459702,2.1662965005314154
90009_27,17.24807821794763,49.20464139414616,2.5127787949650866
90009_28,18.033790995312316,48.682486265349475,2.763605072255242
90009_29,17.70498401330279,49.911713265190215,2.453867775869391
90009_30,16.49583780747783,54.2804637577158,2.024856415193045
90009_31,15.287825182982449,59.58573281194758,1.640611490946341
90009_32,13.937811273540758,66.62932363560596,1.4229893461372825
90009_33,12.980033493089778,72.94567018447157,1.3304166103391366
90009_34,12.268398123951716,76.4772120442345,1.3777684200266818
90009_35,11.742563764407556,79.2255352584473,1.3087543514957032
90009_36,11.17124962782384,82.56391887536478,1.2229160385041633
90010_00,10.1,48.0,1.9
90010_01,12.9,44.0,1.9
90010_02,14.8,43.0,3.0
90010_03,16.0,40.0,3.8
90010_04,16.586435447024204,41.04080898584108,3.615480278545523
90010_05,15.420066131933556,44.090229722311285,3.453346504992635
90010_06,13.58949931043216,48.5956178541512,2.4405721966030742
90010_07,11.449385944358353,54.98246505700929,1.9045071619081622
90010_08,9.683921525475098,61.558144592140614,1.4776679014398575
90010_09,8.03492603181573,67.58625935801518,1.3697128259417317
90010_10,6.910459596165193,71.03411780592216,1.3313027892438491
90010_11,6.043832730965522,73.96937385762092,1.1968963284702616
90010_12,5.340684332335876,77.26344537848449,1.2428461399780732
90010_13,4.54037407587968,79.61141185893209,1.1948269406989145
90010_14,3.736389798816819,82.598430926345,1.1482200277914543
90010_15,3.168855880912221,86.08525230060494,0.9985311035878885
90010_16,2.517083000046437,88.42922204197411,0.910858386851842
90010_17,2.0065593523068213,90.0830447494332,0.887873561197341
90010_18,1.5558588553182229,91.28443180996513,0.8707770137786227
90010_19,1.3389129327616558,91.98405824455105,0.8321439832798929
90010_20,1.503785131200174,91.70035340968403,0.8072527624139182
90010_21,4.111637347176564,88.60196468451817,0.8153491241070672
90010_22,7.863019272711369,78.50168613998251,0.9691810890431416
90010_23,11.625374201720842,64.21288497499319,1.0814097461653143
90010_24,14.4635695557132,50.11382500773799,1.4430371581209969
90010_25,16.760148787273383,39.48554311224245,1.735070221686937
90010_26,18.158426885061147,33.944255750392664,2.180000210172853
90010_27,18.224661247228326,33.14577822808664,2.5450354534982766
90010_28,17.989392473857162,36.50047013046294,3.029235826318307
90010_29,16.79584832046503,41.260280667481446,3.017396516059632
90010_30,14.626062768707467,48.82578128718766,2.3176895381431306
90010_31,12.498701310538902,56.582530113957034,1.5968074689027136
90010_32,10.64347298357339,64.32227423530193,1.2389607498074295
90010_33,9.02907414672045,70.26357167383941,1.1396432502493885
90010_34,8.001933725503212,73.84836770375468,1.0825165740189
90010_35,7.02822718218089,77.9209722825264,1.0971999328722726
90010_36,6.286098837408498,80.99712120684188,1.081312649414431
