FORE_data,t2m_lgb_q,rh2m_lgb_q,w10m_lgb_q
90001_34,8.585500382896338,72.48346379939977,1.3131662353283036
90001_35,8.017975449856591,74.15702756167565,1.4772603456721685
90001_36,7.6471010082878585,76.69411715236483,1.5450276184161722
90002_00,15.1,26.0,1.1
90002_01,16.4,23.0,1.6
90002_02,16.9,22.0,1.3
90002_03,17.9,22.0,2.0
90002_04,18.21270131300084,22.0044297225064,1.6518842631936748
90002_05,17.221470364108555,24.33628171742059,1.5259451037052065
90002_06,14.908186077795254,36.52668378503098,1.0992180040978072
90002_07,12.234416949319076,49.25616423373003,0.9416566075986724
90002_08,9.809800304609896,57.829394362697506,0.9117752845739906
90002_09,8.431729045522806,65.33847948817271,0.9846399579038919
90002_10,7.434851516541309,69.80388555633382,1.0101584816477256
90002_11,6.7017372557052015,74.35102164376345,1.062803689213289
90002_12,6.329788665432937,75.83879815305005,1.062803689213289
90002_13,6.076671139503101,77.37374362116368,1.0646139958054026
90002_14,5.920666478468569,77.68764433638353,1.0527583289110898
90002_15,5.570324759844197,78.83973333548509,1.0646139958054026
90002_16,5.371012912703393,79.59232173180355,1.0581424196880322
90002_17,5.143537763328581,80.65274681937738,1.0536209491362896
90002_18,4.85674552730805,81.91897380651017,1.045613364491308
90002_19,4.682459384572842,83.0186255475664,1.0425929357787986
90002_20,4.810560939220965,82.37436284958277,1.0522757497088762
90002_21,6.661053776009167,77.48777060898851,1.1215034919536622
90002_22,9.10401424657018,70.8386093385724,1.2362872364708215
90002_23,11.020035365424967,63.69590735374088,1.2603644936145812
90002_24,12.693197106790794,55.72392282756469,1.2988986972586236
90002_25,14.180707432951298,49.696396563752934,1.3940935387206237
90002_26,15.659087432109413,45.20906933030084,1.5678606648930626
90002_27,16.697618462993752,42.05422309685875,1.7000765253455805
90002_28,17.19678567712375,41.424842154115396,1.7474707013057267
90002_29,17.295676645686292,45.53820723709508,1.5513191973910496
90002_30,15.427424551205299,55.61228402383958,1.1225651803541075
90002_31,12.816000022178677,65.32416780191399,1.056701504493839
90002_32,11.020113934602787,71.65618263882509,1.0552717166840175
90002_33,9.72548225118562,77.986926765919,1.0759450541874462
90002_34,8.980819567420117,81.10163004904331,1.0918510854803463
90002_35,8.444365132146292,83.53885678149682,1.1131041331525648
90002_36,7.85646076659033,85.2792254855422,1.1131041331525648
90003_00,12.2,25.0,3.3
90003_01,15.4,20.0,0.7
90003_02,16.7,16.0,2.0
90003_03,17.6,17.0,3.4
90003_04,17.607873010988907,17.070362419423464,3.0783558413953167
90003_05,16.613221312679794,17.69554965519378,2.8243041521800696
90003_06,14.215195334243722,22.37778410241131,2.2307090686518696
90003_07,11.962787028946071,27.129323619134173,1.7048370850535317
90003_08,10.260646208706829,32.187933584638834,1.5671482139167305
90003_09,8.521368501204718,36.645022730441546,1.4467931478198792
90003_10,7.122201892960215,39.96954157673331,1.2396265824533026
90003_11,5.958301574122848,43.98130246397946,1.1886705660667953
90003_12,4.933139174538085,48.105980702457224,1.0388748753761632
90003_13,4.2516354405777905,52.73426172364835,0.9246490139845018
90003_14,3.545142812455711,57.038670042995044,0.9229606811486029
90003_15,2.90421435172057,62.114469822298226,0.8977003763353237
90003_16,2.4449866422979243,65.44516163860688,0.9852884787815873
90003_17,2.068087847641852,67.91478045672737,1.1894836679685232
90003_18,1.7781727433993018,69.75416023436988,1.1966646276779551
90003_19,1.385033058850591,70.67045576909615,1.1571910852637326
90003_20,1.4080333117941524,70.32081724546606,1.3464277158747084
90003_21,3.0305016335646284,64.41993992934924,2.106156082095011
90003_22,5.939124101680438,52.800814685266275,2.2487626081230427
90003_23,9.60713869746704,41.79153224151295,2.0883140031888283
90003_24,12.30539988042858,36.3359413511055,2.2274566595739236
90003_25,14.07052419080444,33.5032225903773,2.856636423619105
90003_26,14.98528719576315,31.569508979062217,3.8004938680235583
90003_27,15.481644311071529,31.96405867514318,4.950942801847632
90003_28,15.691936455871236,33.98487418246202,5.159771689624044
90003_29,14.627586438914342,37.04318718021749,4.9762959271294385
90003_30,13.25590441817442,41.760152518257705,4.108616430310148
90003_31,12.166028374347073,46.8987381382945,3.309269983862255
90003_32,11.079035122276563,51.69975034059449,2.2467653187619168
90003_33,10.316089096727605,56.05763143285541,1.6366051364247125
90003_34,9.185675656419594,59.774059749853166,1.5040563878221913
90003_35,8.873727888499525,63.11136065026656,1.5881799959781866
90003_36,8.478774543960823,67.65631787864321,1.5736653943430108
90004_00,14.4,31.0,1.2
90004_01,17.1,25.0,0.3
90004_02,17.3,23.0,1.4
90004_03,18.1,22.0,1.4
90004_04,18.477855193452502,20.63283498669945,1.3824837807654884
90004_05,17.578354104145443,21.0492318373648,1.2764638175112124
90004_06,13.646045121458343,30.659286544275112,0.9074273566935793
90004_07,9.958952429398115,43.24477823345357,0.8456040055606581
90004_08,6.423601456212101,54.49416078565529,0.790793284084426
90004_09,4.890310888268558,61.63728191168617,0.8379248714191114
90004_10,4.498552047929673,67.31647610949854,0.8358813791873856
90004_11,4.282807729919268,70.07716809019472,0.8481488107125412
90004_12,3.9149797854402317,72.8359377281696,0.8481488107125412
90004_13,3.495261739311523,74.86828924367632,0.9061239098110081
90004_14,3.1952766114985263,78.50890365788243,0.9254814849728157
90004_15,2.932218643645955,82.5744260131138,0.9280229153447461
90004_16,2.7026558838701593,83.9912498757877,0.9560922136214028
90004_17,2.713782091684792,84.80857107850578,0.9420948847017315
90004_18,2.5099797071399106,86.76382997528718,0.9362370782676237
90004_19,2.4136567298401816,88.00164921046016,1.0329671889907748
90004_20,2.9107301620103487,88.16679753687309,0.9942750242706894
90004_21,5.518675508513476,80.70861034246401,1.0262178487263682
90004_22,9.295144236267651,66.95623708910254,0.9623129510909579
90004_23,12.209635916886388,53.92165290908725,0.9688458265951481
90004_24,14.424178338400237,43.60760375360308,1.104339926797556
90004_25,15.803726322490485,38.63055177585958,1.198611214662133
90004_26,16.670772538234353,35.07404762017016,1.4361292480518835
90004_27,17.21304525731101,35.21539968009606,1.718484855831094
90004_28,17.39954743574038,36.38411903127177,1.7239173422272582
90004_29,16.618051474614116,38.521303118752606,1.6009523301013602
90004_30,13.443226068644552,49.994926378499294,1.1253859213865736
90004_31,10.806791755575524,64.2788885388739,0.8507483749225068
90004_32,9.261987726402687,72.35438156965138,0.8097550548316694
90004_33,8.191022149225049,78.0907979671345,0.8470726041133594
90004_34,7.563239360622297,81.55604045314924,0.8496933762579633
90004_35,7.09037480489937,84.1467146866204,0.8335715403433812
90004_36,6.23535596076809,85.80420896915192,0.7809333819707925
90005_00,15.6,25.0,2.0
90005_01,16.7,22.0,1.3
90005_02,17.3,22.0,1.8
90005_03,17.5,21.0,1.6
90005_04,17.968188461077002,21.352474453453063,1.6397146503552762
90005_05,17.262693285470057,22.813858052239755,1.758787616455214
90005_06,15.418567867233076,28.30577606096728,1.24692860029302
90005_07,13.34329436458409,34.35235118541036,1.1288394518387441
90005_08,11.498081958261613,40.36692035474183,1.0484157400953948
90005_09,10.213935611989564,45.89854709829498,1.0956999566453076
90005_10,9.089207848488588,49.22602202011914,1.0878565688462896
90005_11,8.099387287405632,52.38418618735787,1.0562840140396557
90005_12,7.125854971660994,54.701891561057344,1.0665678788622146
90005_13,6.659784154180744,57.97953213709461,1.0893527495673259
90005_14,6.159713618674942,61.636293203771594,1.056288307730132
90005_15,5.67741453411542,65.07862270856872,1.0496999141468353
90005_16,5.393030632275016,68.18057384685231,1.0607030172739629
90005_17,5.0956754642622695,71.5394414500381,1.0545410711928231
90005_18,4.978680169546586,74.01594567113774,1.053887903065383
90005_19,5.0743820347442545,76.0090192602117,1.047111843755288
90005_20,5.44556818093767,76.23396908364568,1.0378034174734825
90005_21,6.809002006551278,72.17880180594847,1.0541469235984013
90005_22,9.424191818064516,61.518138405322475,1.0682167475912487
90005_23,11.150311621522041,55.45051420154324,1.1237706193994466
90005_24,12.653861443257695,50.27529813101709,1.363353614890108
90005_25,13.823374261104739,46.67726853603394,1.452218597179434
90005_26,14.654268131229374,44.102468809283245,1.578774807081252
90005_27,15.688957758798145,41.97380686229626,1.6268286377714865
90005_28,16.240234034490793,41.822622198624146,1.6330513047645647
90005_29,15.67528351779216,43.85054215952587,1.5003879192127743
90005_30,14.19406293889323,49.246224695450664,1.1642327916055095
90005_31,12.451874528293141,54.49366607638707,1.0610058190297893
90005_32,10.959400248515868,58.84204727536741,1.0407337099440543
90005_33,9.911845728987894,63.06256840909931,1.0712209139239712
90005_34,9.009712236381578,65.35418280138063,1.0939849229647545
90005_35,8.17179081289794,68.49740086006419,1.0850706442773708
90005_36,7.583949653690426,71.43654013630753,1.0850706442773708
90006_00,15.8,26.0,2.3
90006_01,16.3,25.0,3.1
90006_02,17.8,24.0,2.2
90006_03,17.6,25.0,3.4
90006_04,16.608061994547445,27.601294013698627,2.520352203761327
90006_05,15.262030279751821,31.380888898958904,2.1888775190868963
90006_06,13.059689312381956,38.57153078023941,1.5604375985469539
90006_07,10.777860982846068,47.25315364480993,1.1932342211334501
90006_08,8.511634205785207,54.21690146458956,1.063416070463575
90006_09,6.9627203537777955,59.36076623200009,1.022365441560726
90006_10,5.931147608881379,64.09395538854614,1.025004162200673
90006_11,5.608577304714835,65.98861095477038,1.0137086776451205
90006_12,5.088092380715865,67.92416100014735,1.0140975824634377
90006_13,4.607009838147743,70.1310769927169,1.0477712235807712
90006_14,4.073411425211939,72.32230156718083,1.005438849845524
90006_15,3.516232587258948,73.37580458578307,0.9767210979625703
90006_16,2.9906934127650247,75.66475940230498,0.9716191181113696
90006_17,2.820248828696169,78.84181623876984,0.9668813740431637
90006_18,2.660695454490188,81.11703261522233,0.9182372104534416
90006_19,2.3530119931688587,82.06898952417158,0.9412881373383114
90006_20,2.5507198019415944,82.20935051469127,0.9465504004199103
90006_21,3.068007063313497,81.7757537647882,0.9470826899362413
90006_22,6.053457444455301,68.59361911632739,1.0608360348082215
90006_23,10.65738232752522,54.494774123987966,1.4262974370355161
90006_24,14.04006381066754,45.10272964281669,2.4299968809922547
90006_25,15.61764574375355,40.64088647156693,2.9080237158899176
90006_26,16.038035595470006,39.3451343256033,3.160636126803256
90006_27,15.76465681318475,39.10346202977033,3.091207521676272
90006_28,15.20491040612832,41.13116420857,2.791417709657607
90006_29,14.355847336610596,45.12093288922199,2.497673192059682
90006_30,12.506933448530791,51.740412835383296,1.6991978109287809
90006_31,10.587959080469158,59.80856876142746,1.3284006632856027
90006_32,8.590713933429887,65.77831946842092,1.1126651328435608
90006_33,7.241738148048769,70.597506430494,1.110350329301223
90006_34,6.465185587941569,74.24864060682428,1.139121491495047
90006_35,6.199953620476377,76.02064954880412,1.1252257365254235
90006_36,5.982277199721352,78.92123514487925,1.1287210595795347
90007_00,9.8,30.0,1.8
90007_01,12.9,24.0,1.5
90007_02,16.3,18.0,2.3
90007_03,18.2,17.0,1.6
90007_04,18.359708109600337,16.658457283490495,1.9107209757912418
90007_05,17.123999131067773,18.86324397654239,2.059319319930049
90007_06,15.013717097194894,22.97127340291412,2.395891255952097
90007_07,12.755644135711671,27.646605037743214,2.270485060033801
90007_08,9.775909195810348,33.27081861205099,1.9067949106690705
90007_09,6.586139600311835,39.90201960123376,1.547441615936248
90007_10,4.628981542945543,47.58930917271387,1.3705726222639991
90007_11,2.679460518291677,53.0490096242119,1.2046139429163438
90007_12,1.5584972632500904,57.934475724119466,1.119636840131112
90007_13,1.0402932817542911,61.28649385699095,1.0468319600920106
90007_14,0.28173954725942457,64.86184315225726,1.015201083956934
90007_15,-0.45328537260106255,67.7596212155407,0.9891885548131015
90007_16,-0.942462519295238,71.98201193091062,0.9510330844416489
90007_17,-1.3566257726512585,75.32851661068072,1.0142219426965424
90007_18,-1.843222184237717,79.77994848964019,0.9958272582261023
90007_19,-2.1861117994372736,82.07325701072138,1.0533335148859484
90007_20,-2.5287565615676875,83.67948613767359,1.056563935339877
90007_21,-1.3729720428298569,82.15648938939398,1.003803070894751
90007_22,1.4502559973759848,69.53477522309744,1.0033314247244474
90007_23,5.5933227113587805,53.92749987792497,1.0299624689475193
90007_24,9.144014025754327,43.42812664610804,1.1235226997751686
90007_25,12.738027581031442,36.155977464837555,1.5654147665341849
90007_26,15.227100920436984,33.89390956204314,2.524511576335403
90007_27,15.945974874114853,33.670545263599216,3.8102239141327696
90007_28,15.786244843694606,35.032715478501224,5.18362975649034
90007_29,14.847159937687529,37.34214987180703,5.256580570596463
90007_30,13.693803902974999,41.38549333427092,4.376470225282122
90007_31,11.771602291819049,47.09633325649405,2.8010117893894906
90007_32,9.837201373972784,52.61499394917099,2.207912219520195
90007_33,7.701710538847382,58.882888154314394,1.8957819656907609
90007_34,6.21891708241528,64.25021548195363,1.7053329014228455
90007_35,4.9293750985589115,68.47979726121875,1.5272391982816373
90007_36,3.887996667651741,72.70781229023048,1.3078497572572212
90008_00,10.0,25.0,1.9
90008_01,9.6,25.0,1.8
90008_02,9.5,26.0,4.2
90008_03,10.4,24.0,4.3
90008_04,10.547421113635734,23.413061085015574,3.491482459958569
90008_05,9.41435869808469,24.059600660509336,3.078194229582272
90008_06,7.772039991029104,27.500867008748312,3.2726074999440478
90008_07,6.655860289691954,31.77970699939225,3.405210066290113
90008_08,6.227573597388295,34.756128071293396,3.441383451270434
90008_09,5.794489480089248,36.94264219638055,3.349930140456646
90008_10,5.5334848453775205,39.12543098687902,3.2146391713808886
90008_11,5.429742166754902,40.18557292536612,3.1794245368310596
90008_12,5.117351854504371,41.14317904464409,2.9880519402491608
90008_13,4.968046326848461,42.43737573163261,2.7555675222726794
90008_14,4.990568208112817,43.727635188524175,2.6185712603313633
90008_15,5.001093841750303,45.4277727158167,2.521543767201903
90008_16,4.91969111050294,47.17424610602132,2.414288338456801
90008_17,4.3907392094856235,47.60199436391674,2.324281012197109
90008_18,3.9864833305310423,49.28199159447473,2.3084806728768723
90008_19,3.7843557174271005,49.46959860629444,2.2540027312085393
90008_20,3.8736464989368975,49.14155052377338,2.2990691435043544
90008_21,4.6624854383861285,48.605149384197425,2.1646972982847075
90008_22,6.043052744506817,46.889318702765046,1.8863472153777527
90008_23,7.448095356579475,44.6684142093577,1.6995632654572632
90008_24,8.627620607950265,43.23304020143197,1.6993405086891256
90008_25,8.829364990106376,41.71105627289372,2.1721306121192816
90008_26,8.879992261077422,41.46008193784781,2.5015162877888515
90008_27,8.720295774263484,41.23990436710369,2.687479526211368
90008_28,8.340049640532513,43.343901403597755,2.7260910849498856
90008_29,7.15820701838464,47.576627601534156,2.879300038055891
90008_30,6.0878601199045965,52.96390587642888,3.175615971042009
90008_31,5.416810656971691,57.03671055907117,3.2820388291362814
90008_32,5.27710913912688,60.01886557077641,3.6839845958064763
90008_33,5.272238402126084,63.07153310843587,3.705268315925351
90008_34,5.2965978612197695,65.7539519974456,3.6721372856159777
90008_35,5.342123021119271,68.14964297413587,3.632200987616139
90008_36,5.2715701800344466,70.28164036174958,3.5966368795411365
90009_00,14.9,26.0,1.7
90009_01,16.2,25.0,0.7
90009_02,16.9,24.0,1.3
90009_03,17.2,27.0,0.5
90009_04,17.26878760004748,28.077796863719133,1.3918880520776946
90009_05,16.88071388466365,30.201398942941395,1.5884212126806854
90009_06,15.173560113456185,35.284156853085335,1.225267530734275
90009_07,13.157114411979741,41.614257083398705,1.0977282758450226
90009_08,11.318828326601022,47.873209400524374,1.0555331080637962
90009_09,10.106347128390652,52.6590365863063,0.95584422378964
90009_10,9.254580162904386,56.33353874097006,0.9609962106006343
90009_11,8.594245410632482,60.903843463102305,0.987196616769907
90009_12,7.805383336362594,64.08476650504582,1.072236326344897
90009_13,7.114472209750296,67.29535053032922,1.075942220080081
90009_14,6.269935094733785,71.21032331439719,1.0366307812913402
90009_15,5.916177681163455,74.33565901969081,0.9808740795544831
90009_16,5.47795005911957,77.65634711449997,0.9715725116204597
90009_17,5.362553941748687,80.36630944480495,0.9803410905350539
90009_18,5.3453949728191805,82.92341034617893,0.9650390185403414
90009_19,5.591730228267652,84.21011990163491,0.9671036954252646
90009_20,5.597468997920912,85.4630233292443,0.9924809609954949
90009_21,6.768732160014432,80.8775246963112,1.1445705125359023
90009_22,8.502584067870819,69.71297338045358,1.2746419304413372
90009_23,10.803487947537224,60.66733101813356,1.3951589671147113
90009_24,12.884761433323806,51.39798033169332,1.4440351399302824
90009_25,14.372810253039205,47.60406583959691,1.4997627158197517
90009_26,15.663801001154601,44.68225076751883,1.7531329580624337
90009_27,17.265827271052906,42.66566349658618,2.006875719268883
90009_28,18.017307878877777,42.187706259959896,2.3969675447698084
90009_29,17.74884656649172,43.1303883606777,2.316643242589984
90009_30,16.428470961130742,47.208470336203426,1.738003912837182
90009_31,14.98160132149746,53.94312534413506,1.3259129178830493
90009_32,13.322496966597125,59.23220810805599,1.2346906030851694
90009_33,11.88363726950825,65.6530672505138,1.1258914362297214
90009_34,11.08672194867386,69.06833609358884,1.142409007121243
90009_35,10.361209236185713,71.38646526942372,1.1545096862501758
90009_36,9.843981422527504,75.06615380053601,1.0913768446200287
90010_00,13.5,24.0,2.1
90010_01,15.9,20.0,1.5
90010_02,17.2,18.0,2.2
90010_03,17.9,19.0,3.6
90010_04,17.97222046977618,19.35585375209342,2.9747601794823733
90010_05,16.991130385984025,19.853783829954555,2.3832337024075465
90010_06,14.930786113023478,25.285176900784407,1.6720381737321868
90010_07,11.768749065003933,32.119528749095224,1.2171176109079804
90010_08,9.293868877829702,39.26463847463902,1.037062432164211
90010_09,7.093030313179611,44.42201048580442,0.9391704826822717
90010_10,5.959745977416533,49.244999593920355,0.9036619952303911
90010_11,5.051791416399182,53.932611664737784,0.873720376021433
90010_12,4.058923096184664,58.755053620529665,0.8686836913123197
90010_13,3.481643727714023,63.21977637912116,0.8680155871311622
90010_14,2.902680812885001,66.75918825179987,0.836240594033874
90010_15,2.2119432489161013,70.28980650222476,0.8077274393917435
90010_16,1.5774280583001417,72.429964327066,0.8037016448995543
90010_17,1.0549267619770668,75.59758392595589,0.8546075089407168
90010_18,0.5421467930104563,78.40691642570442,0.8811389272758774
90010_19,-0.025536330682802606,80.35691616145024,0.8324392497728392
90010_20,-0.40340534258131616,81.06965315863982,0.8072527624139182
90010_21,1.0039990681253474,73.48468627268517,0.8360114323697831
90010_22,4.551699679051749,60.02718693077796,0.9893548370136994
90010_23,8.666743787020799,46.54488674584539,1.2052545090665188
90010_24,12.129048558474183,40.79962444504526,1.5683201390590267
90010_25,15.334599398824245,33.89090909558562,1.8230333905927802
90010_26,17.440114124554327,32.968480782559155,2.591003395017188
90010_27,18.393252638729084,34.28118747682033,3.548469507695107
90010_28,18.257969705317787,35.9058726092096,3.6202118515063955
90010_29,16.816262936816596,39.92698656727655,3.4443932696046446
90010_30,14.848771554148817,45.74339494733232,2.457104854938069
90010_31,12.312614929115119,51.52350112138966,1.8287861393436504
90010_32,10.147309362001888,57.1505627755214,1.4712064149274682
90010_33,8.373123569263418,61.57273918622552,1.2977544874280253
90010_34,7.3393783741172,66.18539274851175,1.270083183534531
90010_35,6.094020074663051,69.33463404037317,1.1625117646682452
90010_36,5.330750143754702,72.46315618045494,1.135661027365556
