FORE_data,t2m_lgb_q,rh2m_lgb_q,w10m_lgb_q
90002_07,12.86696394416352,24.54167919383277,2.400793025115949
90002_08,11.22615030001457,29.740346127663347,2.022097484477961
90002_09,9.735852187088,35.004615435793276,1.7881204398460675
90002_10,8.579434136268647,41.292585030347695,1.613733814712633
90002_11,7.69179600633917,47.519701882691045,1.4762564123753952
90002_12,7.091520321929607,50.257640973130194,1.2928889931147078
90002_13,6.605257089400466,53.72193347442789,1.1630673789841852
90002_14,6.154540776696014,57.235407611659255,1.0947488470874709
90002_15,5.986462981003624,59.83721241031563,1.0913751983350453
90002_16,5.919470889638873,63.19113448063603,1.0984645041191858
90002_17,5.464151492102556,66.28246881602831,1.117464668810628
90002_18,5.033656089117497,69.13252477315585,1.1098794575071491
90002_19,4.748842986576865,69.79314985776172,1.1214842153862437
90002_20,4.508868300626898,68.50835840980905,1.1795120545055608
90002_21,6.497050196077591,60.032927019673075,1.2368572055440386
90002_22,8.822982833173217,48.219665794382074,1.3603041243215916
90002_23,10.687761529853054,37.667016363874765,1.4966984550023303
90002_24,12.365629758128474,31.855670955819452,1.547904802667773
90002_25,13.91269910055125,27.048312382436794,1.7503440104609944
90002_26,14.77414866279067,23.43979691726051,1.816992952528391
90002_27,15.409203649207832,21.868123063853364,1.8846737170726733
90002_28,15.95570438823703,21.467095517049763,1.7905490572200684
90002_29,15.610491610459269,21.49879706915562,1.7149613619796578
90002_30,13.317919434755503,27.90380763788118,1.287091946279773
90002_31,11.519363314267814,34.18752265022673,1.2183334255739313
90002_32,10.005174754640297,40.26772987667607,1.220804458836068
90002_33,8.891058397019984,47.0567035203817,1.2973994603848422
90002_34,7.816186056479601,51.95626565775423,1.265215861880121
90002_35,7.019053504135986,56.12088442035664,1.2593334347505905
90002_36,6.641118459006499,58.40476384362078,1.2093566890928586
90003_00,9.8,22.0,5.1
90003_01,10.9,20.0,4.7
90003_02,12.3,19.0,2.8
90003_03,12.4,19.0,2.8
90003_04,12.297556398765312,19.06149912701363,3.6801337444923363
90003_05,11.391951110654494,20.13562026324226,3.20666285442413
90003_06,10.233563653290588,23.12034362922658,3.167456101181241
90003_07,9.086907163367712,25.649147639873764,2.744312347761855
90003_08,8.014733798320309,27.92090595175346,2.4197272663307126
90003_09,7.034066830439877,30.748313943403655,2.197128026667895
90003_10,6.103955869186514,33.74267199170966,1.9238853947289216
90003_11,5.3543729092699905,36.98691308417963,1.8012508374194514
90003_12,4.3640579640212325,40.38290606711028,1.8403133191682308
90003_13,3.378009643459691,45.04460269183465,1.674540299980033
90003_14,2.7318934627870983,48.664664708480906,1.7586586953503642
90003_15,1.7522086227836995,52.78989611402616,1.6566540706436248
90003_16,1.0416173172276435,55.86144787885185,1.6441656807573066
90003_17,0.49373240433949867,58.21244438797628,1.7714071589854756
90003_18,-0.02118079215368944,62.044778504210996,1.9209452511828018
90003_19,-0.5939934522240697,64.16159259603747,1.967419084682112
90003_20,-0.866116391636226,64.73624891489985,2.2103096678494407
90003_21,0.7392011897050444,54.585023853294594,2.3840126632145107
90003_22,3.6440591130954036,43.986209806055534,3.150398006983297
90003_23,6.9393139600674765,34.282291884497575,3.4605923125805953
90003_24,9.531827962629357,28.096302985353912,3.3931072415065002
90003_25,11.03013082361164,25.44732675764299,3.4607162775038653
90003_26,12.17249090297828,22.815974760397946,3.361038114390545
90003_27,13.173656752085726,21.300172586239658,3.2124909709482936
90003_28,13.18115586885737,19.982575507731312,3.040597531373991
90003_29,12.440972933409826,21.004861394946232,3.109866333152059
90003_30,10.850624652386875,23.842999081443523,2.6714413216265895
90003_31,9.70824043791681,27.58133945488257,2.5504464312274107
90003_32,8.436976445394368,30.301607355978785,2.3597693305557703
90003_33,7.477627754744512,33.21487651310558,2.4005233925811575
90003_34,6.565607503127562,37.28210710041527,2.430632042748798
90003_35,5.81424960766385,41.349946891100146,2.402693283363815
90003_36,5.237010296320996,45.045300354363306,2.1413253425440746
90004_00,11.95,24.5,4.15
90004_01,13.1,23.0,3.8
90004_02,14.6,22.0,2.8
90004_03,14.7,22.0,1.5
90004_04,15.159706581470678,21.13488217564657,2.4291025068497296
90004_05,14.254798074856271,21.602501109431337,2.361272298112857
90004_06,11.605561528057239,28.09092665703855,2.113367641715177
90004_07,9.384471141536956,31.974076551605304,2.090213554650161
90004_08,7.922449606112253,35.60769412377247,1.9576299659004577
90004_09,6.794712138420463,43.31648945056745,2.0546413203998566
90004_10,6.1695858957273675,49.016843737654625,1.585431371787328
90004_11,5.467118955316053,53.653408627038566,1.3708035862262935
90004_12,4.741011403132313,58.17198947981658,1.2720633497794498
90004_13,4.341964205774103,61.0491652966124,1.2036851272692426
90004_14,3.883037584177552,64.96799917998399,1.2187375750819607
90004_15,3.512406146494081,66.8225414517959,1.1445896760520204
90004_16,3.1366256368651726,69.13046402144539,1.1290038971971448
90004_17,2.4303902649304057,71.63727033526924,1.097757208731578
90004_18,1.6538455975168227,75.3026408377908,1.1177609121118117
90004_19,1.5728964492184492,74.61842348520693,1.2428175431878432
90004_20,2.1608449836784867,72.0442872836371,1.2668989667859125
90004_21,4.815252322801216,58.937719693950704,1.3061341466835468
90004_22,8.015382823350182,43.84057980004503,1.5746000238158164
90004_23,9.746116761065876,35.90351627202789,1.690296786888174
90004_24,11.417062127831258,30.984720050556987,1.6488140633268313
90004_25,12.99867326276416,26.520109478115863,1.8303220260723927
90004_26,13.912474414165997,24.045816132481704,1.8859500558922901
90004_27,14.707202080131358,22.496772260217444,1.8206292410747658
90004_28,15.309254375679691,21.41160060117412,1.837704792166707
90004_29,14.6659811992444,21.78127778934326,1.8223607503840713
90004_30,11.558666542382289,31.020027317251923,1.2006933021819746
90004_31,8.63924706814427,43.4436933936327,1.1506756681527264
90004_32,6.519846695405819,53.229402164904315,1.1266218757203015
90004_33,5.298711048767266,58.049550330855524,1.0793137752564121
90004_34,4.755382032144116,62.8882041668806,1.083448880393856
90004_35,4.398010327391897,65.19368829561016,1.0895659452638686
90004_36,4.0545266041609995,66.40229336516904,1.0895659452638686
90005_00,12.75,19.0,3.75
90005_01,13.6,19.0,4.1
90005_02,14.7,19.0,2.7
90005_03,15.8,17.0,3.7
90005_04,16.24037648396098,16.34087267302113,4.09168397271498
90005_05,15.46939591344322,16.417474989609243,3.7350581775228267
90005_06,14.281659886425617,17.949501615993228,2.868114685298386
90005_07,13.27333633376017,21.026014580757046,2.202696269646102
90005_08,12.013809805976772,24.075831705926312,1.8522409068903207
90005_09,11.110075209913688,27.485117610072557,1.716387239723128
90005_10,10.007221294301354,30.46580647640657,1.6151376057838647
90005_11,9.080009957528087,32.952846106323285,1.6976893912900917
90005_12,8.213685684823131,36.63378918885271,1.3122746450989435
90005_13,7.418930698166161,40.24042572218736,1.2527907232953583
90005_14,7.268328544060177,43.080458570131945,1.2270169212470392
90005_15,7.017452144121792,45.361562778695316,1.2064954856729326
90005_16,6.705061839466391,48.47338908020065,1.1385497813209697
90005_17,6.085252394859381,50.26023297676872,1.1492368462203306
90005_18,5.7103267102366395,51.438624655819744,1.2177778784117201
90005_19,5.382655834232507,53.63258242171183,1.158396681652113
90005_20,5.871193977623163,54.4340300843735,1.1592728765388907
90005_21,7.801348483478847,48.16453703388221,1.273856965530527
90005_22,10.274999417137995,39.48679573732078,1.7028167355728299
90005_23,12.282599328915667,32.72275987645454,2.051382255271371
90005_24,13.690798715352932,29.72644316076997,2.385802666095553
90005_25,15.220892565745721,26.196707490632082,2.759478540366489
90005_26,16.062189524201067,23.998912317204166,3.158026751711363
90005_27,17.073263149509028,22.033131638961496,3.284372870197912
90005_28,17.420291314446423,20.996552374451188,3.130547383482366
90005_29,17.00591513374989,22.09497073463203,2.971126670218507
90005_30,15.241709496927307,25.269087512901745,2.04746094262601
90005_31,13.615585346636776,31.209932020154145,1.5716547851167721
90005_32,12.064898386565986,36.5217427447916,1.3207557938672003
90005_33,10.774598410943012,42.87853926740274,1.216604510843807
90005_34,9.101082385790733,47.2311897456756,1.1764794877196327
90005_35,8.149644739517532,50.29143629213902,1.126695738834897
90005_36,7.097666969461207,51.797844578136456,1.1621091554683867
90006_00,12.4,16.5,2.9000000000000004
90006_01,13.5,14.0,3.2
90006_02,14.4,13.0,3.0
90006_03,14.2,14.0,1.1
90006_04,14.12423827182818,14.63414441014458,2.304778172982349
90006_05,13.18774303719765,16.607172037705993,2.2067179468098113
90006_06,11.531937060645191,22.368159432318954,1.7460081159857104
90006_07,9.967992568601147,27.852453514283802,1.448905437533557
90006_08,8.602563050559715,34.193032082109504,1.2837099247282862
90006_09,7.538489744361511,39.93906093999062,1.2781766776700814
90006_10,6.634145200970741,44.954420050554845,1.1466521419875457
90006_11,5.869533689517438,48.122903676307665,1.0983772018958746
90006_12,5.355515598952188,50.34792985442236,1.0796207518602066
90006_13,4.8047865062256845,51.611467179652685,0.95926168536997
90006_14,4.52428847472026,53.706134809015644,0.9285718140759377
90006_15,4.057201595274264,55.576378062781714,0.9142425680177003
90006_16,3.5379617658666516,56.23895941518908,0.9587259661888954
90006_17,3.017174768429363,57.21890161199255,1.1195421575783746
90006_18,2.870772097885252,58.13445193118851,1.1564775220124297
90006_19,2.6461743543590317,58.89616828419615,1.2003530397897606
90006_20,2.326093072448236,58.99179027729065,1.3544456248563563
90006_21,3.114782936840294,57.71821804120676,1.2665291292239378
90006_22,5.953620142228575,46.16082867386272,1.3955189193665503
90006_23,10.6008198886394,27.664100983318765,1.6199809967364571
90006_24,12.876303773485278,19.805054392150662,1.936445006708944
90006_25,14.3352482986157,18.19344271514598,2.1603278048749646
90006_26,15.16423017558221,17.227239130694453,2.445273398898446
90006_27,15.69164584854942,17.30313996171912,2.556707610605411
90006_28,15.231573386598638,18.17531563313682,2.3915538093344293
90006_29,14.379977828678172,21.704261415061467,2.1012247645190683
90006_30,12.308849855362714,29.028432617782492,1.5422035982363058
90006_31,10.095812250969914,36.99990951200261,1.1849919912692695
90006_32,8.325781766385951,43.916602209141715,1.0627702743556116
90006_33,7.006635498210884,50.63840238561187,1.0058708557437548
90006_34,5.916089332547925,54.618670380231364,0.8562806218903959
90006_35,5.387031740914413,57.634460778696734,0.8731443393806513
90006_36,4.7018435133458,59.43531779286659,0.8587891681104989
90007_00,9.8,24.5,3.4000000000000004
90007_01,11.4,22.0,5.2
90007_02,13.0,21.0,2.2
90007_03,13.7,21.0,5.5
90007_04,13.619130322202842,21.288020215752216,5.639099886846616
90007_05,12.504180701456395,21.522154506648594,4.271847448452412
90007_06,10.766551377925502,23.758180144860773,3.528086306795956
90007_07,8.789944506063962,28.573318296062816,2.6102190480719045
90007_08,6.962317285233196,34.783776193261225,2.007387408013472
90007_09,4.905886290128631,43.85550512669663,1.738027919325624
90007_10,3.0014156107864927,51.48347384119438,1.7533463581781796
90007_11,1.7308950869120736,57.169457979473634,1.5667490978084173
90007_12,0.7586891128840351,62.01554828009086,1.3280448583133826
90007_13,0.3817874021839238,66.10574630575832,1.2293643307888298
90007_14,-0.4686279890465557,70.44118675472622,1.0445024730064214
90007_15,-0.9855010051151218,73.80049977723951,1.161134071331638
90007_16,-1.52789118522922,76.46966143684622,1.1497184420617217
90007_17,-2.0858193773079434,79.87484990117362,1.1311500218975294
90007_18,-2.844113597564914,81.86685412367754,1.1230628281611323
90007_19,-3.1222919569803653,83.0465858078893,1.1113944249620396
90007_20,-3.3724465170585254,82.37188707301853,1.1127809572409242
90007_21,-2.0544615352632567,76.98273077376487,1.1317024956386752
90007_22,1.4053120741254395,60.12383106258194,1.1292440903528613
90007_23,5.528687057797205,44.4060891288018,1.4387741670578413
90007_24,9.69438107061332,31.068898922808945,1.4825424833893974
90007_25,12.19239912946405,23.850803114133086,2.27757909749264
90007_26,14.041430384783096,21.026475948770376,2.8803077524092284
90007_27,14.092142358766203,20.556722519156235,3.4061635298522903
90007_28,14.33882996438082,20.43175317592427,4.341217752197971
90007_29,13.297723921501749,20.77559076408909,3.8745720172211047
90007_30,11.672925255880324,24.248863985311964,3.21764791807956
90007_31,10.026115385741184,28.214709867082306,2.6560565378734116
90007_32,7.849549862360978,35.62258079128224,2.059358300346404
90007_33,5.773963313316474,44.2308286300812,1.7484833664543615
90007_34,3.5854176812803904,51.48644802546577,1.600135377502078
90007_35,1.77012026204563,59.09694965865405,1.3651724148316402
90007_36,0.7197547124579867,64.65530073907604,1.196955012636326
90008_00,1.0499999999999998,42.5,7.4499999999999975
90008_01,2.3,39.0,7.8
90008_02,3.2,39.0,5.9
90008_03,3.8,36.0,5.3
90008_04,4.245145477163711,35.154938073535135,5.915286521219811
90008_05,3.651061859683406,34.972776239135584,6.319033984013956
90008_06,2.6717550174075373,36.93896957953097,6.708754559404977
90008_07,1.717300285926042,39.68750482163919,7.425412604489448
90008_08,1.1841066577517112,41.40365032079115,6.81921209403696
90008_09,1.0163899543051447,41.87011723584125,6.698595905375509
90008_10,0.5979737449127455,43.20534947365742,6.429720961631495
90008_11,0.18860171276966328,43.96567816385925,6.53687850927235
90008_12,-0.12020992324319349,45.06034913738147,6.334170803558661
90008_13,-0.24832766593092842,46.334906514766494,6.339913288401746
90008_14,-0.35678408626017155,46.99681560954203,6.4710761978530025
90008_15,-0.6033926899432894,47.60801934354956,6.459242720980803
90008_16,-0.7980706525663596,49.03711462623943,6.192812964272111
90008_17,-1.0643400161932963,50.00733951715493,6.164102776391922
90008_18,-1.234968769776488,50.64768479140743,6.276726385301441
90008_19,-1.4913432970425125,50.67338399935123,6.381794171465113
90008_20,-1.7900983385336298,50.849390744201614,6.531120045828625
90008_21,-1.1130839165895812,49.239509312513356,6.351900307990246
90008_22,0.005007809767803593,45.65592303203726,5.833656148205585
90008_23,1.4577244456416258,41.8662617731878,5.260489205465964
90008_24,2.9728648392811956,38.675849781259146,4.677253196892416
90008_25,4.587570050765512,35.40074515430813,4.6463925937276835
90008_26,5.910411537323389,32.33272447651332,4.486209667536891
90008_27,6.629627494757106,30.937688455412072,4.357696866494146
90008_28,6.73732209664377,30.959869436662792,4.226039703617388
90008_29,6.04814473563197,32.253734970168644,4.132594233875176
90008_30,4.687204725885641,34.60908540515412,4.22135078783212
90008_31,3.4449880852993395,37.73398400578353,4.244160893406326
90008_32,2.7424909105551944,40.18804416437801,4.173283612699891
90008_33,2.27613322693638,41.06310355470583,4.148119366975943
90008_34,2.073026321229807,41.89489483157107,4.128363851759672
90008_35,1.9642390320718341,43.092051452177024,4.131086223953752
90008_36,1.7393071528023585,43.91807864068028,4.097788644034107
90009_00,12.7,17.0,3.9
90009_01,13.5,18.0,4.1
90009_02,14.5,18.0,2.9
90009_03,14.8,18.0,4.1
90009_04,15.601430933506245,16.91421777232246,3.8917634774949104
90009_05,15.47557900145388,16.82101309185248,3.6777277582232473
90009_06,14.6660199163009,18.788277031856715,3.047636833139221
90009_07,13.65087463731666,20.006314823431588,2.5979166863078644
90009_08,12.843074196880583,20.5413827386017,2.429801586458303
90009_09,12.199182060270116,22.60940540196151,2.273250612595574
90009_10,11.341739474294938,23.27146455005375,2.3570044182464924
90009_11,10.687642985206246,23.712142368913028,2.3112798553305254
90009_12,9.99616799341411,24.386334906008816,2.2913421700954673
90009_13,9.233618072121821,26.47487699450375,1.9078805303799309
90009_14,8.648001102698293,29.636677041735847,1.5984235492971475
90009_15,7.714780349350544,31.501421584840173,1.413157267635211
90009_16,6.960789581411571,36.0115574838769,1.300389786379749
90009_17,6.3618202219902615,39.529170266119195,1.1672608129408477
90009_18,5.732649171583523,44.7807449615134,1.0853971843313814
90009_19,5.413781642885378,46.359333809096924,1.0362476156718896
90009_20,5.362162900546568,47.55056253410443,1.0633725656883406
90009_21,6.712692251688772,46.71959865643078,1.151546186866394
90009_22,8.74836902579075,39.76297834307969,1.3528638835652833
90009_23,11.05955994298118,34.287715571379515,1.8044703265974766
90009_24,12.750673861353345,30.62341468888597,1.8048703038225657
90009_25,13.930636869993666,27.10297841373269,2.1987594493998928
90009_26,15.040436025966684,24.538089160616227,2.391636275755309
90009_27,15.794657588536593,22.575086672607636,2.074153453729335
90009_28,16.188725174774937,21.13645732118539,2.086575923013764
90009_29,15.26517435663498,24.586815041080868,2.104384667175395
90009_30,14.225788429456252,27.978415403539522,1.7653299668902331
90009_31,12.919387855907798,33.956075538569195,1.4479891987544344
90009_32,11.432041841767516,38.959213354132956,1.214637735273753
90009_33,10.442633515064141,42.62934431871568,1.1149485370458654
90009_34,9.688146327268631,44.290445730825255,1.048722588945038
90009_35,9.042902376684278,45.85617657834338,1.001139977070171
90009_36,8.401234377556792,47.889665830734614,0.9660442922576394
90010_00,11.05,19.0,3.6
90010_01,13.2,17.0,2.7
90010_02,12.7,19.0,1.2
90010_03,12.6,21.0,2.8
90010_04,12.73639590941055,20.659171136077614,3.4995765964357903
90010_05,11.959728173087916,20.942323019699263,3.1680254089834037
90010_06,11.244112373835705,22.504421361649044,2.9041860196525398
90010_07,9.945090996499202,24.429693021341354,2.8531293772607995
90010_08,9.283615282532114,27.119581193899023,2.387344484595198
90010_09,8.463623002871056,29.687944629175774,2.172618379086534
90010_10,7.926029041577191,34.61910761026957,2.228844473409386
90010_11,6.994739456943942,38.32234542925203,2.132636733614684
90010_12,6.2584169134621845,42.520948449280716,1.920629028687708
90010_13,5.6329748628632235,47.44431234884409,1.6256185798775487
90010_14,4.748317079111313,52.17760592987262,1.3295250633662434
90010_15,3.638853838688577,55.276190608970424,1.1453056012704834
90010_16,2.6639157073668076,58.56511181753612,1.0411349971298007
90010_17,2.0728934697226964,62.37242210104683,0.9229710121230872
90010_18,1.3939948639888846,65.63719922206177,0.8727297672647334
90010_19,0.8943704946350685,68.264533714145,0.8722128204838004
90010_20,1.00828258162168,68.55730558087241,1.1559819448142648
90010_21,3.620668692562933,61.00571884911959,1.2960143818519059
90010_22,7.287699240920008,45.272600523917475,1.3772906994137868
90010_23,11.234395215673874,29.496358443830605,1.5901649356412058
90010_24,13.080443832316998,21.116873042758943,1.8944051984219277
90010_25,14.575861580982783,18.468328830711485,2.2870480686633137
90010_26,15.104134643412358,17.600379090042967,3.284145369940569
90010_27,14.950293753524072,17.447203279268095,3.5234167762248765
90010_28,14.883843234841262,17.795579018256653,3.5294832607036017
90010_29,13.968219590246276,18.263834869874586,3.0617119932376142
90010_30,12.102651674189183,22.78123595581671,2.1169229858738126
90010_31,10.0983494208587,28.101077035660513,1.6171918597537784
90010_32,8.119351505686554,34.78087683761317,1.308691099123033
90010_33,6.85541997502035,40.727082808020654,1.1588579574698188
90010_34,6.095439037849739,46.05285895620409,1.0131209130959185
90010_35,5.088722703916153,51.41479326797993,0.8977143570459761
90010_36,3.96073422102666,54.96139289957779,0.8230753400988615
