FORE_data,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M,t2m_catboost,rh2m_catboost,w10m_catboost,t2m_catboost_q,rh2m_catboost_q,w10m_catboost_q,t2m_lgb,rh2m_lgb,w10m_lgb,t2m_lgb_q,rh2m_lgb_q,w10m_lgb_q,t2m_lgb_global,rh2m_lgb_global,w10m_lgb_global,t2m_lgb_global_q,rh2m_lgb_global_q,w10m_lgb_global_q,t2m_catboost_global,rh2m_catboost_global,w10m_catboost_global,t2m_catboost_global_q,rh2m_catboost_global_q,w10m_catboost_global_q,t2m_seq2seq_global,rh2m_seq2seq_global,w10m_seq2seq_global
90001_10,11.5,58.0,1.5,10.977,64.33,2.514,9.102190145128603,71.48521768093278,1.2173174120742574,8.990770162150989,74.15615221056437,1.247738741633407,8.49060727671594,74.36802515284654,1.2750666380781421,8.469028034780374,75.45337638581437,1.2905893914079405,8.801345910573549,75.79820106989548,1.1471435767421687,8.830287129600542,78.55519189922154,1.1122046841460291,9.707568351676432,77.3119361786578,1.0986218126276364,9.287990249918524,77.61120073859027,1.1009219399971664,8.29679012298584,81.7160873413086,1.134372353553772
90001_11,11.5,56.0,2.2,11.454,65.90899999999999,3.358,8.959179802188016,74.2670553074865,1.3467902150237303,8.701904894509035,75.30746020688106,1.3565106628286363,8.042303203417944,76.49366451606663,1.4325976077526557,7.842106499114587,76.47236157333154,1.4772603456721685,8.498756136353919,77.57978207844977,1.2263946743474496,8.556316040926774,80.42925525968442,1.2134128204632553,9.465590549322993,78.98802627947086,1.2139109282527218,9.06056120389743,79.25668816208241,1.2733456147834648,7.909228801727295,83.3729019165039,1.2295022010803225
90001_12,9.4,64.0,1.9,11.29,66.893,3.301,8.750942104756339,76.22975574507629,1.3659713738555173,8.265644929410843,77.73715246100625,1.4371776124154712,7.795621796302066,77.30050588542731,1.4983062371587272,7.416708060430804,77.72775839362117,1.5204826188278473,8.134404700717301,79.10370933411717,1.3192559397784298,8.160588059129891,81.36678805015765,1.3135312228914235,9.252958154166102,78.51610648874376,1.3013830410533052,8.986861969760414,80.3915245174263,1.306678429085515,7.612987518310548,84.4054946899414,1.2320842742919922
90001_13,6.5,77.0,1.5,11.291,67.457,3.3960000000000004,8.635842260726733,77.92981352081118,1.369676248678056,8.177899557937357,79.87663035182659,1.4331155032407503,7.727417138334212,78.96012378555208,1.5577988272636454,7.486669823406113,79.80412593088238,1.7113083865377232,7.773575770936942,79.08348266486567,1.371529288364771,7.882865605688572,81.61267983948802,1.4002440915575247,8.99301080197527,78.22919910081225,1.3795728650927377,8.780659613378543,80.5502036894741,1.3707491219321022,7.383188724517822,85.02251434326172,1.221725583076477
90001_14,5.6,81.0,1.5,11.061,66.808,3.306,8.317540087569878,79.72858243354172,1.321284498325033,8.127317064075353,81.62551180634472,1.4102016448298818,7.763774275760378,81.089466033098,1.7396422347199716,7.416939362559787,81.43772254298966,1.7521125937279272,7.597010879149574,80.11600823606828,1.380093621161204,7.640505309194429,83.06511756663545,1.4036426431366689,8.682773340047323,78.43139481391664,1.3836853065342016,8.71928970931415,80.5969157301303,1.3801975851570905,7.172175884246826,85.29264068603516,1.1859511137008667
90001_15,4.5,85.0,1.0,10.189,66.329,2.647,7.904550976511836,81.35237471700243,1.2851058578406451,7.793084499981375,83.10432376606481,1.3239239202106432,7.415880814853848,81.28076352592512,1.6134170281046472,7.27519460904745,81.58738485275731,1.6847026773424083,7.277317769554273,81.58782415506172,1.2985141433476413,7.260378457032597,84.17390458657177,1.3843451564076985,8.54569069912743,78.70683213710952,1.3088873545213062,8.568889315907624,81.15820989907829,1.2972231501253697,6.8526268005371085,85.41278076171875,1.1315228939056396
90001_16,4.1,86.0,,9.865,65.465,2.547,7.366443156386992,83.5845005171646,1.2488789539774523,7.378297388706949,84.37116605352752,1.2794965346838068,7.393446355585397,82.25733704008813,1.5647687136471642,7.138450250406373,83.93053431274441,1.651214216452214,7.077214384420853,83.15882398118629,1.2802155177324648,7.025316596865653,85.38528350111673,1.3454335342915535,8.069923547651065,78.90084304365641,1.2821003687831012,8.13300972774625,81.99489291448785,1.2463261988608765,6.514249801635742,85.66572570800781,1.12418532371521
90001_17,3.4,88.0,0.4,9.584,66.024,2.652,6.9385258437822,85.12435171503266,1.1571909774476117,7.0216847964435125,86.28054480357218,1.2148057553467229,7.1631355958242855,84.50355599324763,1.5205490344863484,6.6037716202798125,85.52004515037505,1.5630024490472954,6.72457721527982,84.70514971211547,1.1755278514925744,6.636080682230822,86.90544417264984,1.193361416058137,7.504413612785253,80.13302518356556,1.207574041898111,7.546669798873645,83.93151836768881,1.1940918375946945,6.2266597747802725,86.36626434326172,1.1562975645065308
90001_18,2.9,91.0,0.5,9.277,67.449,2.747,6.707797319439825,85.5583793513911,1.1182328490514122,6.25633347197451,87.10140870867184,1.2016896321280532,6.582038347411653,86.8131095781319,1.5216431221415783,6.207933074085588,87.79047793384724,1.5351190592868451,6.449760632358424,86.1303657990929,1.2091278700607575,6.393677348597063,88.02960506569023,1.234609598386658,7.2363491982350805,81.7094095202134,1.2141584313014806,7.302659695373687,84.59590894634276,1.1775303981540526,6.034737586975098,87.51628112792969,1.1761914491653442
90001_19,2.7,94.0,0.6,9.06,68.16199999999999,2.596,6.621207980685306,86.61891586817654,1.0818915900545762,5.963903267957193,87.85303546898143,1.172760757374385,6.088796861863639,88.24139051696406,1.4777070233263825,5.952629167229277,89.34353224879291,1.4706089554796569,6.196280987205691,87.23344383039299,1.1451304402948201,6.181181325747981,89.04217641024765,1.1319309898634071,6.83502578119909,82.56598123042376,1.1678234517157315,6.904194097044918,86.42777535344734,1.1557890903294323,5.9351863861083975,88.37466430664062,1.1784427165985107
90001_20,2.8,94.0,0.8,8.793,69.405,2.537,6.345648062550096,86.98072366500713,1.0153467194294776,5.54469899202934,87.76449957450933,1.086647773652635,6.1504787994294094,88.0154582983256,1.3226342006458274,6.372727141004575,89.3905867219537,1.3020122071359947,6.310301928209503,87.52086353858145,1.1174460933062569,6.3433323279042675,88.93800908573729,1.0640177295195885,6.7464751865072845,83.55623317441672,1.1317283807401064,6.795276157133382,86.11521909059,1.1441696781507935,6.200276851654053,87.73422241210938,1.2072559595108032
90001_21,4.3,94.0,,12.055,58.452,2.8560000000000003,7.540029014407081,82.80764634682771,1.0686186558678004,7.109972087917947,84.33951979328525,1.0857474019818243,8.396448535521909,82.00011570973545,1.2818101558463701,8.33396130536833,83.11630350172629,1.229610455163988,8.136194647910827,84.69332184586322,1.1549407920416446,7.912541970600071,85.81560148960935,1.0977117627546733,8.063276286284747,79.1445237722117,1.205866231314822,8.497658507992243,82.52399794100481,1.222566556830169,7.337711334228516,83.82279205322266,1.2329916954040527
90001_22,8.4,77.0,0.3,14.813,47.882,2.417,10.7913750106207,72.19037025383736,1.1984693303002136,10.497686292396438,74.60975921870487,1.2150629213779065,11.220673006722,71.76640210297337,1.4304250249709738,11.073921079555486,71.71663724885823,1.3495685731339115,11.289644428844287,72.95073469326394,1.2380132201053105,11.065787044844585,72.83987542524727,1.2145602371341555,11.092548608987382,68.24467305972472,1.2588363688186983,11.476031498791313,72.27271838375195,1.2723152259005277,9.480579376220703,73.99050903320312,1.2699847221374512
90001_23,12.5,59.0,,15.755999999999998,43.57100000000001,2.787,13.324837064748225,62.04787442700454,1.3982647577614566,13.122382902651966,62.67155171727038,1.4400460724828843,14.01264272707736,58.18258770737429,1.7226163042692828,13.518013356365662,58.56051919543911,1.6598682707256318,14.25620732474237,59.312592890675184,1.3556375637524745,14.025575657751036,59.369765292050026,1.3124793393457963,13.698218530566153,57.781289697001974,1.3545578978466872,14.141927191046864,61.68119314900309,1.3734563514281541,12.004441261291506,62.58129119873047,1.4167418479919434
90001_24,15.1,50.0,1.1,16.236,41.363,3.626,14.948399044523786,53.99813260899924,1.7408262194424093,15.041715717649556,54.24028626773426,1.7033914750098185,15.449382287087642,52.87226324599805,1.9745202554682808,14.973695653743858,52.27820889535114,1.9059982628021384,15.645381615512655,50.81967606376611,1.6098431931069517,15.513150903505533,50.694689375561026,1.4991630044129514,14.991667004522446,50.409694935509826,1.5608168620094451,15.521160778994293,53.88655026017212,1.5498185235236672,14.04938793182373,54.78013229370117,1.6046332120895386
90001_25,16.7,45.0,0.6,16.976,40.683,3.608,16.140457572989778,49.11812286888113,1.7529914674411122,16.31219146686991,49.329155893937205,1.8200898733784523,16.317153961197207,47.55753417591252,1.9154115789213093,15.732921224791367,48.56458355299076,1.907224367202419,16.472514720730214,47.01314371002717,1.6492011771409265,16.673020397794613,46.81294055144699,1.6796267906047615,16.15456920894923,47.32807213961363,1.6555712269092109,16.649551951342044,48.848307935146295,1.6922141458373912,15.15377426147461,49.26949691772461,1.7282840013504028
90001_26,17.5,41.0,2.1,17.820999999999994,40.059,3.563,16.90875577513709,45.921841777593755,1.862198398945791,17.416465097644892,45.700082054238656,1.9625184808535456,17.124697947947862,45.16385509768712,2.031743551307785,16.729465224017037,46.584344935843504,2.024478936892688,17.164415381249768,44.576864639578936,1.7284296673823054,17.323449263972,44.87066152844993,1.8087719216357268,17.16126617700182,45.10048885133497,1.8083978495342388,17.419628205264914,46.16895058606431,1.8550427642838831,16.118741989135742,45.3438720703125,1.883599042892456
90001_27,17.9,40.0,1.4,18.53,38.711,4.186,17.511315472451493,43.512781607105474,2.0363686370152423,17.836575649182233,43.996296123771884,2.1478994048443574,17.566335045437288,43.33990639476518,2.1708459848706103,17.153044075646193,44.85430540601799,2.179378591000204,17.62398390993534,44.301224702458676,1.9689229442161216,17.70868355872362,43.7559741402586,2.058488986141366,17.735060485060515,44.13008616971131,2.0847303257496206,18.089735367559637,44.99209198825821,2.0606860535655955,16.949506759643555,42.487388610839844,2.121880292892456
90001_28,,,,18.941,35.293,3.803,17.52707799877415,42.55717755440532,2.117639195348442,18.09017489957348,43.15278788833935,2.2181804604623627,18.192892224916577,43.04949746683792,2.2603575171037336,17.648026522816362,43.9433954845963,2.2283555099219163,17.822238525268904,44.25832931256713,2.0948070892927317,18.011861157205747,43.53577972713386,2.1405615211621414,18.036227320293005,44.01672791652441,2.155610241004057,18.24283729239055,43.86106284729614,2.1471695995018547,17.198881149291992,42.05459213256836,2.1660070419311523
90001_29,,,,18.863,34.31,3.064,16.971495948742753,44.612582964161575,1.9268776494725204,17.374771639062015,45.14067728881532,2.001886666196874,17.73935328668491,45.36721209455804,2.1080787714125364,17.181611359558985,45.99566066361922,2.0286323536439816,17.359245728008133,47.30878310126146,1.950867671909852,17.66161392999188,46.610716687378044,1.9659340182221292,17.68741051136511,46.32942846059056,1.9462943700015969,17.79608445115666,45.39417652938496,1.9610120785881195,16.623908996582028,47.28185653686523,1.7798593044281006
90001_30,,,,15.139,43.721,1.436,15.409327987932002,53.913934871237494,1.305573087287461,15.454287008582954,54.58516511812842,1.4249829781958825,15.47608989239558,55.10017114800797,1.3730299729838455,14.957968826376426,55.00245172101368,1.3637110746494756,15.271617642409725,55.99265603806362,1.3001045875428692,15.460141949645731,57.772866403347905,1.3012108328463972,15.663617462052276,54.326293468817894,1.3194669881072287,15.716755509838187,53.31870593057052,1.3245547749577613,14.789841651916506,58.10606002807617,1.1046481132507324
90001_31,,,,13.933,47.861,1.219,13.585481531606609,62.54076084614513,1.1673489363741376,13.42791784651182,63.02965180888581,1.2085240074977497,12.567621682321937,66.23074225467873,1.1874172878238112,12.593656394203448,66.69389253743793,1.1694558947397111,12.895134365603163,64.75245818287401,1.0521751828222832,12.51482875982135,67.95961106087059,1.0770771544602131,13.506693053901564,63.29467999731774,1.0638379038601342,13.377727222836228,62.820411100402204,1.069685940128487,12.718426704406738,69.09946441650389,0.8071186542510986
90001_32,,,,13.283,49.521,1.749,11.579206349414575,70.08397189975024,1.1300623396660538,11.74828411293205,69.19314792572351,1.1612045006281777,11.06080917991831,70.63235146384166,1.2078624784772425,11.3932853986859,71.91816401899744,1.195935330658227,10.892052398370895,72.4809436565576,0.9656770110514789,10.735356441959023,74.80746355450043,0.968998301006554,11.954529429805794,70.35548018409635,0.9666369748537168,11.557230433986723,70.59773153442553,0.9523465018831678,11.242070198059082,76.35843658447266,0.8327981233596802
90001_33,,,,12.78,51.107,1.949,10.62058124927098,74.2662185102785,1.2037289285593178,10.347158178992718,73.71291219699323,1.1744105245303345,9.921982987836182,75.09438321825266,1.1949881022316506,10.446118378501179,76.11682635143191,1.2061135437337602,9.668566495294103,76.19181071027086,0.9980003102414744,9.68542833673128,78.7311688448693,1.0602600467358605,10.871696163952636,74.22733315087056,1.0064287815013755,10.646788513379557,74.59537428368138,1.0159040212566215,10.253866195678713,80.24583435058594,0.9599232077598572
90001_34,,,,12.476,52.31100000000001,2.541,9.917228406761092,76.88630609163614,1.2716898557856298,9.539121921828038,76.23292428464264,1.2268975368906003,9.15828450480444,76.44520192301403,1.2990167546513969,9.951267978008945,78.64107112741128,1.3312027504922628,9.118897065762713,78.71050764157373,1.1069995540970647,9.14756874941386,81.44106933656674,1.1057761535745514,10.255246185214776,77.36014447909045,1.075235704477712,10.078540913629585,77.65335610461939,1.0962086906782598,9.554469108581543,82.58501434326172,1.06884503364563
90001_35,,,,12.045,54.412,2.5610000000000004,9.568449699661217,78.31919916047389,1.3504306200753733,9.287558898257824,79.29649188803873,1.3124796450561635,8.851910453120695,77.46672164592647,1.4260247489937243,9.589309798533346,81.34110434401867,1.4742609816540984,8.899672966606392,79.97792614881926,1.2403624544757297,8.93667701012058,82.02982436755076,1.2514551295596568,9.905084684877057,78.89095924227192,1.166946315063828,9.620813510328137,79.31606648990359,1.187185606265702,9.13956356048584,84.3123779296875,1.154277801513672
90001_36,,,,11.816,56.153,2.7230000000000003,9.53531338041794,79.056652785468,1.4017895397991744,9.29843730911883,81.24965084997937,1.4074700815719208,8.946361006598512,78.5022647750778,1.5197585170979522,9.245090784666736,81.89326433086983,1.555124721737268,8.640107693319916,80.63929775088384,1.304957210506368,8.679137547910601,83.31377309820625,1.2886747238245722,9.610003192460773,78.27764371448417,1.2364902976635386,9.401348631340005,80.412962957619,1.2394093197095752,9.015091896057127,85.6633071899414,1.146468997001648
90002_00,11.9,53.0,1.5,15.705,45.631,0.926,11.9,53.0,1.5,11.9,53.0,1.5,11.9,53.0,1.5,11.9,53.0,1.5,11.9,53.0,1.5,11.9,53.0,1.5,11.9,53.0,1.5,11.9,53.0,1.5,11.9,53.0,1.5
90002_01,13.3,48.0,1.7,12.879,46.593,1.51,13.3,48.0,1.7,13.3,48.0,1.7,13.3,48.0,1.7,13.3,48.0,1.7,13.3,48.0,1.7,13.3,48.0,1.7,13.3,48.0,1.7,13.3,48.0,1.7,13.3,48.0,1.7
90002_02,14.3,46.0,0.7,13.909,46.808,1.737,14.3,46.0,0.7,14.3,46.0,0.7,14.3,46.0,0.7,14.3,46.0,0.7,14.3,46.0,0.7,14.3,46.0,0.7,14.3,46.0,0.7,14.3,46.0,0.7,14.3,46.0,0.7
90002_03,15.5,46.0,1.5,14.967,48.463,1.7919999999999998,15.5,46.0,1.5,15.5,46.0,1.5,15.5,46.0,1.5,15.5,46.0,1.5,15.5,46.0,1.5,15.5,46.0,1.5,15.5,46.0,1.5,15.5,46.0,1.5,15.5,46.0,1.5
90002_04,15.9,44.0,1.6,15.839,47.802,1.949,15.973651125516405,44.329988180615224,1.5998966597797208,16.321741168456978,43.879521482011754,1.6451962756248737,16.542668593905795,44.89099241318447,1.6123024359730846,16.59828348350714,43.604909803648454,1.6758636166472491,15.939032234065596,46.11827816577032,1.6724201833668066,16.106989948726987,45.37829283115715,1.6794776228098929,16.126516451250918,46.10205150113097,1.5635715812269635,16.14026216385134,45.45280013943284,1.619617162571949,15.65599250793457,43.51313781738281,1.5538947582244873
90002_05,15.9,46.0,2.0,16.253,48.255,1.606,15.956825081616905,46.986758936353645,1.4390467373356273,16.086458829652432,45.271695141867724,1.4386625227306231,16.541602056727914,48.14144123720146,1.4749008540635822,16.56944678673748,46.61068738934298,1.4948644252978045,15.425078282892663,49.16887906277407,1.4060423743978296,15.63711297102539,47.97664290457738,1.3495016698040632,15.968754620615213,49.26277360196677,1.3797109212549268,16.035673650571447,47.93645915553854,1.4582132155613778,15.369725227355955,50.67132949829102,1.3530831336975098
90002_06,13.9,58.0,0.7,13.365,56.528,0.545,14.112087443471026,54.51788353352256,1.1109950890738047,14.200224921903796,54.419528786947254,1.1086617802954348,14.436221282147017,55.39221203052399,1.0917567509591637,14.821858823932908,55.84067103439122,1.114730235843994,13.538472028701294,54.91182079036742,1.1121239519228543,13.88392101727381,55.51288006420183,1.0654003704779478,14.180572379130531,56.1077847794735,1.0543648258149607,14.148192634027376,53.98543653706784,1.1129452614510744,13.677903175354006,60.92806625366211,1.1749075651168823
90002_07,11.1,71.0,,11.934,60.232,1.495,12.204705747700338,62.548422926293604,1.045525484772868,12.946263736785154,62.525536149374894,1.031751181840753,12.406204896239176,62.05315069662858,1.0370351125920387,12.838792527347195,65.11659744763003,1.1059764184183871,11.280027120106,61.04671566934851,1.0219220211642264,11.624861617365784,63.15088218641776,0.9066628445417141,12.140778415429473,64.78374483509543,0.9432962690930112,12.057219787450046,61.211925441151635,1.0064042720799666,11.75448226928711,69.98458099365234,1.097240686416626
90002_08,9.6,77.0,0.4,10.998,62.799,1.639,10.667162098607092,69.47886026420605,1.0320449204517177,11.209059013309245,70.21844867961994,1.0032869224244596,10.719765822991317,68.84581738560472,1.0658234487878884,11.094504206728747,71.05084596211907,1.1192229482249745,9.631744285144784,67.71672774332059,0.9425419799895182,9.730368966041272,68.93648818899922,0.9283801758017022,10.74575358058172,71.32195410586665,0.935250721308552,10.368067456645264,69.28151055423376,0.957589842614978,10.407684326171877,75.47016143798828,1.0297867059707642
90002_09,8.6,84.0,0.5,10.694,64.824,1.7080000000000002,9.957098959379744,75.11691874816859,1.013175399028899,9.754590507971763,77.40585841616759,1.0174655432203092,9.711965200460481,74.02783554043468,1.0767704113786778,9.954512346819127,76.28297157267045,1.106932254416491,8.383080090165121,72.8377049914053,0.943060285927412,8.432034844592772,73.28629096302525,0.9519177755919664,9.596098743507524,76.18814775196208,0.9482506402743272,9.255259322363145,75.26581963560577,0.9511489038192504,9.546130180358887,79.60543823242188,0.9893318414688108
90002_10,8.5,83.0,1.3,10.206,68.308,1.45,9.533066910481256,79.76511434884624,1.0430939507961725,8.920872185489094,80.93883039466644,1.0176811526879217,9.015228528174811,77.66051990535516,1.0711961728814006,9.199717560729118,79.1792574819283,1.108453849353144,7.932478605743901,76.94724138885928,0.9491509771448542,7.904069899429094,77.23947458777134,0.9053889762167354,8.883296798852601,79.79334655452176,0.9158063187777836,8.607045092755264,79.25518866516347,0.9086061289470252,8.989882469177246,82.17866516113281,0.986215114593506
90002_11,7.9,83.0,0.9,10.302,65.888,1.268,8.906244666268723,81.1840502514484,1.0390819810182823,8.209438625644331,83.66061672545767,1.019269902997635,8.522711114862139,80.19984766942595,1.0930182432216735,8.411778697350773,80.77662644624131,1.1251230605143197,7.309438197398148,79.67786934286887,0.937011995832596,7.267957009600573,79.32414576512555,0.917446548855222,8.338713495025969,82.2305203106488,0.8912099326881207,8.36268316603376,82.87279711613688,0.8986047472540561,8.530648231506348,84.1172866821289,0.9777420163154602
90002_12,7.0,87.0,1.3,9.748,70.528,1.485,8.337578262160037,84.06402669491605,1.0464265710610152,7.741940971101303,84.87405385869995,1.0319758235454797,8.090831035606097,81.75853979199529,1.1115740185553622,7.856460766590331,83.52479175349487,1.1251230605143197,6.9769557509341205,82.08454779883579,0.9366197181855356,6.950154935899406,81.40497572957072,0.9252869695232652,7.9969061540614215,85.27192543526543,0.8743511291118459,7.944524363507233,85.4743985437873,0.876094323304739,8.073050498962402,85.99147033691406,0.9671794772148132
90002_13,6.6,88.0,1.3,9.14,76.917,1.5659999999999998,7.548537672424272,86.17283421087875,1.034969565859155,7.401084597133106,86.11335450175596,1.0261688932236406,7.819217209329243,84.2409297943378,1.1115740185553622,7.672404961999266,84.98536913593139,1.1240197751088423,6.981147586896004,83.694085555948,0.9294615809770368,6.936863649193209,82.62892376591734,0.9168593473413248,7.733593670629133,86.85527380691092,0.8872814211588865,7.769706860444059,86.95137264747092,0.8893489768714036,7.687510967254639,87.65694427490234,0.9358709454536438
90002_14,6.5,86.0,1.3,8.566,81.92,1.134,7.050037051536151,86.78302911056936,0.9936080105585268,7.414590687419159,87.07974751239841,1.0123376491834664,7.63586250530757,85.20856434254543,1.0880572782192106,7.695363682272278,86.44611173073294,1.1000452618733545,6.901852827246223,85.32076414309738,0.9235049406269541,6.834476157418668,84.64687639449471,0.9159054183651928,7.419233475245496,87.24050549878176,0.8774391483639741,7.390318098693907,87.35996603350556,0.8834466694052621,7.394629001617432,88.62630462646484,0.892487108707428
90002_15,6.1,87.0,0.6,8.103,82.616,1.09,6.631774126999037,87.1763026618765,0.97910155891771,7.192791249943099,87.4769276289303,1.0186234921948674,7.294207883908416,86.49910266091318,1.0671766469735418,7.47000299907304,86.79576381063009,1.0962957132146336,6.961363866320263,86.3810774779094,0.9460880835814643,6.4676828125065375,86.4627731946542,0.9253873682836558,7.022097271464636,88.60280848810764,0.9057914485844468,6.958026895572461,89.00392192134781,0.9098572039136312,7.12060546875,89.20879364013672,0.8785199522972107
90002_16,5.4,90.0,1.4,7.681,84.67299999999999,1.207,6.294264738429322,87.68432596098148,0.9736876084245106,7.038408612445664,87.64209616373043,1.0177866256665369,7.075160158667778,87.06809509901697,1.119709114631405,7.266086284605385,88.01664454481606,1.1076201233962022,6.900358004827695,87.33934264028427,0.945622179931956,6.236822797573326,87.33871640420269,0.9242865072198448,6.758143447815738,89.340480320641,0.9294537233429984,6.69934301683665,89.69568546532469,0.9266472646949876,6.909127235412598,89.75199890136719,0.8837198615074158
90002_17,5.1,89.0,0.5,7.318,84.75399999999998,1.045,6.095713595548373,88.02024079983475,0.9562204810528716,6.679030734982256,88.12229262778948,1.0041504472722655,6.811914605384564,88.07614710610348,1.0895548384858489,6.990832396418337,88.30708686621875,1.097398998620111,6.9030649677267935,87.94142755813438,0.9131056999950512,5.988459730061095,88.00551070084713,0.8941451963020279,6.462146838288633,89.61491386178116,0.9025525008530192,6.320054014275383,90.80484376673958,0.922158410911746,6.800607204437256,89.77998352050781,0.8960481882095337
90002_18,5.1,89.0,0.6,6.9,84.335,1.296,6.090029546762134,87.97709484254818,0.9916902730994448,6.429418179844293,87.9282069748705,1.0222604080015842,6.557920310094983,88.23479900930563,1.1072655019753803,6.8807355969721815,89.45282465305027,1.0967044814399247,6.8498903759687355,88.86322937040947,0.9461797800764395,5.961783351149921,88.84471854465805,0.8844141800084043,6.416596441887328,89.41863690913914,0.9318042220165726,5.982144914785778,91.40955331058433,0.9552857284309112,6.694769859313965,89.52484130859375,0.9081512093544006
