FORE_data,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M,t2m_catboost,rh2m_catboost,w10m_catboost,t2m_catboost_q,rh2m_catboost_q,w10m_catboost_q,t2m_lgb,rh2m_lgb,w10m_lgb,t2m_lgb_q,rh2m_lgb_q,w10m_lgb_q,t2m_lgb_global,rh2m_lgb_global,w10m_lgb_global,t2m_lgb_global_q,rh2m_lgb_global_q,w10m_lgb_global_q,t2m_catboost_global,rh2m_catboost_global,w10m_catboost_global,t2m_catboost_global_q,rh2m_catboost_global_q,w10m_catboost_global_q,t2m_seq2seq_global,rh2m_seq2seq_global,w10m_seq2seq_global
90001_10,,,,11.927,61.838,2.445,10.789149368360922,76.74083620157113,1.2002834804104627,10.326861087061117,75.77454838544209,1.1979082462619532,9.200107210460056,72.20391932530961,1.3269805558328127,9.955282667012343,75.71966398665435,1.35148550029467,9.77885252347146,76.57762497085365,1.1147252987545058,9.477603235225157,76.59326219552405,1.1554718130267312,10.217640751894859,75.830239890236,1.0809966162558244,10.32980572723188,77.78854657637301,1.1004215961505484,9.5841064453125,79.37197875976562,1.1068832874298096
90001_11,,,,12.493,63.308,3.378,10.31097509284564,78.18051881943718,1.3023640584289666,9.810380661813102,78.27341499160977,1.2714890451108576,8.851910453120695,75.59847011452288,1.475255213622535,9.50109134699748,78.1430929769162,1.48964216183687,9.235609917276793,78.29348645713381,1.2658372469628512,9.168067147999093,78.46457017924371,1.2724246837372701,9.870817089281893,76.49967461971228,1.1670975037936715,9.849253498513242,79.36423726125656,1.2378375710744467,9.09975528717041,82.0458984375,1.1879734992980957
90001_12,,,,12.643,68.453,3.551,9.974472900328818,79.12407177793727,1.3928316839087942,9.655692881316444,80.55742649272047,1.3444028350996315,8.933053690145783,77.80065365387027,1.5203233267050074,9.195722180811249,79.89078778581593,1.534841971934861,9.026627081872308,79.01097258927298,1.3166284200339131,9.094869891718712,79.25835974416317,1.2795288264587232,9.567350443909314,76.78674071119704,1.2365578202151877,9.699075304168721,80.52832534885343,1.275968517682128,8.787513732910156,84.31267547607422,1.25395405292511
90001_13,,,,12.74,69.885,3.884,9.775962019852482,81.3505850512753,1.4390555972894907,9.452377692276276,81.66896680875763,1.4057527148390456,9.271749971264544,78.77654636837025,1.6088768049738342,9.040132606177128,80.85604344821651,1.6073739933311717,8.72076297542804,80.56721156831406,1.3360104853991557,9.240972154064924,80.26675014575761,1.29070902462865,9.552690538853193,78.35896177301017,1.3191770734026131,9.823211114857287,81.27727110050338,1.343060163544583,8.800477981567383,86.08819580078125,1.3121589422225952
90001_14,,,,12.653,70.515,3.584,9.574898747825301,84.55003109660291,1.3427919383111888,9.28740071757728,83.47372582086393,1.3589152656833243,9.045523445516539,80.06846918600584,1.5987334114685714,9.033402717156422,81.5913179234737,1.588201166410694,8.71807646752323,82.89012079962174,1.293049899036124,9.081314537161685,81.93562492037171,1.2059231396521264,9.436351103296113,79.9117423325999,1.3182448965859883,9.77890175337795,82.59578821820224,1.3233616065018337,8.821375846862793,86.94547271728516,1.3092693090438845
90001_15,,,,13.07,70.473,3.672,9.492123154895694,85.94882130764067,1.2662414619785602,9.201637870118207,85.52414494540582,1.3223852663186266,9.142912786262,80.38020857115384,1.5788671566167396,9.236605422166884,83.59610402173837,1.5610781519594132,8.706607042417259,84.74533751458844,1.2570678384622016,9.069641824891066,84.06589678524423,1.1592518430971674,9.482024770288303,81.12085280614123,1.3267183267576257,9.806968152650187,84.46202678730765,1.3391993918155,8.807221412658691,87.3185043334961,1.3036885261535645
90001_16,,,,13.284,70.069,3.804,9.332507790376212,87.24491263924635,1.232875595754103,8.97534326977316,87.09118326563889,1.3001851943153346,9.07454244821133,80.97946362693193,1.542265190230883,9.220067401157326,84.4705092411831,1.542274028777426,8.705514225283464,86.79790358747812,1.2321074629011597,9.100491152356387,85.57233197792566,1.1496921379178362,9.500791005468717,82.8347871005655,1.3372408794786086,9.801070438238671,86.3442921411907,1.352975988726978,8.80629825592041,87.60015869140625,1.3022874593734741
90001_17,,,,13.318,68.476,3.543,9.42185305070608,88.2774231650918,1.1576951526134969,8.99591414971364,88.86159841757267,1.2255686860067274,9.045141851895023,81.2225843381897,1.542265190230883,9.223577343759716,86.0124266598865,1.542274028777426,8.669026900230246,88.10990292869997,1.2108713159446016,9.04564585572166,87.21739577291358,1.1216160766668846,9.533445647660487,84.4021994143457,1.3125734939321985,9.841238599908854,86.8332563454605,1.347498910868416,8.700053215026855,88.3377685546875,1.2686132192611694
90001_18,,,,13.285,67.055,3.449,9.86905406984424,89.37158864266262,1.0646497001951891,9.152427851621953,89.58740698536947,1.1893592965795723,9.080359685162367,81.60679471858785,1.5827893182713135,9.118802264826448,87.23885299271771,1.58344711925812,8.302870677676983,88.97926536984066,1.1977408438055115,8.75097745698193,88.08153999309636,1.1236882197547855,9.515029223309172,86.00938649875273,1.3056687093094752,9.823947948704275,86.65552883867089,1.333349388031021,8.583561897277832,89.33538818359375,1.2496428489685059
90001_19,,,,13.099,63.964,3.5810000000000004,10.059030853306847,89.00277850507902,1.0695076025895045,9.299216576392409,89.20761852058247,1.1850483801070022,9.267547173116666,82.96394323137622,1.603769961360716,9.240160471785783,87.62788353102638,1.5992575544334962,8.29933791359903,89.71646398569929,1.2291110843293838,8.839430180458457,88.84534852071627,1.1560019583026246,9.515849486917269,86.2977163891509,1.3266872651538342,9.85987594141115,85.91487699792349,1.358596249689224,8.486655235290527,90.3091049194336,1.2000747919082642
90001_20,,,,12.764,61.292,2.661,10.45488095365011,88.2774125222691,1.030846829856458,9.449994822914183,88.50476087514322,1.1326138402633192,10.092354241244477,82.80068621783323,1.5494275629099412,10.158537304806,87.43687984036622,1.5301536105930384,9.196105869656217,89.36205018695978,1.2288920990712509,9.534255805401447,88.43375852856256,1.1506187228279543,9.82776551784651,84.97869041379333,1.251670505535485,10.128274529392488,84.00450995634479,1.2507300135535235,8.348946571350098,90.67511749267578,1.0454410314559937
90001_21,,,,12.122,66.687,1.588,10.917852251849544,87.4969940044439,0.9116415832886432,9.964205345447636,87.77133512682646,1.008671665224421,10.739960819248084,82.49989758703195,1.3814939139487958,10.643268964253883,85.74946385710012,1.3798623399260908,9.979688328047471,87.45951293238261,1.12948967173856,10.294031816274902,86.79127814747112,1.0551758265730635,10.459696392196987,83.44907020929966,1.1350096072067983,10.939646388881807,82.13327504404589,1.1522611851695226,8.58293342590332,88.9364242553711,0.9710677862167358
90001_22,,,,12.142,63.598,1.885,11.595394241842762,85.21712829743453,0.9976519996210356,10.593723636788305,86.11438470528648,1.0547827049822245,11.119227728826868,81.81090070234438,1.3289571395938868,11.13147537222337,82.74988762550093,1.3422187243485777,10.26239819253984,85.32595950573376,1.183076368684291,10.973155363502539,86.01123351658455,1.083026151049273,11.283256628087313,80.93604444339367,1.1495512045236285,11.568709576576595,80.87034579627804,1.1419663451370468,9.43734073638916,84.2457275390625,1.0832887887954712
90001_23,,,,12.066,62.293,2.3480000000000003,11.99509258392987,81.55617227671762,1.0879775407812649,11.126204624037463,83.80721718559248,1.163707382380856,11.375968577085786,80.4867921519681,1.368084586972952,11.331260717373144,77.74341522809162,1.390270968898267,10.737200947701846,83.44725292772084,1.258980249701914,11.335185595506672,84.42855863383436,1.120536375449536,11.881955002603249,77.66027680878699,1.2134591966341797,12.168579777523437,76.94750759634205,1.2419697481547778,10.400433540344238,79.70869445800781,1.1858018636703491
90001_24,,,,11.503,67.39,1.53,12.124712597476998,79.36448863391837,1.0730984580162812,11.083289234979956,81.83719894529716,1.1436186569663485,11.494133162176757,79.39105832225553,1.2762706396973822,11.423711654051418,74.75153183074814,1.3071147591067935,10.76323197873028,82.51055160326189,1.180393029569398,11.669028934686626,82.46147768579348,1.1464987863050984,12.268418442170427,76.73445308925066,1.0976013876879185,12.56846408601555,75.47849507606227,1.1404505060610015,10.60959529876709,78.93492889404297,1.1632122993469238
90001_25,,,,10.687,74.26100000000002,1.065,12.07271320032486,78.98075020196556,1.0021140958410495,11.036030982871427,81.14214254220569,1.0637504170136034,11.528360654518373,80.64733185112043,1.2023398805458507,11.464305615625088,76.10411280025558,1.21185482081326,10.84838597116342,83.36565057341075,1.1857490446495131,11.42877581893365,83.13751351116066,1.1505232510838508,12.231397925505656,76.0125850687588,1.0203323298502094,12.518263706297288,74.73973806585812,1.0810668587987915,10.08696460723877,79.67645263671875,1.1381139755249023
90001_26,,,,9.745,80.12100000000002,1.26,11.687460862314351,80.14921183155562,1.024472880575981,10.615020324039913,82.29265823005008,1.0981535711673651,11.470920951091092,82.2586033584384,1.1446976057651677,11.116703243764956,76.65373050626077,1.1465087685539443,10.61182699978808,84.39790341598885,1.2105629305115235,11.168711745486494,84.05968645796756,1.1680928948392166,11.945181001200945,76.81017201117444,1.0390856051284942,12.183636730243393,76.00543373398959,1.0754318849782645,9.485901832580566,78.9795150756836,1.203996181488037
90001_27,,,,9.228,78.737,1.758,11.227474446248698,81.83183438771522,1.024864388305156,10.006098190243335,83.3496530484108,1.1097015113270865,11.085922385275824,83.94782986037094,1.2063683962880054,10.760679144024685,79.26151094830044,1.1678249466674937,10.407316816336547,84.69392717412508,1.2835667647186817,10.57599801686257,84.76544087666821,1.2545628339198978,11.479427216471892,78.60612944705139,1.0800449733104358,11.801540583927816,77.20252625050857,1.1222860647448245,9.132777214050293,76.8279037475586,1.3025673627853394
90001_28,,,,8.836,76.53,2.192,10.368550352454788,84.58149887712396,1.0596695694613485,9.534293508266476,85.37288612671055,1.1594168417923871,10.596258444432394,84.66371286165206,1.1890382479798038,10.255991851204923,81.31765434300439,1.1854927586800577,10.182062552129182,85.61363287515144,1.2454699431191556,10.236205978818932,85.78548272641163,1.2783187628095458,11.010085190102933,79.9657150128883,1.0689337218380641,11.041306851912584,79.5566510234179,1.1559875625771738,8.868426322937012,76.14076232910156,1.357380986213684
90001_29,,,,8.229,77.44800000000002,2.357,9.616861113278775,87.40237008369283,1.0799731694376022,8.881437457301418,88.32281510191838,1.170337689211608,9.597010569657463,89.13574087702852,1.1647318116686052,9.402286533611543,84.39386841442659,1.1422851304884756,9.616379749829797,87.99603341635948,1.2077465388155877,9.496028266960574,88.31731544814146,1.1578831528266034,10.011052611900006,82.38188108586559,1.0278115549768403,10.11050174322033,82.33405699097797,1.1202975622600702,8.553952217102049,75.90933990478516,1.3616063594818115
90001_30,,,,8.289,72.908,2.496,8.649148946167665,89.77071148007994,1.0516690891402165,8.407749678749674,91.35075358626531,1.1623318005231025,8.716359353798804,92.01167102289944,1.1482589094476772,8.708102952270437,86.44899708382334,1.1323106519728938,9.033975207199584,89.50794845634401,1.0868807983831623,8.950020569334738,89.75330789350731,1.0609108916946994,8.894235302183834,86.31108170641161,0.985730677723771,9.388628785719263,85.54191834262683,1.075663818252513,8.17371654510498,76.38285064697266,1.2379940748214722
90001_31,,,,8.01,76.827,1.487,8.365936741528367,91.57840817588496,0.9712771532683282,7.848108740023668,93.2689488762585,1.01204981000959,8.12636871400621,94.17870999153713,1.114359086713533,8.157920274194977,88.79057767670385,1.0676513900739333,8.502647121740816,91.36260772175292,0.990676333967995,8.425338281900894,91.02695063863638,0.9805342686657385,8.121948524034629,88.92831986457236,0.8523334579942206,8.590740969614446,87.80559147408178,0.9068580338800536,7.858641147613525,78.90557861328125,0.9921132922172546
90001_32,,,,7.727,80.227,0.841,7.860505569925403,93.05651997961698,0.8802889994256632,7.684296956579166,94.76916919500464,0.9241168550991291,7.7407528263236705,95.14072384708841,1.0446957344688166,7.950528445438714,90.58687631858824,0.950856263790788,8.081480931645384,91.85816379827149,0.8837042618596465,8.064477016289757,91.90407177525609,0.8709870233168268,7.546251552924446,90.72689674738388,0.7590325764404569,7.88800173012025,89.7962571780451,0.7949040000079813,7.664818286895753,81.44686126708984,0.8468832969665527
90001_33,,,,7.465,81.866,1.402,7.228991445072247,94.77640131332936,0.9073290093586248,7.32344245954573,96.10153731740142,0.9078072134482044,7.518107784704746,96.07400002027649,0.990041604078097,7.602789305132854,91.96024664846662,0.9899343196564772,7.765019460978353,92.47099632391846,0.8484059405009382,7.739220906465079,92.5020660004748,0.9031049510531032,7.327349670223608,92.08546030126541,0.8051389071441957,7.363574442163317,91.23058230300384,0.8209965086260969,7.56404447555542,83.44541931152344,0.8695032596588135
90001_34,,,,7.319,76.441,1.327,6.6185759483349775,95.41169975144962,0.8974620161646828,7.003773740166451,96.53868478945243,0.8921995907662165,7.3291871084,96.25060736864124,0.9826762034448284,7.341880818028036,92.0434971039484,0.9214995105468244,7.476765858015442,92.12606475651657,0.8550529051636127,7.401519420027715,93.11050048402879,0.9463402600043022,6.936621189310862,92.027799392176,0.8574401653636703,7.012919684829796,92.00251081671848,0.883906394192925,7.367840766906737,84.55717468261719,0.9163015484809875
90001_35,,,,7.315,73.571,1.232,6.1824459836925065,95.10766413029914,0.8914845774864372,6.742793883730393,96.52002093321056,0.8645791176640814,7.271905092212832,95.89320135066885,0.9394764862281972,7.2679951684231225,91.56381624366131,0.9222235463128771,7.178605798946707,92.06238644352098,0.8641501845403734,7.1598094060628785,92.9840394768828,0.9225883821754944,6.691727613926523,91.78569571987221,0.8373458178485205,6.7838342907189295,91.74557018485514,0.8573083215624439,7.154582500457764,85.90882110595703,0.9260621070861816
90001_36,,,,7.215,75.726,0.8440000000000001,6.219692255603511,95.35667930219795,0.8725797110129283,6.747572052852787,96.16827582233734,0.8398978581787262,7.365132127571827,95.27764237543995,0.9562229340709424,7.3839910535560405,91.81314932350965,0.934391572644663,6.803479858309095,92.0178803944611,0.8350327107852645,6.827069018140074,92.97702289552021,0.8967545422462343,6.468188072730556,91.84917491866251,0.8125919188880973,6.487487285166368,91.91099905285408,0.8180118365452579,7.298204898834228,87.92037200927734,1.0372012853622437
90002_00,12.7,59.0,1.2,16.654,52.882,0.99,12.7,59.0,1.2,12.7,59.0,1.2,12.7,59.0,1.2,12.7,59.0,1.2,12.7,59.0,1.2,12.7,59.0,1.2,12.7,59.0,1.2,12.7,59.0,1.2,12.7,59.0,1.2
90002_01,14.0,56.0,2.0,13.928,55.75,1.527,14.0,56.0,2.0,14.0,56.0,2.0,14.0,56.0,2.0,14.0,56.0,2.0,14.0,56.0,2.0,14.0,56.0,2.0,14.0,56.0,2.0,14.0,56.0,2.0,14.0,56.0,2.0
90002_02,15.7,50.0,1.8,15.222,52.392,1.575,15.7,50.0,1.8,15.7,50.0,1.8,15.7,50.0,1.8,15.7,50.0,1.8,15.7,50.0,1.8,15.7,50.0,1.8,15.7,50.0,1.8,15.7,50.0,1.8,15.7,50.0,1.8
90002_03,16.3,47.0,2.4,16.21,50.433,2.258,16.3,47.0,2.4,16.3,47.0,2.4,16.3,47.0,2.4,16.3,47.0,2.4,16.3,47.0,2.4,16.3,47.0,2.4,16.3,47.0,2.4,16.3,47.0,2.4,16.3,47.0,2.4
90002_04,,,,16.938,46.9,2.577,17.22892076465487,45.51541952382437,2.39661553907014,17.250583472673465,44.924911232466506,2.435450827038624,16.859227379134065,45.44082257038884,2.47360307014775,17.09714106433,45.913994532749776,2.4476825640875544,16.716996420051604,47.057246878255285,2.2478304069871737,16.762457635360644,46.87178134967493,2.278400258324224,16.665401295546783,46.8685291834891,2.2334459222286944,16.603083213326244,46.6748833759976,2.2361326738286564,16.320079803466793,47.81708526611328,1.871412873268128
90002_05,,,,17.39,45.615,2.066,16.952420347804157,46.964255266740544,2.011172883834204,16.626049243413526,46.05266504433561,2.107302054245589,16.861075574422692,46.11499586548418,2.0442008439164017,17.307192289106418,47.937604880023116,2.0658297517415325,16.140895060349653,49.93130164436814,1.9050298741098404,16.338620729652373,49.50666711442015,1.9320259427124995,16.323782269314652,48.343177766072216,1.9256268433851107,16.291083689163617,48.34246902794116,1.9261548953205383,16.257007598876953,51.843177795410156,1.6983370780944824
90002_06,,,,14.63,52.853,1.34,15.191684216269204,53.60974820557188,1.3907950097714672,14.9964078180262,53.590606176505595,1.498493777832533,15.109016834095886,55.504756759920454,1.3945185083330287,15.34197451075228,56.597366602037724,1.4032416803519867,14.215848178345224,57.45202929177074,1.3359519828921635,14.500735960236096,58.535795375799324,1.330404635087888,14.593918380955527,55.66189736196514,1.3860556351876092,14.56880069071365,56.03484956086814,1.3794660484803658,14.68855094909668,60.07149887084961,1.2775288820266724
90002_07,,,,13.451,57.713,1.04,13.353842399818134,61.91004927109044,1.124460699060173,13.33057803152807,62.8698026873493,1.1887982635917105,13.21071094431607,65.87655507296344,1.1420844207380665,13.507155468902196,67.34393097422053,1.2179154782291808,12.02802159494995,65.11537068092227,1.0785506035544654,12.189323283148179,66.78570757443259,1.0692122885591164,12.779583533113186,64.84330330647204,1.1234038408143905,12.574502056696815,65.49012811961458,1.1165151563056874,12.752179145812988,69.58158111572266,1.0753413438796997
90002_08,,,,12.130999999999998,62.887,1.7280000000000002,11.689712988914078,69.54825257193377,1.096248446819919,12.010777882811425,70.31450601265544,1.0793425646530153,11.516019142075214,73.72077406768119,1.0882656857370805,11.64724885038707,74.70583227217844,1.138459898758366,10.133835432562442,73.14419621930145,0.9666803189281348,10.451067055654272,73.86928011523477,0.961132360175762,11.059679621183259,72.02138788203888,1.0448485371808964,11.085363201120597,73.6363123357377,1.037559097250066,11.3996000289917,75.94416046142578,1.0254782438278198
90002_09,,,,11.675,64.87100000000001,1.778,10.508368834733089,75.41388890667153,1.072642933412897,10.258524744775308,77.70700562714623,1.0579565744265995,10.377363656105784,79.67990450787451,1.1124306144231106,10.352999273596831,79.70418075867359,1.1272550437194262,9.124992082186932,78.76389372847615,0.9746614677369906,9.20906946398309,79.47190468931893,1.014284405662959,9.77695778384733,78.75925329531799,1.040466926213319,9.802644145627117,79.63783935312298,1.0245272416962097,10.58984375,79.395751953125,1.0112661123275757
90002_10,,,,11.095,67.64699999999999,1.507,9.919734394922946,80.41422729662935,1.0622331543153394,9.419033720685775,80.81271992878081,1.0199911113207432,9.651657116533077,81.93058417575286,1.0888430624070602,9.530025637503048,81.92105151795096,1.108453849353144,8.710584923545305,82.31789658973095,0.953722693971502,8.714431907435213,82.29768163886881,0.9665867411009488,9.130077959109123,81.76786101027312,0.9978578719260551,9.208227344632306,83.2639283160875,0.9910867128190356,10.018810272216797,81.40083312988281,0.9982108473777772
90002_11,,,,10.91,67.682,1.218,9.130486485004864,82.28871947249426,1.0640802436614036,8.97296828686917,83.780237139999,1.0387888801021814,9.161522764630199,83.89933991753416,1.1240176312113868,8.64537455076616,84.45548451785132,1.1251230605143197,8.426607818335754,85.07331654734304,0.948533559071866,8.457364131303244,85.05659790546257,0.9600338525357344,8.666959980607832,83.73898605028313,0.9380548358274128,8.718048306874314,85.50371808931921,0.9331427119231178,9.525697708129883,82.96096801757812,0.9933980703353882
90002_12,,,,10.291,71.332,1.359,8.767149726909357,84.31883683997236,1.0686860086946008,8.293667178406027,85.3687028036808,1.0424528152845796,8.831034190657142,84.84779617682744,1.1094007555692846,8.21752933950294,84.69743371784463,1.1208422551428543,8.031309627103868,87.0860113891885,0.9435845619788721,8.128184198635774,86.80041820045228,0.9381173212994672,8.471657445380814,85.2816543727895,0.9202711489398993,8.495500363616872,87.00977727789405,0.9305509756158722,9.004488945007324,85.14887237548828,0.9864511489868164
90002_13,,,,10.047,75.623,1.607,8.28103982263536,86.68242415219126,1.0545571792990642,8.109042656536209,86.9919235377327,1.0146797474525209,8.422719121101867,86.61265883783753,1.1240176312113868,7.991849416804049,86.54850889497841,1.1251230605143197,7.7601219746722006,88.32190039967158,0.938180324436394,7.808995414075412,88.06154840942978,0.9310690748925552,8.126884840088247,87.02765825189262,0.9266885590925572,8.27170690563022,89.16030854536461,0.9268465262950976,8.68070125579834,87.83016204833984,0.9386389851570128
90002_14,,,,10.703,81.34899999999998,1.121,8.403272827590326,87.42524385144242,1.0023792080137903,8.131714922112886,88.10396096950406,1.0153807829745676,8.213811848815844,88.21176269369063,1.0830247696607398,8.087344441069469,88.31022244775879,1.0968677419073667,7.711612101043162,89.2031269726293,0.9217638611590088,7.7610507795533055,88.90267029311646,0.9162013438505194,8.21625408706794,89.09651477959117,0.8874134731289076,8.25970411078054,89.64054421275385,0.9041009229201284,8.609578132629395,89.8729019165039,0.8784797191619873
90002_15,,,,10.787,89.941,1.463,8.800466262103946,87.41027371755276,1.041534102473023,8.248589726732938,88.16498643489949,1.0590078518055142,8.197111728121705,87.98801764568267,1.1175358516453275,8.377311308348451,89.14179731290544,1.1044426034302144,7.6200877957792805,89.80571606111836,0.9601870452553141,7.852299204944706,89.61123354119982,0.9284596696676964,8.312454693240536,89.57340122356243,0.8912817856513656,8.394196645618305,89.51797627861588,0.9349418009104056,8.850849151611328,90.8448257446289,0.883540153503418
90002_16,,,,11.209,87.46799999999998,1.467,8.950843683270431,87.51232818663692,1.0380451614835982,8.42656162464553,88.2550460274752,1.0661723608152351,8.166280391310831,87.85153672262025,1.1195624143948415,8.28764990105564,89.40518518598644,1.1044426034302144,7.566950809344824,90.6807298159194,0.9628923439279724,7.854580418536583,90.41867336283278,0.9533619584502496,8.655472367648402,89.49902048213018,0.9048347977982146,8.672221867683737,89.47100657241009,0.9469588438164332,9.103622436523438,90.94820404052734,0.8676713109016418
90002_17,,,,11.556,83.25200000000002,1.002,8.856107750465938,87.89037073874425,1.004566295746119,8.826886017634564,87.99603053537466,1.0649897493900828,8.227684829536607,88.13477215891365,1.0915814012353628,8.32800258659626,89.68728715051105,1.0989318060222637,7.616395699442779,91.36475851284635,0.9274047087842512,7.896375628697048,91.24096690954089,0.904635550159564,9.006899409889918,89.3885942968581,0.9025834590786648,9.080526727825395,89.37926847508841,0.9088705065048536,9.147188186645508,90.94485473632812,0.7502781748771667
90002_18,,,,11.409,84.81,0.279,8.926541890705364,87.97128032889967,0.9800787922801482,8.744569225075843,88.63193668347915,1.0293080616489565,8.260556678702041,88.1973002051366,1.0625258249639264,8.327540538409696,89.70602036238674,1.0763718337230863,7.571847627431548,91.2862717164667,0.8765009705517492,7.8366199067392985,91.42204556959344,0.8766865944662364,9.32122788186279,89.48002009297537,0.8603598233802503,9.434191869043367,89.4233016340243,0.8623075175798531,9.208670616149902,90.5224380493164,0.6834428906440735
90002_19,,,,11.542,79.956,0.792,9.092223410901976,87.2203245374317,1.0063812364761895,8.616382807859294,88.24388176549152,1.0140922120948568,8.328550614602179,88.00806488436476,1.0948658837617613,8.383728526432085,89.43370939282089,1.049233200423305,7.5742246339416255,91.21966708770715,0.8425904944311763,7.813104114828393,91.09938841372565,0.8490438045671281,9.232191515419325,89.1611570299505,0.8238923136478461,9.517143160799591,88.97709887858332,0.8198392839007951,9.232270240783693,89.61175537109375,0.7352685332298279
90002_20,,,,11.369000000000002,81.609,1.132,9.347351807914,85.7482219254568,1.104359802092295,8.652650104514956,87.28546785444796,1.1021570981282522,9.004223341572073,85.98329209848227,1.1799253835448724,9.013254289854768,88.57480221658447,1.1461253301591574,8.304021127689255,90.50035549014622,0.9008214097649826,8.547650373169414,90.49041776382315,0.9003278449532212,9.593825725551069,88.33053777338013,0.907164644767818,9.825427241891196,88.37727483530998,0.926316196295372,9.253085136413574,89.14593505859375,0.8017014861106873
