FORE_data,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M,t2m_catboost,rh2m_catboost,w10m_catboost,t2m_catboost_q,rh2m_catboost_q,w10m_catboost_q,t2m_lgb,rh2m_lgb,w10m_lgb,t2m_lgb_q,rh2m_lgb_q,w10m_lgb_q,t2m_lgb_global,rh2m_lgb_global,w10m_lgb_global,t2m_lgb_global_q,rh2m_lgb_global_q,w10m_lgb_global_q,t2m_catboost_global,rh2m_catboost_global,w10m_catboost_global,t2m_catboost_global_q,rh2m_catboost_global_q,w10m_catboost_global_q,t2m_seq2seq_global,rh2m_seq2seq_global,w10m_seq2seq_global
90001_11,4.8,55.0,0.8,6.32,40.564,1.729,4.165742726247423,63.86287256497166,1.0880362831498105,4.4767384013746065,66.31177321873602,1.0960585509017469,4.23962092359166,64.45145897436454,1.1517291181204592,4.296801768703814,61.33043871315553,1.1724555895464663,4.349396820092217,64.7489546142357,1.04706992522451,4.118950887173301,67.03654502206379,1.0276715738973243,4.979730756295672,60.2533927046418,0.9571004874671089,5.24213686051397,63.20566451839628,0.958268552840656,4.952830791473389,57.40859603881836,1.043667197227478
90001_12,2.4,68.0,,6.134,39.96,1.766,3.728231415312631,65.92590946992429,0.9984395087443696,3.9559427414301434,69.52689095399404,1.0329808883880065,3.2604781218882453,67.02191058054483,1.1580109785306123,3.28165099641929,62.65522617378131,1.1667147131401283,3.4766319056957826,68.76710342203033,0.9909568428544148,3.4313812926581844,70.5628434413696,0.9898569815826608,4.397719134440316,63.88239452415725,0.93782832708944,4.3626965086710685,65.85355586207089,0.9324921028169302,4.305139064788818,61.83708953857422,1.0423815250396729
90001_13,1.3,73.0,,5.64,40.559,1.172,2.545553859072812,68.37183042867424,0.8128137956438892,2.9437554983689678,73.23279300951813,0.8933249563561697,2.8980228101323413,68.61780651047995,0.9828273669781928,2.8619124544139574,65.36606999383393,1.007253702556314,2.9369406837735887,71.81340093863722,0.9605821153613612,2.860073832940894,73.40840859290806,0.9370486222015226,3.478448133300025,65.02415542129772,0.9239119687228567,3.5121942641003354,68.28700228856171,0.9372573081906056,3.652099370956421,66.16085052490234,0.9350823760032654
90001_14,0.4,79.0,,4.982,41.872,0.519,1.6369870894982737,71.6639660998481,0.7519389211332572,1.8913116533422765,76.32896828883209,0.8139748665995662,2.3990402114867693,70.40699592020303,0.8962594304791889,2.407622502843394,67.80252646343631,0.91445526295373,2.145677007112797,74.52579208220574,0.8744522279192892,2.138008676405452,76.02069106128779,0.8660912429746729,2.44689057632565,67.97318781815507,0.9100807635990068,2.463885814445584,70.05551085740254,0.9221942385106092,3.0007576942443848,69.36228179931639,0.8679028749465942
90001_15,-0.6,83.0,0.7,4.394,43.613,0.934,1.166560450317441,75.73163919353134,0.7463193068246333,1.1746931523971829,79.75852392176542,0.7797287811910332,1.6392181239235326,72.14050162526422,0.8349188350050838,1.8294964280450925,70.73511760435542,0.8566596162165837,1.4819899033790325,77.36341164260936,0.8326422647686809,1.4512689705952464,78.22152633373511,0.8323435664039759,1.5358508111927849,69.92664425583216,0.9230366568627127,1.5322221143384416,72.03097881541821,0.9186838397668328,2.4717280864715576,72.03311920166016,0.9036486744880676
90001_16,-0.7,85.0,0.8,4.154,44.81100000000001,1.12,0.4534980667871826,77.71596032812677,0.7186934378974529,0.3877298503148076,82.36159075846051,0.7386003397042755,0.782562158544437,75.99593306305897,0.7688467267552332,1.1668448514953838,75.27661713473614,0.7653794890407941,0.8373289335956055,79.18055358218334,0.8616588928287678,0.8629894331452606,79.81181700890086,0.8679684023563741,1.0865772766724429,71.72749260080859,0.921835804973047,1.0662665925765136,75.13873993742679,0.9198161793452894,2.0486271381378174,75.3962173461914,0.9603756070137024
90001_17,-1.3,87.0,0.7,4.002,45.044,1.284,-0.2034240705140512,80.45486403212294,0.7132153959649584,-0.2870725475650379,84.41135501267142,0.7454355484202161,0.2891853573833228,78.50138736603611,0.7658854766457058,0.9765796229785216,77.92393697024073,0.7685299454252273,0.5801147468553288,80.63465240273028,0.8606472756409195,0.6112521557348811,81.42003721541495,0.860691260389355,0.3923833666257187,73.58726953996194,0.9325432799416852,0.37298632358820094,76.54701892638812,0.938247301420834,1.618925929069519,78.99833679199219,0.9749024510383606
90001_18,-1.6,89.0,0.5,4.021,44.886,1.215,-0.5937294904162445,81.76534834930315,0.7167473634850043,-0.8703362483599141,86.23401288830826,0.7603691908741385,-0.11746687307260895,81.38954501063124,0.7807870052437652,0.7373573449590838,80.09445828475047,0.7880788993003373,0.25390163620251743,82.37597646869713,0.85935156825487,0.2968201560099485,82.09131467118863,0.8710643203484665,-0.010447069234261185,75.14180703850697,0.9279863800263476,-0.006009282484119137,76.98450564603708,0.9213993329287088,1.2722493410110474,81.93810272216797,0.9318914413452148
90001_19,-1.5,90.0,0.7,3.87,45.649,0.8109999999999999,-0.5104490072206188,82.74572104429869,0.706514275060064,-1.0631035653588634,86.41565878599428,0.7542264614589509,-0.5175415370503947,81.14450189719405,0.7747431673094559,0.4800767797682026,81.85736129994338,0.8051624862221918,0.09418261569967387,83.18866358268139,0.8258605368272967,0.0959515390360959,82.40812613619518,0.8321847064475243,-0.057878601676424175,75.87550446752569,0.9023587787908632,-0.028707279828049524,77.73250942411876,0.8959712938160694,1.0691139698028564,82.77507781982422,0.8799915909767151
90001_20,-1.8,90.0,,3.39,47.78100000000001,0.745,-0.4467695835048244,82.21681361717769,0.6987671444989993,-0.6184623749721996,85.87707550536894,0.7604496784669753,-0.496651266592036,80.4493407384102,0.7665607529721633,0.4452979632700747,82.28807208528463,0.7808022769979797,0.00827573060952993,82.21234647663678,0.8271176088380138,0.02185076223749661,81.26280876310743,0.8322142996650705,0.2400737003932315,74.49274569896812,0.9180835406070192,0.2917848215657455,77.12595363794405,0.8709083504760381,1.3658828735351562,81.08592224121094,0.8358442187309265
90001_21,2.0,82.0,0.4,6.584,45.84,0.512,2.030397760808689,74.59104547705783,0.6911206758001923,1.729102074639895,77.9644522123782,0.7154691082193347,2.5638515830652118,70.30553720325737,0.742179681130625,2.638373911376976,75.13307992138562,0.7459862824697181,3.2640976851607206,74.55908094311708,0.8100667431860429,3.193644326530204,74.00485416827361,0.8162387067164417,2.6659260255752693,68.30883665733654,0.9236626239072996,2.6165496209764747,71.43500332542921,0.8658977332741415,3.3324525356292725,73.3800048828125,0.8613189458847046
90001_22,7.2,51.0,0.3,9.203,35.249,0.892,6.220214357227863,57.995504449176366,0.8723000024603561,5.6012486105458,58.79925687597056,0.8526620288754421,6.916053230720179,51.10416043801892,0.9233872359175579,6.366178440736272,58.502909147676455,0.9271175054658966,6.6426122608971205,59.4081786928589,0.8890941502032432,6.8317893211639005,58.17200427338098,0.8811936056896565,6.225630588871867,53.818228655434,0.9895010377417932,6.2361194036811245,56.43458082700304,0.9211165816667206,6.8638973236083975,56.3037338256836,1.009063959121704
90001_23,10.8,38.0,1.3,11.906,30.486,2.331,9.994517195813113,44.31618874266926,1.3548248712005309,9.58314398666928,45.44203060281153,1.3518491020793757,10.516140861003636,35.554612370654276,1.385059560890022,10.1385876326217,43.44657320022786,1.4642265553264775,10.429529935126794,42.37781159472628,1.263877715073098,10.522240846635391,41.725235472596395,1.2554030125744282,9.437762641222893,39.97072707329763,1.349262216276482,9.420682460910934,42.19264448575032,1.3658656389666624,10.396095275878906,40.6781005859375,1.2065138816833496
90001_24,14.2,28.0,3.0,12.7,29.636,2.256,12.803583486636628,35.97924972923192,1.8396542862991072,11.807444417047165,36.46420869491935,1.6947110935289709,12.911324122049509,29.750163202871423,1.8297973889051136,12.350603934616187,33.851467602973976,1.837474235017916,13.083398162551699,32.03898225018094,1.6112682170090764,13.106883941526075,32.637141985145625,1.5958562260099651,12.017778195092509,31.41290366253282,1.5736756106927587,11.869735521016686,32.921340961933716,1.5880291900337133,12.945321083068848,31.53935432434082,1.3927851915359497
90001_25,15.5,25.0,2.2,13.78,26.763,2.378,14.349691939916893,29.51153836419845,2.0964384536220537,13.615181348046146,29.2479970860494,1.970308308149816,14.84165882558497,26.373867764813713,2.1607645550657417,14.2175813643259,29.175180687264863,2.1723020714300767,14.766356503467238,25.449768053528146,1.6923016985670076,14.703411918523862,26.411990336178608,1.7191675176066883,13.89896739108382,25.99101676131396,1.7844291779154409,13.830090300309225,26.28093805565424,1.7852450190964841,14.457127571105955,25.13196563720703,1.594675064086914
90001_26,16.4,22.0,2.2,14.816,23.828000000000007,2.572,15.737187617627539,25.561321265173863,2.263657008979054,14.971566402853608,24.891504547419643,2.223416348404768,15.87131056123796,22.76251384070157,2.3393900579352738,15.284412048755831,24.570268444534374,2.282643511077856,15.92153716237034,21.788818670775004,1.8340400268795498,15.821997980908135,23.16971571705772,1.9815642601449428,15.224498066237347,21.26868429048176,2.008365457538692,15.207004664167945,22.408982349516396,1.9998996682083192,15.670809745788574,22.82394790649414,1.9467177391052248
90001_27,16.7,19.0,2.8,15.463,22.815,3.4530000000000003,16.73732555347501,22.747736618782984,2.4795191847304032,15.677281459137927,22.376885223431874,2.458973183694884,16.472236468334316,20.391166162991183,2.4703862555182425,15.848954921356047,22.66469733022752,2.4257645295206323,16.56566843375909,19.823283326514357,2.100786031371905,16.542237608829513,21.91525415513916,2.2766427555197075,16.12376783371115,19.0088414950842,2.229170096686891,16.072431630315833,19.70454946628975,2.2097677645557563,16.492862701416016,21.320343017578125,2.335469007492065
90001_28,17.5,19.0,1.8,15.408,23.419,3.128,16.94961278439744,21.645983536688426,2.583046142620097,15.900656414736615,21.696842274749805,2.4661299497344222,16.501735836618913,18.24734997673254,2.5688693774080216,15.98654468310292,20.985322100710032,2.486897278648241,17.02077642268943,19.233319538131248,2.193474074005883,16.8968529154565,20.912079060928477,2.451440344014372,16.544431995409813,18.450357764921232,2.2673760151762843,16.224029961347163,18.334647987286893,2.2808805767803197,16.5711669921875,21.01563262939453,2.400392770767212
90001_29,16.9,17.0,3.9,14.986,25.343000000000004,2.088,16.66524998484249,22.48647893695327,2.39049934869439,15.501512572993093,23.177648918788858,2.177678555647041,15.518353175127947,17.667568595239423,2.3697478182490683,15.138797133252973,20.935423007657455,2.2921573426398454,16.334845971993076,20.797935744277467,1.9432662101887184,16.08012580830158,22.04333720256495,2.041390264835012,15.955216644891493,20.07080857351779,1.8901801360621,15.770171050679991,19.744607440802948,1.9096745076477335,15.832077026367188,22.773418426513672,2.1459057331085205
90001_30,14.9,22.0,0.9,11.191,32.328,1.968,13.894284648370645,31.962151176365193,1.818652520290692,13.194514775552644,32.542655835453075,1.72015649037213,12.366726008169826,23.770772447550467,1.8105956863627013,12.277057379109948,28.805232775208626,1.791806506753728,13.227183587107831,27.998431263608666,1.6041128467255736,13.400110829627126,30.387260385928645,1.5659229025328745,13.520320889890025,27.27791978410364,1.4984359005974548,13.348949455751232,26.71809866991345,1.5542988690095934,13.97273063659668,27.429790496826172,1.7238430976867676
90001_31,9.3,41.0,,9.864,35.821,1.6669999999999998,10.798002729524848,44.31809083617817,1.4768346376165349,10.723371771865622,44.45277985173584,1.3858005274087157,8.938628327095063,37.69294380195218,1.4951162828108704,8.929402780598481,41.70387895228272,1.491336222436761,9.525085243259024,40.5810823226557,1.2869064978755715,10.04960122173439,41.92736486922983,1.2179810914694658,10.831734692488501,36.966578828666975,1.1690794944270877,10.436058457837248,35.802123814712964,1.2130506399091152,11.514812469482422,35.02560806274414,1.3247581720352173
90001_32,6.6,51.0,,9.399,37.101,2.096,9.133568292121105,54.20719854110833,1.3200369813883122,8.479475484484277,54.142717580026435,1.201634298940087,7.382348216997352,50.330260058841134,1.3121851259337407,7.140400289826316,52.55502530621082,1.2934065594464743,7.441922359754938,53.209999888001576,1.1211197507399076,8.11169512548976,53.82350044345906,1.1032635300582387,8.842592389623649,45.908411452275274,1.0474257902065496,8.680001269719268,44.89024830317642,1.09855020751377,9.272814750671387,43.86653518676758,1.1290258169174194
90001_33,4.9,58.0,0.6,8.839,39.4,2.079,7.119894064693709,59.70656371435793,1.2201427248838557,6.635607874959525,61.86821764745857,1.1310470899998335,6.22548071582813,55.60555844753184,1.2123079807627732,5.770675106834,58.352284023925705,1.1780081240407658,6.042734488699272,59.19347725303505,1.0702356017683023,6.814682561949527,61.6182039839835,1.0790525241036084,7.3505673444503685,51.269247134634625,0.9912088435719184,7.483481770031588,50.79462347299139,1.0064351348320022,7.6154985427856445,50.43062210083008,1.0599061250686646
90001_34,3.8,63.0,,8.325,42.442,1.819,5.789675499450947,65.38043398424959,1.1079677672947528,5.51069046553855,67.62260624868587,1.0429620919236569,5.107490892647575,60.95645056597412,1.107673992225778,4.842030449037188,61.73495176236192,1.1110695290097157,5.113885951599598,64.98080666400762,1.036632308834163,5.659664039107152,66.50835501280248,1.023046362156645,6.139963552379477,56.2522675093865,0.9348545389429318,6.189300358998759,56.36492266909681,0.9693081875949906,6.461001396179199,54.6167984008789,1.041427493095398
90001_35,2.6,71.0,0.6,8.234,43.408,1.755,4.618965345123933,68.20884514300175,0.9910778355855928,4.4231912681058105,71.68415354970895,0.9793027299219508,4.49697829993774,64.48869063497852,1.0495991516207548,4.305747694669927,64.63311125781975,1.0295902663614545,4.299844980785994,68.6848812127789,0.9832806021991116,4.795231665787402,70.48931285034696,0.9370361530581958,5.229987113677017,61.031161205321176,0.8819564046369817,5.292109324461063,60.956941265279895,0.9024842470194512,5.612646579742432,58.5533447265625,1.0142540931701658
90001_36,1.8,75.0,,7.351,45.96100000000001,1.025,3.924323201114959,70.63178868909162,0.9208848070396076,3.5081123155916445,74.56321347528144,0.9145652724376978,3.9525238472471873,67.05290624301222,0.9525139220435992,3.405483242349358,67.32019024417072,0.947286796723838,3.49452231825052,72.65273012773854,0.9174433428716632,3.9687951736232887,73.39679389080996,0.912083668226676,4.425864148676576,65.06453191440353,0.8338291088670353,4.466259469214228,64.4008029246985,0.8854959606360234,4.989848613739014,62.1661491394043,0.9253021478652954
90002_00,13.4,31.0,2.4,14.924,36.029,1.096,13.4,31.0,2.4,13.4,31.0,2.4,13.4,31.0,2.4,13.4,31.0,2.4,13.4,31.0,2.4,13.4,31.0,2.4,13.4,31.0,2.4,13.4,31.0,2.4,13.4,31.0,2.4
90002_01,15.0,24.0,1.5,13.206,27.708,0.659,15.0,24.0,1.5,15.0,24.0,1.5,15.0,24.0,1.5,15.0,24.0,1.5,15.0,24.0,1.5,15.0,24.0,1.5,15.0,24.0,1.5,15.0,24.0,1.5,15.0,24.0,1.5
90002_02,15.7,23.0,1.3,13.853,26.788,0.481,15.7,23.0,1.3,15.7,23.0,1.3,15.7,23.0,1.3,15.7,23.0,1.3,15.7,23.0,1.3,15.7,23.0,1.3,15.7,23.0,1.3,15.7,23.0,1.3,15.7,23.0,1.3
90002_03,16.0,23.0,2.8,14.436,26.367,1.666,16.0,23.0,2.8,16.0,23.0,2.8,16.0,23.0,2.8,16.0,23.0,2.8,16.0,23.0,2.8,16.0,23.0,2.8,16.0,23.0,2.8,16.0,23.0,2.8,16.0,23.0,2.8
90002_04,16.1,23.0,2.7,14.904000000000002,25.728,2.081,16.212319169751133,22.839275267893075,2.39596883376812,16.412325207263976,22.385831434029328,2.3531312123103243,16.524924032435997,22.63182584434286,2.2237472332081945,16.32638871733723,22.397482328205648,2.3420300232501488,16.24282551753382,22.98325083422869,2.0995949989048026,16.380087796586814,22.90551931712325,2.1903861692574376,16.153422939717444,22.463063584902354,2.1805992144368886,16.197480043042614,22.594916587959727,2.228173266587302,15.692167282104492,24.34094619750977,1.9306906461715696
90002_05,15.8,24.0,1.8,14.966,25.691,2.112,15.465838434061851,23.650899911386794,2.0784506848569646,15.845711470392564,22.65584394658521,2.1272475916791107,16.298027497013738,23.53526812747436,2.0713012599642937,15.957041630987813,23.522619294871696,2.089852356241398,15.483363498944655,24.12577482468156,1.900196237801689,15.693862088432883,24.142470433345785,1.8761387792251456,15.752163686595043,23.222932760654373,1.98845992987868,15.782429701763144,22.998495435696977,2.0312166993593994,15.296329498291016,26.164640426635746,1.8129246234893799
90002_06,14.2,28.0,1.3,11.74,30.725,1.365,13.612803604477564,28.657567145412536,1.5111177652633054,13.73907943882231,28.846333790207925,1.5967428957275491,14.097473459500373,30.452737031860572,1.4575397657376417,13.470406277844456,30.30773121757653,1.4339655501381687,13.84282570513258,28.70753054492868,1.480050499319106,13.961974145896692,28.669410062987822,1.4331402621804454,13.796355905378327,27.737153584951674,1.4802389201566002,13.832916905746654,27.9148751662325,1.5134936505744967,13.641745567321776,31.08504867553711,1.5586315393447876
90002_07,10.5,48.0,,10.742,32.549,1.284,12.041320629941374,34.49875490231234,1.2916488036974092,12.175932593964054,35.160066133305826,1.3063415866512955,12.016347360916104,37.116640533786025,1.3307837784823753,11.553204171255315,36.91824564657738,1.2736242925680328,11.344020794122839,36.95575591383554,1.3218093292566364,11.446044697941762,35.62130496660513,1.2097311104080128,11.644421659973874,34.63970433909456,1.2400521847892825,11.560277151416454,34.843316290770304,1.26438920420764,11.640253067016602,39.04537582397461,1.4072915315628052
90002_08,8.3,54.0,0.5,9.89,33.986999999999995,1.4169999999999998,10.538856594318142,41.54324412343541,1.2212785866101157,10.625274766848003,41.70854188849338,1.203071251916738,10.448606122200873,44.12900055508885,1.3079211320221884,10.034968158287773,42.15643676979085,1.2251756617312557,9.727089432181813,44.0822159901877,1.1542167195398194,9.814647787161537,41.64459570835885,1.10259870212885,9.80466317462707,40.75783543216097,1.1316693978471988,9.767389139609005,41.04212049197282,1.1458750620844296,9.939604759216307,46.7900505065918,1.350543975830078
90002_09,7.1,64.0,0.6,9.229,34.541,2.022,9.523069132197843,47.30372298035468,1.2571677721689007,9.152225844191843,47.0431095867193,1.2190460022701883,9.35633971420241,48.312512421400506,1.2908575888366165,8.866584208666637,49.45226880901786,1.2860672293730029,8.429019629830558,49.21094022564558,1.0875928205690608,8.458433909966349,47.36406114725356,1.1369955359935766,8.40385733649164,45.070895907185275,1.132117847858177,8.510909004114305,46.118051781813286,1.143102348195414,8.731987953186035,50.734413146972656,1.338329195976257
90002_10,7.2,62.0,1.6,8.192,37.35,1.722,8.61561491521425,51.56942989302208,1.1997592166863111,8.427967384905292,51.25662588031386,1.1718859395363126,8.223737933066015,52.79111719565825,1.2445341509313577,7.670116359257849,54.08956922800462,1.2528125491582565,7.735200507743699,52.370676651216506,1.1030920903705972,7.761194182441257,50.69385090271717,1.1261610025793067,7.490133304387134,49.122978252376576,1.120812185252711,7.501017108983028,50.70184985086857,1.1079227220144232,7.857775211334228,52.38644027709961,1.3112738132476809
90002_11,7.1,57.0,1.1,8.359,36.161,2.206,7.715274326574588,54.81441008007897,1.1892239864961889,7.527228167934822,55.10225316953304,1.15714124434744,7.503598638726125,56.527792283741036,1.274703095763775,6.943218005281711,57.68770216638392,1.255052629379125,6.888569402181313,55.40249454594406,1.1205775418245314,7.055107787564856,54.25297265113004,1.0867991122566976,6.4648963723288455,52.501562060679596,1.0956107454475863,6.842329587528738,54.6808355434737,1.0915768633274583,7.18759298324585,55.10692596435547,1.2815889120101929
90002_12,6.7,55.0,1.6,7.302,39.056,1.78,7.063576691846906,57.94242289994597,1.1340053145705482,6.787178307181992,58.40143122300247,1.1094241534590896,7.067652326195178,59.905282723444756,1.2235619055586942,6.431263244547112,61.25409777134015,1.2093566890928586,6.372469007333561,57.98107516302949,1.0698476992139059,6.306737141250925,56.52537678029075,1.0204696244679037,5.80868857999374,56.41763111362226,1.0314321316060513,6.029250586581012,58.295399931450135,1.0356163505532179,6.579955101013184,57.71510696411133,1.2565343379974363
90002_13,4.5,70.0,0.9,6.399,41.848,1.494,6.473616044876635,60.345574588662856,1.105278938004013,6.187081710609863,60.92833209176384,1.0963633131884347,6.69129614120205,63.28206806129772,1.1691232648284422,5.983909408943234,64.70875438964381,1.1899339356076275,5.880702914817952,60.31007910388461,1.0519563209701601,5.8426164345711795,59.135078173055426,1.0236167556691256,5.16683354293612,59.44875742753862,1.0172955893703373,5.3760480799832715,61.55648690074421,1.0364172122169577,5.898943901062013,60.05599594116211,1.201640248298645
90002_14,4.6,65.0,1.0,5.563,45.11,1.055,5.810717069045478,61.55660670716728,1.0504694050176435,5.59985641944932,62.571259234135844,1.045604439187408,6.416825679722243,64.98686818872349,1.1098582920865931,5.807445406622423,67.00342370193735,1.112297981773864,5.358873956286726,62.6393154131457,1.002747763400163,5.059899285333369,60.80235651861728,0.9660073613933718,4.64675242598551,61.73298585980164,0.9887766640311604,4.8137564092634015,64.36644494001831,1.0039352013887577,5.2054762840271,62.80664443969727,1.0970538854599
90002_15,3.4,80.0,,4.792,48.246,0.382,5.146197119452716,64.34420458642178,0.9892065232551854,5.237253490784508,65.17641577453719,0.9792885056887729,5.976108002915648,66.63490348823025,1.0674783417767937,5.427958544459258,69.19360107199881,1.0771567891385578,4.93098022836781,65.92960359962147,0.9207751376565724,4.589800957472186,63.56626250676089,0.9006256080212797,4.239609028645463,64.48632859991757,0.8819797404060402,4.163385958398459,66.87414423861175,0.912862942782726,4.544403553009033,65.21074676513672,1.0340148210525513
90002_16,3.4,73.0,1.4,4.235,51.055,0.846,4.5687277582135435,66.02040803550864,1.0012192833462776,4.905650632172505,66.73701125274944,1.0140662217008158,5.858062609595195,67.8121589456703,1.1297263848329175,5.178011472721511,71.68896000061348,1.0705540949181604,4.435375108529753,67.91691161092177,0.9102567284107802,4.114378716771354,66.2117512205446,0.8849420478012163,3.9363192185806426,66.069326370569,0.8911482343953151,3.5411458020490985,68.93922800640783,0.9338021771620164,4.0073890686035165,68.38310241699219,1.0549020767211914
90002_17,3.1,73.0,1.6,3.637,54.062,0.91,3.6395815748979716,66.98865212549543,1.024839491790134,4.204973897827394,67.37310580194118,1.0227628183129802,5.409942477497023,68.29035397033984,1.131899647818995,5.116465193976107,73.30341689707666,1.0748349002896256,3.9201148450089596,69.8235422494969,0.9081641009959964,3.7868922359749217,67.84822758216666,0.8650797838253732,3.651627732771096,68.98978242960285,0.8925980745550481,2.9576370199394093,70.77242657535658,0.9361582852920641,3.516292095184326,72.29595184326172,1.066356897354126
