FORE_data,t2m_lgb_global_q,rh2m_lgb_global_q,w10m_lgb_global_q
90003_18,0.9169385246491288,66.35110559931496,1.5633579637015125
90003_19,0.7349295037548633,66.79247000859995,1.625570624896795
90003_20,0.43922473599531275,67.54358595297127,1.484598929124866
90003_21,2.762002459809774,61.356170940913124,1.6197930728207353
90003_22,6.341304560320854,48.319606966340665,1.6746173453847542
90003_23,10.534295508243451,34.79671438194217,1.6919668638124057
90003_24,13.293266446586399,27.51656128555183,1.8839566764326718
90003_25,15.150187379599476,23.051611341352192,1.9360549718407303
90003_26,16.06619157973289,21.71978501729265,2.0119639073710207
90003_27,16.595366957110084,20.538355603042753,2.154711920839999
90003_28,16.91704241365293,20.849346319322862,2.2351153546251625
90003_29,15.915218651104327,22.706462162262945,2.3537735990818316
90003_30,13.739745573641274,28.045213654438612,1.8940781868264076
90003_31,10.891891326268468,33.82162436334583,1.7125901843976257
90003_32,8.558924589958929,41.00633206528886,1.4362910244588665
90003_33,7.206548053663094,46.73156849480107,1.3524057735959139
90003_34,5.960754946229711,51.43703913399346,1.2339527845466933
90003_35,5.15004740099229,56.381501944050584,1.193151896074619
90003_36,4.363947031152035,59.68324427677291,1.1987519607112795
90004_00,12.4,34.0,2.3
90004_01,14.1,30.0,2.4
90004_02,15.1,27.0,2.5
90004_03,16.4,24.0,3.0
90004_04,16.63101659398324,23.134101602871652,2.0443492058520603
90004_05,15.59818360458202,25.360251713025363,1.6995273860750255
90004_06,12.139809024673507,35.727967349883606,1.2789301041040895
90004_07,8.800749098532853,50.40685028883995,1.0324911428532446
90004_08,6.646003809232702,63.82933762460276,0.9226520447204111
90004_09,5.032602263378425,71.12329777282787,0.9063386583101228
90004_10,4.037397314867373,75.84821997981253,0.8767596597821464
90004_11,3.4680671107561123,79.03289380946141,0.8229071935714006
90004_12,2.969190840842453,81.3252076390449,0.8474350198538516
90004_13,2.5221784336611264,82.60990124287177,0.8553363770693854
90004_14,1.8314672078514747,84.27110913861793,0.8904888843209019
90004_15,1.515340110426417,85.04754384642635,0.9108097377339032
90004_16,0.990821455765163,86.12861197394457,0.9388056010623065
90004_17,0.6944217619556492,86.65428356019123,0.9296288548247624
90004_18,0.4090546426430666,87.46189024009321,0.94606187665368
90004_19,0.1179111553722962,87.21548094743027,0.9482820228302856
90004_20,0.18450081761999762,85.6803323048854,0.9043219562776479
90004_21,3.0072567995410315,79.05938955079213,0.963536080781239
90004_22,7.159602274787263,62.53340084025599,1.0570376408976683
90004_23,11.551469325900388,43.68263799032012,1.1639027056525055
90004_24,14.45586074134109,32.99004042210261,1.350412772757368
90004_25,16.233790970631905,25.263581033202822,1.2602207427767984
90004_26,17.389980584119183,21.221179201988416,1.1969609800106318
90004_27,17.94634879481734,19.49519967615576,1.2687826604132102
90004_28,18.02362435263923,18.697099345213555,1.2313702863859608
90004_29,17.343325585453258,20.454790520352606,1.2106348395363051
90004_30,13.886656994444461,29.782881366684947,0.9197116237957518
90004_31,9.977023482883094,43.864292696914,0.8294548639187381
90004_32,7.327361508124236,57.86181304027623,0.778284230617697
90004_33,5.676490573867075,66.23188486616664,0.7490168491071768
90004_34,4.456229804608297,71.63682319306297,0.7710309475243305
90004_35,3.870574955701776,75.77238406894105,0.7894151121072649
90004_36,3.5590638424131003,79.02166450380147,0.782138516273886
90005_00,14.0,31.0,1.2
90005_01,15.5,26.0,0.9
90005_02,17.0,23.0,1.6
90005_03,18.3,17.0,0.9
90005_04,18.31047113234767,17.351474706572677,1.5109712463809921
90005_05,17.456836172571478,18.755971432093855,1.6533774037839377
90005_06,15.868312414444791,23.71781150645925,1.2243540908580361
90005_07,12.801630801279948,31.653309340316646,1.0477849885311146
90005_08,10.287294273562669,39.07203955030349,1.006565557593748
90005_09,8.65132191691226,45.06059320988335,0.9924875190828765
90005_10,7.571803001643034,48.38797317762013,0.9988473846298765
90005_11,6.8899160616206565,51.59088016765137,1.001567974033462
90005_12,6.49121865686129,54.607474566810296,1.0263207787609319
90005_13,5.913015019462927,57.26353335608987,0.9870145488893205
90005_14,5.403377410758847,58.99640940117148,0.9482062430727531
90005_15,4.940849235252594,60.38824200990692,0.9703380072515679
90005_16,4.496482021148725,62.3767226809747,0.9503409013875894
90005_17,4.154002018108489,63.3946287562449,0.9241736838499579
90005_18,3.8862660051369846,64.32085004167263,0.9924237317749965
90005_19,3.9147853965846564,64.35644304394924,0.963358661714126
90005_20,4.4712026602834065,61.961511343988484,0.9495427535800283
90005_21,6.582437989910042,55.49928196061754,0.9166871540934738
90005_22,10.20863694362383,44.11658192296107,0.9484355678422558
90005_23,13.256538919453533,33.738642245528474,1.0363673969854073
90005_24,15.32986523569201,27.835083785381823,1.161898462806094
90005_25,16.947906830041035,23.69835212742477,1.281457242310544
90005_26,17.865230420977497,22.17738826659609,1.6089857542394366
90005_27,18.41147533407608,20.969787914798182,1.76431569122417
90005_28,18.254195586344427,21.51838923073718,1.6627444560661113
90005_29,17.440276514082367,24.314723290502226,1.4820371485076098
90005_30,15.611130183284926,29.47482237664776,1.1125913583915341
90005_31,12.46450793480817,37.07799770844242,0.9659860385035515
90005_32,10.355440342615351,44.22496565861778,0.9613352976328561
90005_33,8.989064724881738,48.21288558172744,0.9561442201225173
90005_34,8.05085780917856,50.69260140226506,0.9296645342474936
90005_35,7.2687202669866835,53.50745609502117,0.9377887693260442
90005_36,6.7220509794364425,56.52035194227428,0.8976853038761147
90006_00,14.0,29.0,1.4
90006_01,15.8,26.0,2.3
90006_02,16.2,24.0,3.2
90006_03,16.4,25.0,1.6
90006_04,16.45967928592215,25.29685597192402,2.108987395375726
90006_05,15.027524931027468,27.73412935584398,1.9972845190185302
90006_06,12.614338733203653,36.693447809732,1.4152433806021307
90006_07,9.893430672696702,47.80792538460413,1.099396731936158
90006_08,7.687199386111314,56.08423715931111,0.9731896117077101
90006_09,6.282727927770009,60.955351216374375,0.9743250665026013
90006_10,5.530784612871947,64.52073775410788,0.9278025433042163
90006_11,4.6787429697887655,67.27108556739252,0.8956547659193581
90006_12,4.015703050898668,69.23303984306756,0.8658299400796774
90006_13,3.622136063313858,70.51503777596687,0.8540258006842922
90006_14,3.1240866000493117,72.70626552614529,0.8598126135080251
90006_15,2.6312896985956,74.83004778310473,0.7801708312451563
90006_16,2.033118668113537,76.45485024551704,0.7578466230199388
90006_17,1.5209190087815883,78.29816688270888,0.7737657703005889
90006_18,0.949352946987698,78.9868648469533,0.8111979076859883
90006_19,0.6855197576544683,79.78714410446695,0.8383631686305698
90006_20,0.5841819113088628,78.80326306082982,0.835311238689343
90006_21,2.2778404239265346,74.25096071269267,0.8387218577477665
90006_22,5.448463526837601,58.7634843674762,0.8855269658702296
90006_23,10.914581800775434,40.809852022088215,1.0577378835598228
90006_24,14.310408959295339,29.851235195072476,1.385920620166563
90006_25,16.271647800667534,25.92216968659153,1.747832090668291
90006_26,17.197129679406522,24.652322749192155,1.7787707985484786
90006_27,17.293260621707315,25.23493521398187,1.8087864634985638
90006_28,17.16822984048848,26.249174778995297,1.7975066903194488
90006_29,15.96969584478974,29.280541994289212,1.8136480172597895
90006_30,13.47697516498679,36.30735322361989,1.3225902867957469
90006_31,10.424480753707304,46.05086541762542,1.0567495353119776
90006_32,8.250871753397016,55.89139377321618,0.9160539200371903
90006_33,7.315680973574458,62.667469491249314,0.9537078163979626
90006_34,6.528044702060095,67.6267232032763,0.9126107788055045
90006_35,6.006190045913961,71.34267333180469,0.8927998718979177
90006_36,5.498243486949467,74.74300844190799,0.8645911590466461
90007_00,8.8,35.0,1.3
90007_01,11.7,27.0,1.7
90007_02,13.5,22.0,1.4
90007_03,14.7,21.0,1.2
90007_04,15.0660339505647,20.939353475900887,1.7331378018351835
90007_05,14.449428876918496,22.20116493403972,1.952615566951312
90007_06,12.277834221473473,26.62321508164782,1.8999392167371254
90007_07,10.00408043317118,34.01016808452683,1.6535107088294378
90007_08,7.6416045403527315,42.817361036186846,1.3690706609939078
90007_09,5.541420845639655,50.67761910382202,1.1992722606274617
90007_10,3.697341636191869,57.28754876589049,1.100721296278107
90007_11,2.3303429063941636,61.839165436543915,1.0885957693285242
90007_12,1.0996226400424944,65.99235801729618,1.051382065833921
90007_13,0.09305717449489942,69.99266166194721,0.9932796083151239
90007_14,-0.7008397914644654,73.9419483324807,0.9647981154176194
90007_15,-1.2840118111748577,77.12042667413111,0.9202940315407104
90007_16,-1.8590735787236154,80.01971503199422,0.9097232493221741
90007_17,-2.6529923906203465,82.35720265677035,0.8914072985494386
90007_18,-3.5284998627123016,84.64082633880975,0.8587633477363131
90007_19,-4.335978677282807,86.17491127878884,0.8437630244220229
90007_20,-4.566527654235972,85.77846336567177,0.8550624196444557
90007_21,-3.3196168648770015,81.07004861641565,0.824553988817023
90007_22,0.43234162045363056,65.8229819301778,0.8759328290155278
90007_23,4.862155199138688,47.043547523011746,0.9407247151657547
90007_24,8.95432626766837,33.02876956281931,1.1200848782710238
90007_25,11.993800687081904,24.441947027042964,1.408805685514378
90007_26,14.382948154906169,19.750236719298314,1.5230766573921235
90007_27,15.822995899668756,18.636441991942487,1.6419775210937602
90007_28,16.639017521030823,18.673555727650918,1.8095819468485679
90007_29,15.63869464293021,21.381484495853538,2.2935408135771156
90007_30,13.794119023831259,25.30858824027094,2.7457422487247
90007_31,11.375761890439614,31.91225140280054,2.5311688584144894
90007_32,8.962265102791921,42.37027388526807,1.7846883094324824
90007_33,6.677736603818471,51.439642438168924,1.345063950232807
90007_34,4.7293747237719295,58.68097482871658,1.1980915774873524
90007_35,3.2828385092809858,63.56450288994892,1.0905526288546086
90007_36,1.9418285921150953,68.49598692733407,1.0285441361612924
90008_00,5.4,38.0,1.9
90008_01,6.2,39.0,2.0
90008_02,7.1,38.0,2.9
90008_03,8.5,33.0,3.8
90008_04,9.110206164319948,31.670814034550915,3.577524849239871
90008_05,8.852790485552939,32.798746326797826,3.6944165860663447
90008_06,7.662156776789699,37.098319678980836,3.710749325047811
90008_07,6.490146013315224,40.06469214231445,4.2121823652417145
90008_08,5.695580967569218,41.60447660285797,4.1651177410848526
90008_09,5.030231602314337,43.49809278591197,4.224882969452545
90008_10,4.52309682125316,43.38470579756003,4.3548243813648515
90008_11,4.194717073948934,43.11994468701597,4.280901494052452
90008_12,3.7929289814852973,43.234169361469704,4.1821914374128895
90008_13,3.3698588601616435,43.04874013718573,4.006469635125634
90008_14,3.3279843125690713,43.17139376311422,4.021741706157201
90008_15,2.8819531929926954,42.691986950748465,4.162822906822729
90008_16,2.660702476115088,43.14455931991073,3.9507148760824355
90008_17,2.498234613811756,43.315124966886216,3.7851797950644026
90008_18,2.1358985239709143,43.321991206473925,3.671768001085464
90008_19,1.8923184737367291,43.28847948108067,3.439692426466796
90008_20,2.2063470729816483,42.802277930565225,3.3206926387461433
90008_21,3.3045790652297726,39.05302923895632,2.9677572375573984
90008_22,4.505057697381716,35.30612364494036,2.4755278746083498
90008_23,6.010130428828103,32.91118410725819,2.2173752817425894
90008_24,7.454001775731853,31.0116080612002,2.245011377795491
90008_25,8.266584087446303,29.46451657748947,2.5122333131198533
90008_26,9.09747205499895,27.554553198468682,2.4631413711321652
90008_27,9.80860216043975,27.590516729906152,2.446317313604635
90008_28,9.743551035062492,27.453865150171264,2.49036030247059
90008_29,8.938439267902973,28.37594193236525,2.541486463520584
90008_30,7.876178283805599,33.305095482422736,2.872626238009441
90008_31,6.789525891639076,36.45658828527231,3.1328699510327476
90008_32,5.829072032379196,39.648957501094216,3.279524238127944
90008_33,5.090748521156195,43.32914842544791,3.2554615028810217
90008_34,4.665070967594637,44.58448552605246,3.152627209914529
90008_35,4.293680452974509,46.33541312581901,3.128568001800984
90008_36,3.88522430221949,47.098380962812726,3.1122769574686973
90009_00,13.2,32.0,0.8
90009_01,14.6,27.0,0.9
90009_02,15.1,25.0,2.6
90009_03,16.2,25.0,1.3
90009_04,16.535324981288095,25.177519432934925,1.5103121729762945
90009_05,15.722399516250114,26.7743346556935,1.4200527975765829
90009_06,14.332070181381509,31.641581279058332,1.1566871040723545
90009_07,12.679111407208811,41.301991828241064,1.0217580799775277
90009_08,11.201556475484178,50.199154105333015,0.961258133466503
90009_09,9.785343666129345,54.99671576284877,0.9451875181205356
90009_10,8.760779345085128,59.5127662577884,0.9198959414384041
90009_11,8.179204201044431,63.130587540734055,0.9227007986850975
90009_12,7.461354005127602,65.38873871481026,0.9037961056085105
90009_13,6.928502054151049,66.91715037433508,0.8824638329903154
90009_14,6.633439334570397,69.20854307012112,0.8473933566623477
90009_15,6.197519661740861,71.53245035132298,0.8226728610619503
90009_16,5.664573496547764,74.48494857850898,0.8329525950283281
90009_17,5.261961278966498,75.82795275273875,0.8336718072250366
90009_18,4.977041318141161,77.62840119659647,0.8217823542411541
90009_19,4.787177971243101,78.90077724195555,0.8313779930561633
90009_20,4.9958153543885135,77.3368984993824,0.8793178457601774
90009_21,6.905268864244983,68.97453410173472,0.9031486385447938
90009_22,10.30386740449847,52.90820717723151,1.0332355142691312
90009_23,13.26710061712266,37.18951728044828,1.0772830202152786
90009_24,15.130422624350608,28.894956076073566,1.2036258105936002
90009_25,16.334757348583057,25.38617633289421,1.3215465953135583
90009_26,17.10697300191372,23.289828943708514,1.3925022284288036
90009_27,17.53484669408474,23.78228788474561,1.4738307575593892
90009_28,17.76377671662325,24.580888036562495,1.6009555115025578
90009_29,17.184953251358735,27.233753104151635,1.559024965357702
90009_30,15.739017150812016,32.42586822901841,1.1409537112049097
90009_31,13.85228976273166,40.85084771177291,1.0144517657731618
90009_32,12.191823119292499,50.39356509775788,0.97105542153206
90009_33,10.925783719593829,58.00627632521181,0.9149806277141775
90009_34,9.770592084429522,62.09409528292403,0.895202368480007
90009_35,8.938363062998413,65.31831690628522,0.863468782882752
90009_36,8.182483962958637,68.5276605573998,0.8800374623509105
90010_00,11.8,30.0,2.0
90010_01,13.8,26.0,1.8
90010_02,15.3,21.0,2.1
90010_03,17.5,19.0,4.5
90010_04,17.610596385463122,19.447239416613396,3.314148926107898
90010_05,16.896682407128054,19.440614971233188,3.036940476256214
90010_06,14.589890079300003,24.302958585143344,2.0993157274146745
90010_07,11.543637079337277,32.51052687195487,1.463871195856056
90010_08,8.889177971838775,44.838446821228246,1.0782024091140763
90010_09,7.083804907067234,51.7293806858142,0.9978994958309324
90010_10,5.7225013804329,57.50473629028191,0.9789061282356508
90010_11,4.500367646006527,60.96847879321902,0.9045202272878177
90010_12,3.5528557999275634,63.77986405385242,0.8464409392078799
90010_13,2.764164894347754,66.8167704833442,0.7932590172609801
90010_14,2.012699898722605,69.67002716271338,0.7503393075121467
90010_15,1.2305538890148149,72.52932981068582,0.7339897466796781
90010_16,0.3785940062855331,75.18462929475179,0.788179586274716
90010_17,-0.3083618563249722,76.66406739722585,0.7470801092689251
90010_18,-1.0439351468999325,78.70230655101693,0.7524466646419784
90010_19,-1.5032680345206952,80.23785623944282,0.7540676631741973
90010_20,-1.596802288915929,79.29586077553463,0.7622097622426259
90010_21,0.2752312244391606,72.4424683077245,0.7617832318880682
90010_22,4.273824354698689,54.65428211369075,0.869148461853736
90010_23,8.694069457874244,36.70399530418415,1.0136107036236908
90010_24,11.99488693827785,26.417027684056084,1.2706700130419601
90010_25,14.359440698954835,22.0440500444621,1.6488496621916042
90010_26,16.12279240850788,19.604184515078767,1.7781378570706563
90010_27,17.038861179938174,19.32377978806405,1.843811987790252
90010_28,17.44033262744707,19.205998624476102,1.860906810720855
90010_29,16.75772428937334,19.78088865844909,1.761045974160976
90010_30,14.732505600775488,26.026347964153736,1.2601140517270366
90010_31,11.84755482636461,34.40340939776596,1.0200745938213598
90010_32,9.425282225026063,44.1331678557694,0.911848574209272
90010_33,7.6557498959593895,51.84225470208298,0.9345454436671815
90010_34,6.3662731960156815,57.831310920728356,0.9647762962099699
90010_35,5.424136858771502,61.64625284016017,0.945290786505145
90010_36,4.653132542116977,65.19603411044619,0.9194258220364152
