FORE_data,t2m_lgb_global_q,rh2m_lgb_global_q,w10m_lgb_global_q
90002_22,10.582964439542986,28.31414817199131,4.335890887889734
90002_23,12.608123252899661,23.849630694881988,4.615602833574743
90002_24,13.705343957643818,21.944835341698692,4.12024049178143
90002_25,14.703446288277535,19.344132283103704,3.7011596444544783
90002_26,15.56494388982117,17.53993324053891,3.808974435948342
90002_27,16.381992812619156,16.78798218115296,3.590588701811982
90002_28,17.002655768625438,16.452333012793872,3.148915129793161
90002_29,16.38650278187223,17.344036607117513,2.9557715169739347
90002_30,14.912844864438732,20.947012840914095,2.375991429159851
90002_31,12.837862609469049,26.063606825255413,2.0443251580662363
90002_32,11.099135139454349,33.685306210294605,1.6739616788223637
90002_33,10.06642252449195,38.32375886855721,1.6600038926066287
90002_34,9.315376527039971,42.11867621804866,1.560087982153249
90002_35,8.413120806134156,45.756001804113204,1.4294780179579059
90002_36,7.699973404482137,49.122570175210555,1.3076314248234828
90003_00,12.95,29.0,3.1
90003_01,13.2,27.0,4.2
90003_02,13.8,27.0,3.3
90003_03,13.4,27.0,3.0
90003_04,13.024140033399421,27.708843925431076,4.4786313447505695
90003_05,12.143864260840425,28.843411435756302,4.444356718687969
90003_06,10.95861885360189,31.466542523605483,3.556024331855305
90003_07,9.693378764795618,34.6860048409125,3.0569031770837873
90003_08,8.621453755165685,36.78114472171737,2.6762550558420366
90003_09,7.430170424970018,39.494723578933915,2.3150218554308246
90003_10,6.005588267680722,44.16728103144391,1.8034251450275158
90003_11,4.851941739167896,47.96058323982436,1.6110730897926078
90003_12,3.8168366362503794,51.256565623862954,1.4786746279547178
90003_13,3.2209372273476258,54.512420630049334,1.5662272570089344
90003_14,2.658051966672323,56.44838506682339,1.6796414362241383
90003_15,2.1961604538015997,58.00243242656347,1.5628703508303878
90003_16,1.5590537558433744,59.258970497582425,1.502725346467175
90003_17,1.1528517398679479,59.663996383594444,1.5239098472010781
90003_18,0.724327010198006,60.47372691726281,1.5072861515855933
90003_19,0.4945192273948466,60.05975964642226,1.8326545510616372
90003_20,0.6079001447159229,58.519929008190964,1.9509535830265479
90003_21,3.0036817101895306,47.540600931789015,2.0603726391738637
90003_22,6.097584885702778,32.782599154331834,2.5195720300117763
90003_23,8.648163602291401,24.204710159758893,3.2942529698656577
90003_24,9.88134245275786,21.011629018298372,3.545250513332236
90003_25,10.995209113666057,19.163995345382027,3.814518211790615
90003_26,11.830208304330872,18.12089214536694,3.921563090796495
90003_27,12.076876742861042,17.50050564130345,3.8492573291793404
90003_28,12.215602502498635,17.935428436727772,3.8137366427216657
90003_29,11.552206072854426,18.4440295784604,3.49623777117578
90003_30,10.157059991654062,21.729913157863507,3.238642184476999
90003_31,8.7283091391754,25.76990960486899,2.6201529665583747
90003_32,7.889866115160463,29.42894257739456,2.179558493338686
90003_33,6.761421800386108,34.051639183750446,1.859506354976936
90003_34,5.8228294791129365,38.92189479111503,1.745623058907507
90003_35,4.778047531814457,43.39323784378623,1.564820427508538
90003_36,3.947288390655458,46.5477941526502,1.4760844611013677
90004_00,15.65,29.5,2.35
90004_01,16.3,29.0,2.6
90004_02,15.1,30.0,3.1
90004_03,15.2,32.0,2.8
90004_04,15.064006439678005,30.497906456523875,3.1515435775469682
90004_05,14.335738287032154,31.083258960735606,3.210193584390616
90004_06,12.804947844250139,34.81671047529338,2.911286707603541
90004_07,11.64959181549161,37.09683566933117,2.883239146295312
90004_08,10.726140691680893,40.04370903760774,2.5119844401460716
90004_09,10.138760192183446,41.7155625732069,2.5817140349729355
90004_10,9.712175846616647,43.81812613461009,2.4114305969431955
90004_11,9.138520622476811,44.6868590176357,2.3062619319027995
90004_12,8.73769795706279,46.28462384702524,2.222389851060463
90004_13,7.556060276861002,50.10059732447525,1.6443546707193613
90004_14,6.420076360315589,53.88521282497524,1.346963948245343
90004_15,5.466309992100011,57.34269495219752,1.157007900443902
90004_16,4.17283048490233,59.646580848202966,0.9982631300979635
90004_17,3.0402923265418225,63.18901198598124,1.0259167769211304
90004_18,2.46166374392284,65.71966142676297,0.981188937359723
90004_19,1.9168314042128605,66.22579697161426,0.9673211728083186
90004_20,2.117058781624299,64.30460046126356,0.99444029582916
90004_21,4.66303396186268,49.678653056923395,1.1896053203656427
90004_22,7.927065102750985,33.542545658333495,1.662187008644304
90004_23,10.75272026554585,23.975074378856835,2.1303263004613426
90004_24,13.029970129538677,19.75246769562044,2.521856340151609
90004_25,14.247401670370994,17.337642306362472,2.823792661510015
90004_26,15.41360948252704,16.066757882261467,3.299393925642933
90004_27,15.960031518412965,15.679671808553191,3.3663055007692204
90004_28,16.189726381310233,15.98369798567718,3.319964545880186
90004_29,15.379974760019074,17.25717112443366,3.1178298769554473
90004_30,13.22717379964626,21.30301075320419,2.3792263532060836
90004_31,11.087014097882056,25.51376320757545,2.300101489138639
90004_32,9.903347679575848,31.128069214919638,2.2574213591818486
90004_33,8.992286997009007,35.3473952039911,2.1815240800456057
90004_34,8.280872642892017,39.448566244936174,1.9190950885073315
90004_35,7.821908217788835,44.205071267433965,1.7135170926071523
90004_36,6.917087664910585,48.063477986991984,1.470295422433491
90005_00,15.7,24.0,7.1999999999999975
90005_01,15.7,25.0,7.1
90005_02,14.9,30.0,7.9
90005_03,14.9,32.0,4.8
90005_04,15.175562524294802,30.56067015330295,5.262642084312118
90005_05,14.891439216512786,31.401110356436416,4.827582242125505
90005_06,14.149665739576283,33.06766768728373,3.720002182847449
90005_07,12.618676120234616,35.69468091137153,3.4458764620939957
90005_08,11.693460581192639,38.42847704496942,3.141446755571694
90005_09,10.914425238174028,40.69016968219531,3.0257132738411174
90005_10,10.07951185302264,43.28750071309512,2.4616796864872126
90005_11,9.707668846475114,44.95034783738479,2.5267634868925155
90005_12,9.293465280764137,45.993632163855594,2.5555340440258583
90005_13,8.618316063361696,48.53865536060552,2.0263519342856275
90005_14,7.974638017837717,49.777919251897345,2.062892428177158
90005_15,7.428595799452756,50.1028705066893,1.853203832295057
90005_16,6.972610516933951,50.53096430902073,1.7051905306155335
90005_17,6.7795656971954825,50.06278642574702,1.6102158694165423
90005_18,6.398296998645694,48.23719343547411,1.6094364100646128
90005_19,6.474833939653775,46.600792413188536,1.6900793456861525
90005_20,6.882576580675364,46.057778931405345,1.7379447490826974
90005_21,8.39570289409183,40.93923939835808,1.6829128320356603
90005_22,10.919114222556056,30.4914612220259,2.1919872924014507
90005_23,13.101066576401582,22.598951828784774,2.7959884856091324
90005_24,14.42506814813995,18.975596041604124,3.2516053545882047
90005_25,15.694734226926402,16.76691912261828,3.7195116293641646
90005_26,16.802577002187753,15.518302775429069,4.041609010977827
90005_27,17.2780007461512,14.906250194902679,4.117545561975239
90005_28,17.468500761756605,14.38896126025334,3.8949127028314736
90005_29,16.759826216384667,15.535887604127566,3.4899973423911352
90005_30,15.485789066077661,19.20133969846604,2.8705405310516428
90005_31,13.466354374643164,22.252931663557707,2.421295917400545
90005_32,11.67328402579207,26.42587896690478,1.95860741754542
90005_33,10.57604028818758,30.337309860348483,1.7859752107862668
90005_34,9.8455214334017,33.4678624053231,1.713614345485953
90005_35,8.965556009534255,35.44940263273658,1.6811133955745694
90005_36,8.17055754740993,37.94606303471188,1.3827584018912211
90006_00,14.7,24.0,2.15
90006_01,15.2,24.0,1.2
90006_02,15.6,24.0,1.6
90006_03,15.7,24.0,1.0
90006_04,15.72388931752536,25.19337884920248,2.400604055593174
90006_05,14.550467293901601,26.902248952121973,2.5574752436825303
90006_06,13.098658056494521,30.358713440212522,2.1964607191280594
90006_07,11.28519500433291,35.1368223001273,2.090763269031883
90006_08,10.372756180869075,40.94017982220344,2.038912851516569
90006_09,9.461696230352379,46.171343483553784,1.941086046531248
90006_10,8.776583092535402,48.15074689581795,1.9451339778198864
90006_11,8.106793014069321,49.308949556874474,2.1065541062004556
90006_12,7.085856183957708,50.855507392825785,1.9096691277962792
90006_13,6.2801184349899355,53.25825703173913,1.5715723858709476
90006_14,5.411368651462473,56.01286646759984,1.3395526131284246
90006_15,4.3120297601151885,58.42253131290023,1.231324040264523
90006_16,3.27776136649528,60.55412477003436,1.2328217183497627
90006_17,2.8441693075172805,61.38438216782541,1.3708734401402078
90006_18,2.5041316577846775,62.57729219044656,1.3512803074576718
90006_19,2.187278171438129,62.03061427177574,1.5803537251480086
90006_20,2.6239506048254686,60.86022933843484,1.6045011247697016
90006_21,3.8385834477636736,53.759697924052,1.6662485095149489
90006_22,6.836440986997593,34.17968545051828,2.516995976048586
90006_23,10.01586450877814,22.08309197471011,3.5559447946675307
90006_24,12.18590707908704,16.755626569786486,3.4935798122458115
90006_25,14.11879949877558,14.64801904281454,3.1253204033174127
90006_26,15.221570529405838,13.925628246420679,2.951791381655564
90006_27,15.59263265106939,13.851079653473835,2.804576276922071
90006_28,15.626057978304749,14.008371647702358,2.5941582150500566
90006_29,14.672194972508642,14.848393212947691,2.5046590944190408
90006_30,12.62875176085239,19.767170550992656,1.7060147363445723
90006_31,10.871982080963814,25.15980463904149,1.4247463553240698
90006_32,8.938800290093067,30.297048250808817,1.2692057511960335
90006_33,7.736544893573664,34.039416308780496,1.2125651158218993
90006_34,6.564643866947577,37.93521976372225,1.2201300905049375
90006_35,5.749568817966306,42.46077319413844,1.1813110739136141
90006_36,4.761290679229957,46.25739766550322,1.0641611300612903
90007_00,12.05,33.5,4.85
90007_01,11.8,36.0,6.5
90007_02,11.2,40.0,6.6
90007_03,11.2,41.0,7.7
90007_04,11.297845986066143,39.93525083579813,6.1368165578819225
90007_05,10.741466843867764,40.913316094317395,5.777622101827831
90007_06,9.77138222514902,41.33743520634913,5.336903684856569
90007_07,8.63229931471138,44.39179111871755,4.3107487069747465
90007_08,7.014543565170015,48.51062126840065,3.132542826922337
90007_09,5.727941478611207,53.860896230306466,2.4909513855109497
90007_10,4.214923897998855,58.16742267151128,2.0282802331592475
90007_11,2.8097978016616283,61.13845821929846,1.7731728035039451
90007_12,1.751665521497434,64.26205288290247,1.5169715417470688
90007_13,0.8988259607516484,67.5039024474757,1.3646070012779858
90007_14,0.2535410376659522,71.01581464712312,1.2984311895047407
90007_15,-0.4419102990248771,74.01534363069653,1.181847288357045
90007_16,-1.1979669223564682,76.3645220692284,1.1235110151696073
90007_17,-1.7253415410259667,79.48949171451129,1.1154603032953558
90007_18,-2.528045441781649,81.18505859150234,1.0721158561718895
90007_19,-3.146503353680471,82.11871577359099,1.0545083407997726
90007_20,-3.5945440613585897,81.8394021106018,1.0175978163770172
90007_21,-1.5401458578551415,76.9309427991627,1.02450564810458
90007_22,2.1457484448749495,58.904861918938884,1.1364903807108504
90007_23,6.786165720189768,38.431283171730705,1.301320267054882
90007_24,9.917560873791807,26.14067756380103,1.8973744680053768
90007_25,12.01923892466488,20.806941820611684,2.6076676135793475
90007_26,13.174113644544326,19.175501190236652,3.689544013408839
90007_27,13.549085582469354,18.457599356355313,4.1609047647971575
90007_28,13.527259798797434,18.608273167867736,5.170732136666686
90007_29,12.501714356042019,19.878325511870003,4.106934102142746
90007_30,10.843066103535163,24.209811322718593,3.760900338420239
90007_31,8.835929604173412,29.71618546391624,2.8244973679831884
90007_32,7.232890366517033,37.91185598110124,1.9818271285962292
90007_33,4.971214111270411,46.10170346835396,1.5573790157602008
90007_34,3.5326115475652076,52.30433018247311,1.3925047013660097
90007_35,2.496248267932978,57.824986426322184,1.3657437023598298
90007_36,1.2997448489845338,62.07369451441322,1.216980259246727
90008_00,4.050000000000002,53.0,4.45
90008_01,4.4,53.0,4.0
90008_02,4.0,58.0,4.1
90008_03,2.7,69.0,5.7
90008_04,3.017037782857682,61.55088320709302,6.621643420028359
90008_05,2.6232635543746445,60.67911142610274,6.517592513210423
90008_06,1.600957071604717,60.88329021698858,6.771594153502881
90008_07,1.214347474705512,61.17432816286225,7.05334721012237
90008_08,0.46575903445630756,60.56067939440929,7.327386146950477
90008_09,-0.08786934350367455,61.0323116757514,7.291957538284362
90008_10,-0.4963421863007328,60.31560784629234,7.055683459071416
90008_11,-0.8879691867207539,59.11458182541749,7.3626544460958385
90008_12,-1.2301142932897187,58.51205685475605,7.331397646821001
90008_13,-1.571736798234013,58.25692241944507,7.451282008479205
90008_14,-1.9112870226507115,57.48404678396799,7.14907410795768
90008_15,-2.296410242787253,56.399615048224106,7.560486354839336
90008_16,-2.6199905841137623,57.12296183431741,7.083653268659829
90008_17,-2.8563453285387697,56.06819766526003,7.169543055802424
90008_18,-3.3052177164773027,54.95865525338737,7.415919287446996
90008_19,-3.5524110008698306,54.041626824753806,7.1040140067334
90008_20,-3.81213030168117,54.13571336826141,7.0596314973295415
90008_21,-3.28466604711615,49.32325566209362,6.88273345924208
90008_22,-1.9071530321381847,41.27300430066371,6.538654893939872
90008_23,-0.8557244800687708,34.027480529654206,6.135703260878402
90008_24,-0.10882306446408013,30.50477173093859,6.199544504517178
90008_25,0.9762250355586192,28.04667136768365,6.0587088332694865
90008_26,2.304800105349746,26.706133054319395,5.875671619522109
90008_27,3.390330406074403,26.42269640437917,5.888416926298854
90008_28,4.1261125087267025,26.720496351559635,5.869552127886739
90008_29,3.6084278549054862,27.92883993034947,5.984054854878342
90008_30,2.5888650302618204,29.513179531391096,6.292103463354369
90008_31,1.5149065340757426,31.864430241821065,6.554554688602973
90008_32,0.6725382595850772,34.21644334227811,6.216537580059828
90008_33,0.2354969538020369,35.74798283801791,5.956021992428101
90008_34,-0.1492396175659712,36.85529536328444,5.913478882564654
90008_35,-0.4373506304689518,38.18574785800607,5.838895282028045
90008_36,-0.5767391770707593,39.45583777151634,5.79511667356296
90009_00,16.35,22.5,5.6
90009_01,16.3,23.0,6.1
90009_02,16.3,25.0,3.6
90009_03,16.5,27.0,5.5
90009_04,16.612262323707792,26.564168533426326,4.847195473069296
90009_05,15.93485933750568,27.207090478940973,4.833363325450476
90009_06,14.896092272716153,29.059861462401983,3.842826828006554
90009_07,13.592458880038242,31.069665797480894,3.8470509359087774
90009_08,12.626896260654348,33.73671091273611,3.4973723174440763
90009_09,11.97715858722851,35.3912253730108,3.030952973683598
90009_10,11.418303482546078,35.717297368906415,3.0060864311559468
90009_11,11.12540748000462,35.74033942725833,2.949974873380494
90009_12,10.75877052353532,35.31613912353364,2.822304184128784
90009_13,10.266189475633134,35.38734368613455,2.6705761916595603
90009_14,9.903825100230447,35.67323202867408,2.4383915973596872
90009_15,9.755490074577352,35.949391861162766,2.2859075918774416
90009_16,9.315124227155573,36.99190216030941,2.1865041839443826
90009_17,9.105586947131721,37.640691580024885,2.3363295279844354
90009_18,9.199542439911195,38.33035686324175,2.4814240372085004
90009_19,9.341515081891421,37.42540605208351,2.720347225802019
90009_20,9.864335238715771,34.71750354315745,2.9811229322674864
90009_21,10.957175548008449,30.61565833532191,3.4201332854816475
90009_22,12.800336446740578,25.358139323818996,3.8657400812213645
90009_23,13.84737802795507,20.98398531782651,4.084985132954969
90009_24,14.791381014541798,18.823755980134727,4.19342001458532
90009_25,15.424569157671419,16.90462175507452,3.9175879810313297
90009_26,16.330520502153814,15.538847497278049,3.7076741694216113
90009_27,16.974764590603417,14.672001802516647,3.9147336280834004
90009_28,17.37987754148145,14.29662801207927,3.3827002123481185
90009_29,16.922147386449055,14.231905640325975,3.2907706697548473
90009_30,15.592169738023522,16.950017693544567,2.812777963154156
90009_31,13.585356552452517,20.648835367006626,2.5761360561632913
90009_32,12.428759529089488,24.083030951545187,2.4600009150753865
90009_33,11.687773751880803,26.703834337694786,2.485442921585779
90009_34,10.985935347812635,29.165524280244384,2.570456916373771
90009_35,10.541442538091143,30.9489787175463,2.5560646616843976
90009_36,9.888551411239563,33.336477064678135,2.364039406842258
90010_00,13.2,27.0,4.6
90010_01,13.5,27.0,5.4
90010_02,13.3,30.0,2.6
90010_03,13.5,32.0,5.3
90010_04,13.493376122222246,32.43146664410488,4.648066013303029
90010_05,12.764885661256033,33.77848501534782,4.255468421377962
90010_06,12.05798235189464,36.365059606722845,3.7470884439118097
90010_07,11.3153384597092,40.316633423643765,3.322784653015592
90010_08,10.849374831434023,44.54466920279697,3.106549014547339
90010_09,10.061304968847015,47.46791256190926,2.920503450986858
90010_10,9.608919985126601,47.488611392190585,3.0128309951326235
90010_11,8.716947618586005,47.57470814350137,2.819162941825963
90010_12,8.209323731929226,48.091058628664015,2.769332263122504
90010_13,7.314404184865349,48.89998697584201,2.558185927619407
90010_14,6.850686587131994,49.56389769302561,2.946837285977874
90010_15,6.634237645188129,49.513856239528394,2.9542624949405356
90010_16,6.193161842946682,49.90021930114918,2.9900751597987045
90010_17,5.596637007661522,50.496887740797256,2.848833374402736
90010_18,4.787891903554016,52.13599902021853,2.8476065724600557
90010_19,4.240609690724729,52.882340492715215,2.9913228479783958
90010_20,4.135449878851774,52.896673115228246,3.0358039027432877
90010_21,5.307153356483654,45.45281713808621,2.8559872173301004
90010_22,7.079918827013245,32.03737502825982,4.061824916739766
90010_23,9.18979412684018,22.22437161655886,4.585534525747421
90010_24,10.757006439303456,18.393173840738207,4.290884534202113
90010_25,11.82153131963834,16.037736731542715,4.395096703769144
90010_26,12.620430784509892,15.069064809262102,4.308579458522994
90010_27,12.795266560797439,14.85954118754694,4.1995632332460655
90010_28,12.74117836171343,14.744583868572404,4.095694414625668
90010_29,12.088500154925038,15.513878090141228,3.7493745506798017
90010_30,10.955963478453729,18.60699798155639,3.340073458295602
90010_31,9.743210338705659,22.978875196210023,2.941203840683544
90010_32,8.45917482428004,27.310915048625866,2.365272700848055
90010_33,7.47280877709293,30.15053333190836,2.1941216511903927
90010_34,6.408513821995589,33.764717707589924,2.189632110166015
90010_35,5.711636584684556,36.62892640779108,2.2514709539201623
90010_36,4.811355414559512,40.227172716645725,2.1415563157094306
