FORE_data,t2m_lgb_global_q,rh2m_lgb_global_q,w10m_lgb_global_q
90001_34,8.829986868697194,76.37504977611034,1.1325532054301533
90001_35,8.556316040926774,78.38808929124923,1.210785161203591
90001_36,8.201064959758341,79.24522349063686,1.3158642933845768
90002_00,15.1,26.0,1.1
90002_01,16.4,23.0,1.6
90002_02,16.9,22.0,1.3
90002_03,17.9,22.0,2.0
90002_04,17.928007763563926,22.33602913014874,1.5744573159812187
90002_05,17.149298463075336,24.944161573179798,1.3239691378319138
90002_06,15.104422475135319,34.13576039400743,1.0360940621538073
90002_07,12.102497452802975,46.28115853160523,0.877440037136401
90002_08,9.754412041065068,55.49054271289206,0.8599932348322936
90002_09,8.233827235500275,63.09231565123799,0.8464497717038776
90002_10,7.301140805725251,67.47041519683061,0.8575915549014818
90002_11,6.718013198247947,70.07919281211912,0.8717397218464449
90002_12,5.977298523636378,73.00488059968954,0.8732542557861862
90002_13,5.656122878567244,75.06780290333575,0.8667858569290843
90002_14,5.2053027031817205,76.94941404114671,0.8640923663466715
90002_15,5.001954620146237,78.7785332054868,0.8630828598143313
90002_16,4.669069320892019,80.63145291435237,0.8603915939438735
90002_17,4.473111664366869,82.28452237925408,0.8479935881553767
90002_18,4.391623750642232,83.58389301381102,0.8748467556470234
90002_19,4.204016731185178,84.2422170283152,0.8833782049740219
90002_20,4.556577094915026,82.91010612588074,0.8600767658729112
90002_21,5.895050020841705,78.31833160754917,0.9223587520869014
90002_22,8.1794901747534,68.5084507540754,0.9986086400629788
90002_23,10.504109912761182,60.54844831201002,1.0257723436467103
90002_24,12.584428367399624,52.1350832316185,1.2159411177389163
90002_25,13.890269339860492,45.733482081350616,1.267549922267076
90002_26,14.952173700841044,42.9194157573592,1.4578976606668566
90002_27,15.658337179549342,41.889271672599776,1.6224335988622232
90002_28,16.33751225926787,42.527819379762875,1.7132865614485981
90002_29,15.846367443607907,46.444206586101345,1.3762204012961567
90002_30,14.084376098758444,53.11941517178798,1.073214160617891
90002_31,11.697447114354116,61.74039494744966,0.906662844541714
90002_32,9.7129060893917,67.79562858885716,0.9283801758017022
90002_33,8.419924800044965,72.54610325993814,0.9451046113822718
90002_34,7.86659208371939,76.30286833171655,0.8952302125620744
90002_35,7.267957009600573,79.28137137274841,0.8591898163927418
90002_36,6.950154935899406,81.32158095013328,0.8636846376158188
90003_00,12.2,25.0,3.3
90003_01,15.4,20.0,0.7
90003_02,16.7,16.0,2.0
90003_03,17.6,17.0,3.4
90003_04,17.725593855745156,16.931603634405185,3.1504227505713773
90003_05,16.812212529218836,19.489052624186513,2.86770342056178
90003_06,14.61692524742658,23.97586259975693,2.343545275840636
90003_07,11.920245113553998,29.379886482753108,1.8780420593583649
90003_08,9.601138099480629,35.63261009527361,1.6228690685703766
90003_09,7.704597934956366,41.717769775564584,1.478435435859155
90003_10,6.381716894968886,46.97954857288497,1.4348144441551152
90003_11,5.416882544078112,51.038884100273386,1.3230984282091482
90003_12,4.533623541026353,54.75298364038296,1.2646445058806433
90003_13,3.9076255873287096,58.556031623752745,1.1169580108158097
90003_14,3.5900674901670158,62.75065536845279,1.1381319664445608
90003_15,3.152459176577789,66.41982751440601,1.1145609157262306
90003_16,2.6494503014169233,68.35656735045727,1.2079447231005842
90003_17,2.1223219831163433,70.11079630975671,1.2536875590918735
90003_18,1.8009371766656561,71.86150203514399,1.2489202261201107
90003_19,1.6860188879488633,73.90358283030348,1.256436943818223
90003_20,1.6780646160129638,74.59059302350776,1.2683781478345102
90003_21,3.3875902686945887,69.71509568489803,1.3591485138719392
90003_22,6.4836670365315445,58.14541642973494,1.479675161168404
90003_23,10.13720397034167,47.204773154697214,1.6978643649662775
90003_24,12.881756988498026,38.600117849296254,1.8793698445314955
90003_25,14.263460695122811,34.94287967504913,2.433858339973349
90003_26,15.432081399517665,34.14783952215562,3.153553021402778
90003_27,16.01727702068382,34.50578557045995,3.968095761375756
90003_28,16.089144332480387,36.819024920770325,4.32248215844092
90003_29,15.210575377055822,40.25379200602896,4.256142986565307
90003_30,13.560962491192432,44.50368333982369,3.6540349547170057
90003_31,11.545328039966464,49.753114218685205,2.841404013273283
90003_32,9.93767485796093,55.263507089502475,2.221125479159604
90003_33,8.755489615238993,59.50872820370813,1.6612271470797544
90003_34,8.272399930767767,64.5351414347857,1.4362607825793152
90003_35,8.121531706182452,68.28924736511036,1.5966385524758524
90003_36,7.66188362920189,70.90065255913983,1.6201677188133776
90004_00,14.4,31.0,1.2
90004_01,17.1,25.0,0.3
90004_02,17.3,23.0,1.4
90004_03,18.1,22.0,1.4
90004_04,18.245819204040984,21.252167044108212,1.339696544307939
90004_05,17.372167980077684,22.585498790530586,1.310077929036518
90004_06,14.000047617529567,32.48801117968883,0.9871380310115279
90004_07,9.995971523575111,45.32907231117694,0.868278217396702
90004_08,7.367233206069018,57.02733162088341,0.806817399774449
90004_09,5.638856722996964,64.39586956835561,0.7992782486938292
90004_10,4.333977982405816,69.36473927672509,0.8107556928730124
90004_11,3.50867041819634,73.00076723553573,0.8407245149869285
90004_12,2.8978705520418817,76.47947737639407,0.8243168311115914
90004_13,2.342499795718999,79.51524489670618,0.8395155054069467
90004_14,1.944539280740062,82.14428801860456,0.8689300217688609
90004_15,1.600296096472526,85.13058476149456,0.8689300217688609
90004_16,1.3969302860088306,87.05608141430122,0.8608699159648133
90004_17,1.1850140730761727,88.33886619628404,0.8608699159648133
90004_18,0.8327220395592643,89.01405024978104,0.8632706367142529
90004_19,1.0020837371682694,89.65158847961102,0.8622944319912739
90004_20,1.335866802647466,89.81771018475519,0.85195655341099
90004_21,3.1859195926521657,86.30595016678537,0.8786352479654488
90004_22,6.534991917782617,71.42864245260922,0.9327074432892657
90004_23,10.652102030853044,56.60021444062371,1.007779004163979
90004_24,13.601247887291521,46.4232538917291,1.1113668056590782
90004_25,15.43279615450879,39.72492659550749,1.1923698022015512
90004_26,16.85082940510561,36.837431957849944,1.3894372807989677
90004_27,17.30008432425205,36.73339724793675,1.5486245169791706
90004_28,17.502923540508984,38.87583022156448,1.581180711512524
90004_29,16.82900472215226,42.4574324847758,1.4104405942528309
90004_30,14.107630587394112,52.674833912411856,1.034468519151461
90004_31,10.554485014297976,64.3799373422581,0.8678283705635527
90004_32,8.261871395736227,72.33503101970445,0.8202309560467426
90004_33,7.368662339810034,77.85589731542642,0.8223777765969204
90004_34,6.927926497676802,80.56296737340146,0.8390315796321705
90004_35,6.513426805857549,82.95540676217442,0.8234188236456199
90004_36,6.13491017734827,84.73757670799405,0.7875796467886936
90005_00,15.6,25.0,2.0
90005_01,16.7,22.0,1.3
90005_02,17.3,22.0,1.8
90005_03,17.5,21.0,1.6
90005_04,17.695049127390785,21.576420803818863,1.6757127834451369
90005_05,17.093230685037536,24.314723290502226,1.5699849788405196
90005_06,15.507208062448639,29.47482237664776,1.1172591227447344
90005_07,12.557682633907827,36.75727916610888,0.9953967463078267
90005_08,10.583735896181514,44.203047059050334,0.9660398762322386
90005_09,9.007397753261694,48.21288558172744,0.9717343662698339
90005_10,8.035244580961429,50.715069078532636,0.9436186842178792
90005_11,7.2687202669866835,53.325075885118544,0.9499732817567287
90005_12,6.7220509794364425,55.58258654904636,0.9169724183741235
90005_13,6.268650972642,58.545037404384495,0.9051723510689585
90005_14,5.858337867118416,61.378665471728084,0.8804054463592628
90005_15,5.4888821721805785,64.51860918489675,0.8636542450555755
90005_16,4.95706763768071,67.02759049595494,0.8551910046376077
90005_17,4.537601957007567,68.95531480910668,0.8555263610029468
90005_18,4.238476707538073,70.37582949939677,0.8590856204621911
90005_19,3.8617978364393055,70.83927418490082,0.8582694088440632
90005_20,4.461144996315049,70.83244376763685,0.874011397749518
90005_21,5.821482650004206,67.63928125643149,0.8585291216782642
90005_22,8.309589627764977,60.23310213136219,0.9666152690388131
90005_23,10.79569621245611,53.865179512107986,1.0258223209466655
90005_24,12.730950190092221,48.30280865529479,1.2766761715686692
90005_25,13.631103115132323,46.43331051754167,1.3950778177836236
90005_26,14.512202308179505,43.92249877482047,1.5974738808654643
90005_27,15.184024590314879,43.43339834426848,1.6832149945857484
90005_28,15.32450935540769,43.6669461019266,1.6086952897402516
90005_29,14.795157947394875,46.415704093228506,1.3071361465438571
90005_30,13.803133169735613,50.28132560125638,1.090285841807301
90005_31,11.588466162365524,56.25127322696094,0.9329743667604904
90005_32,9.638000330553389,60.98082702831114,0.8849009260812244
90005_33,8.248180564502135,64.8359254982804,0.8554170887776967
90005_34,7.530320194457563,67.76381266294533,0.8448639838446672
90005_35,6.912405481619931,70.06417259619222,0.8456898279486393
90005_36,6.658821124130368,71.88574456347868,0.8442568348930237
90006_00,15.8,26.0,2.3
90006_01,16.3,25.0,3.1
90006_02,17.8,24.0,2.2
90006_03,17.6,25.0,3.4
90006_04,17.430348881170627,26.322128693320884,2.5179919934298267
90006_05,16.172747157560373,30.164031414953847,2.175484498090326
90006_06,13.671830516142464,37.022070307899185,1.5588761331075047
90006_07,10.509038634306087,46.3584637893247,1.15328536458837
90006_08,8.250871753397016,53.50147517604689,1.0074307205134774
90006_09,7.311185135236934,59.3858060467815,0.9952038358141058
90006_10,6.528044702060095,62.46796419101212,0.9679561073949552
90006_11,6.006190045913961,65.1765151615636,0.9199791108850339
90006_12,5.535877337819578,67.58135931419552,0.9100630617743519
90006_13,4.964004626314483,70.16260088930672,0.8899879217239514
90006_14,4.566637664507656,71.80026014318955,0.8554358719942732
90006_15,4.295943388145697,74.00534967637641,0.8445213336788426
90006_16,3.8445999289894823,76.09863200897156,0.8347514416250792
90006_17,3.8388213877067376,78.04303993561123,0.838016176149039
90006_18,3.8271734620246383,79.5931298206247,0.853448845189774
90006_19,3.880149574206819,80.82983483492536,0.851235963113631
90006_20,4.33625034284731,80.84956582765908,0.8538118880134777
90006_21,4.710399650424568,78.07728068448675,0.8713284023546647
90006_22,7.453079631110632,66.85251758794307,0.9477434737486069
90006_23,11.858964890259823,52.363369699776726,1.2939070504611934
90006_24,14.946811587390412,42.92588157775841,1.7455743675871123
90006_25,16.17278434893473,39.01895857894457,2.110449090932916
90006_26,16.855971034641694,37.35008277586694,2.4661131315429485
90006_27,16.9881865931174,37.694034946473536,2.599406532230198
90006_28,16.93998825438275,40.33975489587829,2.479788035098833
90006_29,15.533603983964742,43.72843582879985,2.357074287789735
90006_30,13.280374139345337,50.64719479988693,1.5821240609932223
90006_31,10.831876954146484,60.37019576473778,1.1720166386796989
90006_32,9.184390985880107,66.58172817847192,1.0093293111440713
90006_33,8.22992030325901,70.85669354987256,0.9959987620334022
90006_34,7.540863600637782,74.36931304211323,0.9739742144553136
90006_35,6.967908207565112,76.18389913351588,0.9414547173990118
90006_36,6.734902508385811,78.94476839958044,0.9219410535351729
90007_00,9.8,30.0,1.8
90007_01,12.9,24.0,1.5
90007_02,16.3,18.0,2.3
90007_03,18.2,17.0,1.6
90007_04,18.360195994849985,16.58617998883548,1.9061563664396404
90007_05,17.34059345060155,19.696851923751236,2.2160448932131787
90007_06,15.697203207603746,24.260739186212046,2.730948592645301
90007_07,13.066289692382666,29.951037231142966,2.5208718096969744
90007_08,10.145133055083894,37.74882952772641,1.7999897028433582
90007_09,7.46228134053901,45.62119669590169,1.4742899091973876
90007_10,5.33099172156918,51.3560566338785,1.3109135196367347
90007_11,3.6966437891236557,57.50357290455329,1.1665413245872276
90007_12,2.405807554741304,61.70017368281943,1.0750219816327602
90007_13,1.4577770186552303,66.05572645979315,1.0115051386917868
90007_14,0.7565602720203275,69.81283301740737,0.9682298208023301
90007_15,0.4293151935983314,73.52021806817662,0.930878638390107
90007_16,-0.17938090156533476,77.1560492996894,0.911947493228749
90007_17,-0.7434324707173037,79.39066005977416,0.9536293577101892
90007_18,-1.0679273041466257,81.32150071082468,0.9082125493918781
90007_19,-1.3937765939777862,82.15034731161586,0.9288947729287356
90007_20,-1.5420444034925955,83.23538037566888,0.9320690690418411
90007_21,0.01885730700188068,80.52523703994669,0.8923388407605635
90007_22,3.0190825654951343,69.6254353542158,0.9048872897994398
90007_23,6.888523703743226,57.29984171213914,0.9996006468543691
90007_24,10.538987873361753,45.574615494227686,1.2435577189709395
90007_25,13.263617439267046,38.31038797455833,1.5587451589971237
90007_26,15.21260210523266,34.99653464725375,2.472481364168628
90007_27,15.776073820175148,35.1382078181689,3.8523198522589293
90007_28,15.79739384110765,36.88034855446972,5.015506311840707
90007_29,14.671220621677799,40.470363022386486,5.0159074438333695
90007_30,12.923519356840337,44.41210797363234,4.2612452038537265
90007_31,10.819903081046023,50.04395712201531,3.0794201669657775
90007_32,8.875248769364399,57.419308947585385,2.197575254527581
90007_33,7.443829626925527,63.1580669104047,1.6844531603856197
90007_34,6.239547621942705,68.18310514387471,1.412088558666974
90007_35,5.376336931732136,71.76445465264504,1.330266946739156
90007_36,4.86806626574283,75.66873595975103,1.174302497960934
90008_00,10.0,25.0,1.9
90008_01,9.6,25.0,1.8
90008_02,9.5,26.0,4.2
90008_03,10.4,24.0,4.3
90008_04,10.511154693073111,24.163501941867352,3.747752363136105
90008_05,9.556668261231948,25.566027279915815,3.4608440510619545
90008_06,8.039829405262678,30.747222511951186,3.542376426647763
90008_07,6.884278261479042,34.917711478909766,3.4794344954366916
90008_08,6.200215282662321,37.94805360210808,3.45876150526112
90008_09,5.459176551121652,41.618025075413236,3.3924863874240443
90008_10,4.884628861987878,44.03016781736474,3.288075868315811
90008_11,4.5879587036380665,45.48096000761476,3.133533247253602
90008_12,4.275298594376204,46.55278767347875,3.1291903245878356
90008_13,3.971656428727929,48.77771459089685,3.1045263690847813
90008_14,4.023702563015089,50.85833499410601,2.9328177436199447
90008_15,3.8985685844179647,52.63450119296272,2.859905932407823
90008_16,3.8287888646124775,55.10642027643514,2.8703507366113605
90008_17,3.7811386785117582,56.588849431316895,2.829030107994732
90008_18,3.398601954666433,58.08078706409348,2.8043759707339233
90008_19,3.4908280770937696,59.16799830600185,2.686385431461385
90008_20,3.7319556542389325,60.082619788918954,2.500960387753985
90008_21,4.380672120232267,58.173288628449555,2.1998500320203096
90008_22,5.6763115818555905,54.651224013490875,2.017710605132056
90008_23,7.182670997731619,50.84032442998564,1.9728062180258663
90008_24,8.617682899216511,46.845524571254316,1.9873806423102918
90008_25,9.227249269907182,44.88421764930125,2.440943061210483
90008_26,9.976549645405326,44.58103776762797,2.8152808670394363
90008_27,9.654709502320268,45.98588445556426,3.0350041703582904
90008_28,9.282995960224024,49.11258449213222,3.123245081809484
90008_29,8.103958009020506,53.227809864533576,3.1766571915408206
90008_30,6.916753844904323,57.07823952652352,3.5654339093091605
90008_31,6.293297601077097,60.66170272305445,3.4554212056044915
90008_32,5.899245655002638,64.50907384869662,3.5411300409404713
90008_33,5.601845572327436,68.50829536092489,3.577388265006378
90008_34,5.2204291068765905,71.76569917812192,3.4744710826197447
90008_35,5.041795263889843,74.22816118008495,3.426823368648034
90008_36,4.7343622327479675,75.76553213043789,3.3790447313240306
90009_00,14.9,26.0,1.7
90009_01,16.2,25.0,0.7
90009_02,16.9,24.0,1.3
90009_03,17.2,27.0,0.5
90009_04,17.42703456696926,27.49778341117239,1.4147098185986906
90009_05,16.872292756962924,29.07259025186045,1.5232796782876705
90009_06,15.206040669814993,34.3745691799869,1.1191698217896382
90009_07,13.206198058269896,44.2880265290011,0.9995227277414468
90009_08,11.496508479115812,54.70211388956357,0.9660946917792423
90009_09,10.089842666250373,63.527107627939074,0.9149806277141775
90009_10,9.30463322574963,69.417985345596,0.895202368480007
90009_11,8.534848703932992,72.43324147871938,0.863468782882752
90009_12,7.710849164833441,75.01012392774473,0.8800374623509105
90009_13,7.086126629339133,77.33666797348604,0.8959664197012078
90009_14,6.619488309230787,79.29078280323239,0.871788460715948
90009_15,6.2793323669250665,81.15005881308105,0.8467397951005114
90009_16,5.969279008093754,82.77777619814124,0.8305825336745978
90009_17,5.857860483064691,84.55552847747023,0.8275024346547838
90009_18,5.6522548836926765,86.46621841281268,0.8205784667150404
90009_19,5.435811370789891,86.88068747976918,0.817526144728733
90009_20,5.777440747887588,86.03410894303553,0.8406520662784378
90009_21,6.720366375552034,81.60208108772846,0.9010803160604777
90009_22,8.225475040151512,71.73725463340314,0.9576305448174789
90009_23,10.47254995466936,60.143242783153845,1.0375996516592312
90009_24,12.414904735115456,49.536752158648724,1.1989968541245246
90009_25,13.750364460829598,44.55705645116113,1.2164635087052889
90009_26,15.357067975433926,41.992313729541145,1.5002846025620507
90009_27,16.635334985504034,40.71944727860203,1.8839634198367523
90009_28,17.38876045071819,41.053874956077294,1.9868490680771043
90009_29,17.197882368486386,43.01095348046067,1.892977763662129
90009_30,16.113694242606314,48.43966706415183,1.4543709558609539
90009_31,14.240177224278183,58.487017543782216,1.0963739369423258
90009_32,12.350853840364797,66.81433858735173,0.9908391528057391
90009_33,11.138636673999969,72.41851290521326,0.9934565773734615
90009_34,10.276896321070849,75.76873219974154,0.9527978183701059
90009_35,9.807641537348301,78.30245976060094,0.9627144718095205
90009_36,9.152349015280892,80.23647171465127,0.9400128995165024
90010_00,13.5,24.0,2.1
90010_01,15.9,20.0,1.5
90010_02,17.2,18.0,2.2
90010_03,17.9,19.0,3.6
90010_04,18.00734537939798,19.205998624476102,2.7043562202936617
90010_05,17.37134702519209,19.80499178104378,2.26232544010111
90010_06,15.51835325173706,26.004429364586287,1.57374457102889
90010_07,12.525425899173065,34.013442201011976,1.164174236645608
90010_08,9.971276201519668,43.54056243807353,0.966549232503182
90010_09,8.035535340266904,50.6360538135083,0.9846888857456749
90010_10,6.65567833405964,55.1125524236989,0.9870312497650874
90010_11,5.610274328393689,58.62095029280385,0.9597695258381165
90010_12,4.633429724412895,61.8359407607389,0.9388652911222042
90010_13,4.000915288876667,65.07476799193789,0.9265355345481477
90010_14,3.589972646567533,67.58378397931772,0.9044110366508877
90010_15,3.0327872954091317,70.60638885824838,0.9114253134161348
90010_16,2.497576793506692,73.72823771247612,0.8679301927901774
90010_17,1.8890067760945217,75.52101172308613,0.8679107645990662
90010_18,1.5712414988585244,76.94044360350881,0.895451261080357
90010_19,1.5598684976022685,77.84888053966264,0.8824742711989314
90010_20,1.9345993565855886,78.11320691857013,0.885747358844414
90010_21,3.4711036137096816,72.78349727039942,0.881209066066396
90010_22,6.996058229667747,59.09165888426733,1.0316716700252484
90010_23,11.299777404105994,44.97364113460053,1.3854408147380692
90010_24,14.898128473119524,36.256769613986485,1.6811970623313104
90010_25,16.90316283791562,31.671625168374348,1.9217865818811481
90010_26,17.815219681235853,30.68770988355396,2.5385411941005818
90010_27,17.87923973550095,30.65487195955577,3.205336400800456
90010_28,17.618663555005334,31.96125392801583,3.3208483352305045
90010_29,16.58629124147242,36.67930906795647,3.1596926862413595
90010_30,14.725439652552398,43.658370406017355,2.7189666744003884
90010_31,12.305222126934277,50.63275980353316,2.262807244278754
90010_32,10.310539499448963,59.30841401829357,1.7677909781576426
90010_33,9.058194136669973,63.329716719365884,1.5292736359602805
90010_34,8.478328634165248,67.01425739852594,1.4227229868086755
90010_35,7.8661684388421875,69.49956255329576,1.3761908961240903
90010_36,7.396607913286198,71.5093576740965,1.3616517774284438
