FORE_data,t2m_catboost_global,rh2m_catboost_global,w10m_catboost_global
90001_34,9.712641000789157,72.69491187657977,1.1390133460356289
90001_35,9.470593241402092,74.85309349014948,1.2632529371838412
90001_36,9.257249177890085,76.11757138648913,1.3188529452286646
90002_00,15.1,26.0,1.1
90002_01,16.4,23.0,1.6
90002_02,16.9,22.0,1.3
90002_03,17.9,22.0,2.0
90002_04,17.990910492021566,22.274222662084153,1.6416827405683385
90002_05,17.287548780430072,24.560687080749474,1.460133825291397
90002_06,14.827906969946014,31.188903260680203,1.085727344804832
90002_07,12.32053357487833,40.72327875528932,0.9003218254471658
90002_08,10.251883287795339,48.43611709537602,0.8647158547584117
90002_09,8.786778987849235,55.55922198391207,0.84919650042956
90002_10,7.7160135801169325,61.350091373738465,0.8702182597673691
90002_11,6.801275385371126,65.56884902452367,0.8687970156787175
90002_12,6.302906228576249,69.15302919092095,0.8591192706711314
90002_13,5.836604402558544,72.4387957939191,0.8790579404113749
90002_14,5.485369360365234,75.52115461415293,0.8566389822222455
90002_15,5.237564916601583,77.39468022806281,0.865703636006899
90002_16,4.95458902561045,79.8617602304492,0.8549009896697514
90002_17,4.573452244912839,81.06572868417886,0.8535807761598547
90002_18,4.2665946846380365,82.30257520237606,0.8908106134143478
90002_19,4.18866511087428,84.05094165043279,0.8873281990056591
90002_20,4.196938500621855,84.89420789097672,0.8370411472489537
90002_21,5.513866837484544,81.39386200925487,0.8870733399461939
90002_22,7.560194978236629,72.25234769306043,0.9172397494991317
90002_23,9.82057718739796,64.15575194968673,0.990711481583466
90002_24,12.071283378552664,54.30935560679974,1.1410086571727986
90002_25,13.618256311745284,48.627092809613124,1.156128276093617
90002_26,14.740176490616747,45.23145894694305,1.322483555771915
90002_27,15.664117729058825,43.44135636364147,1.4532188944970272
90002_28,16.107710698477412,42.89881765939779,1.5246007334018514
90002_29,16.02359387405632,45.552178750161396,1.376263709248337
90002_30,14.27824541086012,52.65131024726979,1.0650142963977856
90002_31,12.155369530627167,61.504881583396475,0.941950287790996
90002_32,10.74575358058172,69.36788725138814,0.9323356385239476
90002_33,9.595059624322943,75.13064934153105,0.9472790899236476
90002_34,8.870920217111074,79.1777826921203,0.9146308639598304
90002_35,8.338451174055107,82.33968561518988,0.8865636113303743
90002_36,7.996643833090556,85.32415863450429,0.8694084380353869
90003_00,12.2,25.0,3.3
90003_01,15.4,20.0,0.7
90003_02,16.7,16.0,2.0
90003_03,17.6,17.0,3.4
90003_04,17.67524894572908,16.671119260269453,3.1089547458868223
90003_05,16.662270152569743,18.065119478864485,2.7558213260909077
90003_06,14.016982961022654,22.714068227906335,2.3499593119767495
90003_07,11.575276727865354,26.951417625608453,1.9341096026297835
90003_08,9.476690323121094,32.436010089181174,1.6462354370638888
90003_09,7.836373604959276,37.79131914043856,1.4570758132514539
90003_10,6.427289734546067,42.300305552774105,1.346690836950052
90003_11,5.558587496966957,47.40366816669723,1.2778951356202035
90003_12,4.645161621102802,51.481392167564266,1.1624020183048915
90003_13,4.200633742192571,55.613721498437585,1.0718295434396659
90003_14,3.53852375126282,60.14839654554369,1.0162842962104364
90003_15,2.9082501984884437,64.9347755013751,0.9895602394015789
90003_16,2.5209658751404365,67.59513378515256,1.011104825469778
90003_17,2.2457221745284244,70.20911917886669,1.0407071078896306
90003_18,1.9472446994356623,72.42899662044702,1.0571217675658207
90003_19,1.7286830834660292,75.27221926873172,1.0746565483960449
90003_20,1.7054824217004039,75.58477345139742,1.1165770431395683
90003_21,3.1340375730493877,70.75469349459571,1.2487131813728607
90003_22,6.12938305045869,58.28729240091456,1.4482375289313643
90003_23,9.360778376651153,48.85227761371437,1.6718029748069878
90003_24,12.08934739269062,41.61156110898685,1.9694904006752298
90003_25,13.74354126580629,37.7383409755749,2.4794853383901994
90003_26,14.836624946012796,35.470370768527964,3.139984519136207
90003_27,15.44856123022502,35.88459433824019,3.776480688140549
90003_28,15.183997051286601,37.811742328832715,4.129972691976129
90003_29,14.272589623047528,40.41160105063659,3.9377029876994936
90003_30,12.599534861161068,45.99916323949776,3.4184242347727527
90003_31,11.165190110722097,51.6721397531247,2.7439437166450587
90003_32,9.993602933074138,56.98941481597411,2.106844950962728
90003_33,8.846936485750804,62.497304795560105,1.728768080906256
90003_34,8.131332491463676,67.53057915098847,1.5509043768674673
90003_35,7.611681599817623,70.1870666581865,1.5640073744954148
90003_36,7.39319507399917,72.30021824680901,1.522737250637335
90004_00,14.4,31.0,1.2
90004_01,17.1,25.0,0.3
90004_02,17.3,23.0,1.4
90004_03,18.1,22.0,1.4
90004_04,18.14191396738556,21.767785994469886,1.3155440050425746
90004_05,16.999825324604874,23.39594222965176,1.1886277215527805
90004_06,13.985632451990307,32.09666190785898,0.8565136472944914
90004_07,10.671604506488597,42.57497995177146,0.7594208671334344
90004_08,8.27436733183588,51.616735724195316,0.7103140291842208
90004_09,6.492453780068884,57.935120877865145,0.7375886004266191
90004_10,5.437869567235329,62.65009319300776,0.7503517501684887
90004_11,4.614988492928908,67.25639428337689,0.7940810073356394
90004_12,4.1514776648326475,70.71197356336975,0.7904163390683816
90004_13,3.5287968125945968,73.33163904424762,0.8119253917038428
90004_14,2.870688388732941,77.17999456478825,0.8797466136059001
90004_15,2.577183321404707,80.88535244113503,0.8594260889130149
90004_16,2.3062259691747444,82.71346438282174,0.8621449899386581
90004_17,2.0769069866586714,85.00381610907726,0.8936161685788206
90004_18,1.9127873679237835,86.72226660776236,0.8626079811375081
90004_19,2.0075563416825193,87.03078898440039,0.8696135862992933
90004_20,2.429152876797469,87.86390894263634,0.8538998019383969
90004_21,4.258720071557189,83.87120249889404,0.8813425962996726
90004_22,8.02299772060522,70.06948177806714,0.8922051988266788
90004_23,11.182147784267622,56.82966292155617,0.917313872099729
90004_24,13.691047799652317,46.98249540137409,1.1593480014427122
90004_25,15.2383766667042,40.29044668458217,1.1828411989830023
90004_26,16.504459549786695,37.31340688581795,1.4416311719773616
90004_27,17.139350525574176,36.279376385077164,1.6449575738615076
90004_28,17.178259287191217,38.22291440281114,1.6836078862253363
90004_29,16.458811433283802,42.659115281270154,1.484868545004504
90004_30,14.1427779043377,52.240485708673724,0.9803310470663501
90004_31,11.659788296823981,63.33413907320792,0.8231436670060057
90004_32,9.680543645859279,71.900273716702,0.7785802768376041
90004_33,8.467182601250013,77.89000944013885,0.7851598106746949
90004_34,7.907415834194184,81.3611274998417,0.8003315975092581
90004_35,7.436798786574189,83.32515355666087,0.7841920085878642
90004_36,6.8560425674672425,84.69171193037523,0.7405160875222747
90005_00,15.6,25.0,2.0
90005_01,16.7,22.0,1.3
90005_02,17.3,22.0,1.8
90005_03,17.5,21.0,1.6
90005_04,17.83030097404634,21.356693553055386,1.631973456447938
90005_05,17.244379275616893,22.97247542721148,1.5313330231771616
90005_06,15.2504960908592,27.98026445218151,1.1692808244608095
90005_07,12.7134366641549,35.033872407768236,0.9960525147298107
90005_08,10.643527093015358,42.9984662648247,0.9054258549030788
90005_09,9.196512610248476,48.57955088772407,0.896506026222658
90005_10,8.242644011331922,52.75336311257076,0.9013575203304948
90005_11,7.216741555536861,56.32083712358804,0.9212756254183132
90005_12,6.6510230097320004,59.84902135633941,0.89431241450034
90005_13,6.109958073478654,62.12490302661645,0.870956736655605
90005_14,5.640093115563465,64.76280641708424,0.8101338791251196
90005_15,5.041846273741474,66.6415489438109,0.807839842456639
90005_16,4.81648173280575,69.34745793203909,0.8052585622893027
90005_17,4.504447674498879,71.95158895434814,0.8195530978307211
90005_18,4.14943698936707,73.69630967877882,0.7951350455990611
90005_19,3.8663017734890155,75.19661073701222,0.7748099481240082
90005_20,4.088378449612655,74.99722526408489,0.7950594376512942
90005_21,5.5828810318597055,71.86497868388263,0.8117842232728039
90005_22,7.864272454087014,63.75318436401549,0.8892984544380231
90005_23,9.988316409903558,56.065530315428354,0.9518759752181568
90005_24,11.924865874470818,51.050480183655885,1.1623650229267397
90005_25,13.377125686071945,47.340190725740634,1.245942448981375
90005_26,14.131542855647806,44.72450592778702,1.3776212119215538
90005_27,14.872156214097135,42.70425108712675,1.4553172875790772
90005_28,15.322944358462765,42.451430686904,1.4349223651666252
90005_29,14.999534623429883,44.88220938609821,1.2821170162650377
90005_30,13.65506634562255,49.65718935783665,1.05377109024751
90005_31,11.662076696726675,56.62367206457345,0.9434153704701822
90005_32,10.17189304264044,63.93331903203882,0.8393014413643942
90005_33,9.373055337551705,68.35207395068184,0.8184363819797376
90005_34,8.890716704723413,72.90663200836981,0.8192332721991562
90005_35,8.338866860624954,75.84803070317132,0.7944275971015778
90005_36,7.993768061913873,77.20262324449247,0.7825331667708263
90006_00,15.8,26.0,2.3
90006_01,16.3,25.0,3.1
90006_02,17.8,24.0,2.2
90006_03,17.6,25.0,3.4
90006_04,17.111411197115128,26.117675273642625,2.615550219179837
90006_05,15.50307061271133,30.222034361857844,2.2052416549104557
90006_06,13.09883073532625,37.00806085293813,1.665464952931302
90006_07,10.618751639912922,45.398522757175535,1.3326792018297162
90006_08,8.67825516581446,52.52552666373884,1.1381247858559649
90006_09,7.555244453769185,58.70328823272632,1.0757207997028655
90006_10,6.7747398409900335,63.40314981727116,1.0484849523906692
90006_11,5.901521550425816,66.6203633378906,1.01515618635019
90006_12,5.254484368740998,70.37351878924423,0.9864431232537073
90006_13,4.816351215654253,72.79212371769768,0.9197207680227715
90006_14,4.469606712927551,75.85870162197851,0.9027596931514609
90006_15,4.191775183318843,77.58826729400904,0.8723609292708232
90006_16,3.8612043202860016,80.56423467832866,0.7945167681440236
90006_17,3.5545691270491417,82.36506506565873,0.7718846668338282
90006_18,3.1849619203128645,84.83082388021829,0.7682539154219453
90006_19,2.7835045916494177,86.37554856608534,0.7794077701297119
90006_20,2.8264778135020827,86.04598947640075,0.79673515433549
90006_21,4.020466530674441,83.57307469973361,0.8592030658273936
90006_22,7.388069498203948,72.140524504182,1.0476620171684077
90006_23,11.04533052593771,61.0974649917853,1.3608738465741583
90006_24,13.421000845823258,52.77732856471066,1.7693660218769807
90006_25,15.133121160265764,47.036148229025834,2.0452152125426535
90006_26,15.823054320817228,44.55274730511644,2.3062769629650566
90006_27,16.0215800411363,43.385735164879684,2.399101659484924
90006_28,15.522241983379294,44.58270887899673,2.3008110365814796
90006_29,14.460504730992072,48.03660013386255,2.101002328625002
90006_30,12.470871822959543,55.866014583162894,1.5696653536595837
90006_31,10.485420667550683,64.0943082453096,1.2295546769151586
90006_32,9.240054280430947,70.91510131603074,1.0654734683838347
90006_33,8.263869849339137,74.58437757112162,1.0128029485680696
90006_34,7.465142839500313,78.29883270434362,1.015628647775424
90006_35,7.018613400864025,79.8689117015032,1.0332959064207783
90006_36,6.731382728074077,80.86107612462354,1.0174485411719836
90007_00,9.8,30.0,1.8
90007_01,12.9,24.0,1.5
90007_02,16.3,18.0,2.3
90007_03,18.2,17.0,1.6
90007_04,18.250133652637217,16.63469201254978,2.029912855317948
90007_05,17.274079773172385,18.230989192470698,2.1981611000116943
90007_06,14.80292824259641,22.72836567398769,2.3698505860580625
90007_07,12.360301980015292,26.522901825515213,2.186676785318024
90007_08,9.806528849493565,33.60048206174245,1.739947183541752
90007_09,7.666207236478963,40.23499299868644,1.4017704224878564
90007_10,6.000371714526418,46.62321634029727,1.2387126171834009
90007_11,4.620493494783139,51.44435357215784,1.1163475937132719
90007_12,3.448447105552113,56.08689749197877,1.063448232868691
90007_13,2.263800474424036,61.278944931040165,0.9831971369421253
90007_14,1.3877342645115491,66.31650682288745,0.9126949878814765
90007_15,0.6375904710093129,71.15502575089197,0.889432210536595
90007_16,0.010138341493494372,74.88090754389634,0.8553041360504092
90007_17,-0.5852178909404805,77.75964152196323,0.863262256148059
90007_18,-1.1028955512586787,80.34383690633538,0.8462657400778558
90007_19,-1.376798775987591,81.86539915268732,0.8561417775143677
90007_20,-1.2230792391269074,81.41349401381112,0.8392143947244994
90007_21,-0.17682340348406533,77.94881174136215,0.8734787581471266
90007_22,3.101975666867252,66.7755898690142,0.8928980386690297
90007_23,6.766833515698748,55.289259625415035,0.9199886091019249
90007_24,9.891729898986963,46.215245501141666,1.1943665558153007
90007_25,12.530145449532425,39.76787239926791,1.4611635076220453
90007_26,14.388262266199087,36.531906877740525,2.2000789339141615
90007_27,15.022491670759084,36.42506216800631,3.1512997356228243
90007_28,14.991813741131956,38.45542274813442,3.9294587016451987
90007_29,14.088495325907266,42.303541669266366,4.21223296143446
90007_30,12.639024450597336,47.7187970070725,3.6297697294507816
90007_31,10.971789388384753,53.215742427750065,2.7988689197125303
90007_32,9.275731024718354,60.4640148419863,2.0738720391123144
90007_33,7.987030879566545,67.51553245765184,1.6026107884736123
90007_34,7.114152932736895,71.98041758814155,1.4092667654100146
90007_35,6.250726320572537,75.35291925912362,1.3186849121555404
90007_36,5.505952440813523,78.17498589718814,1.215724089142921
90008_00,10.0,25.0,1.9
90008_01,9.6,25.0,1.8
90008_02,9.5,26.0,4.2
90008_03,10.4,24.0,4.3
90008_04,10.23097597918733,24.878504991840526,3.4867165053945572
90008_05,9.571962621433157,26.209539870070024,3.206979509484444
90008_06,8.170028596642794,29.408413588064207,3.1859035081159486
90008_07,6.876148076179647,32.76903939846739,3.113609550686374
90008_08,6.043188534203231,35.63371685990673,3.067641561316214
90008_09,5.498212187415277,39.16930239189931,3.073879559463751
90008_10,5.058028789993462,42.7700832610103,3.0357795681231723
90008_11,4.924766726377606,44.80874834464395,2.9895320096019886
90008_12,4.685668414684836,46.34058392264809,2.914075344184152
90008_13,4.753241976786696,48.36627504318341,2.8675438156175335
90008_14,4.71506416465523,50.83686911528681,2.7671902588283888
90008_15,4.716802076373361,52.746216767528274,2.716611538749135
90008_16,4.674091467767666,54.557965133813454,2.685659984643129
90008_17,4.681813115853745,56.105621384262854,2.642051890677741
90008_18,4.620722181522885,58.054116844455,2.608493468687054
90008_19,4.50538705747016,58.85960860427962,2.5726486829786293
90008_20,4.290450846856189,58.594701471130286,2.5211020407860136
90008_21,4.9314385019119635,58.13433013247306,2.3202775837681524
90008_22,6.188171266092498,54.4481598805273,1.9024242414214565
90008_23,7.408271031907876,51.571331018811186,1.8483606691608192
90008_24,8.621711013746257,47.60684887573266,1.901594196140359
90008_25,9.595658192911145,45.20531011526488,2.3564273249621217
90008_26,10.02385897095401,44.63586245980715,2.585013229876909
90008_27,9.612395610254989,45.27205395755865,2.8721917444202147
90008_28,8.801346240142948,48.30240870033035,3.0184993084963994
90008_29,7.705979940088719,53.72809491101874,3.103310641576913
90008_30,6.699078484449332,57.57549974212598,3.12573372309061
90008_31,5.82556074786551,61.007563618923236,3.0434498897056317
90008_32,5.194578643902161,65.6093406395777,3.0793135394138136
90008_33,4.784672032677745,69.53141730079126,3.036207362824734
90008_34,4.6129221425352895,72.66529742679911,3.087497319465263
90008_35,4.747938676482723,75.08989627427232,3.036592889582685
90008_36,4.707731650203544,76.824119561141,2.985435380689112
90009_00,14.9,26.0,1.7
90009_01,16.2,25.0,0.7
90009_02,16.9,24.0,1.3
90009_03,17.2,27.0,0.5
90009_04,17.55872850672075,27.202143720928884,1.2347266298897706
90009_05,17.038533467715286,29.260866505430535,1.3286048577589458
90009_06,15.414738309675256,35.18000713624812,1.0343413678210582
90009_07,13.061927212161539,44.70918265235056,0.8914595059973666
90009_08,11.255908165292212,52.17101410774703,0.8317533908740676
90009_09,9.99775580596562,59.256861683213835,0.8040191754644482
90009_10,8.919006455438367,64.0686283929547,0.8251956890216144
90009_11,8.114077192424693,67.55259705384405,0.8462490375586663
90009_12,7.379651475532978,70.09140313206552,0.8600866689450867
90009_13,6.983467729498235,72.69205792218729,0.8561955260436829
90009_14,6.575415749102129,75.67103167677674,0.8429915459326508
90009_15,6.244363033067779,77.19364165096707,0.844500461535391
90009_16,5.840189905570785,80.02843884140317,0.8200968620914216
90009_17,5.5817698103773985,81.74775411185134,0.8272494998626508
90009_18,5.257061528103089,82.25466203745805,0.8148249571693837
90009_19,5.077891062387369,83.85027209567937,0.8550253205182518
90009_20,5.474050392447882,82.13450586539909,0.8749150507496175
90009_21,6.6860759302975055,78.23242407774013,0.9513004621808571
90009_22,8.514757190352123,68.4248249390194,1.0090916445900258
90009_23,10.644977668285188,59.145156297957485,1.0941016167061086
90009_24,12.715479703276863,50.75406445996362,1.2915436883009332
90009_25,14.100851319328148,46.151278934044086,1.21615923146895
90009_26,15.362755219300507,43.518939072531616,1.4062727347665311
90009_27,16.436400853059336,41.424141626676715,1.681749712808822
90009_28,16.99126152327291,42.08644755297513,1.8907654675167562
90009_29,17.003197338501742,44.57860868609669,1.8979681225607
90009_30,15.934276857542827,49.07622050415813,1.4098212697427963
90009_31,13.976436388050272,57.48563823735177,1.0708482899790592
90009_32,12.126521756383953,64.87364546673894,0.9411709099100828
90009_33,11.198836006195728,70.33567654415941,0.8974186927419631
90009_34,10.465122467589431,74.09634552507586,0.8728036118991267
90009_35,9.993494921252399,78.24015096681923,0.8951163212350819
90009_36,9.358641957668462,80.5547725577273,0.8695646530195951
90010_00,13.5,24.0,2.1
90010_01,15.9,20.0,1.5
90010_02,17.2,18.0,2.2
90010_03,17.9,19.0,3.6
90010_04,17.81508048339441,19.22574104712566,2.7151451971562324
90010_05,16.889686414597445,20.573255810456477,2.270206490250721
90010_06,14.37354353554924,25.4836359203501,1.7106057037239568
90010_07,11.886779926786042,31.359875522930583,1.358162504336083
90010_08,9.64050202508316,40.0789696309635,1.0883741641894245
90010_09,7.898118113554255,47.03667847401278,1.0219261655378866
90010_10,6.831164776124325,52.22282917766013,1.099180614784952
90010_11,5.892618369016159,57.29555518489606,1.0847580749976118
90010_12,4.864300160132975,60.6828089826378,1.0212254186270555
90010_13,4.084462763313949,64.71346892490702,0.9997490722309329
90010_14,3.402318222434529,67.54397181133199,0.9326091070270814
90010_15,2.679687239241477,70.50058233407083,0.9138959657256401
90010_16,2.1116016851489046,72.86527285100149,0.8927831427710825
90010_17,1.9094247323241764,75.34986144273667,0.8918491866295701
90010_18,1.7142336751615512,76.94614951794445,0.8856663989324284
90010_19,1.653792359259246,78.72962416518821,0.8458711751806788
90010_20,1.931400623473862,78.39286776483283,0.8880194294974225
90010_21,3.480784293119708,73.96744673536774,0.8843680207497869
90010_22,7.095029898256801,62.14114356781888,1.1208432521262324
90010_23,10.66857063014476,50.27100222373384,1.4318723475683546
90010_24,13.46719009138578,42.79901700232107,1.6351883364741446
90010_25,15.765297408828234,37.22689327120409,2.013248002833574
90010_26,16.739200813811955,34.88877362782365,2.659464908396487
90010_27,17.264105504905014,33.46530615367272,3.1735345467382077
90010_28,17.028752579100747,34.57536832907308,3.3166501720809
90010_29,15.992597513287397,37.45133049328319,3.165570071290034
90010_30,14.011243412579967,42.61890615857256,2.491594836658674
90010_31,12.166510304366545,49.25283555729439,2.036041810600088
90010_32,10.67925953250166,56.726675512775785,1.7072845284127407
90010_33,9.555396011472629,62.61584888359161,1.6567807992307269
90010_34,8.772008924059271,67.51428513721957,1.629451938601279
90010_35,8.2575674190402,70.29806084122984,1.5985330620504397
90010_36,7.727010827623149,72.27588575370217,1.5862204682238026
