FORE_data,t2m_catboost_global,rh2m_catboost_global,w10m_catboost_global
90004_14,1.9244392553350016,75.46019158604584,0.9737335361641385
90004_15,1.3424017779060249,77.16228714131041,0.8940152312992752
90004_16,0.7317243828764209,79.73209730947693,0.8571454567644473
90004_17,0.14848834240869546,80.60013606696538,0.8714277518773421
90004_18,-0.10299347763373308,81.30926619676238,0.8537712178091521
90004_19,-0.10816921753727353,81.77846943388496,0.8853826591480612
90004_20,0.29367949613805433,80.28666520249952,0.880538244787877
90004_21,2.5443924876413435,73.472271267902,0.9699385078580636
90004_22,6.1041536551484485,59.064598615874246,1.220914848064277
90004_23,9.367040417344874,45.56615959948472,1.252125014014509
90004_24,12.00907973652135,35.295627139465104,1.346918897672109
90004_25,13.70670261666608,29.54958435654018,1.4108808953470604
90004_26,15.08499180612767,25.669367694077405,1.4580749922817806
90004_27,15.774252377142995,22.93274284058632,1.4670228255391786
90004_28,15.982771742455826,22.176913776002834,1.3660814018183614
90004_29,15.142080969145875,24.688159694907764,1.234981957983802
90004_30,12.423145579484373,33.08083414008436,0.9378871353448519
90004_31,9.527418899566666,43.87933139479595,0.8422162948561005
90004_32,7.319930315654314,53.00730692856461,0.7676691415130931
90004_33,5.8205527768085,60.77916397040443,0.7689303626324032
90004_34,4.779407941966528,66.55628409029549,0.7646431910190553
90004_35,3.996897969535185,70.82314910706047,0.7781392994296324
90004_36,3.4421805433082673,72.96342586456437,0.8102191991926192
90005_00,14.9,23.0,1.4
90005_01,15.7,22.0,3.3
90005_02,16.6,21.0,3.3
90005_03,17.7,20.0,3.2
90005_04,17.95329943003373,19.273516529200243,2.7987384519697525
90005_05,17.435274059182635,20.14882458268224,2.507082420344719
90005_06,15.763793034466994,23.884894786663544,1.9209516698983027
90005_07,13.176851851948518,29.452479299400878,1.426189172759002
90005_08,11.219566920354056,34.98284368653433,1.1950113257535424
90005_09,9.654653899544506,39.32765634112646,1.1177893304583926
90005_10,8.296669777499467,43.77829984134386,1.1078778497517257
90005_11,7.140424821856673,46.73115181626224,1.0657928654485105
90005_12,6.181197740956434,49.27081665440725,0.9998165426320429
90005_13,5.54287097743981,51.89449608307715,0.941213700245884
90005_14,4.922632301363332,54.142321156861954,0.9450834806729419
90005_15,4.344601163308155,56.09719952379966,0.9591987344083803
90005_16,3.9119813429987467,59.29291550435105,0.8924690399614674
90005_17,3.5789343952241355,61.44735734075324,0.8975278334359544
90005_18,2.945430689168763,63.490164294829604,0.8781144865072051
90005_19,2.7427878735874947,64.14936979523424,0.8747467701717249
90005_20,2.865759818860062,63.92357365449906,0.849421112426167
90005_21,4.986986699735342,58.49730558770814,0.9187708129366774
90005_22,8.088952436397275,49.666016907023625,0.9577801864721701
90005_23,10.578040161816762,39.94842676744835,1.0652034481510002
90005_24,13.018826146154419,32.954341241581474,1.2203677764695875
90005_25,14.850527966898765,28.53559137980512,1.3893969672657722
90005_26,16.16482008327559,25.522938410956165,1.5561780523052862
90005_27,17.070823638707974,23.63209338945299,1.639944147467821
90005_28,17.37241607798905,23.17675376689345,1.6294804513054162
90005_29,16.798495104512625,25.193002944277552,1.564482919252671
90005_30,14.933825540078661,29.373834638694465,1.217401065126958
90005_31,12.296176461665658,36.93009235225033,1.0019080197116832
90005_32,10.167028715078864,44.05110030549776,0.9844790300422052
90005_33,8.780609707349786,49.44007269473701,0.8994490883469072
90005_34,7.772761102541577,53.015272386648576,0.884895116857664
90005_35,6.934202447929774,56.19548333298204,0.948290289309123
90005_36,6.325434342999146,59.176854108083496,0.9635526250214924
90006_00,14.6,22.0,1.7
90006_01,15.3,22.0,1.7
90006_02,15.9,21.0,2.8
90006_03,15.9,21.0,1.1
90006_04,15.654487810786808,20.215517415495164,1.7983828607528967
90006_05,14.48157856553224,21.29776486779032,1.9405261341814266
90006_06,12.079657385610243,26.38325327381704,1.3665486279490966
90006_07,9.583092760522936,33.640389429732146,1.0559304410217902
90006_08,7.8585648319348635,39.30620982555071,0.9501892780430965
90006_09,6.1109888483583825,45.55754435132251,0.9263260898094647
90006_10,5.047807713318558,49.90674204009975,0.8694087710875471
90006_11,4.217598885786936,53.328470635917185,0.8232929995047175
90006_12,3.619340196995536,57.03242673502784,0.7952997570727147
90006_13,3.0815117294443843,59.8895483730283,0.8027044671936825
90006_14,2.3738414777974675,62.384884657665445,0.8089382510493438
90006_15,1.73330977963077,65.76332663896429,0.787703381232005
90006_16,1.1519693833599804,68.77334361384302,0.7369244232117085
90006_17,0.553890660769753,71.47900770316873,0.7445414230046995
90006_18,0.1058738936754669,73.3092195558827,0.7593464412161344
90006_19,-0.11431704479531431,75.66448330519123,0.7863347212179743
90006_20,0.036703979202522295,75.1714202439504,0.8066322780787993
90006_21,1.3575514123550219,69.56485264155533,0.8481493872564477
90006_22,4.913903897113369,54.78496577939578,0.883157270994822
90006_23,8.849573598028318,40.139638878934775,1.0316869306570895
90006_24,12.151841361253993,29.93614489262761,1.3211543567483417
90006_25,14.553391749810586,23.41056113381127,1.6198527702518155
90006_26,16.048562295512973,20.022810928537805,1.7354708912398509
90006_27,16.43569441787092,18.61138641326084,1.8800021603226431
90006_28,16.02717365789164,19.387482944268342,2.046983287818431
90006_29,14.530828019858347,22.294735302556397,1.825637304344452
90006_30,12.229054505199725,28.981087480366416,1.360045316368888
90006_31,9.649496985469048,36.87878226767264,1.0989179120695673
90006_32,7.600103864904068,45.440564040332575,0.949740666137613
90006_33,6.329910353047494,51.36272600425936,0.9233694841008872
90006_34,5.245676961990788,56.22705236761251,0.8871370055781702
90006_35,4.449982791504591,60.58751749600308,0.829386731845504
90006_36,3.691487036491475,63.91693420808106,0.8398339271534602
90007_00,9.2,31.0,1.1
90007_01,12.8,24.0,4.4
90007_02,14.2,22.0,3.1
90007_03,15.1,20.0,2.2
90007_04,14.512989022534148,20.09712941085682,3.318099823358576
90007_05,13.50413657632677,21.318270412500038,3.3210917580851325
90007_06,11.748604446236165,24.623489350551974,2.908112609008858
90007_07,9.727570642593198,28.395193472551053,2.4951975396418393
90007_08,7.972782623983683,33.94927448353779,1.8862633508755549
90007_09,6.214305292422746,40.09376386084684,1.529578424496081
90007_10,4.531018517133681,47.28608217281281,1.3278171133483687
90007_11,2.9782919317102445,52.96918963879033,1.2290464222473625
90007_12,1.7691821692436656,58.357998819434144,1.1441855729243293
90007_13,0.6268170798219564,63.57308892016791,1.0680616782078651
90007_14,-0.3087268283766154,66.94747110213203,1.0173069131981107
90007_15,-1.1750838792610445,70.58438431857107,0.9385467258019558
90007_16,-1.8378917387661302,73.13377391271482,0.9234388481153499
90007_17,-2.746784698094987,76.24278004318568,0.9115122806309669
90007_18,-3.257259491691993,78.16153287807957,0.9121828985025411
90007_19,-3.961880556451412,79.71171602492645,0.8886466750667006
90007_20,-4.222807695844804,79.78721669651156,0.8533902967895495
90007_21,-2.8703732871609007,74.45795264023525,0.8786277574147217
90007_22,0.40629589361298757,61.9830630445108,0.9276568587025675
90007_23,4.512520625464207,47.316582304664166,1.0049544867346552
90007_24,8.092750922543306,35.53287768095879,1.225565392105532
90007_25,10.632380748583447,28.957807806861737,1.4541277396896537
90007_26,12.507354559947485,24.21566455962468,1.794149315176621
90007_27,13.919987925794343,21.77430846078857,2.0452467069527347
90007_28,14.49854947798475,20.45412365895319,2.3251242586776217
90007_29,13.863123070314227,21.120419987938433,2.340375490864859
90007_30,11.907183849189742,26.30864239749092,2.1318875913123767
90007_31,9.656960081439202,33.31219526313032,1.9262960804959564
90007_32,7.589353065895728,40.402742278814486,1.5830572797276086
90007_33,6.053796252689436,46.91159799177225,1.355575068161481
90007_34,4.75381779496204,52.31989148492908,1.1816727240400742
90007_35,3.4859051482391226,58.13634047047654,1.09085062532593
90007_36,2.109520365671586,62.59479202048181,1.0328792609702178
90008_00,5.0,41.0,4.2
90008_01,5.8,37.0,7.1
90008_02,6.6,36.0,4.5
90008_03,6.7,36.0,4.8
90008_04,6.442067307856915,35.140574957500256,4.393155012383282
90008_05,5.845904812441082,37.09266727163888,4.104118950455358
90008_06,4.673874045860613,39.17348275293474,4.27658313460685
90008_07,3.770034981007783,42.432805728500384,4.437552956352624
90008_08,2.8204590240700314,45.25579920911762,4.597339247570537
90008_09,2.4753557496464142,47.239961391201554,4.542138087258106
90008_10,1.937922523583067,48.61036650083918,4.653977715024884
90008_11,1.7625994101392755,49.732757658566655,4.626003995176372
90008_12,1.5113714627288828,49.923858233290304,4.614128028893852
90008_13,1.520499167340392,50.03652461966841,4.276927948347274
90008_14,1.394350571706067,51.920908800033736,3.930625525297998
90008_15,1.028725398360233,53.04741123228026,3.6905056330913917
90008_16,0.4905024022750467,54.482857084317715,3.384138653475144
90008_17,0.2977556228876225,55.78664306943613,3.148203455465506
90008_18,0.015157621008640473,56.344682964753076,2.9536574015052715
90008_19,-0.2818919199869842,56.94511483600921,2.914593293473767
90008_20,-0.3613488509900106,56.00242315285172,2.97457582287571
90008_21,1.0386577079205732,53.212891715182174,2.7723746085146743
90008_22,2.723615090083051,48.41177077818903,2.3109242348811807
90008_23,4.510551786346039,42.88550145733871,2.3413491002620455
90008_24,5.928753277164739,37.8170639902097,2.505249548172383
90008_25,7.151033389225538,32.46709562066546,2.7261404775079576
90008_26,7.956453793209708,29.158978828804692,2.8918548500703114
90008_27,8.77723905129022,27.258903274944398,3.0252987135717975
90008_28,9.059868546126834,27.431057968180035,3.1125839002128632
90008_29,8.72041648918592,28.90882309406159,3.175040053295399
90008_30,7.615167416940349,30.459261817236143,3.13989857875024
90008_31,6.5518934889721265,33.32239257069274,3.472443372289382
90008_32,5.797576010943647,35.9519166748358,3.6338066657600803
90008_33,5.140807871509112,38.27763252570764,3.874548938084453
90008_34,4.649792743221914,40.83432213493054,4.062182938182887
90008_35,4.397980487828363,41.53110563568121,4.177906977182075
90008_36,4.1221986074312085,42.84126538379271,4.20750642189507
90009_00,14.9,21.0,2.6
90009_01,15.4,22.0,3.0
90009_02,16.2,20.0,3.4
90009_03,16.6,19.0,1.9
90009_04,16.740144558500038,18.921903438038417,2.0378730195540187
90009_05,16.305231250403793,19.638392775706418,1.9504688945336535
90009_06,14.908191052466155,22.882715131641326,1.5678875179675684
90009_07,13.354165493327848,28.62122372847201,1.2526061549864471
90009_08,11.367321978885036,35.1061827223124,1.1064029550326029
90009_09,9.848759448701335,41.99205369213715,1.0792964349046639
90009_10,8.779588785442451,46.985025061993284,1.0644970296039458
90009_11,7.998814758122063,49.978773540448636,1.012693142251752
90009_12,7.300316954416259,52.426058102156844,1.0064591201382973
90009_13,6.687193152837488,55.32983870587352,0.9841147115771832
90009_14,6.011139234704262,58.246096610594535,0.9412903128274712
90009_15,5.650832226219514,59.95007816070125,0.9443077820716199
90009_16,5.050567410466568,61.57955609551145,0.9167390676373162
90009_17,4.790847923274409,63.4065827785037,0.9001106176297062
90009_18,4.487251349488889,63.820626939776645,0.9723084272320496
90009_19,4.20410019383557,63.5189036613427,0.9971791461193076
90009_20,4.763263497045817,61.83892152086754,0.982642860366016
90009_21,6.636279239532729,54.42350279301156,1.0975300357040716
90009_22,9.192225774454677,43.7504800711507,1.1585611589425175
90009_23,11.437778082431988,34.73114397933715,1.2923944844207158
90009_24,13.711436806124599,28.488101167600064,1.3802370351241244
90009_25,15.044581315300288,25.27736891499169,1.4331431880676053
90009_26,15.985937007614014,23.10643970491828,1.4855006435286142
90009_27,16.484356681481692,22.806215863819332,1.516180685413974
90009_28,16.586582634016402,23.167407999378156,1.4534884989638275
90009_29,16.046785505280294,25.376371082097613,1.3306825453030817
90009_30,14.55868839853369,29.08884304078165,1.1186995877364345
90009_31,12.669888343232778,36.81423842752407,0.9048908445122259
90009_32,10.787315016770265,44.50980803927788,0.8671220382830425
90009_33,9.41145244198991,49.65092864347884,0.8300491328982715
90009_34,8.608114811841318,53.529588266369885,0.8201140474593945
90009_35,8.014542082269559,56.905714141396786,0.8553609480977941
90009_36,7.352054510742121,59.66453426067891,0.8664235477226719
90010_00,13.5,25.0,1.3
90010_01,13.0,25.0,4.5
90010_02,15.7,20.0,3.0
90010_03,14.6,21.0,3.7
90010_04,14.56849556175763,20.481721357875426,3.4029072529094657
90010_05,13.846352893649568,20.830781875886416,3.107432033331902
90010_06,11.86219269535427,24.863033025417312,2.1169244635659323
90010_07,10.01603518675884,29.05175189605754,1.708719455655776
90010_08,7.824183087449134,36.164136236959344,1.3517565699795535
90010_09,6.051883528167932,43.706657493789756,1.183374675146988
90010_10,4.823597006327493,48.456561171366516,1.0504849604553816
90010_11,3.753243061635459,53.13747338820772,0.9739805287392991
90010_12,2.9012115427715415,57.446737417793436,0.8674535790374334
90010_13,2.2906276600186826,60.330336673120925,0.8268913987924507
90010_14,1.5654012436378748,64.22178951311197,0.787440472862205
90010_15,0.9906627950861158,66.95647202452813,0.7558661295219148
90010_16,0.2982164265953873,69.94950251652872,0.709384836563961
90010_17,-0.2878886185044609,72.38674642677664,0.7208185103364018
90010_18,-0.9577567049175347,75.40894949496169,0.7256034395629165
90010_19,-1.2838407030038723,76.7690103013718,0.7437800317630949
90010_20,-1.2728640262044821,76.249058874098,0.7537779164629453
90010_21,0.45967299643184656,70.59249995104469,0.7842819858504824
90010_22,4.1109098502142905,55.40207972357676,0.9108551892683906
90010_23,7.86851091222329,42.83868708593476,1.0875909331567915
90010_24,10.993496030625682,32.37012751287103,1.3133477370595839
90010_25,13.41238788219812,25.873087918547405,1.7686515950589752
90010_26,15.06544533129802,21.4820366734883,2.258129406283512
90010_27,15.92735055124348,19.168326289295827,2.6441226515943526
90010_28,16.061184153523975,19.15526642523377,2.787151628321599
90010_29,15.151603125580072,20.119085511020575,2.5912041318499064
90010_30,12.894530643832145,24.748172035705686,1.8840730978713507
90010_31,10.400978320710308,30.77597591190264,1.3762129390209112
90010_32,8.027784254925448,38.87238099376761,1.0604754730578967
90010_33,6.42042682012935,45.99431076244772,0.9515219159055179
90010_34,5.329290668451894,51.57360434013537,0.9114802136875977
90010_35,4.419693916016221,55.48752366339354,0.8811835328941029
90010_36,3.542171040001201,59.909542345749706,0.785767284488695
