FORE_data,t2m_catboost_global,rh2m_catboost_global,w10m_catboost_global
90007_25,13.163527792654444,50.075558534313124,1.619165338979888
90007_26,14.781046288021868,46.5669789925695,2.0695062003977958
90007_27,15.63385051212175,44.581396884099654,2.6938554849825818
90007_28,15.493550336086189,44.878322023610245,3.5800152505717113
90007_29,14.464205992148559,47.64987788066834,4.010211453850209
90007_30,12.86934064774949,52.315322732003246,3.5965823664286987
90007_31,11.256554253387124,59.53979830365121,2.724680244291846
90007_32,9.731252931061135,66.35987793772674,2.066296327422081
90007_33,8.410074716920041,73.03297981385069,1.6044904404926021
90007_34,7.477919311777489,78.46992331472282,1.3980291558753577
90007_35,6.4860328494283515,81.26673696436889,1.2516565144662681
90007_36,5.89874031189108,83.76920553767631,1.1554958341143828
90008_00,8.2,53.0,1.8
90008_01,9.1,52.0,1.7
90008_02,8.4,55.0,3.4
90008_03,8.6,56.0,3.3
90008_04,7.903732084700476,57.49385267535941,3.303027513212739
90008_05,7.036745253350549,60.50473025709558,3.2963597603864145
90008_06,6.0722809145597445,64.68164552714964,3.330623555705555
90008_07,5.464855178890005,67.87277699493397,3.2333397880129695
90008_08,4.886507025947107,70.71895076549312,3.230169981720863
90008_09,4.491979817457743,73.06836851582622,3.2159914220307564
90008_10,4.262721689302381,76.47854194268264,3.2765341964962076
90008_11,4.387160897597985,77.73212751292543,3.254982045016381
90008_12,4.351985429996062,79.40854988499898,3.210398084762624
90008_13,4.266728609381311,80.490552877727,3.1554058671690686
90008_14,4.2269774839405745,81.28336916274911,3.011781599589037
90008_15,4.229110535398421,82.14765180704487,2.960910729447451
90008_16,4.3399868755302835,83.9094654954838,2.8440505969687577
90008_17,4.450670684186447,83.01300329128891,2.763979309116247
90008_18,4.452860179752058,82.77591467333828,2.7327495403208752
90008_19,4.399225968008972,82.70220199882348,2.6676050199771653
90008_20,4.510067213756195,81.85264548820516,2.590802703773851
90008_21,4.9259446689355135,78.57212179162391,2.3412302045666453
90008_22,6.0748916498444645,73.43035952026446,2.005966186416994
90008_23,7.465961912052578,69.38965937448506,2.001198546911304
90008_24,8.42004884402191,65.76801491744995,2.135856962566535
90008_25,9.0711996800436,62.58863812516715,2.5113967833003947
90008_26,9.46226385878019,60.609843491437125,2.737352562145893
90008_27,9.585079316045114,59.600940375665225,2.851560244492025
90008_28,9.15970803120706,60.75549613042544,2.9405933057482927
90008_29,8.088557647774985,64.7515396474217,3.0250274955487755
90008_30,7.1266628043710005,67.75805292489646,3.128810594808546
90008_31,6.038379851912089,70.54525433457428,3.0119165495469225
90008_32,5.586029440005415,72.48468393138387,3.0961416599562597
90008_33,5.110718091054988,75.16337660138014,3.078964527102323
90008_34,4.977427567267919,76.6604485070859,3.051829414103566
90008_35,5.086086243536586,76.97876188281481,3.0200116758704487
90008_36,5.235975275824018,78.10067749904705,2.985608633152982
90009_00,11.6,55.0,1.0
90009_01,13.4,49.0,1.2
90009_02,14.7,46.0,1.6
90009_03,16.1,43.0,1.8
90009_04,16.830124124673826,42.99630982129409,2.0069639043530723
90009_05,16.730723731413786,45.032577986322664,1.9850585242526093
90009_06,15.665139297673443,50.03573332523655,1.4716368086424012
90009_07,13.66326901651844,59.5642677047694,1.0838278229561766
90009_08,11.919649701014778,67.4032256175802,0.9418107425647954
90009_09,10.92299155964157,72.74644961251899,0.8976965133615399
90009_10,10.168422741743887,76.94561427753244,0.8752891912654848
90009_11,9.736607906315,79.96393550850536,0.9005055288193349
90009_12,9.350094643585493,81.49356791225871,0.9042327172687024
90009_13,9.071036604378586,82.91787294233062,0.8735516952919673
90009_14,8.70138058546404,84.63082194663521,0.8490811908018373
90009_15,8.461223091918058,86.33527407224284,0.8390611500332676
90009_16,8.0547590620431,86.9928026027016,0.8770512170695403
90009_17,7.5305422671893325,86.95936047215126,0.8779001873626592
90009_18,7.201307076775282,86.91086438007653,0.8764995601236207
90009_19,6.870874541929271,86.58753982816096,0.8966504725285183
90009_20,6.815548167023041,85.49406251557042,0.899747223082874
90009_21,7.69209626083292,81.76099079702642,0.9801472919717155
90009_22,9.142221980267598,72.92983462089016,0.9736779312796425
90009_23,11.03520168365888,65.55488015513573,1.0271316268841426
90009_24,12.892553723304392,58.51359209223114,1.2443071211263341
90009_25,14.354307162714635,54.3008536452062,1.3868555414021353
90009_26,15.705138691825175,51.258651397223055,1.667818235485805
90009_27,16.667950301251707,48.18398785127616,1.9082155816211084
90009_28,17.111001000831642,47.656637591934945,2.217327731842198
90009_29,16.993911268647082,48.272451426237545,2.105588309832196
90009_30,15.979800701214625,52.88968758204525,1.8343659877213057
90009_31,14.474027431015275,59.265694910626685,1.3866893070776622
90009_32,12.939439544370329,66.06207332591205,1.1246262366389899
90009_33,11.878609059262358,72.1693048995142,1.037528106040515
90009_34,11.203608648513192,76.88198250623317,1.0368210465512286
90009_35,10.62324212573917,80.20587539208151,0.9719890030494261
90009_36,10.100457867648373,82.33754598304134,0.9122771137776912
90010_00,10.1,48.0,1.9
90010_01,12.9,44.0,1.9
90010_02,14.8,43.0,3.0
90010_03,16.0,40.0,3.8
90010_04,15.911276616025898,40.150801053994044,3.7073255697991794
90010_05,14.979672661331065,43.150356203439635,3.40914934553318
90010_06,13.28410429515088,48.16878514909494,2.776050787156861
90010_07,11.410307800069218,55.01186285108293,2.2431553595885627
90010_08,10.124740464985159,62.071155613609484,1.8940558186608452
90010_09,9.335927808261443,67.08643591089843,1.7686809739293383
90010_10,8.765094792283577,70.72306302992035,1.699915747552075
90010_11,8.225299061303415,72.59658725810294,1.6932230785894369
90010_12,7.60795357821185,75.15404168815977,1.6673768506562419
90010_13,7.28624095535633,76.76095908147931,1.5119479326877436
90010_14,6.8793718187057875,77.47282053375464,1.4330650947337746
90010_15,6.370689369876581,79.6209471830951,1.3333757587087425
90010_16,5.547215642925591,81.12553999855764,1.2775530594293982
90010_17,4.8812846260568055,82.58040926867434,1.2022539613348362
90010_18,4.3115575536404505,84.25775792556061,1.1448233391144895
90010_19,4.081553583146567,86.07962926906919,1.0661940842161226
90010_20,4.001090723686895,85.9172200903299,0.9309239524491307
90010_21,5.424834220847214,81.26216874177568,0.8986281244034311
90010_22,8.523267409112204,69.39999878728531,0.9871227043687105
90010_23,11.67690895480325,58.29911863654129,1.0271374075492428
90010_24,14.337416344712034,48.67134778845462,1.3631248136086245
90010_25,16.360915953178946,41.52094067181067,1.6912903772177919
90010_26,17.471179009389193,38.009906859914786,2.1129426169679233
90010_27,18.17090569439304,36.981804799707625,2.510761548307143
90010_28,18.0229700957243,37.42044425412722,2.7569607528415867
90010_29,17.087472573554603,40.0110131841387,2.6934210549756745
90010_30,15.200413031288754,46.39032733777563,2.286526637643807
90010_31,13.327772982556136,53.224670074702125,1.915036312185567
90010_32,11.430224995730487,60.749672794612415,1.6686973727056007
90010_33,10.234886083176185,66.6231948090224,1.4818530810990032
90010_34,9.362542597340962,70.84534484458177,1.3826678334706177
90010_35,8.844318090907331,72.78652088340523,1.364493599148394
90010_36,8.29450604843058,75.40557466541333,1.2857796489513735
