FORE_data,t2m_lgb_global,rh2m_lgb_global,w10m_lgb_global
90007_25,13.507930046056075,47.75857929603789,1.580701628108215
90007_26,15.116545697326863,43.34029227262932,1.9782873499088727
90007_27,15.606235005178124,41.527881461827405,2.6712686215252686
90007_28,15.46576277968418,43.372541336069766,4.117322666109321
90007_29,14.29624979845112,47.4795505373224,4.521105601000849
90007_30,12.930768403815183,52.41506194211806,3.9195578708875582
90007_31,11.11387148411361,58.489713048294924,2.8930096591388272
90007_32,9.370134562154856,65.71305770591836,2.0632711711463463
90007_33,7.817076950308767,71.65443911735804,1.5557651515506759
90007_34,6.756839588648246,76.4215079275743,1.3100400214117005
90007_35,5.728696176486314,80.18683353561696,1.186812841124694
90007_36,4.7648245547161,82.70516577287866,1.1582104221289848
90008_00,8.2,53.0,1.8
90008_01,9.1,52.0,1.7
90008_02,8.4,55.0,3.4
90008_03,8.6,56.0,3.3
90008_04,8.393760343982326,57.721549823417774,3.4413389908904484
90008_05,7.31046148659555,61.34376122077875,3.3465315253663577
90008_06,6.391797170453233,65.76488337972368,3.643054124686113
90008_07,5.597232046648825,69.79196562899551,3.5256454155853216
90008_08,4.756256881931543,73.35933041507805,3.6786776658819744
90008_09,4.2813273850875255,76.97148952272612,3.7154833376945975
90008_10,3.9284792595134572,79.13574538376231,3.683202740670473
90008_11,3.9938968095504492,80.64228231885151,3.575547678250169
90008_12,4.016037363594343,82.21759425283354,3.4983691640171446
90008_13,3.9808259966780697,83.95261804985748,3.4592166436808243
90008_14,3.9579292609786494,84.5760355056196,3.4182020736213166
90008_15,3.9197150931128664,85.75334756661684,3.2353539221008996
90008_16,4.011716584630719,86.45378029740276,3.079066633480368
90008_17,4.042325819897638,85.76034588804791,2.9196785113447703
90008_18,4.0542866008430325,85.66234186867283,2.9182762276581116
90008_19,4.096895422657571,85.63348951016984,2.8515568882324023
90008_20,4.48276328358157,84.71071541454843,2.7966856847100092
90008_21,5.317865587294129,82.39482786185917,2.4836048439895726
90008_22,6.453074356986096,77.07533004286101,2.147854308909491
90008_23,7.874787092525062,72.5048619689075,2.0772447438482695
90008_24,9.05444481366855,67.99367904315464,2.2046925657909173
90008_25,9.818692649323236,64.66679253838305,2.5487610116971995
90008_26,9.82304416604593,62.67966059740285,2.7086325637005113
90008_27,9.561337159900145,60.72292544296404,2.926868983674892
90008_28,9.277446869828703,62.68657351131564,3.0462555683047614
90008_29,8.223811723849753,67.44921547535402,3.064455830921372
90008_30,7.219460910196196,70.43133989002096,3.3814325659412057
90008_31,6.157496220870462,73.46106462540033,3.437901920352493
90008_32,5.3224942851952575,76.01999109420298,3.532474359876933
90008_33,4.755395676465627,76.78489604976512,3.457096322850289
90008_34,4.310814359713112,77.42418035512242,3.389928461236801
90008_35,3.9105420087860088,77.2895979381798,3.3382880074692936
90008_36,4.070795942417964,77.55205516892167,3.365635393408168
90009_00,11.6,55.0,1.0
90009_01,13.4,49.0,1.2
90009_02,14.7,46.0,1.6
90009_03,16.1,43.0,1.8
90009_04,16.808604139545082,43.209760949358106,1.957911270001122
90009_05,16.40271808784626,45.69944646799438,1.9792966572718518
90009_06,15.504080434628232,51.06309733565582,1.4749953811793883
90009_07,13.580755528253873,57.894663365165485,1.1356200342143496
90009_08,11.859296214520967,65.6954800053121,1.0274297641682948
90009_09,10.646357930530796,72.15224552905336,0.9779816410529784
90009_10,9.89150281586781,75.89148478289397,0.9714404667903432
90009_11,9.423173878915653,78.44977203036419,1.0015386264016164
90009_12,8.854142678554144,80.05117748868705,0.983802698957786
90009_13,8.495905743516381,81.87433272735562,0.9068079991716844
90009_14,8.090333051691655,83.73187085313222,0.8925585377661475
90009_15,7.608399418482558,84.94830096938635,0.8426621694515745
90009_16,7.229701008438949,86.54062766051636,0.8399035491843134
90009_17,6.7878620216233765,88.11251269869618,0.8560620081801353
90009_18,6.323239733799394,89.05011426687034,0.8781819443874453
90009_19,6.247123319597713,89.69516012822126,0.8871613214696985
90009_20,6.341658837279809,89.70511418044764,0.8650370505345653
90009_21,7.3655861421768005,86.3096776385456,0.9266866448791504
90009_22,9.319815355243357,76.84722703626188,1.006653697211766
90009_23,10.85357854239783,68.63699797991711,1.185799704592608
90009_24,12.442500897732076,59.83023164621679,1.307686589468975
90009_25,13.868912854575333,55.06117736925003,1.5636818268913937
90009_26,15.153613143197928,49.567252111404535,1.8601664817708052
90009_27,16.281017371802434,45.54359800226091,2.186331988130507
90009_28,17.176938771600632,44.93878322984032,2.347624981227717
90009_29,16.907104728960086,47.1401081971666,2.202970699842724
90009_30,15.80973200520081,51.10911494996832,1.8837622064787707
90009_31,14.391092300952765,57.723481211590084,1.5434447742714645
90009_32,12.75537815097113,65.43948474289361,1.2519983986458763
90009_33,11.737947692392869,71.37289628622311,1.1385658978703614
90009_34,11.055339859679044,75.90652100860785,1.1398896872985758
90009_35,10.396452975615649,78.92518437941392,1.0871889181836332
90009_36,9.819509900965942,81.3331585315146,1.04399298711627
90010_00,10.1,48.0,1.9
90010_01,12.9,44.0,1.9
90010_02,14.8,43.0,3.0
90010_03,16.0,40.0,3.8
90010_04,16.21453488414578,40.60296559973591,3.5957131699199736
90010_05,15.227053976505804,43.88709745917864,3.2893910047968293
90010_06,13.414280212404012,49.01309003981559,2.693091164894829
90010_07,11.607914165389023,53.90427306226078,2.1554833442467527
90010_08,9.76409270338573,60.39623756432327,1.775674522066463
90010_09,8.522450835860786,65.17094942082575,1.6071927354503097
90010_10,7.683890821824949,68.70155973922255,1.5224620340427344
90010_11,6.983741249805548,71.72962266764647,1.4416831614363128
90010_12,6.855813114861768,74.32382238259159,1.402076405239514
90010_13,6.811704671601883,75.72504923418767,1.3659157916002362
90010_14,6.379277808531447,77.32788326645556,1.286161393418035
90010_15,6.015731901555833,78.68605603151603,1.1514830637373006
90010_16,5.688086288203399,80.85332105506204,1.1036286755565339
90010_17,5.108372632196183,82.43319809831037,1.1109252853919147
90010_18,4.569688945323493,84.07956515145884,1.0595109362829813
90010_19,4.16677009850712,84.4151194179257,0.9880230383186579
90010_20,4.327807870242778,83.25394336600615,0.9224398895587083
90010_21,5.522735315018376,79.2695314932215,0.8760020229269
90010_22,8.640157959081797,67.82125657418676,0.9510620715337497
90010_23,11.904743157218684,55.15550848888693,1.0868313749426013
90010_24,14.867996986639348,43.456804695391135,1.378560041903657
90010_25,16.746005048342386,36.69586934507525,1.7099862830833064
90010_26,17.63782039614324,34.20835383155371,2.1048221804542346
90010_27,17.92345548774239,33.91333831477264,2.5078422305544876
90010_28,17.715277580190932,35.69631658349207,2.726687339453803
90010_29,16.811419594309644,39.32380303290725,2.778335053028151
90010_30,15.013520587997686,45.929353248315614,2.3828596138898117
90010_31,13.047139459294748,52.47797659402914,1.9364596772944986
90010_32,11.110516519331334,60.049567991962185,1.6402370604136816
90010_33,9.751934901370953,65.83525756688553,1.4259426568934153
90010_34,8.937472373855329,69.55582731574431,1.3550791803645894
90010_35,8.338479015543156,72.92862892640552,1.293324450225466
90010_36,7.941582982060102,75.557971152359,1.1936923919732743
