FORE_data,t2m_lgb_global,rh2m_lgb_global,w10m_lgb_global
90003_24,7.370682151220914,86.11333905987259,3.3644081064699543
90003_25,7.214728639656334,85.5080659222778,4.08238882217207
90003_26,6.759395639042085,85.58755064151273,4.076290113215466
90003_27,6.543620868504687,85.52512660446635,4.346936998901998
90003_28,6.507288662006777,85.9554884851999,4.2977723513531325
90003_29,6.278410682119096,87.25821132629437,3.897448691254033
90003_30,6.0480522841746325,88.37694714221506,3.7174465482179335
90003_31,5.6408491559912814,89.51037151446063,3.5162799933993
90003_32,5.104858468325335,90.49998909598176,3.069358790859292
90003_33,4.911937493169451,90.28121274532283,2.7204922029960454
90003_34,4.746618574589868,90.78863277729856,2.6950484314246523
90003_35,4.477076084863781,90.5758880544053,2.59663066897613
90003_36,4.304202488479382,90.5564912168438,2.4952157828360697
90004_00,13.2,61.0,1.3
90004_01,14.4,56.0,0.8
90004_02,15.9,52.0,0.8
90004_03,17.7,45.0,3.7094998
90004_04,17.809221432505087,46.589462272118695,2.777827823814059
90004_05,17.11938747141295,52.069037901991116,2.0984903008463562
90004_06,14.701856605421058,63.111483428560575,1.3835686154653508
90004_07,11.64023320955457,73.54498066157113,1.0036237494775302
90004_08,9.338218922998543,81.22668503044983,0.892984882785776
90004_09,8.112954687115117,85.3737944040283,0.8619300585242861
90004_10,7.289878912591235,87.62063936521207,0.8407650676368832
90004_11,6.927141748817609,89.53978572995824,0.8521962086230769
90004_12,6.845785123148222,90.95309668437102,0.8320332011277891
90004_13,6.600040902171794,92.05908475204204,0.8473113922098968
90004_14,6.6932523388792475,92.7123226079462,0.8359152250302968
90004_15,6.770727387965761,93.65012358693689,0.8025892025364322
90004_16,6.755935230799678,94.52362838884488,0.852014858286313
90004_17,6.779004556834745,95.45362277737381,0.8449208713864825
90004_18,6.760772694301046,95.22528347256483,0.8755546339887728
90004_19,6.9327975836379725,95.07218828632084,0.8330896632247854
90004_20,7.76028574329395,94.91217439624644,0.9634398798347388
90004_21,8.718986796563659,93.79578528021226,1.0355949250889767
90004_22,9.470431923236156,91.67980893789954,1.1601611339806672
90004_23,9.743847257282777,90.49769031693599,1.24885932202615
90004_24,9.56626891954691,90.11432207731808,1.3121669361275488
90004_25,9.54084875753025,90.005239195089,1.4220674183285287
90004_26,9.49623104757507,88.942962671315,1.6210605669090163
90004_27,9.417578487280908,88.46181311879556,1.6128731213837282
90004_28,9.10375925024881,88.00197530380692,1.4781803998342584
90004_29,8.704355871206806,88.82017668849494,1.4138456717286605
90004_30,8.339843814288256,89.47124273086911,1.3252765440207728
90004_31,8.026336243710025,89.62771416287407,1.2379601487264733
90004_32,7.552640412230773,90.55823568124332,1.1793013570206134
90004_33,7.219375650248737,91.33569736788584,1.187026930719464
90004_34,6.640163889453145,89.76795331152493,1.2387323930775513
90004_35,6.272242845631403,87.79361902928758,1.2570380040014826
90004_36,6.13268117466843,88.35108563140612,1.2198052244565711
90005_00,12.6,57.0,1.3
90005_01,13.6,54.0,1.5
90005_02,14.2,54.0,1.8
90005_03,14.7,53.0,1.6
90005_04,14.963401760572689,53.107562052413826,1.548542546114946
90005_05,14.635076088670074,54.76375204313837,1.3161085195581408
90005_06,13.524440301975428,58.57008976545016,1.164995866821025
90005_07,12.05770714227501,63.88346299733169,1.103073334692934
90005_08,10.586753236933049,69.88445099443106,0.9997801766398696
90005_09,9.501305041534843,74.47537004354345,0.9824123727253264
90005_10,8.972447150717729,76.94872901777515,0.951965287246039
90005_11,8.43705690704637,79.00205255195125,0.9217825691521514
90005_12,8.057364840613474,80.863147945735,0.9438400390712882
90005_13,7.8141275876884,82.30361952592176,0.8688776364080192
90005_14,7.671714834802713,83.80348697511285,0.8535724858365781
90005_15,7.563032570516486,85.1394338214103,0.843326857256247
90005_16,7.54527826644798,86.20875272810603,0.8628867666085309
90005_17,7.395590763593688,86.74134656577677,0.832727364323343
90005_18,7.422946822035667,87.24138988724647,0.8472058648647067
90005_19,7.476609212449026,87.41199596905936,0.8615727578706671
90005_20,8.086374309895549,86.8171258164624,0.8621831804933077
90005_21,8.838682434802626,85.93998297937719,0.8905849127646275
90005_22,9.556424260781938,85.22520606254758,0.9538949267588822
90005_23,10.22406124814454,84.86700397977363,0.9715629122577549
90005_24,10.189331876584449,85.44112213645502,1.0481822078077323
90005_25,10.309251080433262,84.51630179089943,1.1249233199715518
90005_26,10.458944129975503,85.64921025227135,1.1193394704080346
90005_27,10.314140035780751,86.8386774460672,1.1878948724320584
90005_28,10.240738249265235,87.8839622120561,1.2408908323024244
90005_29,9.793715928556104,89.30960550404197,1.1811747555448
90005_30,9.268614318229547,89.94362851796194,1.1166877616502826
90005_31,8.912930947055559,91.15956840837248,1.0240207200502172
90005_32,8.530826864603794,91.9179131895091,0.9523196337517862
90005_33,8.241406838813608,92.18939690745826,0.9254964636924906
90005_34,7.9207606488366595,92.12932611610621,0.8773490729760088
90005_35,7.658787575447283,92.12047785644306,0.8363492951513511
90005_36,7.370845958086805,91.92127011782345,0.8378110746027579
90006_00,16.0,40.0,3.0
90006_01,16.7,38.0,3.7
90006_02,16.7,40.0,3.5
90006_03,16.4,41.0,3.6
90006_04,16.241812060464976,43.545386612598946,2.819059017152041
90006_05,14.966759035933636,48.740235994335926,2.5596279156138344
90006_06,13.221744627367027,54.83156897625504,1.7969615582833625
90006_07,11.091293863300725,61.9998102409181,1.481964276754736
90006_08,9.586095298085278,68.08051248852635,1.2232980235412934
90006_09,8.411697663173332,73.09907249947682,1.0945237363118638
90006_10,7.932330196949968,75.71845060413352,1.0555149732016829
90006_11,7.343343175078748,78.08416137430926,1.031193662808217
90006_12,7.147269380520455,79.94181411822257,1.008915933876474
90006_13,7.0398235928824855,81.30897143122358,0.9762060952474311
90006_14,7.036175368613344,82.45143468228474,0.8990311468917116
90006_15,6.932629920619268,84.20755798300247,0.8946492145095595
90006_16,7.0066741154151275,85.164554339885,0.8113882653694602
90006_17,7.04325695816614,86.09756434277074,0.8252888551161575
90006_18,7.052043226499258,86.82511280070118,0.7997107232887976
90006_19,7.037686870557504,87.46787161842029,0.7925802406503469
90006_20,7.249543317351874,86.6040340844074,0.7954948488780316
90006_21,7.823021359585634,86.19416022406479,0.8476784831720988
90006_22,8.580636531438314,84.54129057740387,0.944811365208652
90006_23,8.898374754686087,84.75537659991372,1.1998481854926366
90006_24,9.180026988687693,85.21662596602837,1.4765677204911873
90006_25,9.343047882712876,85.59960819065245,1.667321105639217
90006_26,9.307154263782278,86.47004777797189,1.9117718198535003
90006_27,9.107849550863309,87.06828692247845,1.9578278024734264
90006_28,9.026002206457935,87.85031997095085,1.8562565737798449
90006_29,8.534272479421258,89.40550169802906,1.68344927565016
90006_30,7.926791000828574,90.17428047831795,1.3655499611437714
90006_31,7.310911791156836,92.02614716700342,1.1797140205249075
90006_32,6.961798439419957,92.79178306811788,1.103882868581192
90006_33,6.783843552526612,93.35360327999398,1.107682404383671
90006_34,6.398777164860249,93.00750502929995,1.0770872570871612
90006_35,6.309074932411484,93.0935669904587,1.0374145317853833
90006_36,6.300954789769742,92.86276742452766,1.0272560977190117
90007_00,8.6,63.0,1.2
90007_01,10.9,55.0,1.1
90007_02,13.5,48.0,1.2
90007_03,16.0,40.0,5.0
90007_04,16.23258642482211,40.95511162078184,5.686856777558342
90007_05,15.066986077222271,45.149280129307286,5.382286146108481
90007_06,13.774665276879777,50.13099841453737,4.434224353099386
90007_07,11.96753428844299,57.23947668923379,3.2864382455531733
90007_08,10.006386732807037,63.89715196350352,2.4299644419175577
90007_09,8.281363269954317,70.824954540516,1.7774212055198664
90007_10,7.364342427956427,76.23928275404286,1.507834135303998
90007_11,6.258033513931781,80.87695353449763,1.3218027970291097
90007_12,5.385480640733311,84.20948815181777,1.2561745000306281
90007_13,5.053171508576821,85.88934093034904,1.1813870824693353
90007_14,4.7863297953517865,87.79832001907597,1.172846330625494
90007_15,4.406873116915011,89.14174358424782,1.1232540554790749
90007_16,4.097879145033674,89.89110517409232,1.1525922052893594
90007_17,3.9165940412434415,90.87480274560386,1.160961065053234
90007_18,3.9892701085087374,91.31997440585427,1.1536209145811118
90007_19,4.089886968396705,91.39610035790857,1.1254167543351241
90007_20,4.494731713516817,90.78845791521151,1.215482189079392
90007_21,5.064043045798806,90.2234229888334,1.2787440460985768
90007_22,5.714104243315642,90.04092565460329,1.2648926465016204
90007_23,6.139139705949836,88.90579099093043,1.461437893523602
90007_24,6.239538187096885,87.76413095441742,1.7116555430593339
90007_25,6.27845619166296,86.84300209696747,2.161354734587838
90007_26,6.547793783342821,86.32306997134474,2.65193346586724
90007_27,6.807161877745847,85.94257923667136,3.0140835904339744
90007_28,6.501723567308395,86.74743538004904,3.058951539844809
90007_29,6.263341324022991,88.62432824232845,2.9693476123481144
90007_30,6.07132217800466,89.71241330085567,2.773221464382496
90007_31,5.745964057654952,90.2217925084405,2.434489412894234
90007_32,5.288078627301372,91.0184872041097,2.038426256091451
90007_33,4.8830053521365056,90.60260735241411,1.76011322383751
90007_34,4.539225266361699,89.80097164740376,1.6514318933985461
90007_35,4.164789191561982,88.73905656109049,1.5663480875287183
90007_36,3.793891795929588,89.00206441578598,1.4763358080913993
90008_00,8.8,60.0,1.7
90008_01,9.3,58.0,1.3
90008_02,9.5,58.0,2.5
90008_03,8.5,61.0,3.6
90008_04,8.608205677061942,63.20382216960722,3.295611250530646
90008_05,7.434877212787874,67.51049692547859,3.2791203791078547
90008_06,6.400728346910075,71.90014417332009,3.5376514353893187
90008_07,5.601452359218329,75.75711058756282,3.4144582603264793
90008_08,4.732793334117377,77.13655843917641,3.5603621396849916
90008_09,4.2323176072310815,77.60624436601104,3.462753536493825
90008_10,3.816970532023768,78.73074112679096,3.417009398698383
90008_11,3.929810702640066,79.55127111054621,3.314425771681878
90008_12,4.070795942417964,81.2160947649378,3.331311524720438
90008_13,4.038487588610274,82.08702412715355,3.273267320651011
90008_14,3.9767657373818546,82.19511467125591,3.2042940310035624
90008_15,4.180480026347374,83.24434479599233,3.0852533881890603
90008_16,4.182536534755055,83.72030728339969,2.975213805848889
90008_17,4.120252172167972,84.08887367764689,2.917866988633296
90008_18,4.102791043250502,84.58244363710726,3.0273924664085428
90008_19,4.109122132462904,85.56467039036824,3.0498279160918025
90008_20,4.449707402806752,85.59367597995409,3.1083511422053074
90008_21,4.631574356917044,85.70350085161941,2.7726815082767517
90008_22,4.883255938853307,86.98598717600879,2.5253131499155885
90008_23,5.162391146043906,87.7735959429392,2.8174000058332296
90008_24,5.151112921972346,87.80994129865132,3.133922206847121
90008_25,5.13615691355902,88.04894181251485,3.246267983670421
90008_26,4.946091125207194,88.04476369240695,3.236564066145538
90008_27,4.837510761965622,88.10243430015727,3.2772240044977523
90008_28,4.518813481528506,88.08629583092505,3.123418030636641
90008_29,4.048923493820705,89.33937850595788,3.177365561847201
90008_30,3.8006895712064703,89.70947511240318,3.562906263088233
90008_31,3.265210445154954,90.2015278942295,3.617515794399188
90008_32,2.8431634480775285,91.1971328237458,3.8541801028414
90008_33,2.640374632233119,91.02229786679644,3.9272752424694066
90008_34,2.336803143617249,90.86561785643065,3.9364280623648518
90008_35,2.095140358227679,90.81157785139516,3.992677961506852
90008_36,1.922308142047247,91.16058399296368,3.7508781094429082
90009_00,13.2,57.0,1.3
90009_01,14.6,52.0,1.7
90009_02,16.2,46.0,1.9
90009_03,17.3,43.0,3.0
90009_04,17.736936377095557,42.591612059239694,2.6981010226647544
90009_05,17.37248709297944,46.044448821709075,2.38247284282857
90009_06,16.365710173119666,50.540585726942886,1.9487753274805635
90009_07,14.857600590425406,58.11586564240774,1.538401836652486
90009_08,13.288038879397753,65.72955293148435,1.2667678308966852
90009_09,11.941651781964405,72.60389819932607,1.136248637867595
90009_10,10.890395252090638,77.16639351257464,1.1398896872985758
90009_11,10.11263832004318,80.0199400336695,1.0871889181836332
90009_12,9.599350301762367,82.10925856663359,1.04399298711627
90009_13,9.239462292770629,84.76212856326673,0.9497671955668059
90009_14,9.059778708983153,86.63605692327191,0.899414739983159
90009_15,9.080954008599518,87.95967628836158,0.9200907610832485
90009_16,9.12202988688787,88.83708074666153,0.9300788604678775
90009_17,9.139108729455616,89.77847309405632,0.9731250775843285
90009_18,9.229272237424807,90.90541945054493,1.0053488807476993
90009_19,9.351857574274835,91.48740481596509,1.0809217459870417
90009_20,9.636710075479225,90.30900968880965,1.103346167489772
90009_21,10.128133728524961,87.86997787020275,1.3528731806714533
90009_22,10.571584456455303,84.34889213856331,1.536656103368923
90009_23,10.957100267653288,80.4351128467127,1.918185048171393
90009_24,10.927298614350192,76.91090304859223,2.2607325058492873
90009_25,10.698773261730679,75.06240346063824,2.5196261386250285
90009_26,10.366872073698197,76.7181610393246,2.569889458309766
90009_27,9.967183687187125,79.73887553099455,2.350934983276262
90009_28,9.548065942308662,82.58700287740042,2.0812777189336287
90009_29,9.14306788812126,85.59661884961615,1.807570937699575
90009_30,8.948537308472055,88.14202573551287,1.6130865032739774
90009_31,8.691901183142772,89.96062062521551,1.4575741115344993
90009_32,8.210133257489133,91.29861957140115,1.4107692169657153
90009_33,8.006658405650791,91.94321865146553,1.3122578951868427
90009_34,7.860193509391903,92.57152264091796,1.3009782919803219
90009_35,7.732766085330521,93.39202690309189,1.2743909678388636
90009_36,7.450235697671694,93.26827620131304,1.2148384648358634
90010_00,12.2,55.0,1.5
90010_01,14.8,47.0,2.0
90010_02,15.3,44.0,4.5
90010_03,15.4,46.0,4.1
90010_04,15.744803893930255,45.06843938015274,3.5862150772144665
90010_05,15.136559708241055,47.52082281051561,3.282613846408905
90010_06,13.676704581410958,51.84507521451553,2.7028372843593087
90010_07,11.985708150305648,57.805456747764545,2.165247897914095
90010_08,10.329560525553388,65.69165583665298,1.7988500098004108
90010_09,9.095937766851184,70.93914295869304,1.613737757081499
90010_10,8.476144560799055,74.5857487586923,1.478253774524661
90010_11,7.9438764766646255,76.85976325836359,1.475423218042714
90010_12,7.284857359408842,78.84113904092862,1.330488733309877
90010_13,7.000244822245538,80.76342370003232,1.2104187663641515
90010_14,6.855245428785612,82.82809632860695,1.1042214436494144
90010_15,6.691293772137905,84.5505527788232,1.044467778735171
90010_16,6.417786326023376,86.48828136938144,0.9957408664125968
90010_17,6.321018150221405,87.13529194169986,1.0154180390309282
90010_18,6.3789816277887486,87.54686372621559,0.9814938710969836
90010_19,6.412620372787061,87.89537204384523,0.9499439783041544
90010_20,6.891067286845993,86.84697841249967,0.9811314995086062
90010_21,7.617917859056404,85.59288176737883,1.0024520253413847
90010_22,8.399460811850386,84.05571497015669,1.1606834315950518
90010_23,9.076322100612165,79.847966030918,1.330061497611027
90010_24,9.450017559141086,75.70987249982532,1.690996167455724
90010_25,9.412243249563646,73.33814408834658,1.954172875381226
90010_26,9.16629668216814,75.06942904717378,2.292122191398431
90010_27,8.985671376519296,75.39597040721758,2.7067147969436194
90010_28,8.664682976898963,77.15329341424777,2.7696248399068417
90010_29,7.976721360112667,80.94359065720096,2.5336174222293564
90010_30,7.366608140439323,83.93015162326817,2.1790321819332275
90010_31,6.878930366849763,86.31102610302405,1.8456773737905536
90010_32,6.634257435654973,87.76414062950967,1.5353753756783972
90010_33,6.346962880863887,89.10098694598304,1.4353253009383624
90010_34,6.237975046703313,89.43231709147085,1.435133611568371
90010_35,5.827581519044661,89.4211129737042,1.4004872025460393
90010_36,5.474931202793017,89.40287794263723,1.4176634793586054
