FORE_data,t2m_lgb_global,rh2m_lgb_global,w10m_lgb_global
90004_14,2.5261376828683204,81.00131338102642,0.9386115297040216
90004_15,1.688422623427203,82.64034612310549,0.8654031122703169
90004_16,1.1617236182567439,84.20573527440833,0.8128904149973123
90004_17,0.4498556933114194,84.70279939671823,0.8455162586480051
90004_18,-0.01896006780956519,85.90613271444514,0.8301266701163313
90004_19,-0.46912252262610993,86.77574695663701,0.857039486915684
90004_20,-0.6284538331268602,86.36161917722373,0.8751308972077295
90004_21,2.3325255802097784,78.02336978462284,0.9087834182552575
90004_22,6.1332498664640696,61.56292535306423,1.1522395787730282
90004_23,10.21603166637519,45.203965685409514,1.20096502544104
90004_24,12.724178644050312,35.19268062373457,1.368806293160852
90004_25,14.021294404701065,28.193230941495067,1.3523822385354947
90004_26,15.161615977917062,24.784982119604017,1.320946835188279
90004_27,15.368337993593904,23.759685451088377,1.3513506515954221
90004_28,15.596527215568177,23.893957385557414,1.2875957021732964
90004_29,14.654833138167126,26.283901856602498,1.1807674486612658
90004_30,11.423111609353343,38.03398508396606,0.9299861354654505
90004_31,8.184363148205545,52.393496624521326,0.8385657183061926
90004_32,5.90576777755049,62.93570522628608,0.7465170677619569
90004_33,4.420352943050592,70.10206713405165,0.7401198962914064
90004_34,3.4731371125688275,73.92595171717853,0.7560027881187477
90004_35,2.8950038014863533,77.36649642565406,0.755239250002748
90004_36,2.2638925675246884,79.6997068582835,0.7991531529656637
90005_00,14.9,23.0,1.4
90005_01,15.7,22.0,3.3
90005_02,16.6,21.0,3.3
90005_03,17.7,20.0,3.2
90005_04,17.954495516035127,19.401905399076032,2.754462342162975
90005_05,17.446548103109695,19.916683997556927,2.417985158357657
90005_06,16.007916815332987,24.39055946925358,1.890877622997379
90005_07,13.387054339781999,30.896284150004774,1.4192348413694584
90005_08,11.165759943039811,38.06886260550973,1.2185054751135054
90005_09,9.86785637134998,41.65497570155592,1.1503103488309003
90005_10,8.906172429717929,45.55334993822735,1.083540866470898
90005_11,8.179160761925308,48.599905536522165,1.0368186554687688
90005_12,7.4735023304799215,51.4864871874128,1.0139462490027302
90005_13,6.813072315909287,54.511789991727646,0.9730866425297743
90005_14,6.0434111191094475,57.124207312376576,0.9562327579029061
90005_15,5.479921759640748,58.51528618839247,0.9298058903470763
90005_16,4.931831064021696,61.17713177199639,0.888036854254857
90005_17,4.435764053614852,63.94095334211461,0.8809820598244582
90005_18,3.851507750386096,65.85735155694753,0.8485922083592542
90005_19,3.7677527412559777,66.2812687523682,0.8665079176248093
90005_20,3.7080836823883496,64.71420384624557,0.8442098833403787
90005_21,5.518608149175012,58.87832315082579,0.872493160620537
90005_22,8.503921232532882,48.713716219578814,0.9015831601880471
90005_23,10.95662374290601,39.0203064838338,1.0524788838446464
90005_24,13.527570343078553,31.678939610624667,1.2239039092535449
90005_25,14.9962835826159,28.312871353814746,1.4249495975712123
90005_26,15.843730082918208,26.31234759772763,1.659811557953021
90005_27,16.520510691987663,26.170277308356347,1.768723766361406
90005_28,16.860304150418237,26.081259063907517,1.6403432790335577
90005_29,16.104897474365888,28.378054699519165,1.6530666274761974
90005_30,14.508557706965759,33.564996447466854,1.2747298377682312
90005_31,11.727787818626688,43.09364431098002,1.030891362361021
90005_32,9.804854893209026,48.97945816803978,0.9635669348404203
90005_33,8.173179611465473,52.43206741457647,0.9434729422207503
90005_34,7.31861727033894,54.958342745944755,0.9519586676390901
90005_35,6.727359066965282,56.401535018576176,0.9914814882017701
90005_36,6.052363924139839,57.83904659588124,1.0226487337887042
90006_00,14.6,22.0,1.7
90006_01,15.3,22.0,1.7
90006_02,15.9,21.0,2.8
90006_03,15.9,21.0,1.1
90006_04,15.924015871594573,20.49547234055132,1.9979596831005457
90006_05,14.688957757626186,20.513032423597615,1.8945770848001662
90006_06,12.434351772832134,26.21402752721758,1.329294546277552
90006_07,9.900200073177842,34.940576321197966,1.048645165103506
90006_08,8.135267161012433,42.300019859684895,0.9598438027992887
90006_09,6.4193837257482915,48.30418851647849,0.9365304869989076
90006_10,5.386577990533628,52.422943603514305,0.8677158704539983
90006_11,4.637246574218584,55.80846761460081,0.8018448795363577
90006_12,3.936066285148182,58.85935160872985,0.79738144222051
90006_13,3.4527143902377477,61.39587091421511,0.8375743217442781
90006_14,3.0302989619246246,64.46475767223556,0.8201903593627218
90006_15,2.587101590363554,67.13853426623993,0.8147442158980689
90006_16,1.9399394519339015,68.75223331186949,0.7885062516455267
90006_17,1.3934914690062903,70.73364339377807,0.7840068228332451
90006_18,0.9872757163022532,72.7647180210634,0.8090052970592579
90006_19,0.7318070116683749,74.21622467903181,0.8546332530136241
90006_20,0.5513020014972545,73.94982694020925,0.8552765325834248
90006_21,1.6215942822113454,66.30561131237839,0.8492978557093139
90006_22,4.901947315026711,51.84635219268393,0.8787866148594143
90006_23,9.738291039352085,34.50912713298292,1.0860282271802546
90006_24,12.742733130120774,27.1755900927863,1.2748981036109643
90006_25,14.706328103351318,22.67806637038115,1.6688136088038452
90006_26,15.97275350106779,21.438756746260207,1.8208329654042532
90006_27,16.396266646809057,19.69163100410978,1.8934883216763307
90006_28,16.40561614458376,20.78359693801815,2.045237857017838
90006_29,15.073085474435015,23.84827880534252,1.7404311630400238
90006_30,12.640548121875899,31.01804575607928,1.2972946144480306
90006_31,9.80955784682694,44.45090035838361,1.036658286828502
90006_32,7.418152769965858,54.32851290879789,0.9541889269331537
90006_33,6.158168466097458,59.80179054478032,0.9163467443298584
90006_34,5.237924147888517,64.50753142295524,0.8962225891954689
90006_35,4.583372687337589,67.83296505108139,0.8467795288306033
90006_36,4.154904107686658,70.35453243787346,0.8686119017608018
90007_00,9.2,31.0,1.1
90007_01,12.8,24.0,4.4
90007_02,14.2,22.0,3.1
90007_03,15.1,20.0,2.2
90007_04,14.785493947652258,19.819133283519076,3.3315872270703686
90007_05,14.079662672839172,20.550572363117958,3.4514307471875583
90007_06,12.056229747493756,23.838777758001854,3.0233666647250788
90007_07,10.040350368477073,27.46785113579007,2.5444432978056906
90007_08,7.877085651887399,33.01606682033077,1.8551499481181712
90007_09,5.7731253667805,41.90322455516448,1.4892163431289702
90007_10,3.878690685186643,50.00718476967621,1.2476985788246102
90007_11,2.7562869031980255,55.91919760119395,1.1677264703114543
90007_12,1.6513737980841248,60.77458375628099,1.0930587130249718
90007_13,0.6494806419985927,65.51231291527841,1.0180802490500673
90007_14,-0.24234529535394134,69.50796997298592,1.0290372176476996
90007_15,-1.0582480947144337,73.25833951190319,0.9502231172976998
90007_16,-1.808070007539332,76.87549924258133,0.9515242526645632
90007_17,-2.497646356104955,79.02724314978362,0.9315161659551459
90007_18,-3.1824731276915275,80.89920731424782,0.9291287885115912
90007_19,-3.7854149409597366,82.24289710185074,0.919082697109136
90007_20,-4.210210155210737,82.65184127370122,0.889819798303294
90007_21,-2.902750201359568,76.81437441372121,0.852081555189354
90007_22,0.3659809729367268,62.71391888322007,0.9075441227479882
90007_23,4.799757928564868,46.05410316372762,1.0120538588219827
90007_24,7.988146613361399,33.90146323824879,1.2563363158724237
90007_25,10.781167923019389,27.86594444535203,1.510461982346443
90007_26,12.72234946468462,24.340987961753317,1.854080347387962
90007_27,13.652823332234696,22.48568669606089,2.0403390877826726
90007_28,14.228461860036896,21.518321394001102,2.2631802871953957
90007_29,13.756124485934539,22.85771585525902,2.370268453555985
90007_30,11.760598486753949,28.566377550175524,2.082811191109203
90007_31,9.592038275064546,36.80189208497111,1.7607793705065589
90007_32,7.226486367691618,46.743346322740926,1.3787715073921
90007_33,5.156843762097329,53.77281598881679,1.1524097880075517
90007_34,3.6031984866996853,59.507324943685646,1.0780440458325067
90007_35,2.3096307063617787,65.34386254181095,1.0428175333268972
90007_36,1.3545220999328929,69.16823934735248,1.0200397647064279
90008_00,5.0,41.0,4.2
90008_01,5.8,37.0,7.1
90008_02,6.6,36.0,4.5
90008_03,6.7,36.0,4.8
90008_04,6.841512095067501,36.357549608193665,4.590346015506473
90008_05,5.877327380957061,37.252641875750506,4.492078011897623
90008_06,4.979331259177006,38.41610725662083,4.682907689221411
90008_07,3.9439579593140768,40.72846627480971,4.8768252234962866
90008_08,3.267607257923368,43.397158378146734,4.8210569169243875
90008_09,2.7258416686425027,44.85348374817905,4.7693826900633205
90008_10,2.5152946946035315,45.50515824985144,4.717971373085321
90008_11,2.1307361119620265,46.27828862775831,4.667298808901093
90008_12,1.8875622516191208,46.11757711697574,4.663517877204743
90008_13,1.7465091763421263,46.37414837695256,4.329684051169983
90008_14,1.3238196719687116,46.542903836608055,4.03715273137836
90008_15,1.0566060315363952,48.08359105326618,3.7543864582572763
90008_16,0.73905681136688,49.612077206896856,3.5404748466459566
90008_17,0.2574809914676269,51.397030121210456,3.337894725256125
90008_18,0.014856009193511596,52.70125375617755,3.34770379889936
90008_19,-0.14331963544747164,53.20202358729232,3.313945554132183
90008_20,-0.26156303274587694,52.409404006183074,3.248581635209774
90008_21,1.0582848934457398,49.667190943834456,2.981166875197662
90008_22,2.367705541696882,47.16505838918325,2.5375500379113247
90008_23,4.1824236978228235,42.95728965770894,2.3331795542510565
90008_24,5.432481779607459,39.14209928318965,2.498678180904816
90008_25,7.228889897016782,34.29051231778813,2.7159235165681834
90008_26,8.41367113636957,29.692995195447438,2.9992712040728065
90008_27,9.251765979907448,26.991007445179235,3.278387663488346
90008_28,9.783517923208972,25.863126808623353,3.4261568282069956
90008_29,9.02657511763367,26.8461168238494,3.6824845565246935
90008_30,7.614994779224751,29.962275907007378,3.8259592955734973
90008_31,6.52950664984189,32.78878526320274,4.258902998965467
90008_32,5.734624064314268,35.231601094170365,4.146148336682098
90008_33,5.062536804641371,36.177350122515286,4.283727453030809
90008_34,4.797023579626829,37.54507669047993,4.324971534236329
90008_35,4.425466392219827,39.20709495750415,4.322648336484558
90008_36,4.096760442168696,39.651601975190985,4.247281508882533
90009_00,14.9,21.0,2.6
90009_01,15.4,22.0,3.0
90009_02,16.2,20.0,3.4
90009_03,16.6,19.0,1.9
90009_04,16.98585439197426,19.005437702312413,2.158433087881102
90009_05,16.36763919394471,19.983658570670922,1.9044935008629045
90009_06,15.07761747527766,24.466156215730717,1.5816464228937133
90009_07,13.657770468927497,30.7344162548,1.2664816402308265
90009_08,11.309906029793733,39.57067091275962,1.0840825663876443
90009_09,9.921945327134186,45.35174118613251,1.0236014243124252
90009_10,8.960438502003429,48.527774238077704,1.0442168190183512
90009_11,8.14187472891076,52.217049014069296,1.0045475629326048
90009_12,7.329975165502536,55.31132325116957,0.9691440986057593
90009_13,6.8312221378906255,57.859811361056174,0.9062950901614416
90009_14,6.109999115804636,60.409026087498965,0.8947977854089334
90009_15,5.696651794474529,63.83767993270971,0.8401534316977785
90009_16,5.26733220762217,66.98674564122555,0.8215436819694703
90009_17,4.850159303544509,69.46121812992159,0.8235195855389037
90009_18,4.59872091770436,70.2452855385753,0.887502360876437
90009_19,4.461672225590673,70.6614963371162,0.9185566737844728
90009_20,4.660502099158717,70.510704208146,0.9797835592314779
90009_21,6.653600449414281,60.11830890534143,1.0880731084133382
90009_22,9.502206571376842,46.347251588823426,1.1668521577447262
90009_23,11.387302246437073,35.800304117679005,1.3317605141896203
90009_24,13.33368611282625,30.094575995448,1.457452283707909
90009_25,14.334382335337049,27.420918265778855,1.4714776824157474
90009_26,15.188588481278487,25.86684317390906,1.5262471476014274
90009_27,15.515788441512198,26.622098731437493,1.5541552715644191
90009_28,15.616810187013769,27.418024331666956,1.4762404844927262
90009_29,14.995483257588633,28.81815733381452,1.3626873991206394
90009_30,13.852183320230232,34.024287991228036,1.1254348518459345
90009_31,12.148655807309979,42.350023634177035,0.9671094429293318
90009_32,10.138020611262927,49.77797513520844,0.8932864207409199
90009_33,8.884653178478827,54.37898310474115,0.8614392286866507
90009_34,8.212023299308502,57.98525272591372,0.8457683892485811
90009_35,7.438548180704736,61.05383458630136,0.8614039593868854
90009_36,6.726042029696928,63.47785633824956,0.8443219843604975
90010_00,13.5,25.0,1.3
90010_01,13.0,25.0,4.5
90010_02,15.7,20.0,3.0
90010_03,14.6,21.0,3.7
90010_04,14.489077536196229,20.288399999474976,3.4156088235619424
90010_05,13.842244820639952,20.155323357636625,3.0506320246794063
90010_06,11.932361819020603,24.14712586126375,2.1225822255501714
90010_07,10.128203679633156,29.06467265029672,1.6231182165432967
90010_08,8.014786223222309,38.9441211971017,1.276187519032467
90010_09,6.27270585223075,45.2169143959621,1.152399007700056
90010_10,5.2727730349419915,49.19773701543758,1.1073177724674756
90010_11,4.204562733771445,52.90212606827278,1.0302039937050218
90010_12,3.2557961913474345,56.92420222385858,0.9521432427809637
90010_13,2.502454961348046,59.74449028130788,0.9206445139613784
90010_14,1.6328624678080437,63.3514649805471,0.8379620488407173
90010_15,1.0353488336401575,65.95296428312943,0.7928201101550125
90010_16,0.32478908178222354,68.154132759273,0.760564047105812
90010_17,-0.1547383657781181,70.02761886209912,0.7532074191715185
90010_18,-0.7147024589346784,71.94270233411613,0.7535237982089367
90010_19,-1.0310142015539647,73.77759056497615,0.7762351780404869
90010_20,-1.2082524218672397,74.11212871158989,0.7917461560966373
90010_21,0.6995163751561411,67.26560830908849,0.7625368607758165
90010_22,4.174624238670603,52.75294050565352,0.8652676513604306
90010_23,8.124110515655905,37.53455604126568,1.07443197558686
90010_24,11.5809051261589,29.596863333674076,1.3610976100716847
90010_25,14.111916600382823,24.244568784641316,1.7550946397949965
90010_26,15.906398907398023,21.486041953972098,2.164720980849482
90010_27,16.56510049096647,20.22446736777443,2.66789827356048
90010_28,16.84094897325274,19.627592414701372,2.7697961919324214
90010_29,15.871833543748112,19.958258305953418,2.581133827774435
90010_30,13.519634796404183,25.230391855307342,1.8242705809747926
90010_31,10.539846870147453,32.8356538702629,1.3454431058099068
90010_32,7.831038592845618,45.601864638643214,1.0242051831634242
90010_33,6.084420814513232,52.50023622389672,0.9604494999014488
90010_34,4.8676739184263065,58.10971449102875,0.9250472303312572
90010_35,3.9718061254504553,61.29420268854995,0.8785458220084532
90010_36,3.2673151109739926,64.87354787055162,0.8236306712720826
