FORE_data,t2m_obs,rh2m_obs,w10m_obs,t2m_prophet,rh2m_prophet,w10m_prophet,t2m_M,rh2m_M,w10m_M,t2m_seq2seq_global,rh2m_seq2seq_global,w10m_seq2seq_global
90001_18,-0.8,88.0,1.1,3.7199739164447188,85.30569843993213,0.6121767950227971,5.384,42.053,1.507,1.5559566020965576,82.1489028930664,1.0652464628219604
90001_19,-1.4,88.0,0.6,3.712310105322912,85.35845023592434,0.5681361968232563,5.81,38.874,2.113,1.4574294090270996,81.6333999633789,1.1593785285949707
90001_20,-1.5,89.0,1.0,4.459280263529335,82.76402699302808,0.5936432452620043,5.714,38.398,2.318,1.9825822114944456,80.24327087402344,1.1040570735931396
90001_21,3.4,70.0,1.15,5.992951517245678,77.23918798500631,0.7334781857043343,8.516,39.867,1.092,4.208327770233153,73.80968475341797,0.9624507427215576
90001_22,8.0,48.0,1.3,7.964820258188378,69.95789416906868,0.981355570488352,11.069,31.161,0.5820000000000001,7.833640098571777,58.53413391113281,0.8730330467224121
90001_23,11.8,37.0,1.9,9.848271513865884,62.92756685001629,1.2816995447141075,12.559,29.431,0.423,11.235787391662598,43.40847778320313,0.9647368788719176
90001_24,14.0,31.0,1.8,11.274312021899304,57.709864589148104,1.5654836681068909,15.795,31.960999,2.088,14.24284553527832,32.38970184326172,1.2454845905303955
90001_25,16.4,24.0,1.8,12.218306964265173,54.55415657490895,1.78580577264549,16.0395,24.6585,2.725,16.518428802490234,25.089008331298828,1.4529248476028442
90001_26,17.2,23.0,2.7,12.887789028202569,52.653676937630216,1.9242221956779768,16.634498999999998,24.1975,2.427,17.876293182373047,23.040313720703125,1.539905309677124
90001_27,17.6,23.0,2.1,13.432586970987721,51.21917132202609,1.9718422891144272,16.800998999999994,23.837,1.898,18.34246635437012,21.92226791381836,1.581329345703125
90001_28,18.3,21.0,0.8,13.75437715091448,50.34419928058762,1.9148342527816191,16.795,23.697,1.8670001,18.10007667541504,23.02145195007324,1.5305229425430298
90001_29,17.5,23.0,2.0,13.588508810430353,50.88208547000089,1.7459705093327431,16.331501,25.4965,1.945,17.06833839416504,26.43316650390625,1.3061919212341309
90001_30,14.6,32.0,0.9,12.769875205869612,53.51387544862836,1.4912668890462804,12.502,32.336,0.89750004,14.81952667236328,33.70795440673828,0.9347381591796876
90001_31,9.7,49.0,0.6,11.426254449831841,57.93518782467838,1.2187276878550746,11.1185,35.9385,0.6545,12.03889274597168,45.168983459472656,0.7460474371910095
90001_32,7.6,58.0,0.8,9.921155285136653,62.93124435323468,1.0095264136173758,10.337999,37.894,0.86450005,9.564288139343262,55.77710342407226,0.7427787184715271
90001_33,6.2,64.0,1.2,8.607896042476671,67.237040480925,0.9090695179626552,9.7145,39.32,1.231,7.701896667480469,62.33641052246094,0.8340614438056946
90001_34,5.0,70.0,0.9,7.622414383224556,70.36035587721027,0.8991193287310787,9.332,40.385498,1.4145,6.4021830558776855,66.23162078857422,0.922023594379425
90001_35,5.1,68.0,1.0,6.882572681171316,72.65517410458995,0.9169787736177982,8.8835,42.043,1.5255,5.485619068145752,68.93093109130861,0.9872254133224488
90001_36,3.8,75.0,0.65,6.251278987760937,74.70837383385674,0.9062815038400496,8.54,43.496,1.6800001,4.862480640411377,71.48017883300781,0.964954137802124
90002_00,12.4,34.0,2.2,11.928687592095,55.554221495679606,1.609897989755275,13.1695,37.378,1.1370001,12.4,34.0,2.2
90002_01,14.1,29.0,2.2,12.936096864018536,52.68090476679789,1.7552689454232455,12.436,34.424,1.0490000000000002,14.1,29.0,2.2
90002_02,15.4,25.0,1.5,13.759850090640805,50.635550815244606,1.9149130024624847,13.5255,32.3715,0.85400003,15.4,25.0,1.5
90002_03,16.4,24.0,1.2,14.41486139786136,49.046855775827076,2.066663008242113,14.1595,30.527,0.73999995,16.4,24.0,1.2
90002_04,16.3,24.0,2.0,14.769856476001818,48.14690901288112,2.1387450553489487,14.813,29.081001,1.267,15.33059024810791,29.25478553771973,1.6753040552139282
90002_05,16.7,24.0,0.8,14.637239947536807,48.58798563019364,2.061599945399009,14.5494995,30.621498,1.381,14.958406448364258,31.108928680419922,1.6142346858978271
90002_06,14.7,30.0,0.4,13.952134057073984,50.78709973283237,1.8313397424989093,11.2905,32.931999999999995,0.5575,13.316274642944336,36.11823654174805,1.3235940933227541
90002_07,10.5,47.0,0.4,12.868098486976681,54.43199516378625,1.5261744271795932,10.544001,34.2155,0.71500003,11.25857162475586,44.374900817871094,1.1118372678756714
90002_08,8.4,63.0,0.6,11.67684954566236,58.60516926538322,1.2573821602524022,9.763,38.78,0.96800005,9.473958969116213,52.25966262817383,1.0245510339736938
90002_09,7.1,70.0,0.7,10.624288917783169,62.390527225184975,1.0950840344523896,8.946,44.0425,1.3924999,8.243539810180664,57.29573440551758,1.0210275650024414
90002_10,6.3,76.0,0.7,9.784927365814099,65.40127461157765,1.0309526900101684,8.321,44.8435,1.1905,7.355391979217528,60.43116760253906,0.9775283336639404
90002_11,5.6,73.0,0.7,9.089774216363393,67.79883726933794,1.0049862140362888,7.428,46.1715,0.5185,6.575966835021973,63.71586608886719,0.905512809753418
90002_12,4.9,77.0,0.3,8.452849985863251,69.89242125577697,0.9657873840112088,6.7895,47.151,0.416,5.922590732574463,66.95182800292969,0.8749696016311646
90002_13,4.6,79.0,0.4,7.859511689203093,71.78157816922396,0.908013334876074,6.596,45.174,0.29100000000000004,5.3100104331970215,69.72443389892578,0.8562236428260803
90002_14,4.6,73.0,0.9,7.341281096169289,73.3747360151666,0.8588622705331391,6.126,46.603,0.193,4.7121429443359375,71.79764556884766,0.8456879258155823
90002_15,3.8,79.0,0.7,6.8943520224494135,74.65808151610509,0.8370481396396162,5.52,48.337,0.214,4.142662525177002,73.10359954833984,0.8791207671165466
90002_16,3.2,82.0,0.7,6.4601166527580975,75.80588081313053,0.8312291218372759,4.704,50.894,0.5710000000000001,3.6451148986816406,74.84239196777344,0.927345097064972
90002_17,2.5,80.0,0.7,6.011489023076616,76.92046397423107,0.819239942519713,4.823,52.566,0.647,3.2707314491271973,77.32925415039062,0.9268900156021118
90002_18,4.0,68.0,1.2,5.658472860145787,77.6546919836223,0.8036664686252891,4.475,54.53100000000001,0.307,3.022894382476806,78.93119049072266,0.9078847765922546
90002_19,4.2,65.0,1.9,5.642121131217943,77.1907994911207,0.821438594874932,4.1110000000000015,54.68600000000001,0.468,2.970377922058105,79.42530059814453,0.92622572183609
90002_20,4.8,61.0,1.7,6.183768793692923,74.75349977336532,0.91322533172746,3.427,56.541,0.4320000000000001,3.24721622467041,79.13673400878906,0.9253084063529968
90002_21,6.8,54.0,2.2,7.304449704400215,70.28769584895473,1.082492256098088,6.3329999999999975,56.51600000000001,0.326,4.690291404724121,76.3687515258789,0.8936440348625183
90002_22,9.6,43.0,0.9,8.777177092772455,64.68726154725647,1.2874047301889635,9.408,53.358,0.07200000000000001,7.397684574127197,66.32707214355469,0.8791127204895021
90002_23,12.7,31.0,1.7,10.265221990258812,59.30590972892004,1.4762778552651858,12.28,42.084,0.16699999999999998,10.575908660888672,50.41289520263672,0.9137901067733764
90002_24,15.1,26.0,1.1,11.531395697201347,55.12086823796069,1.6316772700172133,15.2945,32.412,0.6985,13.715692520141602,35.82015991210937,0.9996672868728638
90002_25,16.4,23.0,1.6,12.53808796430795,52.24917209559847,1.777083502509866,14.9475,28.372,0.75,15.74501895904541,27.12101936340332,1.0859915018081665
90002_26,16.9,22.0,1.3,13.361128032034669,50.2054387782559,1.9367622750666875,15.6335,27.9345,0.9395,16.768239974975586,23.94242858886719,1.2037967443466189
90002_27,17.9,22.0,2.0,14.015430058783656,48.618364304695156,2.088546435189288,16.067999999999998,27.115,1.208,17.274053573608402,22.81606483459473,1.352688908576965
90002_28,17.8,24.0,1.9,14.369719766898106,47.720037924181916,2.160662075585596,16.432000000000002,26.0755,1.129,17.259830474853516,24.14138603210449,1.4745506048202517
90002_29,17.2,27.0,1.4,14.236401810910936,48.16273462484107,2.083549998055074,15.804501,31.3535,1.2990000000000002,16.360284805297848,27.73900032043457,1.43638277053833
90002_30,15.2,34.0,0.8,13.550598467192328,50.363468396552975,1.8533222668887592,12.515999999999998,33.611,0.78,14.305676460266113,33.851943969726555,1.1798231601715088
90002_31,11.5,51.0,0.57449996,12.46586944966767,54.0099829671573,1.5481888628149174,11.778,35.1835,0.57449996,11.92419719696045,43.93133163452149,0.9408723711967468
90002_32,9.4,65.0,0.8605,11.273931098355016,58.18477556321066,1.2794279469299799,10.983,37.6615,0.8605,9.879926681518556,53.27773666381836,0.8433544039726257
90002_33,8.4,76.0,0.88025,10.220685128950988,61.971751257895576,1.1171606121955953,9.901,41.6035,0.94850004,8.311004638671875,59.38275527954102,0.856655478477478
90002_34,7.5,75.0,0.9,9.38064233506945,64.98411550424086,1.053059499152025,8.535501,45.920998,1.0155,7.134424686431885,63.48495483398438,0.928374171257019
90002_35,7.3,72.0,1.4,8.684812074124702,67.38329403233439,1.0271226952181314,7.7415,47.961502,1.228,6.24432897567749,66.58808898925781,1.011534333229065
90002_36,6.5,77.0,1.2,8.047214893315628,69.47849278436388,0.9879529782261356,7.109,48.585503,1.232,5.618052005767822,69.43492889404297,1.0091149806976318
90003_00,10.8,30.0,3.6,10.614598192461534,47.89166739431098,2.8560522944740905,11.349,34.103,2.2525,10.8,30.0,3.6
90003_01,12.7,24.0,2.9,11.821883110673607,44.62638703459792,3.0611708920401735,11.5525,27.122501,2.5725,12.7,24.0,2.9
90003_02,13.5,22.0,3.0,12.64459393237796,42.783248189671376,3.2750095065809406,12.527,25.661,2.6869998,13.5,22.0,3.0
90003_03,14.4,21.0,3.3,13.144169024732781,41.81655882839446,3.453230631233692,13.2005005,24.8135,2.3115,14.4,21.0,3.3
90003_04,14.9,21.0,1.3,13.272195436656645,41.62819711272017,3.519485421792977,13.7885,24.142502,2.052,15.4190673828125,17.84889793395996,3.041761636734009
90003_05,14.3,21.0,2.7,12.921290018948914,42.53526002264511,3.414663570763422,13.7465,25.4675,1.1705,14.836678504943848,18.817228317260746,2.645324945449829
90003_06,13.1,23.0,1.7,12.077432242196815,44.75469248062707,3.1421128656459203,9.521999,36.5645,1.3435,12.684041976928713,22.225910186767575,2.263732433319092
90003_07,11.4,26.0,1.0,10.906797214156663,47.9861429644955,2.7720700572392056,8.6485,38.0785,2.1100001,10.103191375732422,26.90704917907715,2.0380237102508545
90003_08,8.5,32.0,1.1,9.68060548179839,51.52190249145788,2.4020260397717155,8.037001,39.8165,1.6819999,8.104900360107424,32.833667755126946,1.795296311378479
90003_09,7.7,33.0,1.2,8.605410580767561,54.75163111294624,2.104861737182228,7.37,41.127,1.916,6.694680213928223,37.09156036376953,1.689765691757202
90003_10,6.6,37.0,2.5,7.717337325991763,57.54161136104325,1.902644514888383,6.408,43.96,2.3439999,5.570629596710205,39.22149658203125,1.6780802011489868
90003_11,7.0,36.0,1.9,6.929286685031742,60.13140387363658,1.7781272635424177,6.2189999999999985,44.129997,2.5265,4.69404411315918,42.11948013305664,1.697938323020935
90003_12,5.7,40.0,3.2,6.166086765481016,62.708911086629676,1.7043009913638505,5.8505,44.0145,2.6155,3.991068840026856,44.77865982055664,1.7658993005752563
90003_13,3.8,46.0,2.9,5.442980785065068,65.14655448591104,1.6635510315279132,6.289,41.187,3.407,3.5318398475646973,46.73488235473633,1.8864260911941528
90003_14,3.4,47.0,0.9,4.816491798518459,67.17433286518582,1.6463066216388509,6.312,39.509,3.539,3.107020378112793,48.73342514038086,1.9097354412078855
90003_15,2.4,50.0,0.8,4.282709219113198,68.75828282570006,1.6425014197228838,5.553,40.692,2.81,2.5285093784332275,50.46641159057617,1.863471746444702
90003_16,1.2,55.0,2.1,3.760224146142977,70.19481204095155,1.6433057179347021,5.127999999999999,41.07,2.866,1.92527449131012,53.783447265625,1.8115817308425903
90003_17,1.8,53.0,1.7,3.2038236309438344,71.71857817709855,1.6534907015290634,3.946,44.09,1.6740000000000002,1.204331874847412,58.49024200439453,1.7593475580215454
90003_18,0.7,58.0,2.2,2.7421208947740894,72.97621101959074,1.6974874141413974,3.983,43.191,1.838,0.6874189972877502,62.22947311401367,1.8468769788742063
90003_19,0.7,58.0,2.8,2.6793026849875865,72.95754726517302,1.8054403556855645,4.114,42.767,2.23,0.5033642649650574,64.86441040039061,2.0102038383483887
90003_20,0.8,57.0,2.2,3.3144568349362737,70.60818479374983,1.987154599556081,3.114,46.469,1.6780000000000002,0.8087788224220276,64.95134735107422,2.06868314743042
90003_21,3.1,49.0,3.2,4.709396179625238,65.69071888927982,2.2184916200803366,6.704,41.392,1.391,2.874335765838623,59.25017547607422,2.07160758972168
90003_22,6.6,39.0,3.5,6.603226490874209,59.15510586119711,2.4565845939753146,9.985,31.759,1.25,6.428104877471924,46.54778289794922,2.1146838665008545
90003_23,9.4,32.0,4.1,8.555158116866965,52.65195493825435,2.672703122990129,11.633,28.47,1.0490000000000002,9.691869735717773,34.375457763671875,2.272894859313965
90003_24,12.2,25.0,3.3,10.199877380838018,47.55718853148026,2.871738676959094,13.768,29.147,1.714,12.55984878540039,25.742679595947266,2.490452289581299
90003_25,15.4,20.0,0.7,11.406371759077736,44.294374723426934,3.076902539741164,13.769501000000002,22.832,1.155,14.705517768859865,19.34067726135254,2.617205619812012
90003_26,16.7,16.0,2.0,12.228295892566498,42.45370069104321,3.2907859929048846,14.5595,22.071,1.067,16.049686431884766,17.61811637878418,2.6835267543792725
90003_27,17.6,17.0,3.4,12.72708817931473,41.489474281275626,3.4690515272715325,15.0205,21.382,1.5995,16.65236473083496,16.561067581176758,2.8535563945770264
90003_28,17.3,16.0,2.7,12.854335698606365,41.30357353520875,3.535350296281134,15.0865,21.627,1.7490001,16.46061897277832,16.828638076782227,2.92544937133789
90003_29,16.4,18.0,4.1,12.502655331653411,42.213095311500076,3.4305719901489504,14.5735,24.144001,1.958,15.310454368591307,19.34470558166504,2.8599205017089844
90003_30,14.3,21.0,2.8,11.658026579120822,44.43498441189793,3.1580643940674005,10.566999,33.515,1.6645,13.006488800048828,24.28956413269043,2.470827579498291
90003_31,12.7,25.0,2.7,10.486624578684706,47.66888919354122,2.7880642565354323,9.49,36.361,1.6085,10.39220142364502,31.388652801513672,2.0803792476654053
90003_32,11.7,29.0,3.6,9.259669907291348,51.20710055247962,2.4180624695695805,8.5335,40.362,1.446,8.179859161376951,38.56285858154297,1.713916301727295
90003_33,8.6,37.0,1.3,8.183716129955673,54.43927842043964,2.1209399548052104,7.746000299999999,42.898003,1.3625,6.5856666564941415,43.26838684082031,1.470691800117493
90003_34,7.1,45.0,1.2,7.294888091103156,57.23170520897519,1.9187640754491448,7.1324997,44.705498,1.185,5.470561027526856,46.44288635253906,1.295299410820007
90003_35,6.0,49.0,1.0,6.506086787463127,59.82394143612293,1.7942877199206415,6.615,46.0735,1.12,4.552499294281006,50.32104873657226,1.1921998262405396
90003_36,5.0,52.0,0.9,5.7421403557557085,62.40388941765608,1.7205018942603392,6.2725,48.288498,1.016,3.877044677734375,54.4902572631836,1.119268774986267
90004_00,12.4,34.0,2.3,11.410757399320525,57.345404017483474,1.3986300588925902,13.198,35.830498,2.0540000000000003,12.4,34.0,2.3
90004_01,14.1,30.0,2.4,12.444944960473554,54.13780057405342,1.4892899826543993,12.813499,29.723999,1.8740001,14.1,30.0,2.4
90004_02,15.1,27.0,2.5,13.226788754682989,52.23882782493718,1.5821276289713688,13.7075,27.327,1.9965,15.1,27.0,2.5
90004_03,16.4,24.0,3.0,13.845417045439856,50.83741504872953,1.6596530500511932,14.216499,26.1305,1.8655,16.4,24.0,3.0
90004_04,16.7,23.0,2.2,14.153406920931321,50.0480816055589,1.6696667842762165,14.731,25.316,1.599,15.729312896728516,24.79143714904785,1.4566477537155151
90004_05,16.5,23.0,1.8,13.880474093839641,50.75290488156319,1.5662923223970877,14.5665,27.619,1.941,14.936762809753418,27.999717712402344,1.3824721574783323
90004_06,12.6,32.0,1.9200001,12.899662130940195,53.637362057584454,1.3566836440538412,10.2395,34.02,1.9200001,12.748841285705565,34.493030548095696,1.2159990072250366
90004_07,8.4,46.0,1.41000005,11.393515869022405,58.3736984586709,1.1087464739559263,9.3810005,36.017998,1.9105,10.068272590637207,44.21152114868164,0.9815284013748168
90004_08,6.2,55.0,0.9,9.765534588001158,63.715404105029144,0.9088537400701276,7.82,41.0905,0.88049996,7.691727638244629,53.19455337524414,0.7321169376373291
90004_09,4.0,62.0,0.8500000000000001,8.379809364799662,68.37474357529825,0.804073749377014,7.3370000000000015,44.165,0.6625,5.95075798034668,58.6915512084961,0.6636785864830017
90004_10,3.3,67.0,0.8,7.359797099771841,71.84526350749313,0.7776191819299009,6.7675,44.52950300000001,1.0905,4.726203918457031,62.65345764160156,0.7247328162193298
90004_11,3.5,63.0,1.2,6.602217804297428,74.46470487984351,0.7756442430024534,6.4510000000000005,45.455498,1.051,3.8409442901611333,67.4600830078125,0.7795553803443909
90004_12,3.2,64.0,0.3,5.951120522434647,76.79959416718596,0.7575285495342556,6.6370000000000005,47.284,1.093,3.2593843936920166,71.46575927734375,0.8128424882888794
90004_13,2.0,73.0,1.021,5.342803399556852,79.05520748593568,0.7237941324009032,6.089,47.863,1.021,2.7280166149139404,74.34679412841797,0.8679144978523254
90004_14,1.4,74.0,1.6230000000000002,4.797896800765182,81.07071008514822,0.7012116227741404,6.081,48.69300000000001,1.6230000000000002,2.332977294921875,76.54812622070312,0.9728925824165344
90004_15,1.0,78.0,2.107,4.318631743445383,82.75419941263297,0.7068118717565569,6.57,47.458,2.107,2.1180884838104252,78.22698211669922,1.0548707246780396
90004_16,-0.4,88.0,1.938,3.84969409791562,84.32046345564663,0.7299610815782407,6.229,46.572,1.938,1.8631430864334104,79.99089813232422,1.0980391502380369
90004_17,-0.9,90.0,1.819,3.375496181768993,85.94426256656126,0.7490840392953321,5.948,45.18,2.224,1.479554295539856,82.37181854248047,1.139257550239563
90004_18,-0.4,90.0,1.7,3.0508129472045216,87.16470762653437,0.7619565308143249,6.3439999999999985,46.238,2.388,1.2878119945526123,84.65189361572266,1.1474506855010986
90004_19,0.3,83.0,1.8,3.1907427838832114,86.78162489441965,0.7946698870932812,5.644,45.984,1.747,1.2348676919937134,85.11676788330078,1.1218875646591189
90004_20,1.0,77.0,1.5,4.0692732418425885,83.58699932573396,0.8778094954641662,5.001,44.584,1.597,1.5663251876831057,83.4726791381836,1.1001366376876829
90004_21,5.8,62.0,1.3,5.67788554208987,77.42173403923488,1.0139614052048356,8.934,45.941,1.881,3.8419458866119385,75.9671401977539,1.1702468395233154
90004_22,9.8,45.0,2.5,7.667917239471443,69.6009090546831,1.1709517431777832,12.324000000000002,32.859,2.227,7.716672420501709,59.64803695678711,1.2122761011123655
90004_23,12.4,37.0,1.7,9.553646750599839,62.2176855447229,1.3090882524805425,13.429,29.593000000000004,1.831,11.268234252929688,44.34375762939453,1.232394456863403
90004_24,14.4,31.0,1.2,11.016276185597933,56.83075514506052,1.4148661674216272,15.207,30.7175,2.3545,13.969121932983398,33.234935760498054,1.2483831644058228
90004_25,17.1,25.0,0.3,12.04980802031944,53.624836712176005,1.5055607300343683,15.046,24.071999,1.175,15.849281311035154,25.039905548095703,1.1671792268753052
90004_26,17.3,23.0,1.4,12.830999871742385,51.72755066047795,1.5984326434915783,15.773001,22.5695,0.895,17.082571029663086,21.98116874694824,1.143523097038269
90004_27,18.1,22.0,1.4,13.448980031492665,50.327826164170204,1.6759919593176469,16.1775,22.0235,1.391,17.54549789428711,20.898691177368164,1.237834930419922
90004_28,18.2,22.0,1.9,13.756325615397715,49.54018248005662,1.6860392152131085,16.331001,22.625,1.6975,17.302375793457028,22.196683883666992,1.3227992057800293
90004_29,17.6,24.0,2.1,13.482752363839438,50.24669689022515,1.5826979012831173,15.665,25.407,2.1165,16.175809860229492,26.17311286926269,1.2925742864608765
90004_30,15.3,30.0,1.2,12.50130387095226,53.13284647204093,1.3731219965154098,10.7645,34.037,1.3924999,13.687607765197756,34.00809097290039,1.0629057884216309
90004_31,10.3,45.0,1.348,10.99452500071456,57.87087644697164,1.1252172249772796,9.748501,37.5205,1.348,10.753056526184082,45.22811889648438,0.8512579798698425
90004_32,7.3,58.0,0.94799995,9.365915060327767,63.2142767308234,0.9253565140582154,9.2045,38.806,0.94799995,8.239014625549316,56.02376556396485,0.688772439956665
90004_33,5.5,64.0,0.7385,7.9795651533208,67.87531179958022,0.8206081701101928,8.6345005,40.0515,0.7385,6.315930843353272,63.8642578125,0.6663232445716858
90004_34,4.5,67.0,1.298,6.9589322068651365,71.34752818720727,0.7941848726166307,8.2994995,41.7305,1.298,4.977947235107422,68.94190216064453,0.784854531288147
90004_35,3.6,73.0,1.919,6.2007362587690285,73.9686667686812,0.7922408262795524,8.439,42.328,1.919,4.149259090423584,72.45869445800781,0.91761314868927
90004_36,3.0,76.0,1.9365,5.549026379507113,76.30525391506906,0.7741556474912337,8.171,43.732,1.9365,3.6806960105896,74.84622955322266,0.9003620743751526
90005_00,14.0,31.0,1.2,12.101420463250392,49.769197111016105,1.7814868864811653,14.277,34.060997,0.672,14.0,31.0,1.2
90005_01,15.5,26.0,0.9,13.05167190788635,47.3201289612129,1.9816461875560136,13.743,30.0345,1.3395,15.5,26.0,0.9
90005_02,17.0,23.0,1.6,13.805828521351357,45.48819775688725,2.115904123617644,14.937,27.862,1.656,17.0,23.0,1.6
90005_03,18.3,17.0,0.9,14.38944291812634,44.0596017988536,2.1859471392026144,15.6015,26.812,1.6529999,18.3,17.0,0.9
90005_04,18.8,18.0,1.1,14.691240484931276,43.2602912695854,2.1781918872848403,15.9805,25.7055,1.4345,17.549089431762695,23.937435150146484,1.8673887252807615
90005_05,18.0,21.0,2.3,14.547288640572438,43.575945102276194,2.0652904630705686,15.145,28.973999,2.6529999,16.783933639526367,25.58341407775879,1.8264250755310056
90005_06,15.8,26.0,1.9,13.900514423365225,45.27034335227585,1.8400271522795468,11.6245,35.158,1.5775,14.799348831176758,29.356971740722656,1.4249913692474363
90005_07,13.3,32.0,1.0,12.8812978499154,48.06562203349808,1.5463304998976095,10.128,38.885,0.9005,12.57914924621582,35.65068054199219,1.1365127563476562
90005_08,10.8,37.0,0.9,11.735999262640055,51.2731141140731,1.269670942618394,9.936501,39.046997,1.6969999999999998,10.867385864257812,42.57351684570313,1.0858297348022459
90005_09,9.4,42.0,0.7,10.674591939891755,54.234216905456684,1.0867506045371604,9.4939995,39.576,1.5615001,9.71886920928955,46.47566604614258,1.1210918426513672
90005_10,9.2,41.0,1.5,9.77466066816008,56.6672257891549,1.0156166537053193,9.512,38.086502,1.7390001,8.968029975891113,47.13723373413086,1.2063502073287964
90005_11,7.9,45.0,1.4,9.009646675218589,58.65324624103384,1.010549706018573,9.9685,34.788498,2.3080000000000003,8.46882438659668,47.62333297729492,1.299169898033142
90005_12,6.8,49.0,1.5,8.343186528136108,60.364232211970084,1.0064219041464408,9.679501,34.3875,2.3035,8.018459320068361,48.16037368774414,1.3332794904708862
90005_13,5.5,54.0,1.5,7.7786571056612175,61.855820352867525,0.9722348555375095,9.631,33.229,2.324,7.464417457580566,48.51991271972656,1.2743459939956665
90005_14,4.8,57.0,0.8,7.321593528017397,63.11177155435818,0.9266473870000798,8.504,35.466,1.456,6.844206809997559,47.72562026977539,1.2035481929779053
90005_15,4.3,57.0,1.4,6.922440251401439,64.20718757299515,0.9059872626762951,8.33,34.974000000000004,1.96,6.374079704284668,46.05530548095703,1.1918708086013794
90005_16,3.8,61.0,0.3,6.496153628763605,65.3116868872628,0.9205857626924164,7.73,35.631,1.663,5.944202899932861,44.81357955932617,1.1810704469680786
90005_17,3.2,63.0,0.7000000000000001,6.0284344382964345,66.44549352192165,0.9442659820749684,7.407999999999999,35.657,1.661,5.517966270446777,44.65625,1.1841210126876829
90005_18,3.0,62.0,1.1,5.666444645893593,67.22621995957135,0.94658222343999,7.8,35.374,1.983,5.2812323570251465,45.89877700805664,1.1754529476165771
90005_19,2.5,64.0,0.6,5.678753679181512,66.93904663629769,0.9335713449693364,7.098,36.781,1.3330000000000002,5.254363536834717,46.83651351928711,1.1338063478469849
90005_20,3.2,58.0,1.4,6.282114620263534,64.98981167107823,0.9538448033706606,6.955,36.942,1.33,5.787506580352782,47.99352264404297,1.064732313156128
90005_21,5.7,52.0,0.5,7.467263638638649,61.407164833627746,1.06117752065269,9.684,43.354,0.986,7.660445213317871,44.38692855834961,1.0441293716430664
90005_22,10.7,33.0,0.9,8.976462770473653,56.945875588722046,1.267761245541028,11.741,34.401,0.914,10.293464660644533,36.74943542480469,1.0612052679061892
90005_23,13.4,28.0,0.4,10.461325357751155,52.65622170847832,1.5313358002370905,12.834,30.071,0.746,12.453607559204102,32.822933197021484,1.0975152254104614
