FORE_data,       t2m,      rh2m,      w10m
90007_23,7.533779922962481,67.24084575848886,0.9473043941354408
90007_24,10.53834134788859,54.76244776774967,1.1534525257944983
90007_25,13.06419311562297,46.55321951073713,1.5333094038277804
90007_26,15.060685853601607,40.3217793145742,1.9161296146440574
90007_27,15.993628061295938,38.251678742918756,2.628427266454827
90007_28,15.801781737998496,39.799785286895585,3.7454880131856605
90007_29,14.74124626206519,43.200477940533624,4.309271670454193
90007_30,13.27199269010695,47.75458538972409,3.740471538080761
90007_31,11.673617424288041,53.67081378355214,2.6073430540300344
90007_32,10.071112726067238,60.09420823432694,1.9355003196014577
90007_33,8.717958472626593,66.9044321789563,1.6829580200462637
90007_34,7.556343067072447,71.62378501298518,1.478218837337577
90007_35,6.608291604455048,76.09321270004072,1.317725379185018
90007_36,6.058632017983496,79.7751884009031,1.2486908248359396
90008_00,8.2,53.0,1.8
90008_01,9.1,52.0,1.7
90008_02,8.4,55.0,3.4
90008_03,8.6,56.0,3.2999999999999994
90008_04,8.756634044358893,56.359348022570465,3.3339910929269228
90008_05,7.552191502731195,60.77168985499287,3.474399901150677
90008_06,6.36212563096734,65.90057383720801,3.724731492068488
90008_07,5.524133341805235,69.69332884850398,3.8286873282633906
90008_08,5.105376019099987,72.61382291551031,3.8565664990061843
90008_09,4.930687736699162,75.029975432525,3.741933321761261
90008_10,4.904586254849553,76.6219133792631,3.617674829257752
90008_11,4.819947760788454,77.79892302365418,3.4707783641306
90008_12,4.724840287975998,78.93326860862659,3.333819630171415
90008_13,4.579644411730276,79.52567423979002,3.1612390412082987
90008_14,4.47310166905605,80.31432776656601,2.9998572697952874
90008_15,4.402896901453462,80.95867037992124,2.90411258794748
90008_16,4.241380796909275,81.3606555210386,2.7848371784700827
90008_17,4.203983560887588,81.02505361678075,2.7307869316412567
90008_18,4.128088556703498,80.47824231341303,2.7105418336275426
90008_19,4.174134385965831,79.88774713350749,2.66077610957328
90008_20,4.170406570460084,79.17286880911315,2.5461598608940728
90008_21,4.966911248276401,77.73336367318741,2.380848598833289
90008_22,6.2700019560974285,73.45027944624653,2.1469977708016486
90008_23,7.598585558160358,68.35001377433154,2.0653993682782006
90008_24,8.724103730979941,63.742786464449246,2.1725466062274847
90008_25,9.23348260016894,60.30044609317459,2.469254559169809
90008_26,9.51685391905014,57.351927513422574,2.7256050537221106
90008_27,9.775022782396602,56.293600304651456,2.926018856459395
90008_28,9.458022491183826,57.96450204564977,3.1308080671528877
90008_29,8.188998318147949,61.787249816309895,3.3896954391978045
90008_30,6.874757833613065,65.86834720849878,3.7185718935582663
90008_31,6.107365258304108,69.2794938418219,3.8147673039411196
90008_32,5.688782134189083,71.62789892707563,3.796916352832722
90008_33,5.569559609617692,73.42699211886817,3.6532939575392867
90008_34,5.479235809900222,74.41105832814058,3.522241915449367
90008_35,5.458524125246323,75.89693323194349,3.4968412154786397
90008_36,5.532639097445068,78.2344442401318,3.5237686535130877
90009_00,11.6,55.0,1.0
90009_01,13.4,49.0,1.2
90009_02,14.699999999999998,46.0,1.6000000000000003
90009_03,16.1,43.0,1.8
90009_04,17.104630066634183,41.977838931947296,2.0387021990782537
90009_05,16.965134810024097,44.145529647039666,2.012792769646103
90009_06,15.762760156734302,50.06843680422926,1.528688128243859
90009_07,14.034900255116531,57.278192250640565,1.202778825048447
90009_08,12.60752272767121,63.529812978337674,1.0622688138834488
90009_09,11.403968350965904,68.84549516585393,0.9689243283898922
90009_10,10.59704368250329,72.38145310362908,0.9998201272206838
90009_11,9.961757078125563,75.31322259082724,1.0351256669435192
90009_12,9.459005895770156,78.27343207863947,0.9825521011777122
90009_13,8.842194057107381,80.99345308097108,0.899000036387049
90009_14,8.315982999246971,82.92630220108465,0.8716495265023304
90009_15,7.94498571151937,84.43181894184123,0.8560800298694238
90009_16,7.5247030085314,85.28699577495514,0.8721577252462399
90009_17,7.006393839172296,86.4094171394696,0.8907717716209879
90009_18,6.655385474484938,86.93560400912844,0.9060904720766726
90009_19,6.403242291060917,86.65311868080215,0.9305070368745899
90009_20,6.5472820820324635,85.95983528406305,0.9623656066025954
90009_21,7.400096319630836,82.42576658385919,1.0553685899969165
90009_22,9.124487651530838,74.35786787890197,1.1583364818150421
90009_23,10.83044506954811,66.4922569461179,1.3432961029799844
90009_24,12.755002926281023,59.29195280834363,1.4607493878147626
90009_25,14.252608294085968,54.19752978458997,1.7117835161776356
90009_26,15.620324923326763,48.88276693236867,2.16455847580995
90009_27,16.97128928881733,46.200329185433645,2.561764362724396
90009_28,17.740897422544126,44.977621066056294,2.8120705510937625
90009_29,17.57395491341857,47.04858980155407,2.5368353069002922
90009_30,16.355395300964155,52.891222160560595,2.0008607354772394
90009_31,14.948957172875799,59.61810537904747,1.5257517563390575
90009_32,13.643344398763993,65.77060426158333,1.2974663846603767
90009_33,12.781298149257404,70.64930601888075,1.1983932830867345
90009_34,12.067626838825513,73.86369316313154,1.1889739046056793
90009_35,11.359429708908884,76.32045874112536,1.1239434182809274
90009_36,10.806427483160974,78.68762254060294,1.0795287031501835
90010_00,10.1,48.0,1.8999999999999997
90010_01,12.9,44.0,1.8999999999999997
90010_02,14.800000000000002,43.0,3.0
90010_03,16.0,40.0,3.7999999999999994
90010_04,16.161277088877718,39.24954391823868,3.601788941768588
90010_05,15.004811864661795,42.79962669147702,3.34517117080703
90010_06,13.010616388447355,49.09216344846706,2.599445810619342
90010_07,11.014624003375387,55.86936789652598,2.085515256951513
90010_08,9.32512483220242,61.832318485029106,1.7215934352443514
90010_09,8.134174377945692,66.68644804035587,1.6098918391142698
90010_10,7.293613992422216,70.56256381242649,1.517134473435597
90010_11,6.645891981457424,73.43184236496184,1.4277486682208504
90010_12,6.192031012422336,75.9661433907237,1.412858979544886
90010_13,5.631311676314127,77.90706762266483,1.3383652558705874
90010_14,5.095133514006197,79.65769880782187,1.2755772495396775
90010_15,4.629174904897261,81.03635131457857,1.2074979370263916
90010_16,4.175228834301485,82.46959750362275,1.1500715010270859
90010_17,3.779313157965373,84.13582167708358,1.1359983445044335
90010_18,3.4078774674805388,85.83020990371432,1.0866507296005927
90010_19,3.1216193936666436,87.3104808870026,1.0243002796081662
90010_20,3.064232322146413,87.87264422758456,0.9312130716465084
90010_21,4.700889764258909,84.52894751750529,0.8882359460966526
90010_22,7.670217107947882,74.58440020551319,1.002881778808934
90010_23,10.832145301665122,61.38773201505314,1.0902912316784568
90010_24,13.68674000804495,48.03376036624453,1.3582029312123058
90010_25,16.253629159398173,37.77039356925704,1.6804157357162322
90010_26,17.6601213264578,32.97611603141133,2.131029590019475
90010_27,18.02040995238774,32.06156903625605,2.630119002212215
90010_28,17.745217683133344,33.84181739544561,3.093720464352541
90010_29,16.545083693488202,38.161585361039585,3.1303946842527055
90010_30,14.518645102667612,45.368701160263015,2.685008559691958
90010_31,12.423463259092877,52.8230945007903,2.090051967331933
90010_32,10.630865941665144,59.92747913514114,1.644613937974995
90010_33,9.41700355752821,65.89422127221894,1.3833077619002532
90010_34,8.515043265048874,70.11363158238674,1.3223432298870479
90010_35,7.8431664853654866,73.71796542259473,1.3046142396578815
90010_36,7.222744459828692,76.50462737503901,1.2357575198874329
