FORE_data,       t2m,      rh2m,      w10m
90002_07,12.810825506352616,26.414839840587753,2.7003164094207732
90002_08,11.22565685625299,32.22139087819641,2.218716703892392
90002_09,10.020199377277502,37.31590994992585,1.938647439361656
90002_10,9.11613002829502,42.80261689073238,1.7773680671390404
90002_11,8.113512755869735,47.920305211688685,1.5058450148064262
90002_12,7.461656160216542,51.40720460433214,1.330370524881316
90002_13,6.830963052625311,54.73107319222976,1.180502176047968
90002_14,6.274085674605665,57.22687585138938,1.1148774770874348
90002_15,5.826833527065025,58.774342120142734,1.100932038961996
90002_16,5.450658755598235,61.9843543868525,1.0835498590524195
90002_17,5.0434006511930045,63.5166887735009,1.1188899374935324
90002_18,4.7836893326408525,65.40636706060079,1.1017837433579518
90002_19,4.619998645444573,66.11612000345472,1.1097862115333523
90002_20,4.43174536606549,64.7453296317386,1.167860291525701
90002_21,6.121689747973411,56.389751111844404,1.2640390105653603
90002_22,8.51814424498249,45.00035296840754,1.3633549600320594
90002_23,10.283799065520482,36.96913058833278,1.4508762071705534
90002_24,12.002830465083147,32.24496908934201,1.5174712278607414
90002_25,13.177500690585017,27.69577137831171,1.743213221971355
90002_26,14.473839970712644,24.79951820947971,1.7645035467917043
90002_27,15.252668400739143,22.71117522111704,1.848387750852821
90002_28,15.759712118969055,22.344979428803384,1.8336947825736685
90002_29,15.368232760886007,23.019941013761922,1.8053804116932894
90002_30,13.597243997749475,28.36757231823455,1.341820866874915
90002_31,12.101573408931518,35.0767921699744,1.2396092389149687
90002_32,10.505353983481406,41.83345430789892,1.2285173837602565
90002_33,9.44185578873411,47.590204194166,1.2653764753916268
90002_34,8.260000667080867,52.30366881566189,1.2179902574914196
90002_35,7.463258657649096,55.765271085819805,1.2286333954927913
90002_36,6.923805244432195,58.93616945719429,1.1750238284244596
90003_00,9.8,22.0,5.1
90003_01,10.9,20.0,4.7
90003_02,12.3,19.0,2.8
90003_03,12.4,19.0,2.8
90003_04,12.265706711062936,18.6765368443084,3.3331243104971104
90003_05,11.35360539390122,19.605289636144505,3.3310973673391917
90003_06,10.162763228247474,21.99852294321924,3.158102853058636
90003_07,9.007162863442218,24.195770665099257,2.9539777675260277
90003_08,8.080778731641013,26.587537234526202,2.6311248560144564
90003_09,7.097047981722714,29.60861736845054,2.3015276733423806
90003_10,6.367742955522954,32.141533865377575,2.094656442467544
90003_11,5.461832137920915,35.95741285084229,1.9237629515536057
90003_12,4.696097054651055,39.908761107859384,1.894617158024935
90003_13,3.36090357428945,44.84863976403352,1.7464758354996657
90003_14,2.3416065212156845,48.33465043371403,1.7521085056103414
90003_15,1.349094563328785,51.76775146307686,1.689547022158154
90003_16,0.5486223853829264,55.4688002576015,1.6931785995878486
90003_17,0.013857748553979463,58.52347393558276,1.8343531564839526
90003_18,-0.5543761136248417,61.226037610541965,1.8317079550094002
90003_19,-0.7294578271730887,64.06957750865108,1.8868145891870332
90003_20,-0.7943915616882208,65.62379800185528,2.100241677289766
90003_21,0.7981825300414583,58.355577081775195,2.416305397763399
90003_22,3.355427191975337,46.90384507946534,2.979644268726612
90003_23,5.901447112609494,37.2742655173524,3.272608517188384
90003_24,8.422305297007313,31.183131636853147,3.4586738929614866
90003_25,10.217535772545427,26.357405075272084,3.5858474481390203
90003_26,11.49182215452739,23.02208019521466,3.5618573897284533
90003_27,12.348962686783084,21.323035541848803,3.415563882709492
90003_28,12.660458997845964,20.285114251568793,3.413707653771006
90003_29,12.052390598153575,21.169225368890316,3.2703359260778493
90003_30,10.438213082675363,23.75972338660644,2.8687337098958112
90003_31,9.124069061885024,26.548911020845544,2.768676446362289
90003_32,8.252233774297036,29.286963203093762,2.5877751759814327
90003_33,7.252252383175819,31.52834035072234,2.5677014291237485
90003_34,6.335007508236364,34.67897730699571,2.4636562670834365
90003_35,5.407629846712517,38.73837764907233,2.3365209589004565
90003_36,4.782528216865858,42.535055797845175,2.188858104071902
90004_00,11.95,24.5,4.15
90004_01,13.1,23.0,3.8
90004_02,14.6,22.0,2.8
90004_03,14.7,22.0,1.5
90004_04,15.080890905251518,20.745785258425684,2.4362153065996903
90004_05,14.257016624868578,22.163289771360212,2.4493067976511345
90004_06,12.020781652070177,26.6432630726124,2.1785644741360057
90004_07,10.318871833776404,31.255002106774235,2.102622899314053
90004_08,9.208989331324709,36.19435993174433,2.0530294251635324
90004_09,8.229079173308737,42.11126141812757,1.8734329552242746
90004_10,6.954738966597496,47.904764227956655,1.561601243893598
90004_11,6.039824894073028,53.64753727365486,1.3684295660250723
90004_12,4.888061215491831,58.55259716786955,1.224458564784305
90004_13,4.177853529089808,63.17396562153583,1.1291697398741138
90004_14,3.6606910122301684,65.89996249233639,1.1968445814398772
90004_15,3.075672583257923,67.5275367957652,1.1415869079363143
90004_16,2.6423859968592938,68.69738464164561,1.1367303466150709
90004_17,2.023342571971638,69.87574800906802,1.109900688748657
90004_18,1.5298509635137376,71.18134743572597,1.087930472938765
90004_19,1.625392157461294,71.2602801817302,1.2269216636333298
90004_20,1.9875262260226585,70.16543383151941,1.2486406921243338
90004_21,4.630801356682959,59.8924868551575,1.2736125042782462
90004_22,7.833286832362827,45.25369828973477,1.451469993811218
90004_23,9.765783341244868,37.8500017196702,1.6441153504181658
90004_24,11.618310404813997,31.944186831032944,1.6369709743727656
90004_25,13.210130252994434,27.392632120235696,1.8059375811752822
90004_26,14.498317623135527,24.2368602572326,1.9169921396845762
90004_27,15.442295272208607,22.653316103544185,1.8770667056041512
90004_28,15.738578476669655,21.627795093316756,1.8886710794698853
90004_29,14.969685465595642,23.171637807712685,1.8552402593713069
90004_30,12.348092714831115,31.14883271679428,1.2835214563157564
90004_31,9.93023242492142,41.02927842578121,1.193877397493384
90004_32,7.968985203174716,49.49274858501339,1.147599353864433
90004_33,6.265258159232202,55.632250449023985,1.0911414297754731
90004_34,5.052588389125541,63.059252891171596,1.06696985029087
90004_35,4.284373272182075,67.32088413767707,1.070260234040206
90004_36,3.607829662624285,69.28580096330364,1.0789697409120413
90005_00,12.75,19.0,3.75
90005_01,13.6,19.0,4.1
90005_02,14.7,19.0,2.7
90005_03,15.8,17.0,3.7
90005_04,16.02107503853176,16.497565650111813,3.882426754201533
90005_05,15.499481949954134,17.415493412450196,3.6462066763824823
90005_06,14.327835519515247,19.123588458878743,2.8538512633611184
90005_07,13.034146896162543,21.573964166272198,2.2413165744976804
90005_08,11.685904365181301,25.585889194513058,1.7898823545658245
90005_09,10.886066807201756,30.132369481930375,1.7075264799023122
90005_10,9.883134348293845,32.6602221391977,1.6029756239227644
90005_11,9.163424173365197,35.060828514164335,1.684624988710672
90005_12,8.04562577780138,38.353658114057296,1.3711421875465575
90005_13,7.550825516138996,40.94599432996296,1.2812649363560578
90005_14,7.006720594846078,43.58080821445306,1.2520158160876982
90005_15,6.546270915822485,45.725367777040105,1.2073357253784975
90005_16,5.987043213741336,48.07932790589423,1.1790511428472303
90005_17,5.520460754120263,50.74676450484152,1.1678617585890527
90005_18,5.2672566768584215,53.10045843185617,1.1804855683846909
90005_19,5.072264797976413,54.78451178853826,1.1474000067793666
90005_20,5.327096940423384,54.49842284359586,1.160425265738588
90005_21,6.898187096724624,49.084224911107654,1.2742998512291368
90005_22,9.822560825191522,40.768713539765756,1.6447432699546636
90005_23,11.777615200724245,34.5306175114746,2.0338411642482734
90005_24,13.124179003661443,30.457410194313805,2.255778401421611
90005_25,14.503405256011982,26.277788750161626,2.7772210054341233
90005_26,15.834992074475796,24.090628133086796,3.156063573838999
90005_27,16.739738704703136,22.209180668220917,3.3138674634995153
90005_28,16.88893408816547,21.154758094880478,3.213385957005356
90005_29,16.29556058187491,22.63907899758646,2.9491099867550417
90005_30,14.61378827033326,25.34810154726388,2.084015608272048
90005_31,12.973149944616544,31.09920677701535,1.5506361899286767
90005_32,11.316625130295787,35.82917708335627,1.3250816225427942
90005_33,9.935191101099125,40.71348183925796,1.206318214278422
90005_34,8.611059326264781,44.95164323606187,1.163519847492326
90005_35,7.629659588655764,48.36492194005507,1.1324827440216638
90005_36,6.860120567220037,50.77639787286718,1.1713477933482306
90006_00,12.4,16.5,2.9000000000000004
90006_01,13.5,14.0,3.2
90006_02,14.4,13.0,3.0
90006_03,14.2,14.0,1.1
90006_04,14.208665142822127,14.618413110174494,2.1425832085380767
90006_05,13.28680634844346,16.41720427432208,2.1254097247215546
90006_06,11.825512459636055,21.434235663663365,1.7466767118283322
90006_07,10.248539301004444,26.30536027197462,1.5296747293469504
90006_08,9.048006067525684,31.942434106396227,1.3439519872418926
90006_09,8.003776331818832,36.258651061824416,1.353780016584889
90006_10,7.198559956049536,39.7550109301311,1.301863078960062
90006_11,6.329307427714679,43.00366549204389,1.1688886896386972
90006_12,5.484187423384366,45.53929165164134,1.1215364468192244
90006_13,4.978915991017579,49.02811593842509,1.007816475161874
90006_14,4.358754040033132,52.23993375943867,0.924648617359833
90006_15,3.9348134995351067,55.256617778562855,0.9371276083709488
90006_16,3.6864140793701345,57.70296325938037,0.9337837563190038
90006_17,3.535120788015949,59.396966412718996,1.0768154886818824
90006_18,3.077285326872944,60.79970316507304,1.0754158613972578
90006_19,2.9863742250893974,61.34244921837434,1.1788265902410349
90006_20,3.0952722504231014,61.280341139278235,1.3679395367940212
90006_21,4.071506936010536,58.507883593627284,1.3501734566988577
90006_22,6.831004238940965,45.42851680753819,1.4591979018189305
90006_23,10.653794968974449,29.733660994895246,1.7454326443130745
90006_24,13.07273109373546,21.306831502665524,1.985719044925247
90006_25,14.718496396115114,18.24317750149861,2.2217091649768284
90006_26,15.572206994158044,17.257872729947017,2.5205173182808194
90006_27,15.558573782062776,17.626304149043428,2.6702547198477444
90006_28,15.077756657922565,18.344783579720414,2.4143834347828514
90006_29,13.87946121337679,21.796753818975574,2.2495152832207506
90006_30,11.860409738130418,28.447660895391063,1.5717237733811147
90006_31,9.686146689080841,34.82244348235011,1.2086634181379763
90006_32,8.058278475425999,40.48028750026096,1.0802900968835276
90006_33,6.870247530647646,46.53504180146871,1.0653896358422374
90006_34,5.823858945635781,51.00500030848258,0.9351193107534799
90006_35,5.0790923520932445,54.73957759818259,0.9226350699441148
90006_36,4.399574344610198,57.17807703861883,0.9042548596009063
90007_00,9.8,24.5,3.4000000000000004
90007_01,11.4,22.0,5.2
90007_02,13.0,21.0,2.2
90007_03,13.7,21.0,5.5
90007_04,13.683600475500512,20.631365322992878,5.679139187093098
90007_05,12.70239350651531,21.31978849862996,4.6746592146326105
90007_06,11.05861905127475,24.41551240200406,3.5977371787942394
90007_07,9.057566480271156,28.10258408042135,2.6029679720799903
90007_08,7.3616091381883555,33.86954296969009,2.045041914074611
90007_09,5.248280497689038,40.77840928464532,1.834348306055133
90007_10,3.5480121694422486,47.88865929605916,1.7159189177683856
90007_11,2.1449539067896413,53.56852317272164,1.5843799116160342
90007_12,0.8732782854412142,58.72136563936654,1.4384710363787079
90007_13,0.3281364355353743,62.3746806747579,1.3225750650858146
90007_14,-0.3639727968146727,65.9283750827818,1.1317002229822142
90007_15,-1.1395387334241207,69.06324692968761,1.1677698964374998
90007_16,-1.828489700405425,72.61226670604471,1.175433616657468
90007_17,-2.4837523502567715,75.25004250464522,1.156991412067104
90007_18,-2.997228960709883,78.04338109871159,1.1378226730446714
90007_19,-3.3900309697383344,79.70074888991117,1.1204352219299767
90007_20,-3.679150427438027,79.21489873152066,1.1152949487611736
90007_21,-2.165198207932367,76.08823670365851,1.117214582236505
90007_22,1.2191073714631577,60.64767084498925,1.1344191743310765
90007_23,5.3722935782874055,44.69174073793744,1.6460584455370975
90007_24,9.048249307838137,31.820637280673598,1.71859985239846
90007_25,11.919231989277563,24.596951387423125,2.333647519096652
90007_26,13.782548744791239,21.398669842090026,2.902766535464771
90007_27,14.083098686153903,20.44755588078391,3.506955523917824
90007_28,14.162687005513929,19.914312478090388,4.239741973258817
90007_29,13.46223950838106,20.278225763782515,3.969321778068917
90007_30,11.795257565416517,22.879423256064186,3.0900268353001046
90007_31,9.971043705501355,26.564869980537853,2.5567673313166726
90007_32,8.018903213471216,32.380959376227395,2.1063014762679138
90007_33,6.119810020377349,39.978515510462515,1.7817590499609333
90007_34,4.317430321698744,47.385653551211,1.5769151798679764
90007_35,2.609081012834774,54.82527981936517,1.372765899560127
90007_36,1.3503665826858913,60.4551077512276,1.2214639512206655
90008_00,1.0499999999999998,42.5,7.4499999999999975
90008_01,2.3,39.0,7.8
90008_02,3.2,39.0,5.9
90008_03,3.8,36.0,5.3
90008_04,4.006344736406183,34.860119854781615,5.919684792962495
90008_05,3.3068661923818023,35.32212386649771,6.403100525250485
90008_06,2.056986710673604,37.29675187100054,6.720043644466292
90008_07,1.3113053136105217,39.806287399180924,7.291038730220683
90008_08,0.6519401873480015,41.63055080647601,6.786422389336467
90008_09,0.3847779372112521,42.54714825851944,6.844933584922078
90008_10,0.08134040315021404,43.450354912668914,6.547992882691113
90008_11,-0.27899156744379383,44.3538926773226,6.362540446566886
90008_12,-0.6746325426805637,44.60889143103333,6.178456182789619
90008_13,-0.7741168268760389,45.50380835892602,5.976122182101029
90008_14,-0.8909383041525221,46.50703168146188,6.0259569177235495
90008_15,-1.2000482594284079,47.03464573972914,5.868113087330401
90008_16,-1.4039551525214229,47.64439704794758,5.7135018203209915
90008_17,-1.3789375591615776,48.45143094588159,5.9278909068362875
90008_18,-1.5280019358354613,49.029184943884005,5.990347754028399
90008_19,-1.6993141598085892,49.06299489321328,6.145146679740303
90008_20,-1.7542166310444642,48.81485190832199,6.112212903363136
90008_21,-1.1504650399027718,47.049301208518614,5.938148741277081
90008_22,0.052592103482377056,43.95664922521837,5.532029576302887
90008_23,1.2980732654882272,40.08557312417564,5.030155555722178
90008_24,2.857041178194047,37.421710497516784,4.628350213524111
90008_25,4.362884760977877,34.42577539178549,4.5603515863180455
90008_26,5.236659280109388,32.43993842333856,4.424727473494788
90008_27,6.083455295811845,31.382618886963787,4.2368521431683765
90008_28,6.260273806704671,31.361075910123816,4.069540118010585
90008_29,5.597007795290024,32.64150902131599,4.067308052239708
90008_30,4.570580823048278,35.47772918542931,4.3184060126579045
90008_31,3.4481090969672827,38.44209259399673,4.581849475394105
90008_32,2.6125726637315125,40.42385988474824,4.5615521441645575
90008_33,2.167186929694959,41.67284512137849,4.485380993913372
90008_34,1.8820810162073698,42.55801011983317,4.477466972286002
90008_35,1.7256798753518914,43.26663725816648,4.424292032288989
90008_36,1.556218097229171,43.316207820893865,4.411346861846164
90009_00,12.7,17.0,3.9
90009_01,13.5,18.0,4.1
90009_02,14.5,18.0,2.9
90009_03,14.8,18.0,4.1
90009_04,15.789985226797066,16.419984921160534,3.795671752356796
90009_05,15.704632220163875,16.645178382527796,3.654025638989136
90009_06,14.906943382160538,18.07973457057828,3.070708670120155
90009_07,13.959128476267491,20.250008652019034,2.698877593325463
90009_08,12.80847213152023,21.94374966644859,2.57773712847605
90009_09,11.78166473461321,24.92248251127147,2.54327933058507
90009_10,11.098273442168079,26.683815068582497,2.537456414443953
90009_11,10.533979592830557,28.663779955997143,2.4626708562565236
90009_12,9.79867169229557,30.2968085558117,2.336365337262632
90009_13,9.22610227523009,33.05140083614526,1.9703855147243137
90009_14,8.150642249479759,36.01972564524861,1.6688956343793233
90009_15,7.511127322338495,39.250017621532606,1.4285989410250615
90009_16,6.658855044067895,42.72132801956722,1.276245739511583
90009_17,6.099353084674398,46.26617622836018,1.145354318263101
90009_18,5.504321311802103,50.153736726489086,1.0569508052731489
90009_19,5.315471679372495,53.271620637745265,1.0056278314975153
90009_20,5.51189205411207,53.83146256411607,1.028289116504953
90009_21,6.796880760752272,50.68926622587661,1.083024474004794
90009_22,8.999779137202001,42.35809630922432,1.2944955648706817
90009_23,10.938468112873775,35.639962489250756,1.7566283455757579
90009_24,12.549553403352073,31.360566241985055,1.9470973559544138
90009_25,13.572835542649727,26.839221578542094,2.2792972869196646
90009_26,14.610630484595992,24.271991678339493,2.401376056212558
90009_27,15.553171648950872,22.422691029232663,2.3100511227209304
90009_28,16.077966873052137,21.378792412778083,2.2362737706780007
90009_29,15.731699748638839,22.475356885021867,2.1495244132749676
90009_30,14.506995985022524,25.844338073326803,1.8089171095189704
90009_31,13.11747013495304,30.5022154564356,1.5172888036232335
90009_32,11.700213009631103,34.241644281694,1.259020512841277
90009_33,10.540775412304765,38.59115064688797,1.1334739621669607
90009_34,9.582393440182488,42.24696007286052,1.0844867757662144
90009_35,8.800447053852626,45.821717768478514,1.0208146476260633
90009_36,8.166357350919517,48.784191006926356,0.986087669924234
90010_00,11.05,19.0,3.6
90010_01,13.2,17.0,2.7
90010_02,12.7,19.0,1.2
90010_03,12.6,21.0,2.8
90010_04,12.70893964537752,20.139862702521746,3.333721849846834
90010_05,12.368843962327556,20.680309289534932,3.260570342185774
90010_06,11.44640712769857,23.062999217578025,3.04604619443412
90010_07,10.398440581514386,25.2311675594145,2.6317058365915864
90010_08,9.301302234301641,27.90600175422584,2.318676107744474
90010_09,8.21672846191668,30.730834603987667,2.1111667659633007
90010_10,7.365548705929845,34.061169228543534,2.1087238185899313
90010_11,6.242760314732427,36.94991551827002,2.108674891022492
90010_12,5.533379094123012,40.84940389632476,1.9030486282253165
90010_13,4.8332858880154275,44.11688261491076,1.6447918595355882
90010_14,4.260300645905837,48.119957243233436,1.3252880456499803
90010_15,3.4415669787485244,51.95163651054734,1.1046796171976738
90010_16,2.7453307780597247,56.31707740791579,1.0706003403872235
90010_17,2.0964272168716658,59.86443145966328,0.9813473505710448
90010_18,1.6204548644273964,63.453399838659706,0.9030134595875446
90010_19,1.3244717057007498,65.50175199172003,0.9297028269714351
90010_20,1.6192897403589575,66.44587301145768,1.1695603624658024
90010_21,4.062269418684094,58.988740725841595,1.298463920940612
90010_22,6.860605177149239,45.849617719294045,1.4754637982771144
90010_23,9.824580773181514,33.10156639471029,1.8637706254347832
90010_24,12.612994834473064,25.020771318253484,2.3436363637052446
90010_25,14.319893467899698,20.875905768179038,2.7337020844520605
90010_26,15.017591890251866,18.331719242090884,3.3278914074788997
90010_27,15.002209063278936,17.490657718109208,3.5676924764512594
90010_28,14.6948337379186,17.321720616535472,3.558310027271347
90010_29,13.980182524294797,18.457301436842286,3.188365236397018
90010_30,12.382364045134198,22.354320975897622,2.190607315629312
90010_31,10.424454315277957,27.09269532984104,1.6512280089845695
90010_32,8.500285854177658,33.84636839834348,1.3272630402581544
90010_33,6.788885198864129,39.517336923874325,1.2234329956153043
90010_34,5.6490931667948105,44.53508005805126,1.0531394253281499
90010_35,4.587633943204688,48.78682494603571,0.9556450548013959
90010_36,3.8125750108530374,52.832941232310176,0.8641076722740093
