FORE_data,t2m_catboost,rh2m_catboost,w10m_catboost
90002_23,12.062476265443513,27.114482544001778,4.554305163506306
90002_24,13.927443616664075,24.750025642495967,4.088181359751693
90002_25,15.211281006823091,21.401260440738017,3.443821009693415
90002_26,16.077402987043968,19.826701813245414,3.8567292859177904
90002_27,17.072052633664402,18.658758760205068,3.9151067104886135
90002_28,17.49108962023322,18.108281166446876,3.8526414909153517
90002_29,17.101042430739774,19.471069980767027,3.581966641881683
90002_30,15.272212233430016,23.806301560606858,2.9130168495240856
90002_31,13.626516445478018,27.697801818533616,2.55931179625963
90002_32,12.085844391494259,33.721493622849174,2.147337898484695
90002_33,10.652783954714593,38.91713880554242,1.887815550875017
90002_34,10.027374342625217,44.58865467546442,1.682030141230025
90002_35,8.941967612700543,48.411587002460685,1.4467536608931368
90002_36,7.852682912473395,51.11055221986441,1.3141896620701987
90003_00,12.95,29.0,3.1
90003_01,13.2,27.0,4.2
90003_02,13.8,27.0,3.3
90003_03,13.4,27.0,3.0
90003_04,13.202792243253613,26.847013355123693,3.9494215703299393
90003_05,12.412742662070038,28.04637001314939,4.095171893133595
90003_06,10.985211253359635,29.518746618552495,3.0731934410931667
90003_07,9.625695691781663,31.704258793247533,2.670574135780798
90003_08,8.648071968553669,33.49188678517932,2.3248189193753697
90003_09,7.6832365782523855,36.401909316006986,2.1378390443403457
90003_10,6.3549307287645975,41.385985205175686,1.8075603740352697
90003_11,5.656699795965574,45.86531916379079,1.6731398677346307
90003_12,4.787731605462634,48.02665524607175,1.7340604724763093
90003_13,3.8519858350161473,49.30625771049369,1.964458199580978
90003_14,3.490307772447975,50.88551587932367,2.0947399028044753
90003_15,2.9343723669175437,52.10523401933922,2.0251119597946867
90003_16,2.2486015752164215,52.24788252106741,2.0786748952608276
90003_17,1.9325164705611293,51.4518341469112,2.155734533801702
90003_18,1.56682788993704,50.419189074287736,2.2503480341666027
90003_19,1.6379210298591593,49.561908230073804,2.4444587612279096
90003_20,1.6614566123211048,48.066958571442825,2.569649527634809
90003_21,3.1239083405767007,41.7843220474634,2.6766178666382308
90003_22,5.493232321796064,33.23724448787982,3.1659289409724676
90003_23,7.606783955626743,26.766554350485073,3.5029679770955986
90003_24,9.545986039816954,24.339145561575762,3.593201526746475
90003_25,10.737090839362908,21.691917635262975,3.7765011069736576
90003_26,11.760963256532008,19.417076707036234,3.8208566321308597
90003_27,12.448804902647053,18.832330032306054,3.9644140641931034
90003_28,12.021945821694631,18.59263605063676,3.862249762371378
90003_29,11.140859778255702,19.60036646263672,3.7143790734584794
90003_30,9.762999930072418,21.825937347361318,3.510578521336197
90003_31,8.848368092970265,23.707472559340623,3.108460531603854
90003_32,7.871993359602767,26.236306201732873,2.80128519330868
90003_33,6.690796106815561,29.128348874594895,2.345268841213866
90003_34,6.161091471897052,32.41658356095103,2.1391226844979983
90003_35,5.260455165031836,36.580853100052444,2.054424397405427
90003_36,4.604994956766384,40.67511590799307,1.9788350917471418
90004_00,15.65,29.5,2.35
90004_01,16.3,29.0,2.6
90004_02,15.1,30.0,3.1
90004_03,15.2,32.0,2.8
90004_04,14.887452752370356,28.968437109683798,3.1978312762463985
90004_05,14.295456614590758,29.423456178684685,3.1661568052978457
90004_06,12.744962637346664,32.7097080346793,2.7829215030987333
90004_07,11.407644305608171,36.16360487987901,2.7508257679886072
90004_08,10.783646306797866,41.24350542894069,2.5653185321570637
90004_09,10.357150418201094,44.4255821942946,2.358560332717258
90004_10,9.366467679022497,47.96829974297542,2.3093511699621403
90004_11,8.393839187278138,48.97926132876588,2.2100968607768716
90004_12,7.626440876611553,51.07312510012485,2.0950803116470844
90004_13,5.762247573550986,56.68279837275981,1.5303076057414817
90004_14,4.487849945581125,61.87863764252908,1.3061682095845961
90004_15,3.893829622984055,65.8936088483015,1.1463554043231454
90004_16,2.74804906008631,69.44168577968864,1.0543753647294707
90004_17,2.2048581781820005,71.94154117853562,1.086546838849527
90004_18,1.8609896977796598,75.39136099430706,0.9551835002026255
90004_19,1.8587141571911934,75.24861704912598,1.0081702989664427
90004_20,2.119615916260889,73.83168519397346,1.1172107838453715
90004_21,4.307304334757486,64.83303588726744,1.378877195690981
90004_22,6.97731577917321,49.86034642313101,1.7653468348685548
90004_23,9.403944116107878,38.90428952880768,2.103633286378253
90004_24,11.45668214518921,31.090392833969066,2.335219615032208
90004_25,13.069124769257154,24.965963615096776,2.6292935101029618
90004_26,14.546149671675519,22.066574188220226,2.926407976350067
90004_27,15.482809345744437,20.172194663587806,2.9871471812166686
90004_28,15.514833117973067,19.546492848015898,3.1161554962279125
90004_29,14.510964311367335,20.51619472813196,2.9378128251451567
90004_30,12.694476347313246,24.490184561402078,2.5049955447742662
90004_31,11.07382863910109,29.965911732063187,2.362252031794639
90004_32,10.154205723075473,36.08412575959684,2.2259656797092546
90004_33,9.207448693150852,42.36041113980136,2.1142197263401705
90004_34,7.450231837655301,48.70084797882678,1.7498076660390132
90004_35,6.203850094464812,53.53757491726986,1.4278728009989206
90004_36,5.088820352167851,59.36908646587118,1.206455765135432
90005_00,15.7,24.0,7.1999999999999975
90005_01,15.7,25.0,7.1
90005_02,14.9,30.0,7.9
90005_03,14.9,32.0,4.8
90005_04,15.468565398950425,28.901744083481624,5.090180968444115
90005_05,15.256252733049498,28.000513533373194,4.366542493131591
90005_06,14.520880487340905,28.459696585520142,3.7028489131248747
90005_07,13.480006429729976,30.924485933752553,3.4600770782523966
90005_08,12.360109326727708,33.26660518822276,3.01898708408993
90005_09,11.592972020960921,35.57878675755707,3.243776975918019
90005_10,11.0685282796385,38.05320435497568,3.1460118992038297
90005_11,10.3116581782986,39.26464582856221,3.2163764342333288
90005_12,9.912154298856528,40.342145709086,3.319333727383445
90005_13,9.215246106313492,43.57457989105823,2.5784807337405757
90005_14,9.04987592571496,44.23473487954834,2.385075514954379
90005_15,8.713429920181566,44.98905320097413,2.5839541584425794
90005_16,8.449334662224672,45.33286802141471,2.3517740118520027
90005_17,8.222344889770612,44.27529991134729,2.428678253918199
90005_18,8.277245646081699,44.01237198547711,2.3597537279040424
90005_19,8.37521447737104,44.031923965968815,2.3689569028766297
90005_20,8.611288358611947,42.020773481136004,2.4559470745662404
90005_21,9.71710168626758,38.78341352883441,2.26365702971916
90005_22,11.755129750328527,32.19612328990463,2.494004670356269
90005_23,13.472363214778179,27.56966331528399,2.8534082847378404
90005_24,14.571706110216118,24.57254440507674,3.1802077529447574
90005_25,15.578252360762397,20.94602920198675,3.8284384238425218
90005_26,16.60477924807263,17.97857639340463,4.349221279942135
90005_27,17.370853913847732,16.940402356735046,4.395538069397323
90005_28,17.24216711688969,16.861394967000333,4.295395329212528
90005_29,16.36772354876607,18.315956443560108,3.863540237118287
90005_30,14.888271672760128,19.936062253703778,2.9747256859712814
90005_31,13.370740764445383,22.667047188349695,2.2848625729528287
90005_32,12.04616926621805,26.70018431677887,1.795093452360566
90005_33,11.250252535405,31.165662604228842,1.7084752812322819
90005_34,10.433023869091365,35.51574181285751,1.5992570876810357
90005_35,9.80761305147976,37.00555062097375,1.5996936068019865
90005_36,8.81915104925743,39.820434764787656,1.338269262569265
90006_00,14.7,24.0,2.15
90006_01,15.2,24.0,1.2
90006_02,15.6,24.0,1.6
90006_03,15.7,24.0,1.0
90006_04,15.363412135562902,24.155018663972623,2.7878973896217816
90006_05,14.492091778502289,25.459024201708637,3.040909700164595
90006_06,13.589205673285038,30.411758870400888,2.8483702895498793
90006_07,12.342163276689583,35.21304954639241,2.5139924537824414
90006_08,11.352213740794257,40.53844374704909,2.130548677880269
90006_09,10.256851070836492,44.384848651005356,2.048671074677076
90006_10,9.564150191860959,46.84872921576465,1.9691734218654244
90006_11,8.576644549813558,48.46471149677489,1.8802763807289857
90006_12,7.942908468405007,49.9531851458376,1.5896370169408134
90006_13,6.930140819525171,52.39676382466773,1.2323913139738296
90006_14,5.906454970660901,54.189384270485775,1.0800593884613194
90006_15,5.244496692291154,56.48364403367201,1.0007371317449967
90006_16,4.936625644027837,57.40494591952754,1.1520496289805429
90006_17,5.408182528464428,56.94631555085068,1.3584230314680554
90006_18,5.925001646787137,56.55482375413971,1.4790888094392376
90006_19,5.762630988995053,56.12576515272816,1.6027341418481773
90006_20,5.9270832338877755,55.70965489855525,1.7444651096702017
90006_21,6.931791063700136,51.367724316595194,1.9492606771586105
90006_22,8.898700168188672,36.492394217976205,2.791458175222012
90006_23,11.38041250746414,24.369626294268688,3.665735103275324
90006_24,12.936270716568137,18.862539921221025,3.407362084224227
90006_25,14.432908151550013,15.331220613930352,2.90399498057916
90006_26,15.475657930055787,14.57827695975071,2.8693317213998855
90006_27,15.724055979014553,14.360548548439628,2.858835143026285
90006_28,15.10951170893056,15.547260477335554,2.7801092433837926
90006_29,13.84729960719135,18.109046030773357,2.5376967866416416
90006_30,12.109468730411539,23.367795033731067,1.9166670674406479
90006_31,10.494316715626061,28.400324406845687,1.7064101519513284
90006_32,8.92872260686743,33.695717666936105,1.499223170381176
90006_33,7.533472264981607,37.376975095812504,1.3776605884706559
90006_34,6.637011386516327,40.558583559947785,1.3286562297449676
90006_35,5.539820103333145,43.9045685994009,1.1946774808923863
90006_36,4.571411987325489,46.89589125158904,1.132606063376046
90007_00,12.05,33.5,4.85
90007_01,11.8,36.0,6.5
90007_02,11.2,40.0,6.6
90007_03,11.2,41.0,7.7
90007_04,11.829667632396001,36.865537721647364,6.151248884876525
90007_05,11.422009906467835,34.78085093872996,5.7278796637428195
90007_06,9.896559507567408,36.22165262702038,4.717869278679574
90007_07,8.771527823360284,37.324298745765375,3.2366584044297513
90007_08,7.532202081133038,41.83468191586519,2.565992726340614
90007_09,6.110865433668982,45.96149770657618,2.2186841754522146
90007_10,5.246345040599009,49.92816008682075,1.9130464124683961
90007_11,4.038797673906349,54.214148957987085,1.9563354468371654
90007_12,2.8777047132791327,58.20172910296669,1.8271671471740678
90007_13,2.0788915974211615,61.9614452209392,1.620335638012579
90007_14,1.322937516848071,63.818434004050694,1.4550200160095983
90007_15,0.7865422499521609,66.4019935167407,1.4334779881084256
90007_16,0.447868013511092,68.95021337954714,1.3483792526941232
90007_17,0.3345598463802992,71.03658236049732,1.2539577128024786
90007_18,-0.2055002294132824,73.28225076479865,1.1990962561373084
90007_19,-0.3958346062044242,73.16172817343288,1.2440196357025832
90007_20,-0.6936163791780813,72.24132001590162,1.117240543024368
90007_21,0.7405353528560209,66.18072735102898,1.0824637894272102
90007_22,3.697505866977418,50.05452816186525,1.0919075945085506
90007_23,6.856976692308938,34.25887687107067,1.3641174928503672
90007_24,10.374591538561615,25.147178400377964,1.8314800351950524
90007_25,12.741917662205617,20.66411258202258,2.8276475595779433
90007_26,13.67913426376692,18.813842023166096,3.780555957723827
90007_27,14.099238232387187,17.844416830683127,4.360771589031583
90007_28,13.856907825738558,18.2143262810321,5.224978599594204
90007_29,12.794333178528124,19.027519985874495,4.512801859402935
90007_30,10.924675524923623,21.88435910512585,3.539473003963923
90007_31,9.1429141710151,25.641846453476735,2.548202174184107
90007_32,7.5714295306974755,31.239922629095815,2.0948128678291407
90007_33,5.807228948605316,37.21986273389891,1.8306627128479558
90007_34,4.221285554015192,45.20764487227475,1.646940196769832
90007_35,2.735505598740337,51.396144383710414,1.5738574034561383
90007_36,1.489791417036992,58.03643795945523,1.4532748220744736
90008_00,4.050000000000002,53.0,4.45
90008_01,4.4,53.0,4.0
90008_02,4.0,58.0,4.1
90008_03,2.7,69.0,5.7
90008_04,3.51803375339214,63.87549431361739,7.182714868926596
90008_05,2.5123486356755986,62.262329024465984,7.7904163746278305
90008_06,1.155830529180663,62.29411381942049,7.85634381378041
90008_07,0.503517735204679,62.24957327205175,7.1973354908295235
90008_08,-0.11567717174101867,61.8397360377798,7.400355649692934
90008_09,-0.2836863797903424,59.3187385079196,7.282936163454521
90008_10,-0.9574165416759548,58.12555670918971,7.193732340648621
90008_11,-1.191904589389793,56.83277940374107,7.065889660539476
90008_12,-1.6444547875082547,55.150265822297406,7.2296048860591755
90008_13,-2.081589870340905,54.97976701971812,7.339674662794288
90008_14,-2.310285691398729,54.68108016279634,7.356947876196394
90008_15,-2.5038987597476208,54.58602948918276,7.453049164286812
90008_16,-2.6141684221454846,54.887279446410275,7.109901400067092
90008_17,-2.8972560805825722,54.35983267786722,7.34080644797416
90008_18,-3.3563493183754343,53.0758997288933,7.629829344987553
90008_19,-3.5067614026827645,53.28885728996438,7.590908253545284
90008_20,-3.3708273031417137,53.17878829367244,7.48919613321537
90008_21,-2.9814229371982015,50.85571986741117,7.350489648751461
90008_22,-2.13666365285937,46.88874490711592,7.20685337503302
90008_23,-0.47066611338362585,42.54818964251307,6.890788446811969
90008_24,1.0770337744018263,39.085433218583255,6.817171864277786
90008_25,2.523602644546507,35.65648488182893,6.938150841961004
90008_26,3.6565759418512966,32.66370632148426,6.740966644214429
90008_27,4.008725548500012,30.779469247275884,6.497032471317489
90008_28,3.8706996699220535,29.99173191413458,6.456896468300697
90008_29,3.233048928295293,31.282063933067406,6.621336821236583
90008_30,1.9080058710250576,34.342523110853065,6.9267491458207875
90008_31,1.2138790704933293,36.95785056406945,7.156868750042639
90008_32,0.42137896752685056,39.957743128843966,6.8936708748034885
90008_33,0.05039170473249045,41.43363560890182,6.597954874548445
90008_34,-0.19014277718426573,43.04088887354883,6.296950309651668
90008_35,-0.4656039452389787,44.36786723824441,6.155583261508346
90008_36,-1.0219908164165312,45.51928252651538,5.997398735843505
90009_00,16.35,22.5,5.6
90009_01,16.3,23.0,6.1
90009_02,16.3,25.0,3.6
90009_03,16.5,27.0,5.5
90009_04,16.78406914504641,24.98203328104359,5.665651023228656
90009_05,16.428923699076897,24.311626500797956,5.605189791951306
90009_06,15.390668724132874,25.931543910663443,5.105934561860591
90009_07,14.808858913671184,28.157759021381807,4.5518153319876875
90009_08,14.109327072020177,30.49547365728281,4.146946559641378
90009_09,13.214080678608203,31.37663664872031,3.8456983244648764
90009_10,12.117419255456674,31.963438688523997,3.438856284762435
90009_11,11.36531761559372,32.66886346229833,3.3034733000985383
90009_12,10.689159806639335,33.09933894639423,3.171581186838367
90009_13,10.112085695494441,34.26891854828961,2.9689382166137546
90009_14,9.818168188004714,35.89487212820144,2.5651154922036787
90009_15,9.709041738496476,35.78317553551048,2.376735235875874
90009_16,9.362557577467784,35.9401775501019,2.1990473719808357
90009_17,8.780444863780556,36.58842401160309,2.24351392168604
90009_18,8.953365585615588,35.769730566539884,2.4619850248965935
90009_19,9.194664810179393,32.75169792896722,2.6781626573845116
90009_20,9.555220491254923,30.005164586905323,3.008291372982645
90009_21,10.654658278586354,26.640422659245132,3.5718053256342275
90009_22,12.122833993797524,22.597128159671463,3.8953603264475665
90009_23,12.931050298723298,20.227307921605878,3.883854816493252
90009_24,14.117055271320142,19.046347964539713,4.020230501933594
90009_25,15.019690668109824,17.137507547818732,3.828915606204562
90009_26,16.210818668236953,16.4525234051006,3.858289957445342
90009_27,16.72397446840436,15.352743046379356,3.7779557874692027
90009_28,17.21202690667449,13.89940951461127,3.6769770631798275
90009_29,16.521202704814808,14.186533954132473,3.60733387548701
90009_30,15.505988279149072,17.188679041849024,3.1128303512169655
90009_31,14.331101939463615,20.258346541495424,2.815944689829486
90009_32,13.221377685248727,23.091224913043412,2.735506613289655
90009_33,12.150789219210877,26.641327064381166,2.693906961532358
90009_34,11.222082726780812,28.596538697833704,2.695527525607
90009_35,10.572795189641086,30.465338832458222,2.5890835629482196
90009_36,9.981012645972465,31.485235776562877,2.4130775744498765
90010_00,13.2,27.0,4.6
90010_01,13.5,27.0,5.4
90010_02,13.3,30.0,2.6
90010_03,13.5,32.0,5.3
90010_04,13.199452300720749,31.376088638722486,5.006206752343112
90010_05,12.839537634190563,31.362080508514264,4.861919362079021
90010_06,12.296037656441113,31.83021623727585,4.34119979292531
90010_07,11.396130249620336,33.48598019845719,3.4801422686857495
90010_08,10.61578770898777,36.56409213847396,3.146066931632195
90010_09,9.978153489039896,38.275562399232264,3.163136216018009
90010_10,9.523216799290447,39.32080820171847,3.2354434679769994
90010_11,8.812715493322072,39.39177745586929,3.3038562459981775
90010_12,8.429307613079786,38.77016925387595,3.008085223084188
90010_13,7.8311996835372035,38.22941150518157,2.823458693092924
90010_14,7.316172167790515,37.93038915138579,3.057952337303775
90010_15,7.2430954607810705,37.983992250558465,3.0276870871847694
90010_16,7.254474430993246,38.33829240380259,2.9006304747363543
90010_17,7.263787744904808,38.56768868271166,2.9675684391110884
90010_18,7.0953765989923845,38.35378251629642,2.959808662822565
90010_19,6.7248583404202575,38.39322562244842,2.970287991922606
90010_20,6.5031277573498985,38.07963364096997,2.924671499971356
90010_21,7.735421689436239,34.29364839519258,3.1273615068750353
90010_22,9.358209019755465,28.449639929311257,3.5408546000165764
90010_23,10.60220976039267,23.59639401936751,3.6210998691311795
90010_24,12.05679527579002,19.634952740865966,3.866987527973276
90010_25,13.135645117345435,17.379494212960427,3.881496337670325
90010_26,13.838629751362022,16.36369697569988,3.9933693757430757
90010_27,14.167705925612257,16.361183650716526,3.842080332486281
90010_28,14.09182154675212,17.410624924714067,3.736684445994878
90010_29,13.604186805926904,19.48455045130926,3.3417130077048376
90010_30,11.98077707647951,21.891891893494147,3.074261517659886
90010_31,10.60999014001448,24.01652471988898,2.8294109662723024
90010_32,9.24177340315821,26.93728625261721,2.5828501852630685
90010_33,8.036206415695721,30.22441264339933,2.3647392569735417
90010_34,6.87215201563883,33.25609650616173,2.251613065856687
90010_35,6.029299741695153,36.69009847219974,2.2578069606502114
90010_36,5.122277051268213,38.72468391728553,2.028053490992096
