FORE_data,t2m_catboost,rh2m_catboost,w10m_catboost
90003_24,7.222497576606584,75.3434081826625,3.2248767543491597
90003_25,6.737537856867898,75.14102083327434,4.0018101266649575
90003_26,6.495396616943932,73.53362949284458,4.172426826771414
90003_27,6.086736944984696,73.02756780395359,4.273641832289043
90003_28,5.597298546448804,74.70687217324935,4.0278864797942395
90003_29,5.356894288530048,76.58530699193409,3.79604794858861
90003_30,5.211771252897239,78.89613790966555,3.8255972385122883
90003_31,4.972873074204386,80.23058820479186,4.05258178179849
90003_32,4.39414332391079,82.57576674161332,3.71129320006109
90003_33,4.102411314866299,83.74462823629024,3.5586626108410795
90003_34,3.877420604653161,83.80938252466275,3.446771594039823
90003_35,3.7380189905261165,83.5685208531189,3.316153395448563
90003_36,3.5865008646230834,83.6159862816017,3.1699067657681845
90004_00,13.2,61.0,1.3
90004_01,14.4,56.0,0.8
90004_02,15.9,52.0,0.8
90004_03,17.7,45.0,3.7094998
90004_04,17.402448235338387,44.49902682800412,2.6038557368764637
90004_05,16.93301537426421,48.12980546006145,2.0847793071825755
90004_06,13.900167701574095,59.171264135087775,1.4123526893037424
90004_07,11.38322318933983,70.90675288267818,0.9589615054817785
90004_08,9.434970785150576,79.92737327226465,0.8752266859529619
90004_09,8.260435388060925,85.60090534358379,0.8663287014392945
90004_10,7.60594669696138,88.46031796124346,0.8820293520556501
90004_11,6.678132786954925,89.16898187107566,0.9034412994799651
90004_12,6.505296098546144,89.89414417120759,0.8951326460027547
90004_13,6.288271243185859,89.88852998044466,0.9369281069816366
90004_14,6.428534990483524,89.55541690403804,0.888581845429112
90004_15,6.530423698969068,90.20558811997925,0.8689154116981137
90004_16,7.035683974495575,91.5861499288935,0.9537020106673529
90004_17,7.4754249657907215,92.21257673450991,0.9754623668101333
90004_18,7.576405128550348,92.46515964135757,1.039319259835526
90004_19,7.757890688711824,93.03006388736574,0.9926537918983478
90004_20,8.212094091504389,92.0810229146518,1.2698691354742306
90004_21,8.258353509511755,89.58274379132556,1.4713170457363816
90004_22,8.417923817421507,85.83450922392724,1.7164426283894112
90004_23,8.956737397453187,82.11962973960571,1.877345383271492
90004_24,9.303596543876974,78.78536378722576,1.918928754801283
90004_25,9.894495570862608,76.77283488457348,1.9751083156638312
90004_26,10.032322576652698,75.7393428231265,2.095287068434602
90004_27,9.563961080832916,75.25599250030449,2.093017736101979
90004_28,9.079361264834324,77.3762939374271,2.023095631340147
90004_29,8.423531750966285,80.01706672531958,2.1116066483299982
90004_30,7.60806119433296,81.98958243983012,2.111036050978843
90004_31,6.475416965028663,83.3739545937069,2.0443188699327375
90004_32,6.185104643614226,85.47064435946876,1.99877076213
90004_33,5.913057444577951,86.52853028623798,1.9587553199728371
90004_34,5.598619753310081,87.52324084253043,1.8347190318613817
90004_35,5.529903938064059,87.29833595998034,1.71012357983
90004_36,5.519729248114214,87.07967169106958,1.5675585562254593
90005_00,12.6,57.0,1.3
90005_01,13.6,54.0,1.5
90005_02,14.2,54.0,1.8
90005_03,14.7,53.0,1.6
90005_04,15.194652039867764,52.74389617548963,1.5897239815831832
90005_05,14.960134186348663,53.97935634711938,1.4089123804824693
90005_06,14.03055012298151,58.07145508080707,1.1851585036739962
90005_07,12.776882022483923,61.54790087985108,1.1262403462059958
90005_08,11.60219107830973,65.48041256582272,1.0544843449096641
90005_09,10.581873351815478,70.03204006679039,1.0367340656297543
90005_10,9.713577484196785,73.36125341386638,1.0862706053516824
90005_11,9.280105332753786,76.22882912652355,1.0622727457995311
90005_12,8.881166728079348,78.2818850663849,1.088647150425628
90005_13,8.804761510253169,81.02473689685102,1.0511049634656302
90005_14,8.652397358848406,82.4579088741519,1.0403523479414134
90005_15,8.728586653595082,83.72344188584789,1.019216131638256
90005_16,8.811074652238531,84.74074956627618,1.0126118693504889
90005_17,8.95292124271205,85.69782234574444,1.0099772438224934
90005_18,9.136104090349587,86.5045833586171,1.0329133951470246
90005_19,9.111048832882975,87.89219066908427,0.9934287511054164
90005_20,9.009827746070197,88.03422800064864,0.9818020087947572
90005_21,9.541374247256709,86.70759845633954,1.0056463234846242
90005_22,10.092387259375567,86.22008741398557,1.06492072033172
90005_23,11.127843325606005,85.54804987273013,1.1134851796631937
90005_24,11.216884864842969,85.67279494457769,1.0976853475782098
90005_25,11.405243243005435,85.34966841442348,1.1222396428591448
90005_26,11.690629819195886,84.75976056130374,1.085969906566852
90005_27,11.552289972071625,85.49224463913023,1.067780245855964
90005_28,11.070624132744351,86.49020721136274,1.0992281480381967
90005_29,10.332058452418345,88.53764834447928,1.0480508849285823
90005_30,9.68738626430184,89.49713798750695,1.0070458069539872
90005_31,9.148780526284552,89.98461125324444,0.9827188261810579
90005_32,8.695010677909048,91.05020302281225,0.9679084962143893
90005_33,8.354261483603489,91.62062323820601,0.9903647533247169
90005_34,7.909647934616519,92.66380275135766,1.0010394055460363
90005_35,7.469937294784161,93.01308405240414,1.0052492523357481
90005_36,7.30196056614051,92.5337346673315,1.0255243716758766
90006_00,16.0,40.0,3.0
90006_01,16.7,38.0,3.7
90006_02,16.7,40.0,3.5
90006_03,16.4,41.0,3.6
90006_04,15.841207006317031,43.306809213479035,2.9183289955444254
90006_05,14.699033898198646,47.55936218177818,2.4096184233910916
90006_06,12.845987171331682,54.99854992932716,1.7220168398083562
90006_07,11.122207624806276,61.44942265079971,1.4329583354808746
90006_08,9.752375372444515,67.3424702816489,1.1903572651601955
90006_09,8.829235937701117,71.90870751909905,1.102692716351982
90006_10,8.212348322916597,75.2167860379519,1.1340058683901548
90006_11,7.881101710177602,78.55793174882461,1.1463861941290245
90006_12,7.30081803220844,80.62791341396084,1.12263310941403
90006_13,6.993838042973448,82.40697720200326,1.0694678594480054
90006_14,7.052126929246034,84.55286416281226,1.0207519307903212
90006_15,7.214468379274229,85.6630382975168,0.9490880199967152
90006_16,7.108375953831047,86.51399091988279,0.8561241894192493
90006_17,7.057700228599224,87.4769679910018,0.8113134602028284
90006_18,7.191781456544599,88.86724772538655,0.8082523956165519
90006_19,7.136149796376111,89.64795753389465,0.7740583010859579
90006_20,7.6315609116418575,88.45978268751236,0.8123457969556325
90006_21,8.065149124112805,87.42407063839885,0.8660441600807792
90006_22,9.031217427498527,84.14714251999855,1.0975090074946205
90006_23,9.51147844546317,81.80163749841746,1.344187915231458
90006_24,9.615345943532665,79.72358718753684,1.6264890483331391
90006_25,9.694248922100606,79.25845674127483,1.793640920386903
90006_26,9.986339476793871,80.02122613501446,1.9420697458868332
90006_27,9.856109637646105,81.57325680100384,2.028543144559949
90006_28,9.580276017186725,83.71940258865155,2.0188108453144213
90006_29,8.77320004869018,85.2158626661128,1.9032454901970215
90006_30,8.360268505802212,86.72103844637331,1.6981565257982112
90006_31,7.914218675754177,88.04167927289832,1.5801379970431684
90006_32,7.296978993971779,89.52296963387228,1.451817875423787
90006_33,6.890591469899098,89.7313401336917,1.3689611820383456
90006_34,6.547212014386129,89.58599305241474,1.2968057200766105
90006_35,6.510208385822645,89.54366070894241,1.2562454346838416
90006_36,6.609283413923525,89.21580548950415,1.2507634305380877
90007_00,8.6,63.0,1.2
90007_01,10.9,55.0,1.1
90007_02,13.5,48.0,1.2
90007_03,16.0,40.0,5.0
90007_04,15.770903090658303,39.92413255422992,5.516644798356324
90007_05,15.072512030543455,42.330077032034694,5.647994175577417
90007_06,13.876632241016479,46.72039728039844,4.6626589733462795
90007_07,12.643043812499256,53.460270136579894,3.313408847482739
90007_08,11.059338688031033,61.261671837992544,2.3269908428269828
90007_09,9.608964117339427,68.79918809705401,1.9426707276145474
90007_10,7.792331728581719,73.03290695125006,1.6901437815818503
90007_11,6.496119406714578,78.44124131960831,1.5021646975567795
90007_12,5.762446505369156,82.81018572404541,1.3741200999688514
90007_13,5.2554833302755775,84.91134075000416,1.1772559483876914
90007_14,5.23777921148339,86.95700294634453,1.1269683375377817
90007_15,5.117954719510604,88.38289630081678,1.0769504627244684
90007_16,5.225278287931819,89.61116640654684,1.082270376390641
90007_17,5.236433727846595,90.37603672434217,1.057964843805489
90007_18,5.265469566762154,90.57851473665055,1.078682112738702
90007_19,5.600907874245084,90.68087588430166,1.0474516296168446
90007_20,5.909317158474345,89.95030031238095,1.0705110751797775
90007_21,5.851134918799575,88.52413222688388,1.2358293886936111
90007_22,6.0694560695954,86.4346390159202,1.365206420385093
90007_23,6.608944323024421,84.66239209478182,1.6034070303098933
90007_24,7.1147517067573975,81.63108439075218,1.9002506481922001
90007_25,7.234912302344242,80.71564447477954,1.99554489700258
90007_26,7.0170385379116285,79.50671983859175,2.259705512352302
90007_27,6.92275781854691,80.87181248354035,2.378120038594728
90007_28,6.547156691831628,81.3218127373075,2.323602885239543
90007_29,6.3150392160931,82.48768019828961,2.309448241835259
90007_30,6.001452864921431,82.89370756648555,2.2464920612000463
90007_31,5.943887113450727,83.80029408657128,2.12790856707343
90007_32,5.433624857364055,84.69300021168097,1.8943284978668251
90007_33,5.231954107595267,85.86628226619581,1.7094674904519276
90007_34,4.6641871244479045,86.83163266271502,1.6884024954618178
90007_35,4.044873941007485,87.37026587229137,1.4642983768491502
90007_36,3.5472993014052654,87.96495386740771,1.341420648204082
90008_00,8.8,60.0,1.7
90008_01,9.3,58.0,1.3
90008_02,9.5,58.0,2.5
90008_03,8.5,61.0,3.6
90008_04,8.54090691079575,62.809177903566194,3.20273409773863
90008_05,7.495479965820308,66.50956107671612,3.2868529202882595
90008_06,6.370117759861955,70.14712305662573,3.4492606756840987
90008_07,5.8768615901767856,73.18120925425409,3.4073812687904934
90008_08,5.804290254180864,75.94065162238756,3.540953663551474
90008_09,5.757810702118267,77.1087433076467,3.4737162088138707
90008_10,5.389859303737036,78.8692121188962,3.4309905266054255
90008_11,5.278291868805371,79.13318517225835,3.357332171821945
90008_12,5.323580535008888,79.10340390649905,3.2976480947075637
90008_13,5.241781316544168,79.26157204480661,3.0693916145585023
90008_14,5.148983641118476,79.19149460566534,3.069181699307375
90008_15,5.303091824541025,80.07423898708642,2.9547669303339528
90008_16,5.173521348399435,80.74407976137577,2.989353607166391
90008_17,5.051116585118442,80.83812193434109,2.998429022896283
90008_18,5.021941328953785,80.68647168310514,3.0809731887864524
90008_19,4.9785129444768526,80.59472119902324,3.0186511609185755
90008_20,5.095920171034704,80.5285140759876,2.943742042620076
90008_21,5.497117207333448,80.2226404272088,2.7572535647996657
90008_22,5.394954304503915,79.76375424640973,2.6906217537230983
90008_23,4.838962672830532,80.77580221801861,2.939916832652905
90008_24,4.66887334780245,80.24348730086696,3.1552603769476373
90008_25,4.678880221198402,79.83720871989279,3.0802968522431318
90008_26,4.305421999445721,80.06507210284822,3.067542929639325
90008_27,3.9079331479882216,80.46296597611709,3.153522104794179
90008_28,2.7825203881890332,81.968179131898,3.3350262501973122
90008_29,2.374220868316797,84.14939388727697,3.480063786163153
90008_30,1.6218766721138276,85.92085575654018,3.546251159303029
90008_31,0.8943919232305373,86.88662341726126,3.580903597954726
90008_32,0.1938138925236071,87.24735479315912,3.5816100865418963
90008_33,0.0018229589379068134,87.58094254668612,3.615699113562352
90008_34,-0.24984936564257104,87.44322081209627,3.5974934904414893
90008_35,-0.28034439260012556,86.90003427752757,3.5449959544125984
90008_36,-0.699279847241116,85.94105263412365,3.3982844720389656
90009_00,13.2,57.0,1.3
90009_01,14.6,52.0,1.7
90009_02,16.2,46.0,1.9
90009_03,17.3,43.0,3.0
90009_04,17.55110195638435,41.2833075067128,2.952792065301847
90009_05,17.13599008502553,43.08289442575112,2.661955566320147
90009_06,16.048465086359077,47.1267981431878,2.1162534103369977
90009_07,14.773952793245606,52.429408424090255,1.7384779423795877
90009_08,13.446413967543235,57.454440285983196,1.4862755408670503
90009_09,12.454544703850056,63.09613841498633,1.2672495306163432
90009_10,11.661359296001379,68.16067073855638,1.2022788354022074
90009_11,10.464341581774843,71.68833369485134,1.1680215254609594
90009_12,9.667446934910064,75.52622019893867,1.0580564120976517
90009_13,9.376587657278854,78.99198619430197,0.9134374654489258
90009_14,8.781123250807234,81.20842246329131,0.8815278018981819
90009_15,8.333814521821752,82.72501676749502,0.838481541900691
90009_16,7.954262915307329,83.51911212931422,0.8498638596803214
90009_17,8.045820929080762,85.12007359099022,0.9204593056466964
90009_18,8.162362351615997,86.11778330039928,1.0097047768790617
90009_19,8.53143006575389,87.26517616030132,1.1045585034116563
90009_20,8.628644650366894,86.13353288831614,1.2119227184982762
90009_21,9.365715292394981,83.43062104686625,1.5317724527377088
90009_22,10.014651958900357,79.73780053422786,1.9869770418604584
90009_23,10.886534728780447,75.59974843105863,2.48389985615066
90009_24,10.804156445470937,74.53686897955569,2.6503742266884487
90009_25,10.949909118092348,73.25459422076783,2.733583434473076
90009_26,10.726215759208987,74.6714248261768,2.8189404101104913
90009_27,10.112764382534769,76.09165557130653,2.6235703816578293
90009_28,9.70930301147929,79.02288484192269,2.3827913984309497
90009_29,9.583555243747442,81.61457778837627,2.159327286988816
90009_30,8.80491636256134,84.58395834990324,1.9459131939310157
90009_31,8.260374970359445,88.15294590785773,1.8077022625488828
90009_32,7.728045013015798,90.41410678070142,1.719261706653774
90009_33,7.310591593666397,93.03839604550497,1.631048849759876
90009_34,6.734126654507944,94.06006162581606,1.543248091095072
90009_35,6.674819345245996,94.96413977329246,1.4753576923010892
90009_36,6.477092869442635,95.46285347512529,1.4205277512194496
90010_00,12.2,55.0,1.5
90010_01,14.8,47.0,2.0
90010_02,15.3,44.0,4.5
90010_03,15.4,46.0,4.1
90010_04,15.935943723461506,44.85335547415441,3.5576325884447293
90010_05,15.524679439370415,46.4862537465616,2.993283764130357
90010_06,13.792165076465228,50.58432197437698,2.353919974643466
90010_07,11.974324306795719,56.35184656846463,1.8312632527840165
90010_08,10.170654359360523,63.52526401084759,1.544534177328199
90010_09,8.9053847922178,69.48699777925302,1.3281444116535532
90010_10,8.21868526930519,73.94668694047395,1.3086336776913607
90010_11,7.336045335284447,77.13312987565726,1.3506197102757131
90010_12,6.8696314955563595,79.16317648224235,1.23847991186073
90010_13,6.704128973698056,81.9303815508733,1.1193776466551304
90010_14,6.175265754046773,84.00645936330272,1.0118665628464443
90010_15,5.944148566223386,86.33875334565012,0.9362983705523977
90010_16,5.894882502782677,87.07486794217934,0.89365151939661
90010_17,5.966082317785977,87.920228759369,0.8948868924221216
90010_18,5.833106109257727,88.96779743459696,0.8886006080785278
90010_19,5.95178058266979,89.03233703398745,0.9388900022781659
90010_20,6.0866690502895135,89.44086358031818,1.0078640524467721
90010_21,6.789526434857118,88.0149442268208,1.0636618651786522
90010_22,7.373414238939182,85.04310308955705,1.1892130671275942
90010_23,8.916490725702548,81.62451921036879,1.3244790799517319
90010_24,9.69347776146969,76.93882067134841,1.5376997324904793
90010_25,9.986657054425363,73.34886966899131,1.7810460271003075
90010_26,9.873173709895287,71.35776726218855,2.056577600736591
90010_27,9.202010948377001,70.97270019728089,2.2451748878218214
90010_28,8.584410507075901,72.88803933229389,2.3053255474623953
90010_29,7.9196375083435,76.03979351885685,2.203492416535837
90010_30,7.083668124869772,78.95759895570862,1.9613522254189009
90010_31,6.363478043023016,80.2330972470864,1.6700162663562885
90010_32,5.566234324727076,83.8960301286393,1.3706209203929482
90010_33,5.19249426193911,86.54107984105723,1.304553363578451
90010_34,4.857483047588538,87.48590751190403,1.3140238710305117
90010_35,4.556066160079306,89.79215565094313,1.313288626870138
90010_36,4.751405606607351,90.74838968461161,1.2292656872069312
