FORE_data,t2m_catboost,rh2m_catboost,w10m_catboost
90002_07,12.982808932232862,27.64176751203149,2.796577895293438
90002_08,11.867554622332301,33.37543606234249,2.382054678193376
90002_09,10.474711752860829,38.52975427024346,2.0413837496767835
90002_10,9.432154070525343,44.191447136671606,1.8061578273795993
90002_11,8.17977952201272,48.27553914228744,1.5234060910897538
90002_12,7.443889852144487,50.86923804456202,1.317114194236909
90002_13,6.7676972512966564,53.64660988842184,1.1538063807801417
90002_14,6.124257539056304,55.61413004226007,1.0870913466417662
90002_15,5.5624131770849425,57.3423903778305,1.0897600356848314
90002_16,5.000857247399533,60.490722843248584,1.0667067047144472
90002_17,4.619979681032442,61.51586761234579,1.0877253760295709
90002_18,4.3819245344054725,63.473526825044736,1.0561963589684842
90002_19,4.11927682217768,64.46779414434198,1.0658149709182931
90002_20,3.740548530571073,63.09490006488153,1.1474572141325206
90002_21,5.336387919782025,56.54821919919125,1.237835543179624
90002_22,8.131163709064964,47.16074254569974,1.336159729806927
90002_23,10.167560198389587,39.31132457419556,1.4184408194255143
90002_24,12.053609301794362,33.66352388884738,1.4840694133644168
90002_25,13.160807916990878,28.176314837263163,1.7313002331239946
90002_26,14.722289883822786,25.580456628572588,1.8468098680054945
90002_27,15.325021304454053,23.203487341982996,1.9315870519025362
90002_28,15.598137350781563,23.303684826566993,1.9511277346488756
90002_29,15.165789088307896,24.638997833880584,1.8520792780633766
90002_30,13.427669890298207,29.347911901540975,1.3874254535319164
90002_31,12.120089075231986,35.965415446126585,1.2308545368624277
90002_32,10.480858010806699,42.135021692054444,1.2214150484655981
90002_33,9.36551716487387,47.37813081574246,1.2460707513927383
90002_34,8.213373586325618,51.70072393987196,1.1914463640514819
90002_35,7.377747326773024,54.97182684303538,1.18039043223573
90002_36,6.770982977265018,57.88067755244698,1.1264857512902253
90003_00,9.8,22.0,5.1
90003_01,10.9,20.0,4.7
90003_02,12.3,19.0,2.8
90003_03,12.4,19.0,2.8
90003_04,12.142038618094299,18.556107881615002,3.353968422075246
90003_05,11.169142333198012,19.749606295945892,3.4574386191445443
90003_06,9.847502019317888,22.013592232167557,3.2391895722163513
90003_07,8.665708543168106,23.978556977428426,3.0636910491473643
90003_08,7.64387140662397,27.019949216977672,2.697170324621759
90003_09,6.654995571742085,30.162245712232444,2.303631056819767
90003_10,6.15313281733175,32.54127152110482,2.139892245822767
90003_11,5.2819395744105915,36.799064170330475,2.052783797499933
90003_12,4.523930269335727,40.538693538418066,1.9980782650854856
90003_13,3.0845909693853852,45.448149167285685,1.803124696265294
90003_14,1.9568654843297542,48.987225218320056,1.8359263242526074
90003_15,1.0926888525748806,52.481197107945974,1.7606404326287135
90003_16,0.3068589759646555,56.63682543463388,1.7403942188572434
90003_17,-0.14140149293210674,60.298143295611624,1.9222488000930613
90003_18,-0.7798956257148497,62.88256847858764,1.9591686938567885
90003_19,-0.846373858584313,65.37865792436955,1.9802766923118136
90003_20,-0.9056880739934161,66.99946403360066,2.0854511220447765
90003_21,0.46575441761513847,61.291032783249825,2.4437150519881823
90003_22,2.77200210488537,50.21722039917865,2.9983641349158394
90003_23,5.084936123051183,40.99357057889951,3.325838803583322
90003_24,7.458037268417746,34.96254365698795,3.539172298415026
90003_25,9.506161452788279,28.945131732074476,3.5600181404871174
90003_26,11.184329629019132,24.423778912596088,3.514726442904781
90003_27,11.931072092656775,22.43660762051916,3.419319386653318
90003_28,12.220598844659026,21.433769378639518,3.4299067351673695
90003_29,11.777706132056846,22.921235830131973,3.1818785825784337
90003_30,10.28534856486916,25.56741436436177,2.769588451241971
90003_31,8.996792522855547,28.35686759666592,2.638122728637926
90003_32,8.141009666002745,31.342715334120534,2.5175638662519546
90003_33,6.9618179298058065,34.31457002981654,2.5653903332736188
90003_34,6.037031370834993,37.65262415968747,2.3596825187325865
90003_35,5.127182838131369,41.85959173342236,2.2232386347888276
90003_36,4.447149341666635,45.755412308021,2.103455751715007
90004_00,11.95,24.5,4.15
90004_01,13.1,23.0,3.8
90004_02,14.6,22.0,2.8
90004_03,14.7,22.0,1.5
90004_04,14.996474736046261,20.92973062415468,2.413359209536464
90004_05,14.19183026271178,21.82276147136386,2.4288048636372723
90004_06,12.251076496357948,25.93860071706919,2.1866572990160047
90004_07,11.075343811559007,31.46845575283004,2.0737536688886897
90004_08,10.03370451415487,36.7357690734016,1.9523547479133916
90004_09,8.797444917712918,41.89513389474452,1.7682035075339317
90004_10,7.303952310143966,45.75886704341534,1.5062061851621549
90004_11,5.93484296444211,50.82408270409975,1.3542550068536707
90004_12,4.673838821445186,55.688730860243886,1.1758668488845139
90004_13,3.9309230951827074,59.49387284669748,1.1151407118189516
90004_14,3.4501829227398497,63.621324569080585,1.20576440440827
90004_15,2.8796572270814798,65.81910199531745,1.1563121625295014
90004_16,2.60179180402607,67.67686365181487,1.1415694602016437
90004_17,2.038628612386048,68.91556451235073,1.1167120008152984
90004_18,1.6360414206662164,70.04071688601155,1.073196079237214
90004_19,1.7274869516126632,70.89709253061118,1.1702672065898498
90004_20,1.8337972884226361,69.6542044869753,1.2729506356302578
90004_21,4.087127803416185,62.84181184956569,1.2865744569518318
90004_22,6.91188887134322,50.006961887407535,1.4498709724138026
90004_23,9.30245145526518,42.17371586424586,1.6130498353047178
90004_24,11.364592811619614,34.83358081534918,1.65519444345279
90004_25,12.993252617989057,29.807820213269466,1.7797625363554204
90004_26,14.550304569406768,26.21495752032339,1.936380362258936
90004_27,15.586307529678196,24.736175333637814,1.9642935426129375
90004_28,15.637960787988373,23.290183947209986,1.9255672766194216
90004_29,14.999151774127688,24.412792347787224,1.8698163515181203
90004_30,12.341240124190454,31.388182420211507,1.3492884013466837
90004_31,10.251190211746058,39.85734793719012,1.2407499403794477
90004_32,8.464067246082259,47.933251508788096,1.1764053619094545
90004_33,6.706097014933312,54.13639871539407,1.0974708353066334
90004_34,5.242088922090048,61.55616715943903,1.0492922318781788
90004_35,4.351209584847167,66.17241512770826,1.0385513752410584
90004_36,3.4032947199252486,69.07224044611928,1.0413641631106476
90005_00,12.75,19.0,3.75
90005_01,13.6,19.0,4.1
90005_02,14.7,19.0,2.7
90005_03,15.8,17.0,3.7
90005_04,15.894976274048904,17.117663222404776,3.8573147054658223
90005_05,15.4076968983904,18.08851848703271,3.626097999721121
90005_06,14.368980732131082,19.92550161045579,2.8595345607107405
90005_07,12.919907609553551,22.472710223609507,2.1890451575138683
90005_08,11.507816336927199,26.603047717109412,1.7388043430721205
90005_09,10.855905193921751,30.927452903417553,1.7137322495733702
90005_10,9.844730006162164,34.12160470011029,1.5776805903942621
90005_11,9.361380083245237,36.61534527985993,1.6001426137109602
90005_12,8.218350453324232,39.68390026021679,1.3435737311128102
90005_13,7.81503070177691,41.87601283573828,1.2801970615496405
90005_14,7.179934942609683,44.23759018987499,1.2509835823665256
90005_15,6.686702055908961,46.15119785328928,1.1858066043885152
90005_16,6.0425843053574955,48.24884991423007,1.1776356917713409
90005_17,5.621655465420304,50.88515699251974,1.1695256058349095
90005_18,5.1775857960754035,52.92177074828347,1.1974973911221491
90005_19,4.899063842970186,53.85874837375168,1.1490724257511347
90005_20,5.058717957239456,53.52115251858293,1.1622940465166338
90005_21,6.394216612222949,48.80231083405179,1.25023095937567
90005_22,9.292477376763554,41.2181027687478,1.6077382834731966
90005_23,10.96934460973832,35.27262936993706,2.0375373202598963
90005_24,12.526798668065098,30.860457772468838,2.247534772265182
90005_25,13.816670574220003,26.877684028392938,2.753640781411841
90005_26,15.482426105870088,24.425651152123184,3.10926209473633
90005_27,16.458151444368177,22.531434805488058,3.292709760307155
90005_28,16.590587650238596,21.445130645980708,3.1268739541331354
90005_29,16.085371845159766,22.78580873270937,2.9183888960302715
90005_30,14.276839833212149,26.159278234421013,2.110598068063189
90005_31,12.569718444593502,31.812435974110826,1.5170307965005616
90005_32,10.95246960379136,36.09802237720726,1.32176564927702
90005_33,9.703705271559194,39.84848787509606,1.2155755120945
90005_34,8.346956296697199,43.51683756009619,1.174945851703552
90005_35,7.4437513019543475,46.47423165249261,1.1292746103295646
90005_36,6.7830780025790425,48.15474645299724,1.1810244340508773
90006_00,12.4,16.5,2.9000000000000004
90006_01,13.5,14.0,3.2
90006_02,14.4,13.0,3.0
90006_03,14.2,14.0,1.1
90006_04,14.223530620432864,14.849051795634134,2.0439052101927633
90006_05,13.316920617558425,16.77651146928265,2.0979057012623086
90006_06,11.74268965799104,21.400525603784104,1.6626435696140884
90006_07,9.959196760205254,25.534673826901148,1.5405652206665086
90006_08,8.942001850099274,30.792532594031847,1.2826324762769903
90006_09,7.829939258924366,34.61425883402456,1.2861982475105362
90006_10,7.01630274117543,37.42044570570391,1.2698527705910005
90006_11,6.219544076623826,40.73881367144118,1.1703637465460506
90006_12,5.094578587406731,43.40682344839102,1.1301493265728835
90006_13,4.511935055724967,47.33715698234368,1.0191006839594472
90006_14,3.873867464468472,51.12027240295045,0.9370862281793811
90006_15,3.540251658960801,54.409837418430065,0.9448092696439915
90006_16,3.397544848018165,56.58828580208551,0.9325894954137423
90006_17,3.5064998483854195,58.249708186859635,1.0531281223414537
90006_18,3.142563896324488,58.580026497897364,1.0529781186829326
90006_19,3.138685781840541,58.38715258119833,1.1579917683655045
90006_20,3.476340179906386,58.04446424078031,1.2502726967490305
90006_21,4.704073554311791,54.39151219978368,1.277177655595894
90006_22,7.1500722298338095,42.244229585733024,1.452574001755988
90006_23,10.349000997722237,28.800929760267255,1.7237913305597485
90006_24,12.424375473174425,21.530571182055844,2.0651517791148257
90006_25,14.208532557947372,18.178262017653612,2.284573568372008
90006_26,15.161420017453274,17.114805631805986,2.5272075039408586
90006_27,15.225330849358988,18.01206199269278,2.5713736250828547
90006_28,14.830924014099773,19.04895088768329,2.453488118280757
90006_29,13.612927003831226,22.532081785700502,2.15303344415828
90006_30,11.536018953377866,28.44944121114137,1.538154910327277
90006_31,9.371956185461878,34.559143203956545,1.1605498865145403
90006_32,7.78185034996364,39.19314726547184,1.0853033381400998
90006_33,6.481166858314074,45.26722844044974,1.0478771457154878
90006_34,5.641104192005369,49.8599612246254,0.9569284744214733
90006_35,4.818388342077781,53.78724181905798,0.9371753146382754
90006_36,4.060782731642919,55.90190553102131,0.9225706044769953
90007_00,9.8,24.5,3.4000000000000004
90007_01,11.4,22.0,5.2
90007_02,13.0,21.0,2.2
90007_03,13.7,21.0,5.5
90007_04,13.751909857093635,20.343043916556283,5.4906904197803215
90007_05,12.696447648307963,21.660690981237813,4.547604116030586
90007_06,10.766202916568545,24.195784736871246,3.487126124100859
90007_07,8.935472622677866,28.04651316819749,2.587713896393822
90007_08,7.250334929198804,33.5396389510482,2.0610568123373767
90007_09,5.434741915084091,39.50184174961241,1.8315797865575438
90007_10,3.944461220987308,46.07036198158174,1.6655921304559094
90007_11,2.452778917502983,51.948855257362226,1.596086103040327
90007_12,1.0317126837983874,57.91298946562712,1.4401227989583043
90007_13,0.21122949212321393,61.63787500389844,1.357945307048063
90007_14,-0.6434618831463453,65.26685578752196,1.1620711758101723
90007_15,-1.3967701780456825,68.05289486603692,1.1708617806189006
90007_16,-2.2402801258732112,71.39363507028553,1.1999955225668626
90007_17,-2.9405935386131308,74.19269983328456,1.1859065569748768
90007_18,-3.476397842766193,77.07512334955969,1.150470249626894
90007_19,-3.7955404343683554,79.84449630916703,1.1175527435881714
90007_20,-3.9099485093320707,79.91763424452996,1.0965033463899228
90007_21,-2.461324037474893,76.08503744787316,1.1156697713485086
90007_22,0.963580759502957,61.145186375908075,1.1410550429120379
90007_23,4.7562913174334,44.72030715187421,1.8191045150254106
90007_24,8.181612526878544,32.02511485418782,1.9248407424932055
90007_25,11.253982396540268,24.327699419842805,2.410810486225747
90007_26,13.203518580777502,21.065304718442082,2.8714321539440903
90007_27,13.512344472881884,20.310018049682387,3.633657442356831
90007_28,13.566105493613627,20.257323079241477,4.2944334179703
90007_29,13.115921119563412,21.38486098380778,3.953029162727351
90007_30,11.313623090064677,23.922185545429514,3.0224368133940644
90007_31,9.588669486962356,27.93692759562102,2.5110853106358926
90007_32,7.5755330738630295,34.235090518501316,2.1119758830512385
90007_33,5.750995668388886,40.250910817294326,1.7716396625236206
90007_34,3.977401242244469,45.82820581928804,1.569214680751824
90007_35,2.195273868246718,52.38929918877585,1.387311867041687
90007_36,0.9874750760468951,58.574688170321416,1.2300487008018126
90008_00,1.0499999999999998,42.5,7.4499999999999975
90008_01,2.3,39.0,7.8
90008_02,3.2,39.0,5.9
90008_03,3.8,36.0,5.3
90008_04,3.653346937876267,35.07401792584636,5.779840506779646
90008_05,3.0280283617548234,35.45465704415522,6.228250409079128
90008_06,1.74780094497543,37.73024188763323,6.640162168505174
90008_07,1.2144995234481708,39.88279539692716,7.005426835523989
90008_08,0.4532033193177334,41.72159596134534,6.75850294792898
90008_09,0.06747411040997726,42.95772802083931,6.469120220405213
90008_10,-0.17528132174356276,43.82705977801372,6.365319383587415
90008_11,-0.452626402657044,44.82126354210833,6.207752087153392
90008_12,-1.0070096325900428,45.32608216646004,5.968930742558097
90008_13,-1.1591282171867257,46.51473563810086,5.8406828923018645
90008_14,-1.2727282761463767,47.87205010009604,5.855774179139283
90008_15,-1.5769751671194523,48.16802270964114,5.663762474995739
90008_16,-1.7980109020288746,49.54896807916674,5.6604015427131005
90008_17,-1.636597670083412,51.20978923273591,5.734607799237289
90008_18,-1.8493907136389987,51.933572211161234,5.819122943567588
90008_19,-1.9331166683657004,51.453445241340816,6.199113329497762
90008_20,-1.8138281235964233,50.89097622831894,6.061256902764304
90008_21,-1.3284598707076678,49.46961334285016,5.9227950347223315
90008_22,-0.20107975150919066,46.506190325566834,5.5507762510558685
90008_23,1.1734285342496282,43.134874452539854,5.198415339034334
90008_24,2.720152778609802,40.07442897093099,4.713943864794606
90008_25,4.311432410233921,36.65265421761485,4.635623094680615
90008_26,5.026354081385065,34.46723230747545,4.508019374500073
90008_27,5.705716174303577,32.79636625724781,4.283312279683444
90008_28,5.927387232408438,32.77304706017751,4.17836157324056
90008_29,5.251825782319795,33.81283339730532,4.285020024455535
90008_30,4.386283547400726,37.05915484377125,4.563208358345137
90008_31,3.426969425038141,39.826786667205205,4.693973071539044
90008_32,2.516847807489639,41.33519675362173,4.6809385286999
90008_33,2.1690149298177976,42.51380176296486,4.583877773740716
90008_34,1.9248625010936908,43.23681516086366,4.56184536666539
90008_35,1.7236594429767031,44.64256860370748,4.535534213346723
90008_36,1.4570143890062037,44.859147023268534,4.520138418983149
90009_00,12.7,17.0,3.9
90009_01,13.5,18.0,4.1
90009_02,14.5,18.0,2.9
90009_03,14.8,18.0,4.1
90009_04,15.907032736891743,16.292437806858725,3.7127020133390944
90009_05,15.718344330699107,16.860709028553575,3.595454866119051
90009_06,14.91210259619491,18.455512851865034,3.1013184821249715
90009_07,14.045510273371008,20.82477124450806,2.8163793094590837
90009_08,12.955368929134762,23.058109612917335,2.7045605373115373
90009_09,12.102903743746241,26.383586547657856,2.655230379745883
90009_10,11.159721698835146,28.559755116655165,2.6792185226237217
90009_11,10.518893312898278,30.44464178287547,2.573109708651834
90009_12,9.71723177426164,31.54929629607806,2.406026996761908
90009_13,9.049483380792774,34.020722558291126,2.045598344119214
90009_14,7.80667013227429,37.09853412251164,1.7035452120604575
90009_15,7.211298917539021,39.97849402541903,1.4628314691548103
90009_16,6.357016587732738,42.75470004993022,1.2767851259632788
90009_17,5.753178868904603,45.97288234349405,1.0961946768793864
90009_18,4.971210758611567,49.11040945174426,0.9902606797637377
90009_19,4.808393947203525,51.740994455964966,0.9515784651753293
90009_20,5.348160926641951,52.668875352942834,0.9976089235582016
90009_21,6.70230133731295,49.141873993131654,1.0664094724088637
90009_22,8.98392774772583,40.69537384718101,1.2799047269909314
90009_23,10.96891205858177,35.127823142374154,1.758214515117424
90009_24,12.516689235819653,30.230181171550196,2.129338491806568
90009_25,13.616022038911312,25.61688581649135,2.4316602805581358
90009_26,14.68625571158271,23.008726997059338,2.462354824702726
90009_27,15.837444769199227,21.631857453152534,2.392178760255781
90009_28,16.370364221780495,20.53212629669426,2.27930699174137
90009_29,16.19033037679461,22.065713465535715,2.1517387006390325
90009_30,14.670455789227795,26.01023096670306,1.8199145863013684
90009_31,13.316822552141234,31.061340667127094,1.5778821959251068
90009_32,12.019966709537982,34.99762398563836,1.3389325190639016
90009_33,10.719870082995099,38.692966253184885,1.1547614465867917
90009_34,9.563887098094158,42.23417879394819,1.1000423791054452
90009_35,8.679846586319401,45.31122698320839,1.0143430995330138
90009_36,8.133362206175281,47.459429156797,0.9873914410982133
90010_00,11.05,19.0,3.6
90010_01,13.2,17.0,2.7
90010_02,12.7,19.0,1.2
90010_03,12.6,21.0,2.8
90010_04,12.783249487931604,19.910726712047122,3.25627901084558
90010_05,12.46973045727087,21.066422549263418,3.1698224905559376
90010_06,11.463780848109929,23.53131429787008,3.0995511754014453
90010_07,10.449517723661321,25.40088719571254,2.610364081938517
90010_08,9.198930491620475,28.685992960385995,2.419098369892803
90010_09,7.979795753372164,31.766815907709017,2.1576252992133895
90010_10,6.831468335054692,33.97218254752407,2.1093627339231253
90010_11,5.494902812074543,36.280637315796085,2.103823856157945
90010_12,4.8427961399952695,38.46770774575204,1.9066710485215528
90010_13,4.331754945504518,41.023174593259846,1.6563427152062242
90010_14,3.9741756664168055,44.87373356388955,1.3404206302113042
90010_15,3.1133186479306736,48.36201437981098,1.1272841640427809
90010_16,2.4049765077563356,52.508074004794416,1.1010168150239075
90010_17,1.7365081535115263,56.41915962370258,1.0406331435843643
90010_18,1.3327500433978485,60.02592007931334,0.9492756941507408
90010_19,1.2124620983394718,61.71323092736842,0.9833883317801781
90010_20,1.5248809107735184,61.608807999325485,1.1641504089144692
90010_21,3.570152510235129,56.57727565551123,1.311131081199525
90010_22,6.6476292683285125,46.13016066559955,1.5316984631804438
90010_23,8.916566674589106,34.51428696833454,2.0504711759193195
90010_24,11.987487038311338,26.306247209286333,2.6051660420260454
90010_25,13.73856493740225,21.719199045037154,3.087317560270152
90010_26,14.883872536266887,18.836839189628314,3.4275488581643834
90010_27,15.226965129008164,17.960485291589592,3.539866187256716
90010_28,15.082614435270052,17.49613929499337,3.483602250772341
90010_29,14.087393334155472,18.943994018064288,3.100237854124747
90010_30,12.469962284692055,23.093000834856134,2.2117194311500303
90010_31,10.65126442863015,27.255712490904497,1.771402571964139
90010_32,8.702728409964275,33.49481363902605,1.4106225267481718
90010_33,6.924885280121349,39.10267736277122,1.2521154027459311
90010_34,5.6119346276552005,43.78070630373401,1.0637828724116258
90010_35,4.375498690417769,48.13453498293888,1.0072780799911722
90010_36,3.5295136402432576,52.63774995696451,0.88872184836049
